date,totalLiquidityUSD,readable_date,protocol
1664150400,63490081.06522,2022-09-26 00:00:00,alchemix
1664236800,63645440.45041,2022-09-27 00:00:00,alchemix
1664323200,63559955.66693,2022-09-28 00:00:00,alchemix
1664409600,63546721.70022,2022-09-29 00:00:00,alchemix
1664496000,63513717.34017,2022-09-30 00:00:00,alchemix
1664582400,63242659.18413,2022-10-01 00:00:00,alchemix
1664668800,62213453.87569,2022-10-02 00:00:00,alchemix
1664755200,61692756.11279,2022-10-03 00:00:00,alchemix
1664841600,62381780.85909,2022-10-04 00:00:00,alchemix
1664928000,62866223.60037,2022-10-05 00:00:00,alchemix
1665014400,64101468.1934,2022-10-06 00:00:00,alchemix
1665100800,63789233.76885,2022-10-07 00:00:00,alchemix
1665187200,63332612.40811,2022-10-08 00:00:00,alchemix
1665273600,62991296.95474,2022-10-09 00:00:00,alchemix
1665360000,63130942.4153,2022-10-10 00:00:00,alchemix
1665446400,61270880.87841,2022-10-11 00:00:00,alchemix
1665532800,61391871.62605,2022-10-12 00:00:00,alchemix
1665619200,37824903.38157,2022-10-13 00:00:00,alchemix
1665705600,61322153.61253,2022-10-14 00:00:00,alchemix
1665792000,61423477.91798,2022-10-15 00:00:00,alchemix
1665878400,60315612.03774,2022-10-16 00:00:00,alchemix
1665964800,60927268.80495,2022-10-17 00:00:00,alchemix
1666051200,61136936.68066,2022-10-18 00:00:00,alchemix
1666137600,60640809.06952,2022-10-19 00:00:00,alchemix
1666224000,60484536.15975,2022-10-20 00:00:00,alchemix
1666310400,60301536.89034,2022-10-21 00:00:00,alchemix
1666396800,60747987.42543,2022-10-22 00:00:00,alchemix
1666483200,60060348.16112,2022-10-23 00:00:00,alchemix
1666569600,60977479.01544,2022-10-24 00:00:00,alchemix
1666656000,60749700.3996,2022-10-25 00:00:00,alchemix
1666742400,63087165.22316,2022-10-26 00:00:00,alchemix
1666828800,64584804.51292,2022-10-27 00:00:00,alchemix
1666915200,64007962.54381,2022-10-28 00:00:00,alchemix
1667001600,64534784.48799,2022-10-29 00:00:00,alchemix
1667088000,65873013.83761,2022-10-30 00:00:00,alchemix
1667174400,65607918.72295,2022-10-31 00:00:00,alchemix
1667260800,65420293.42057,2022-11-01 00:00:00,alchemix
1667347200,65741383.50316,2022-11-02 00:00:00,alchemix
1667433600,65341941.82425,2022-11-03 00:00:00,alchemix
1667520000,65612816.16006,2022-11-04 00:00:00,alchemix
1667606400,67551661.52996,2022-11-05 00:00:00,alchemix
1667692800,67642556.66407,2022-11-06 00:00:00,alchemix
1667779200,66955803.48216,2022-11-07 00:00:00,alchemix
1667865600,67378350.09503,2022-11-08 00:00:00,alchemix
1667952000,62458103.65379,2022-11-09 00:00:00,alchemix
1668038400,59077091.87402,2022-11-10 00:00:00,alchemix
1668124800,61459990.69818,2022-11-11 00:00:00,alchemix
1668211200,61236379.41105,2022-11-12 00:00:00,alchemix
1668297600,60856466.71442,2022-11-13 00:00:00,alchemix
1668384000,59941851.09699,2022-11-14 00:00:00,alchemix
1668470400,60588366.55448,2022-11-15 00:00:00,alchemix
1668556800,60833633.04584,2022-11-16 00:00:00,alchemix
1668643200,60251789.91705,2022-11-17 00:00:00,alchemix
1668729600,59810661.0669,2022-11-18 00:00:00,alchemix
1668816000,59950469.17995,2022-11-19 00:00:00,alchemix
1668902400,59908366.95426,2022-11-20 00:00:00,alchemix
1668988800,58205457.19818,2022-11-21 00:00:00,alchemix
1669075200,57814431.07038,2022-11-22 00:00:00,alchemix
1669161600,58429568.71588,2022-11-23 00:00:00,alchemix
1669248000,59328681.90825,2022-11-24 00:00:00,alchemix
1669334400,59498854.75438,2022-11-25 00:00:00,alchemix
1669420800,59565778.58368,2022-11-26 00:00:00,alchemix
1669507200,59510684.17728,2022-11-27 00:00:00,alchemix
1669593600,59220242.15268,2022-11-28 00:00:00,alchemix
1669680000,58282100.26991,2022-11-29 00:00:00,alchemix
1669766400,60440383.98481,2022-11-30 00:00:00,alchemix
1669852800,60792521.70586,2022-12-01 00:00:00,alchemix
1669939200,60148420.51253,2022-12-02 00:00:00,alchemix
1670025600,60070415.68813,2022-12-03 00:00:00,alchemix
1670112000,59148486.04233,2022-12-04 00:00:00,alchemix
1670198400,60091275.06209,2022-12-05 00:00:00,alchemix
1670284800,59321530.10401,2022-12-06 00:00:00,alchemix
1670371200,59363242.88536,2022-12-07 00:00:00,alchemix
