date,git_repo,git_user,event_type,amount
2025-05-15 00:00:00,chainsafe/forest,akaladarshi,ISSUE_COMMENT,1
2025-05-15 00:00:00,drips-network/app,efstajas,ISSUE_OPENED,5
2025-05-15 00:00:00,opensource-observer/oso,icarog,PULL_REQUEST_CLOSED,1
2025-05-15 00:00:00,libp2p/py-libp2p,pacrob,COMMIT_CODE,5
2025-05-15 00:00:00,ipfs/helia,sgtpooki,PULL_REQUEST_REVIEW_COMMENT,3
2025-05-15 00:00:00,web3tea/curio-dashboard,iwtbabh,PULL_REQUEST_MERGED,1
2025-05-15 00:00:00,libp2p/py-libp2p,pacrob,ISSUE_CLOSED,1
2025-05-15 00:00:00,libp2p/go-libp2p,sukunrt,ISSUE_OPENED,1
2025-05-15 00:00:00,libp2p/go-libp2p,marcopolo,ISSUE_COMMENT,2
2025-05-15 00:00:00,axelarnetwork/axelar-contract-deployments,isi8787,ISSUE_COMMENT,1
2025-05-15 00:00:00,fidlabs/rkh-frontend,martapiekarska,COMMIT_CODE,3
2025-05-15 00:00:00,opensource-observer/oso,jabolol,PULL_REQUEST_OPENED,2
2025-05-15 00:00:00,seetadev/pldg-dashboard,raveesh146,FORKED,1
2025-05-15 00:00:00,opensource-observer/oso,ravenac95,ISSUE_OPENED,1
2025-05-15 00:00:00,blockscout/blockscout,syafiqrokman,STARRED,1
2025-05-15 00:00:00,opensource-observer/oso,ravenac95,ISSUE_COMMENT,3
2025-05-15 00:00:00,opensource-observer/oso,ravenac95,PULL_REQUEST_REVIEW_COMMENT,3
2025-05-15 00:00:00,ipfs/boxo,hsanjuan,PULL_REQUEST_OPENED,1
2025-05-15 00:00:00,libp2p/libp2p,marcopolo,ISSUE_COMMENT,1
2025-05-15 00:00:00,axelarnetwork/axelar-contract-deployments,isi8787,PULL_REQUEST_REVIEW_COMMENT,2
2025-05-15 00:00:00,libp2p/py-libp2p,rameli,PULL_REQUEST_MERGED,1
2025-05-15 00:00:00,rpcpool/yellowstone-faithful,anjor,ISSUE_COMMENT,1
2025-05-15 00:00:00,libp2p/go-libp2p,sukunrt,COMMIT_CODE,1
2025-05-15 00:00:00,opensource-observer/oso,jabolol,ISSUE_COMMENT,2
2025-05-15 00:00:00,libp2p/libp2p,leobago,ISSUE_COMMENT,1
2025-05-15 00:00:00,4everland/dashboard-website,haifun,COMMIT_CODE,2
2025-05-15 00:00:00,libp2p/py-libp2p,rameli,ISSUE_COMMENT,1
2025-05-15 00:00:00,opensource-observer/oso,icarog,COMMIT_CODE,1
2025-05-15 00:00:00,axelarnetwork/axelar-contract-deployments,milapsheth,PULL_REQUEST_MERGED,1
2025-05-15 00:00:00,gainforest/ecocertain,s-adamantine,PULL_REQUEST_CLOSED,1
2025-05-15 00:00:00,chainsafe/forest,matteogisler,FORKED,1
2025-05-15 00:00:00,libp2p/py-libp2p,rameli,ISSUE_CLOSED,1
2025-05-15 00:00:00,libp2p/go-libp2p,sukunrt,PULL_REQUEST_REVIEW_COMMENT,4
2025-05-15 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_REVIEW_COMMENT,2
2025-05-15 00:00:00,opensource-observer/oso,evanameyer1,ISSUE_COMMENT,1
2025-05-15 00:00:00,libp2p/py-libp2p,pacrob,PULL_REQUEST_CLOSED,1
2025-05-15 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_OPENED,1
2025-05-15 00:00:00,libp2p/go-libp2p,sukunrt,PULL_REQUEST_MERGED,1
2025-05-15 00:00:00,opensource-observer/oso,ryscheng,ISSUE_CLOSED,1
2025-05-15 00:00:00,blockscout/blockscout,vbaranov,COMMIT_CODE,3
2025-05-15 00:00:00,libp2p/py-libp2p,seetadev,ISSUE_OPENED,2
2025-05-15 00:00:00,libp2p/py-libp2p,rameli,ISSUE_COMMENT,1
2025-05-15 00:00:00,libp2p/go-libp2p,guillaumemichel,PULL_REQUEST_MERGED,1
2025-05-15 00:00:00,libp2p/py-libp2p,seetadev,ISSUE_COMMENT,2
2025-05-15 00:00:00,libp2p/py-libp2p,rameli,PULL_REQUEST_MERGED,1
2025-05-15 00:00:00,libp2p/go-libp2p,blockchainluffy,ISSUE_COMMENT,1
2025-05-15 00:00:00,axelarnetwork/axelar-contract-deployments,milapsheth,COMMIT_CODE,1
2025-05-15 00:00:00,axelarnetwork/axelar-contract-deployments,milapsheth,PULL_REQUEST_CLOSED,1
2025-05-15 00:00:00,gainforest/ecocertain,s-adamantine,PULL_REQUEST_CLOSED,1
2025-05-15 00:00:00,gainforest/ecocertain,s-adamantine,COMMIT_CODE,2
2025-05-15 00:00:00,rpcpool/yellowstone-faithful,iakisme,FORKED,1
2025-05-16 00:00:00,opensource-observer/oso,evanameyer1,ISSUE_COMMENT,2
2025-05-16 00:00:00,blockscout/blockscout,islu,STARRED,1
2025-05-16 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_OPENED,2
2025-05-16 00:00:00,seetadev/pldg-dashboard,harshs1611,ISSUE_COMMENT,1
2025-05-16 00:00:00,blockscout/blockscout,sl1depengwyn,PULL_REQUEST_MERGED,1
2025-05-16 00:00:00,axelarnetwork/axelar-contract-deployments,isi8787,COMMIT_CODE,1
2025-05-16 00:00:00,opensource-observer/oso,hashpalk,ISSUE_COMMENT,1
2025-05-16 00:00:00,filecoin-project/venus,simlecode,PULL_REQUEST_MERGED,2
2025-05-16 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_REVIEW_COMMENT,3
2025-05-16 00:00:00,filecoin-project/venus,simlecode,RELEASE_PUBLISHED,1
2025-05-16 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_CLOSED,3
2025-05-16 00:00:00,ipfs/boxo,glin-gogogo,FORKED,1
2025-05-16 00:00:00,chainsafe/forest,hanabi1224,ISSUE_COMMENT,2
2025-05-16 00:00:00,libp2p/py-libp2p,seetadev,ISSUE_COMMENT,2
2025-05-16 00:00:00,rpcpool/yellowstone-faithful,copilot,PULL_REQUEST_REVIEW_COMMENT,1
2025-05-16 00:00:00,ipfs/boxo,lidel,ISSUE_COMMENT,1
2025-05-16 00:00:00,chainsafe/forest,lesnyrumcajs,COMMIT_CODE,1
2025-05-16 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_MERGED,1
2025-05-16 00:00:00,drips-network/app,efstajas,ISSUE_CLOSED,2
2025-05-16 00:00:00,opensource-observer/oso,evanameyer1,ISSUE_CLOSED,1
2025-05-16 00:00:00,rpcpool/yellowstone-faithful,copilot,PULL_REQUEST_REVIEW_COMMENT,1
2025-05-16 00:00:00,chainsafe/forest,elmattic,PULL_REQUEST_CLOSED,1
2025-05-16 00:00:00,opensource-observer/oso,evanameyer1,ISSUE_REOPENED,1
2025-05-16 00:00:00,axelarnetwork/axelar-contract-deployments,attissngo,PULL_REQUEST_CLOSED,1
2025-05-16 00:00:00,axelarnetwork/axelar-contract-deployments,sdavidson1177,PULL_REQUEST_CLOSED,1
2025-05-16 00:00:00,axelarnetwork/axelar-contract-deployments,foivos,PULL_REQUEST_MERGED,1
2025-05-16 00:00:00,blockscout/blockscout,vbaranov,PULL_REQUEST_REVIEW_COMMENT,4
2025-05-16 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_CLOSED,2
2025-05-16 00:00:00,libp2p/go-libp2p,aanishrahmani,STARRED,1
2025-05-16 00:00:00,axelarnetwork/axelar-contract-deployments,isi8787,PULL_REQUEST_CLOSED,1
2025-05-16 00:00:00,opensource-observer/oso,ryscheng,COMMIT_CODE,2
2025-05-16 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,6
2025-05-16 00:00:00,opensource-observer/oso,ryscheng,ISSUE_CLOSED,1
2025-05-16 00:00:00,libp2p/py-libp2p,pacrob,ISSUE_CLOSED,1
2025-05-16 00:00:00,chainsafe/forest,hanabi1224,COMMIT_CODE,2
2025-05-16 00:00:00,filecoin-project/venus,tediou5,PULL_REQUEST_CLOSED,2
2025-05-16 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_MERGED,2
2025-05-16 00:00:00,opensource-observer/oso,ravenac95,PULL_REQUEST_CLOSED,7
2025-05-16 00:00:00,blockscout/blockscout,vbaranov,PULL_REQUEST_CLOSED,5
2025-05-16 00:00:00,seetadev/pldg-dashboard,aldorax,STARRED,1
2025-05-16 00:00:00,opensource-observer/oso,ryscheng,ISSUE_OPENED,1
2025-05-16 00:00:00,libp2p/libp2p,vyzo,ISSUE_COMMENT,1
2025-05-16 00:00:00,opensource-observer/oso,ryscheng,ISSUE_COMMENT,4
2025-05-16 00:00:00,filecoin-project/curio,lexluthr,COMMIT_CODE,1
2025-05-16 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_OPENED,4
2025-05-16 00:00:00,fidlabs/rkh-frontend,martapiekarska,COMMIT_CODE,2
2025-05-16 00:00:00,axelarnetwork/axelar-contract-deployments,cjcobb23,PULL_REQUEST_MERGED,1
2025-05-16 00:00:00,libp2p/py-libp2p,pacrob,COMMIT_CODE,1
2025-05-16 00:00:00,blockscout/blockscout,nikitosing,PULL_REQUEST_MERGED,2
2025-05-16 00:00:00,axelarnetwork/axelar-contract-deployments,cjcobb23,PULL_REQUEST_OPENED,1
2025-05-16 00:00:00,blockscout/blockscout,vbaranov,PULL_REQUEST_MERGED,1
2025-05-16 00:00:00,blockscout/blockscout,vbaranov,COMMIT_CODE,6
2025-05-16 00:00:00,libp2p/py-libp2p,pacrob,PULL_REQUEST_CLOSED,1
2025-05-16 00:00:00,filecoin-project/curio,lexluthr,PULL_REQUEST_MERGED,1
2025-05-16 00:00:00,axelarnetwork/axelar-contract-deployments,isi8787,PULL_REQUEST_OPENED,1
2025-05-16 00:00:00,axelarnetwork/axelar-contract-deployments,sdavidson1177,PULL_REQUEST_REVIEW_COMMENT,1
2025-05-16 00:00:00,blockscout/blockscout,vbaranov,ISSUE_CLOSED,2
2025-05-16 00:00:00,axelarnetwork/axelar-contract-deployments,sdavidson1177,PULL_REQUEST_OPENED,1
2025-05-16 00:00:00,opensource-observer/oso,ravenac95,COMMIT_CODE,5
2025-05-16 00:00:00,axelarnetwork/axelar-contract-deployments,sdavidson1177,PULL_REQUEST_MERGED,1
2025-05-16 00:00:00,axelarnetwork/axelar-contract-deployments,isi8787,PULL_REQUEST_REVIEW_COMMENT,1
2025-05-16 00:00:00,fidlabs/rkh-frontend,jag-uk,PULL_REQUEST_OPENED,1
2025-05-16 00:00:00,blockscout/blockscout,koagonzalo,PULL_REQUEST_OPENED,1
2025-05-16 00:00:00,filecoin-project/curio,lexluthr,PULL_REQUEST_CLOSED,1
2025-05-16 00:00:00,blockscout/blockscout,daimon-security,STARRED,1
2025-05-16 00:00:00,opensource-observer/oso,ravenac95,PULL_REQUEST_MERGED,7
2025-05-16 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_MERGED,2
2025-05-16 00:00:00,filecoin-project/curio,magik6k,PULL_REQUEST_REVIEW_COMMENT,5
2025-05-16 00:00:00,axelarnetwork/axelar-contract-deployments,ahramy,PULL_REQUEST_REVIEW_COMMENT,1
2025-05-16 00:00:00,libp2p/py-libp2p,mystical-prog,ISSUE_COMMENT,1
2025-05-16 00:00:00,libp2p/go-libp2p,sukunrt,PULL_REQUEST_OPENED,1
2025-05-16 00:00:00,filecoin-project/venus,simlecode,PULL_REQUEST_OPENED,1
2025-05-16 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_OPENED,1
2025-05-16 00:00:00,opensource-observer/oso,ravenac95,ISSUE_COMMENT,1
2025-05-16 00:00:00,blockscout/blockscout,jjeejj,STARRED,1
2025-05-16 00:00:00,libp2p/libp2p,raulk,ISSUE_COMMENT,2
2025-05-16 00:00:00,rpcpool/yellowstone-faithful,anjor,PULL_REQUEST_OPENED,1
2025-05-16 00:00:00,libp2p/go-libp2p,sukunrt,PULL_REQUEST_CLOSED,2
2025-05-16 00:00:00,libp2p/go-libp2p,sukunrt,ISSUE_COMMENT,3
2025-05-16 00:00:00,libp2p/go-libp2p,sukunrt,COMMIT_CODE,2
2025-05-16 00:00:00,libp2p/go-libp2p,master255,ISSUE_OPENED,1
2025-05-16 00:00:00,libp2p/go-libp2p,master255,ISSUE_COMMENT,1
2025-05-16 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_REVIEW_COMMENT,3
2025-05-16 00:00:00,opensource-observer/oso,ravenac95,PULL_REQUEST_REVIEW_COMMENT,3
2025-05-16 00:00:00,opensource-observer/oso,ravenac95,PULL_REQUEST_OPENED,6
2025-05-16 00:00:00,chainsafe/forest,lesnyrumcajs,ISSUE_COMMENT,1
2025-05-16 00:00:00,libp2p/go-libp2p,marcopolo,PULL_REQUEST_REVIEW_COMMENT,2
2025-05-16 00:00:00,filecoin-project/venus,tediou5,COMMIT_CODE,4
2025-05-16 00:00:00,libp2p/py-libp2p,khwahish29,ISSUE_COMMENT,1
2025-05-16 00:00:00,ipfs-force-community/droplet,simlecode,PULL_REQUEST_OPENED,1
2025-05-16 00:00:00,filecoin-project/fips,rvagg,PULL_REQUEST_OPENED,1
2025-05-16 00:00:00,libp2p/go-libp2p,sukunrt,PULL_REQUEST_MERGED,2
2025-05-16 00:00:00,libp2p/py-libp2p,khwahish29,PULL_REQUEST_MERGED,1
2025-05-16 00:00:00,opensource-observer/oso,ccerv1,ISSUE_OPENED,1
2025-05-16 00:00:00,libp2p/py-libp2p,khwahish29,PULL_REQUEST_OPENED,1
2025-05-17 00:00:00,seetadev/pldg-dashboard,pfed-prog,FORKED,1
2025-05-17 00:00:00,libp2p/py-libp2p,acul71,ISSUE_COMMENT,1
2025-05-17 00:00:00,libp2p/py-libp2p,winter-soren,PULL_REQUEST_OPENED,1
2025-05-17 00:00:00,libp2p/py-libp2p,seetadev,ISSUE_COMMENT,1
2025-05-17 00:00:00,seetadev/pldg-dashboard,pfed-prog,ISSUE_COMMENT,3
2025-05-17 00:00:00,seetadev/pldg-dashboard,pfed-prog,ISSUE_CLOSED,3
2025-05-17 00:00:00,seetadev/pldg-dashboard,pfed-prog,PULL_REQUEST_MERGED,1
2025-05-17 00:00:00,seetadev/pldg-dashboard,pfed-prog,PULL_REQUEST_OPENED,2
2025-05-17 00:00:00,opensource-observer/oso,nkovaturient,STARRED,1
2025-05-17 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_CLOSED,2
2025-05-17 00:00:00,seetadev/pldg-dashboard,pfed-prog,PULL_REQUEST_CLOSED,1
2025-05-17 00:00:00,davidgasquez/filecoin-data-portal,davidgasquez,COMMIT_CODE,1
2025-05-17 00:00:00,ipfs/ipfs-desktop,qingfengshang,STARRED,1
2025-05-17 00:00:00,seetadev/pldg-dashboard,aldorax,PULL_REQUEST_OPENED,1
2025-05-17 00:00:00,filecoin-project/venus,bellowtop,STARRED,1
2025-05-17 00:00:00,seetadev/pldg-dashboard,pfed-prog,ISSUE_OPENED,3
2025-05-17 00:00:00,blockscout/blockscout,bellowtop,STARRED,1
2025-05-17 00:00:00,web3tea/curio-dashboard,strahe,PULL_REQUEST_CLOSED,1
2025-05-17 00:00:00,opensource-observer/oso,ryscheng,ISSUE_COMMENT,2
2025-05-17 00:00:00,seetadev/pldg-dashboard,aldorax,FORKED,1
2025-05-17 00:00:00,web3tea/curio-dashboard,strahe,COMMIT_CODE,1
2025-05-17 00:00:00,libp2p/libp2p,agustinmorantes,STARRED,1
2025-05-17 00:00:00,axelarnetwork/axelar-contract-deployments,isi8787,PULL_REQUEST_OPENED,1
2025-05-17 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_MERGED,2
2025-05-17 00:00:00,seetadev/pldg-dashboard,kaf-lamed-beyt,PULL_REQUEST_CLOSED,1
2025-05-17 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_OPENED,2
2025-05-17 00:00:00,opensource-observer/oso,ryscheng,COMMIT_CODE,2
2025-05-17 00:00:00,libp2p/py-libp2p,winter-soren,ISSUE_COMMENT,1
2025-05-17 00:00:00,seetadev/pldg-dashboard,devanshgoel-123,PULL_REQUEST_OPENED,1
2025-05-17 00:00:00,seetadev/pldg-dashboard,aldorax,ISSUE_OPENED,1
2025-05-17 00:00:00,web3tea/curio-dashboard,strahe,PULL_REQUEST_MERGED,1
2025-05-17 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,6
2025-05-17 00:00:00,seetadev/pldg-dashboard,devanshgoel-123,FORKED,2
2025-05-17 00:00:00,blockscout/blockscout,niet-pham,ISSUE_OPENED,1
2025-05-17 00:00:00,libp2p/libp2p,steveftoth,STARRED,1
2025-05-17 00:00:00,libp2p/go-libp2p,wengu0,STARRED,1
2025-05-18 00:00:00,drand/drand,0x471,STARRED,1
2025-05-18 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,12
2025-05-18 00:00:00,libp2p/py-libp2p,mystical-prog,ISSUE_COMMENT,1
2025-05-18 00:00:00,libp2p/py-libp2p,kaneki003,PULL_REQUEST_OPENED,1
2025-05-18 00:00:00,seetadev/pldg-dashboard,pfed-prog,ISSUE_OPENED,2
2025-05-18 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_MERGED,2
2025-05-18 00:00:00,opensource-observer/oso,ryscheng,ISSUE_COMMENT,4
2025-05-18 00:00:00,rpcpool/yellowstone-faithful,pylrichard,STARRED,1
2025-05-18 00:00:00,opensource-observer/oso,ryscheng,ISSUE_CLOSED,1
2025-05-18 00:00:00,libp2p/go-libp2p,kolanski,STARRED,1
2025-05-18 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_CLOSED,3
2025-05-18 00:00:00,blockscout/blockscout,azahi,ISSUE_OPENED,1
2025-05-18 00:00:00,libp2p/py-libp2p,lla-dane,ISSUE_COMMENT,1
2025-05-18 00:00:00,libp2p/py-libp2p,lla-dane,PULL_REQUEST_REVIEW_COMMENT,2
2025-05-18 00:00:00,drand/drand,kenyiu,ISSUE_COMMENT,3
2025-05-18 00:00:00,libp2p/py-libp2p,acul71,PULL_REQUEST_CLOSED,1
2025-05-18 00:00:00,opensource-observer/oso,ryscheng,ISSUE_OPENED,2
2025-05-18 00:00:00,libp2p/py-libp2p,pacrob,ISSUE_COMMENT,1
2025-05-18 00:00:00,opensource-observer/oso,ccerv1,ISSUE_CLOSED,1
2025-05-18 00:00:00,libp2p/py-libp2p,lla-dane,PULL_REQUEST_OPENED,2
2025-05-18 00:00:00,opensource-observer/oso,ccerv1,ISSUE_COMMENT,1
2025-05-18 00:00:00,seetadev/pldg-dashboard,ceylont,ISSUE_COMMENT,1
2025-05-18 00:00:00,libp2p/py-libp2p,kaneki003,ISSUE_OPENED,1
2025-05-18 00:00:00,libp2p/py-libp2p,acul71,ISSUE_COMMENT,3
2025-05-18 00:00:00,opensource-observer/oso,ryscheng,COMMIT_CODE,5
2025-05-18 00:00:00,libp2p/py-libp2p,seetadev,ISSUE_COMMENT,3
2025-05-18 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_MERGED,5
2025-05-18 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_OPENED,1
2025-05-18 00:00:00,opensource-observer/oso,ccerv1,COMMIT_CODE,2
2025-05-18 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_CLOSED,5
2025-05-18 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_OPENED,4
2025-05-18 00:00:00,seetadev/pldg-dashboard,pfed-prog,PULL_REQUEST_OPENED,1
2025-05-18 00:00:00,libp2p/go-libp2p,kevinfalting,STARRED,1
2025-05-19 00:00:00,blockscout/blockscout,fedor-ivn,PULL_REQUEST_REVIEW_COMMENT,3
2025-05-19 00:00:00,libp2p/py-libp2p,seetadev,ISSUE_COMMENT,2
2025-05-19 00:00:00,blockscout/blockscout,laminghin,STARRED,1
2025-05-19 00:00:00,blockscout/blockscout,vbaranov,PULL_REQUEST_MERGED,1
2025-05-19 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_OPENED,1
2025-05-19 00:00:00,opensource-observer/oso,ryscheng,ISSUE_COMMENT,5
2025-05-19 00:00:00,rpcpool/yellowstone-faithful,felixl256,ISSUE_OPENED,1
2025-05-19 00:00:00,blockscout/blockscout,vbaranov,PULL_REQUEST_OPENED,1
2025-05-19 00:00:00,opensource-observer/oso,hashpalk,ISSUE_COMMENT,1
2025-05-19 00:00:00,gainforest/ecocertain,s-adamantine,PULL_REQUEST_CLOSED,1
2025-05-19 00:00:00,blockscout/blockscout,diaztorresangeladrian61,ISSUE_COMMENT,1
2025-05-19 00:00:00,opensource-observer/oso,ryscheng,COMMIT_CODE,2
2025-05-19 00:00:00,opensource-observer/oso,ryscheng,ISSUE_OPENED,1
2025-05-19 00:00:00,opensource-observer/oso,jabolol,ISSUE_CLOSED,1
2025-05-19 00:00:00,libp2p/py-libp2p,kaneki003,ISSUE_COMMENT,3
2025-05-19 00:00:00,libp2p/libp2p,mattevans,STARRED,1
2025-05-19 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_OPENED,2
2025-05-19 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_MERGED,1
2025-05-19 00:00:00,ipfs-force-community/droplet,simlecode,PULL_REQUEST_MERGED,1
2025-05-19 00:00:00,chainsafe/forest,elmattic,PULL_REQUEST_CLOSED,1
2025-05-19 00:00:00,gainforest/ecocertain,s-adamantine,COMMIT_CODE,6
2025-05-19 00:00:00,opensource-observer/oso,ccerv1,ISSUE_COMMENT,1
2025-05-19 00:00:00,seetadev/pldg-dashboard,akashjana18,ISSUE_COMMENT,1
2025-05-19 00:00:00,seetadev/pldg-dashboard,akashjana18,FORKED,1
2025-05-19 00:00:00,opensource-observer/oso,jabolol,ISSUE_OPENED,1
2025-05-19 00:00:00,blockscout/blockscout,rimrakhimov,ISSUE_COMMENT,2
2025-05-19 00:00:00,blockscout/blockscout,vbaranov,ISSUE_CLOSED,2
2025-05-19 00:00:00,opensource-observer/oso,ccerv1,ISSUE_CLOSED,2
2025-05-19 00:00:00,libp2p/py-libp2p,sukhman-sukh,ISSUE_COMMENT,1
2025-05-19 00:00:00,ipfs-force-community/droplet,tediou5,PULL_REQUEST_CLOSED,1
2025-05-19 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_MERGED,1
2025-05-19 00:00:00,opensource-observer/oso,ryscheng,ISSUE_CLOSED,2
2025-05-19 00:00:00,libp2p/py-libp2p,sukhman-sukh,ISSUE_OPENED,1
2025-05-19 00:00:00,blockscout/blockscout,chapati23,ISSUE_OPENED,1
2025-05-19 00:00:00,gainforest/ecocertain,s-adamantine,PULL_REQUEST_CLOSED,1
2025-05-19 00:00:00,seetadev/pldg-dashboard,aldorax,PULL_REQUEST_OPENED,1
2025-05-19 00:00:00,blockscout/blockscout,xandwell,STARRED,1
2025-05-19 00:00:00,blockscout/blockscout,vbaranov,PULL_REQUEST_CLOSED,1
2025-05-19 00:00:00,ipfs/ipfs-desktop,gaslit-info,STARRED,1
2025-05-19 00:00:00,axelarnetwork/axelar-contract-deployments,k4m4,PULL_REQUEST_OPENED,3
2025-05-19 00:00:00,opensource-observer/oso,ccerv1,COMMIT_CODE,1
2025-05-19 00:00:00,chainsafe/forest,sudo-shashank,PULL_REQUEST_REVIEW_COMMENT,2
2025-05-19 00:00:00,libp2p/go-libp2p,blockchainluffy,ISSUE_COMMENT,1
2025-05-19 00:00:00,chainsafe/forest,sansh2356,STARRED,1
2025-05-19 00:00:00,blockscout/blockscout,sl1depengwyn,ISSUE_CLOSED,1
2025-05-19 00:00:00,opensource-observer/oso,jabolol,PULL_REQUEST_CLOSED,1
2025-05-19 00:00:00,web3tea/curio-dashboard,strahe,RELEASE_PUBLISHED,1
2025-05-19 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_MERGED,2
2025-05-19 00:00:00,web3tea/curio-dashboard,strahe,COMMIT_CODE,1
2025-05-19 00:00:00,axelarnetwork/axelar-contract-deployments,isi8787,PULL_REQUEST_OPENED,1
2025-05-19 00:00:00,drips-network/app,efstajas,ISSUE_CLOSED,3
2025-05-19 00:00:00,opensource-observer/oso,evanameyer1,ISSUE_COMMENT,4
2025-05-19 00:00:00,blockscout/blockscout,sl1depengwyn,PULL_REQUEST_OPENED,1
2025-05-19 00:00:00,opensource-observer/oso,jabolol,COMMIT_CODE,1
2025-05-19 00:00:00,rpcpool/yellowstone-faithful,lusitaniae,COMMIT_CODE,1
2025-05-19 00:00:00,web3tea/curio-dashboard,strahe,PULL_REQUEST_OPENED,1
2025-05-19 00:00:00,seetadev/pldg-dashboard,pfed-prog,ISSUE_COMMENT,2
2025-05-19 00:00:00,web3tea/curio-dashboard,net4x,ISSUE_OPENED,1
2025-05-19 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_CLOSED,2
2025-05-19 00:00:00,rpcpool/yellowstone-faithful,lusitaniae,PULL_REQUEST_OPENED,1
2025-05-19 00:00:00,gainforest/ecocertain,s-adamantine,COMMIT_CODE,6
2025-05-19 00:00:00,opensource-observer/oso,ccerv1,ISSUE_OPENED,1
2025-05-19 00:00:00,blockscout/blockscout,chapati23,ISSUE_COMMENT,1
2025-05-19 00:00:00,blockscout/blockscout,sl1depengwyn,ISSUE_COMMENT,1
2025-05-19 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_CLOSED,1
2025-05-19 00:00:00,opensource-observer/oso,jabolol,PULL_REQUEST_MERGED,1
2025-05-19 00:00:00,libp2p/py-libp2p,acul71,ISSUE_COMMENT,3
2025-05-19 00:00:00,libp2p/py-libp2p,paschal533,ISSUE_COMMENT,1
2025-05-19 00:00:00,gainforest/ecocertain,satyam-mishra-pce,PULL_REQUEST_MERGED,1
2025-05-19 00:00:00,blockscout/blockscout,nikitosing,PULL_REQUEST_REVIEW_COMMENT,3
2025-05-19 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,16
2025-05-19 00:00:00,blockscout/blockscout,liu-xiaojian,FORKED,1
2025-05-19 00:00:00,blockscout/blockscout,vbaranov,ISSUE_COMMENT,4
2025-05-19 00:00:00,ipfs/boxo,agca52,PULL_REQUEST_REVIEW_COMMENT,1
2025-05-19 00:00:00,libp2p/go-libp2p,mattevans,STARRED,1
2025-05-19 00:00:00,ipfs/helia,sgtpooki,PULL_REQUEST_REVIEW_COMMENT,1
2025-05-20 00:00:00,filecoin-project/curio,lexluthr,RELEASE_PUBLISHED,1
2025-05-20 00:00:00,opensource-observer/oso,evanameyer1,ISSUE_COMMENT,3
2025-05-20 00:00:00,ipfs/boxo,lidel,PULL_REQUEST_CLOSED,1
2025-05-20 00:00:00,ipfs/boxo,hsanjuan,ISSUE_COMMENT,1
2025-05-20 00:00:00,libp2p/py-libp2p,pacrob,COMMIT_CODE,2
2025-05-20 00:00:00,libp2p/go-libp2p,dakaertala,STARRED,1
2025-05-20 00:00:00,libp2p/go-libp2p,alleyway-boop,STARRED,1
2025-05-20 00:00:00,ipfs/boxo,lidel,ISSUE_COMMENT,3
2025-05-20 00:00:00,blockscout/blockscout,smhbamakan,ISSUE_OPENED,1
2025-05-20 00:00:00,fidlabs/rkh-frontend,jag-uk,PULL_REQUEST_OPENED,1
2025-05-20 00:00:00,opensource-observer/oso,icarog,PULL_REQUEST_OPENED,1
2025-05-20 00:00:00,ipfs/helia,achingbrain,PULL_REQUEST_CLOSED,8
2025-05-20 00:00:00,ipfs/helia,sarverott,STARRED,1
2025-05-20 00:00:00,seetadev/pldg-dashboard,aldorax,ISSUE_COMMENT,1
2025-05-20 00:00:00,libp2p/py-libp2p,lla-dane,PULL_REQUEST_CLOSED,1
2025-05-20 00:00:00,ipfs/helia,achingbrain,ISSUE_COMMENT,1
2025-05-20 00:00:00,ipfs/boxo,gammazero,PULL_REQUEST_REVIEW_COMMENT,1
