date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Gas Fees,forecasted_Retained Daily Active Users,forecasted_DAA/MAA,forecasted_TVL-derive,forecasted_TVL_opchain-derive,forecasted_TVL-derive_v1_protocol,forecasted_TVL_opchain-derive_v1_protocol,forecasted_TVL-derive_v2_protocol,forecasted_TVL_opchain-derive_v2_protocol
2024-11-19 00:00:00,121.07302302062939,71.7848865639789,0.8220825134339802,2887619123.8992524,0.040693530717634444,3.392258944255896,1.7470045357999051,1534673.862896935,49748987.7583251,1021517.2251917784,1356131.560988947,73773203.72940129,55378453.47551884
2024-11-20 00:00:00,75.22144231011369,63.888172741887416,2.133752204131567,1708433167.8804374,0.025382033342455455,2.983395584613353,1.3718427242779403,1372341.2403531084,58458646.00698361,897003.406422947,1392273.7798277508,73932425.18085498,54022896.84086433
2024-11-21 00:00:00,116.20011582879356,39.35519999995837,1.111779021401696,18404549582.85308,0.04091519570202018,2.8402370627325864,2.009593232057639,1229028.518258825,57655363.75335134,1004077.3571067142,1376206.889099172,76960228.0258406,55183470.12565273
2024-11-22 00:00:00,84.59397554609383,66.4491468520303,2.528553059647533,25136090177.83466,0.05426561210225837,3.616530026846007,2.2874124140022563,1210782.2985897814,51874758.81304861,1087397.3167769627,1453462.9735480212,84446134.50582969,56756002.37314733
2024-11-23 00:00:00,106.3483480682884,48.14364906875873,3.0189988513082238,46694705843.34828,0.05372227973914655,3.1167630084256883,1.1483610957949744,1118682.9154241988,49372130.88316051,879931.1257830827,1265544.4341327,80573741.94833642,55368706.04204067
2024-11-24 00:00:00,108.81743559677095,75.01878529166697,0.9857693615882741,15375378792.009745,0.040681379376509876,1.4788622761395227,2.02877126700052,1027773.1674730249,52390664.311563164,974207.1523319943,1323027.9600623576,81664077.50567141,53369091.99141702
2024-11-25 00:00:00,63.4440098366926,38.801005488153294,2.5806177929697607,10289230427.332035,0.03352661797816292,2.0947503916492964,1.7839266031131453,974605.5608803163,56593754.68964488,947932.4857826344,1475325.0164452884,85008492.55833776,53564638.23948053
2024-11-26 00:00:00,112.14151774329142,46.699215455130876,1.6059056575722523,12382057163.504133,0.07118303102361394,3.072286384856284,1.949646892381694,894395.7580466819,51200104.14874191,1114325.8818468894,1530067.9604517084,95483384.65552102,47264965.28299602
2024-11-27 00:00:00,129.2899880833087,83.58715098283422,1.5202069775214782,13551862779.813784,0.04664421507767822,3.22430146245876,1.8092242808647117,793834.2729797107,50943984.443642564,899311.1067065782,1179802.6022929656,88900704.72310583,49626621.72149947
2024-11-28 00:00:00,64.88535889783273,93.20930747081135,2.009906209909587,16886498199.031227,0.03720353437908666,2.557052751657619,1.6770299419579002,813173.5959894106,49452500.352122135,1029802.2519233268,1384529.7461449807,90348151.08490552,52494711.45597082
2024-11-29 00:00:00,83.49977450734337,87.37795541734307,2.4141241669934423,19490864208.899403,0.024243858955667143,3.4936280421950436,1.682748513074514,782103.138670645,50438576.833112806,1031156.6313546309,1360239.1342789456,103597614.26156195,51523457.14746071
2024-11-30 00:00:00,126.7498541881636,66.42230817154385,1.6600033457523293,62798482411.517136,0.04756648297837537,1.5991169134896408,1.7683439570147967,738218.3432295126,51553335.775110744,944551.2200426076,1325126.0044138692,100950077.5398464,47237840.84828423
2024-12-01 00:00:00,103.52584213571686,68.61379670771665,2.232166197081727,68826276185.77333,0.03083755799645466,2.9388401486060767,1.726234267218974,605098.2435930893,45967629.48734896,1052044.1541065564,1369474.1335459168,103123549.08441901,48763668.50120372
