date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-extra_finance_leverage_farming_protocol,forecasted_TVL_opchain-extra_finance_leverage_farming_protocol
2024-10-20 00:00:00,0.18567612378403917,0.276266745129084,0.11614066213691147,0.0,23345830.851794712,105390993.89604051,128399424.91566275
2024-10-21 00:00:00,0.09232775511762353,0.1831309407757954,0.10504653958255815,0.0,65963765.58120555,90220140.46702544,125069979.87884478
2024-10-22 00:00:00,0.2378891844648439,0.3178125135592812,0.12105788821863633,0.0,64960133.0405248,88674142.35516368,115286153.07764809
2024-10-23 00:00:00,0.10059278965345801,0.40883740552699743,0.09842260359875303,0.0,49639819.67072086,93686940.57657416,129749821.04598759
2024-10-24 00:00:00,0.20526350169462465,0.38493521048597695,0.12425639922708735,0.0,65728735.06166457,95231733.55923168,122283119.50642742
2024-10-25 00:00:00,0.1947740780977484,0.08424957072385977,0.041823715916090694,0.0,73570265.97151205,93397653.04307428,132373441.79590397
2024-10-26 00:00:00,0.09068921514842235,0.20976096339035175,0.07444244534569676,0.0,83003319.3848705,90411184.93830246,135129662.99427915
2024-10-27 00:00:00,0.11414349704022943,0.13197461335445915,0.0782187027734619,0.0,64451424.068784565,102892001.05254427,126123258.19002499
2024-10-28 00:00:00,0.18650791922542423,0.16769388190939422,0.15115340512014167,0.0,54703939.175410986,98806352.9300392,119248932.99449933
2024-10-29 00:00:00,0.1296072654091401,0.12158504183608755,0.16529540746930357,0.0,80259414.71911582,98631824.52971876,124719588.48674004
2024-10-30 00:00:00,0.17937781417923127,0.07581403189746068,0.19667335721940757,0.0,49200807.835280746,93575317.76372205,122733527.19216314
2024-10-31 00:00:00,0.18571522992258974,0.23380766188227606,0.12024506929725423,0.0,46686607.01176368,96671065.82124768,128653967.79089682
2024-11-01 00:00:00,0.12398500660138093,0.22108681218826703,0.06199725671904395,0.0,58520707.88432945,87569602.42807324,125291380.27186215
2024-11-02 00:00:00,0.1580753104406339,0.2501307486907201,0.0940369040724287,0.0,58287982.89845371,91147304.14086394,120879134.64529614
2024-11-03 00:00:00,0.1151393035895877,0.21936354381694914,0.16893987768902644,0.0,67024128.6864018,88752687.7118312,131453393.44262202
2024-11-04 00:00:00,0.1431510407595019,0.341772332006077,0.16491161161050905,0.0,71438704.28854088,89031161.49542765,117526161.66942625
2024-11-05 00:00:00,0.1806703216467429,0.17784231398246725,0.13719378429246018,0.0,44381917.88071372,88256950.8161583,128513131.03313637
2024-11-06 00:00:00,0.13850608244644763,0.16934711965755309,0.10443963418615057,0.0,67473637.68220286,89058650.6496664,128068957.77031922
2024-11-07 00:00:00,0.12319701777831371,0.12273117316469266,0.08820492448282703,0.0,45909910.99983938,88753566.2439405,125210745.00769743
2024-11-08 00:00:00,0.12368625604348102,0.17354506636784173,0.038785393260037986,0.0,56765317.89522371,92088799.61478442,132114357.26201239
2024-11-09 00:00:00,0.2535944124471552,0.18937942258352713,0.12347769900851328,0.0,40886985.89664059,94658166.04178384,125093689.80859175
2024-11-10 00:00:00,0.14322425753927914,0.16195822519546854,0.10121700158076101,0.0,50012859.387071185,86105776.5008502,134117300.3202015
2024-11-11 00:00:00,0.13641078129559478,0.2115231163266018,0.10392300316014315,0.0,91998549.04836218,88540661.17653003,124879044.85961883
2024-11-12 00:00:00,0.10399613662701107,0.30178694162665315,0.1524481918032328,0.0,90816047.90592818,83745285.21819387,134870275.4591598
2024-11-13 00:00:00,0.09969647845091764,0.12697129862697187,0.15194265183052075,0.0,66374542.949705556,88199792.36557686,137028120.94767225
2024-11-14 00:00:00,0.07577316479058017,0.15509496691218433,0.13794249018099952,0.0,69301511.49067041,84001704.0862114,129423692.61144245
2024-11-15 00:00:00,0.18038765167464751,0.15165549030621261,0.11548873053539387,0.0,62574799.56958564,86188868.73635913,130390772.84006208
2024-11-16 00:00:00,0.1618306383589457,0.2212239497781089,0.10883342250252932,0.0,65751252.77396872,92784583.64296626,135168890.8361601
2024-11-17 00:00:00,0.09245064318481234,0.18133568446605097,0.11825871426801911,0.0,35922176.26440509,88995660.18747288,126026781.39801075
2024-11-18 00:00:00,0.10147965469355566,0.20385958115906533,0.10921633625375575,0.0,59290580.33673824,91849070.5537025,131504760.90188953
2024-11-19 00:00:00,0.17246599219970546,0.18141609198817868,0.14650463997505275,0.0,59826683.730157204,88571334.05228414,133773390.87067133
2024-11-20 00:00:00,0.14417337497312993,0.1037349745782303,0.16771275356742743,0.0,78012303.24724469,97781711.63076578,139011994.36839014
2024-11-21 00:00:00,0.2058632881359562,0.3088389918183958,0.11030725330817784,0.0,75483117.31303944,93870744.14770865,139006740.50558755
2024-11-22 00:00:00,0.19995669634632932,0.2492737205365281,0.19850939221274816,0.0,26834935.82253486,102197501.12331969,143764718.4146255
2024-11-23 00:00:00,0.21553133535932345,0.2804798469248033,0.11965870396078251,0.0,75822076.04335971,103932536.06534317,135987317.8480552
2024-11-24 00:00:00,0.15186195328776197,0.3889864905739835,0.11432778095697703,0.0,77774883.96916987,109526159.18784083,142180233.98436117
2024-11-25 00:00:00,0.13602235374297275,0.26161072213935643,0.11368996913420536,0.0,74380982.59884666,106707456.92983504,129724339.083098
2024-11-26 00:00:00,0.12619922886072144,0.16124563011407717,0.05583593565551273,0.0,70239995.62184376,97333640.3905306,144956901.0732139
2024-11-27 00:00:00,0.16610598240957794,0.2834220329884942,0.09322372070130525,0.0,73105158.78443384,104301520.16087528,144192436.64904037
2024-11-28 00:00:00,0.13695417196987208,0.3432343147430854,0.1275497976366693,0.0,42107930.053501464,101694884.57707219,138243498.62087128
2024-11-29 00:00:00,0.14939642739936362,0.18605725193451667,0.0807953656389639,0.0,75853542.77922769,91799381.50627048,153228322.08465424
2024-11-30 00:00:00,0.18278119569738924,0.08725643311901596,-0.00870298180854879,0.0,67351672.31983499,99649094.12267599,144120945.5874411
2024-12-01 00:00:00,0.23123493181295915,0.3213649542028162,0.23464317064638301,0.0,70525671.72215015,98365877.71885219,131093910.78474092
2024-12-02 00:00:00,0.11028579789171544,0.1696850637426305,0.31482679198043484,0.0,56721685.36892426,87530722.64480199,137105344.52141207
2024-12-03 00:00:00,0.10564689763601393,0.17915849456582333,0.1447391774386484,0.0,52215080.9398368,97014406.23970419,134156842.40427211
2024-12-04 00:00:00,0.12884227900799253,0.15715292461107708,0.08635996644064814,0.0,124327135.88230261,91003681.16940394,144746290.02767769
2024-12-05 00:00:00,0.17952816465764834,0.2780381133732427,0.18583488297669362,0.0,63528599.07859983,85982382.08132201,146999491.16209698
2024-12-06 00:00:00,0.18026183342035068,0.36456831395272304,0.11432182573903361,0.0,61874272.09083208,87165151.36484465,161020449.70056665
2024-12-07 00:00:00,0.1517284930313836,0.26614654553422784,0.08229209047954791,0.0,43223741.15526022,99472960.20507629,151237064.36690164
2024-12-08 00:00:00,0.1426322754152783,0.17680672394162883,0.1840902248240719,0.0,54095409.303592846,89577906.77591705,163352125.1661697
2024-12-09 00:00:00,0.16991917245698385,0.20071368926343439,0.09710207883055567,0.0,66187242.27684954,85977933.02890712,138323806.12704504
2024-12-10 00:00:00,0.07124799277773232,0.4237248989982972,0.17197353511043292,0.0,48178893.801972024,98025353.49076782,140097145.50667664
2024-12-11 00:00:00,0.15730832318838403,0.35530528684062596,0.15037436701516732,0.0,71713092.0479758,99077666.87673761,140344142.80546844
2024-12-12 00:00:00,0.15323874295819537,0.2754090826057307,0.06450063767545079,0.0,53404929.166465,95106543.56424603,158088946.05457765
2024-12-13 00:00:00,0.10671039160717971,0.3366463214856764,0.06123846735506422,0.0,63161626.50900292,97419448.15994382,146041590.3058785
2024-12-14 00:00:00,0.16531356389959406,0.25638112247832306,0.06275045884985887,0.0,62391962.74906979,99866690.60593532,137823205.36088637
2024-12-15 00:00:00,0.22691695679352425,0.3356871225284698,0.03099873035094359,0.0,51472766.81502622,90527840.1892479,153892733.37867275
2024-12-16 00:00:00,0.14777404158207694,0.2748562915183494,0.2576630934549932,0.0,61311907.77845507,103578308.83439563,160849856.77317065
2024-12-17 00:00:00,0.22179544126037723,0.4508790368509856,0.09736457329381128,0.0,56687434.46551702,98046061.12232888,143865954.3002746
2024-12-18 00:00:00,0.09423330665510404,0.21704724146828377,0.10277699291508578,0.0,29258990.45549107,92826039.86896297,149406328.35951146
2024-12-19 00:00:00,0.11398842504354312,0.16532216750855946,0.1274817384677152,0.0,70115722.46124534,93320657.69995514,139513690.1542088
2024-12-20 00:00:00,0.15931704606482083,0.2239182904132538,0.08474576918651928,0.0,40653521.86174104,101232401.26855913,142069031.26555157
2024-12-21 00:00:00,0.1219240003481331,0.1941124439292335,0.1856851982451893,0.0,57664458.46197315,90928447.45225418,141552928.19355643
2024-12-22 00:00:00,0.20492691920346148,0.19164776725682225,0.22702935192669338,0.0,49401824.81347387,88938561.06389256,139794333.1330146
2024-12-23 00:00:00,0.18716511940277059,0.203442632478172,0.17286537250702816,0.0,76070363.89269057,94716060.76578747,135709796.1301821
2024-12-24 00:00:00,0.2857747689861307,0.19232982776308136,0.06642050591915118,0.0,43059555.02945356,98213873.202898,146536060.49576646
2024-12-25 00:00:00,0.07659379666204665,0.20680693913736914,0.09716909694554192,0.0,75625975.79364574,92492076.01950255,136234550.48150846
2024-12-26 00:00:00,0.480962406640571,0.2043391847721622,0.05500895904595223,0.0,57011128.07547618,90441222.96059452,
2024-12-27 00:00:00,0.20035660135397096,0.3364950582837343,0.09490518936392157,0.0,59785730.46235634,100857488.98937882,
2024-12-28 00:00:00,0.22120986350637858,0.17871269569631676,0.0936305607574479,0.0,74140892.29473595,87379964.54059806,
2024-12-29 00:00:00,0.17353117518616615,0.22477885279355564,0.09473612409914474,0.0,29179624.115261532,88599530.15203638,
2024-12-30 00:00:00,0.09695179457075982,0.22912246899761954,0.15057898833433847,0.0,80552218.35497071,92544967.62024488,
2024-12-31 00:00:00,0.1568944268216521,0.22325415251178027,0.14916472904264738,0.0,70136041.53523372,86713304.93250696,
2025-01-01 00:00:00,0.1675237579883833,0.23619658420456932,0.10408448751278776,0.0,81861534.74269591,87347213.48354913,
2025-01-02 00:00:00,0.12723995870506963,0.3959245497324186,0.25371391233622753,0.0,94892916.07324012,92709669.58352432,
2025-01-03 00:00:00,0.2166767019271677,0.2400594894588725,0.24087337764825367,0.0,85056384.2682744,85518847.38454255,
2025-01-04 00:00:00,0.18153172651400615,0.19793191049030048,0.3219501055623807,0.0,76147906.64898892,92770584.94458,
2025-01-05 00:00:00,0.1547851817312224,0.2800726541723364,0.1697684822170261,0.0,70496478.5503941,99039511.88950968,
2025-01-06 00:00:00,0.18975952900952714,0.20856049551895836,0.11256485812726492,0.0,76389239.91163088,96060182.58973944,
2025-01-07 00:00:00,0.21318168123217657,0.1375779429633514,0.12960812908794533,0.0,64054668.042549744,96780092.03833002,
2025-01-08 00:00:00,0.2109102934895159,0.23436093149178305,0.1546740270686557,0.0,52189593.0737436,113825426.77547093,
2025-01-09 00:00:00,0.22468994375448467,0.08939491455445825,0.1754842330288173,0.0,102507484.44580899,106280578.75275087,
2025-01-10 00:00:00,0.17610933640885532,0.23718919465711696,0.23844536377968747,0.0,48502079.47372821,98095158.50244173,
2025-01-11 00:00:00,0.18250574765704028,0.2271091376765087,0.16150288527425774,0.0,70089910.19200844,109410242.24521208,
2025-01-12 00:00:00,0.2559633690410455,0.1715610319893236,0.1204460786741787,0.0,68422868.23376414,103270552.87186536,
2025-01-13 00:00:00,0.09480973428096053,0.1601708274118042,0.12086692230736872,0.0,83147421.71991427,98892826.20906006,
2025-01-14 00:00:00,0.25951420972587164,0.18898203474244243,0.07970783012771984,0.0,56952748.94170764,107647241.98715721,
2025-01-15 00:00:00,0.22392326431697407,0.20456573388088192,0.22941945821141238,0.0,92055700.49828224,101548586.86648229,
2025-01-16 00:00:00,0.2507775891650361,0.22957203542163374,0.04071757593368034,0.0,79053772.00263698,97492986.75861874,
2025-01-17 00:00:00,0.11331944466591812,0.2539139662502423,0.1450753770836534,0.0,52786923.167821795,101394482.27627695,
2025-01-18 00:00:00,0.15137027148439144,0.14914247591657828,0.17228014273598183,0.0,53796460.69197473,108652485.77823557,
2025-01-19 00:00:00,0.1824587569168133,0.2939557638353194,0.18767511177209326,0.0,59023520.039871745,95947424.3018513,
2025-01-20 00:00:00,0.22861762267756036,0.19476548534913948,0.23104801197876837,0.0,53690967.069804,102108227.81253394,
2025-01-21 00:00:00,0.14164207464205725,0.3948001717109596,0.09579057491054371,0.0,37172856.38229011,100966244.72496219,
2025-01-22 00:00:00,0.2015431354465933,0.2606656910060334,0.1294680192345384,0.0,68195835.65555276,100797262.973102,
2025-01-23 00:00:00,0.263333022096865,0.15942108382665793,0.11170844419108875,0.0,72644524.3743505,91200801.8408945,
2025-01-24 00:00:00,0.24289199292499453,0.24316481349499566,0.15945687074392878,0.0,80328727.18076383,101416906.63361791,
2025-01-25 00:00:00,0.20152710720053973,0.2488608865010546,0.1036903620119642,0.0,66277901.60371002,97046299.98108551,
2025-01-26 00:00:00,0.24151272346164962,0.1772692098821098,0.16250347877288168,0.0,62710140.32034973,89197224.6563757,
2025-01-26 02:59:23,0.14831334917030758,0.3244536554574899,0.13982969999918904,0.0,51771815.88099068,,
2025-01-26 03:37:35,0.21576397594493296,0.2393547408013191,0.19119337446381984,0.0,25255557.49967051,91144972.82323885,
