transaction_date,transaction_cnt,active_users,total_transferred,gas_fee,unique_users,retained_percent,daa_to_maa_ratio,cum_transferred
2024-12-02,1388.0,485.0,1.0477363117119362e+20,0.3173038581374352,56.0,0.34845360824742266,0.04,7.855475046822034e+21
2024-12-03,1940.0,991.0,4.445133431796724e+19,0.3854418877916016,75.0,0.19071644803229063,0.09,7.899926381140001e+21
2024-12-04,3802.0,2460.0,5.525961892408822e+19,0.47945913155897185,185.0,0.08170731707317073,0.22,7.95518600006409e+21
2024-12-05,2776.0,1329.0,7.986412037534032e+19,0.41409537300661897,140.0,0.14823175319789314,0.12,8.03505012043943e+21
2024-12-06,2129.0,881.0,4.090724509359959e+19,0.3279748629573474,106.0,0.21679909194097616,0.08,8.07595736553303e+21
2024-12-07,1925.0,895.0,2.7579680948609982e+19,0.177448371440296,115.0,0.20670391061452514,0.08,8.10353704648164e+21
2024-12-08,1745.0,815.0,1.9680591452799664e+19,0.1740722586903872,96.0,0.22085889570552147,0.07,8.123217637934439e+21
2024-12-09,1582.0,605.0,1.4120317258635643e+19,0.2960850625889895,86.0,0.2628099173553719,0.05,8.137337955193075e+21
2024-12-10,1504.0,577.0,6.489684435746462e+19,0.3858888498526192,93.0,0.3466204506065858,0.05,8.20223479955054e+21
2024-12-11,1467.0,594.0,1.4541150878714557e+20,0.17178665523462755,94.0,0.3468013468013468,0.05,8.347646308337685e+21
2024-12-12,1725.0,615.0,1.7536197273407272e+20,0.05425017868849603,100.0,0.34796747967479674,0.05,8.523008281071757e+21
2024-12-13,1676.0,557.0,5.348908193371101e+19,0.05107863638610007,78.0,0.3859964093357271,0.05,8.576497363005469e+21
2024-12-14,1901.0,617.0,2.204247270084182e+19,0.029292118351596952,181.0,0.34521880064829824,0.05,8.598539835706311e+21
2024-12-15,1794.0,589.0,3.60275753262119e+19,0.029796174606883302,110.0,0.4074702886247878,0.05,8.634567411032523e+21
2024-12-16,1604.0,585.0,1.6319527820544795e+19,0.32357904127577214,127.0,0.37606837606837606,0.05,8.650886938853068e+21
2024-12-17,1699.0,561.0,1.9578605131894256e+19,0.060729072498043574,149.0,0.39037433155080214,0.05,8.670465543984962e+21
2024-12-18,9786.0,2326.0,5.360883015401184e+19,0.21522968548732732,303.0,0.11607910576096303,0.21,8.724074374138974e+21
2024-12-19,4982.0,1308.0,6.556033947916674e+19,0.18171637724159506,229.0,0.3211009174311927,0.12,8.78963471361814e+21
2024-12-20,2486.0,737.0,7.450917308904848e+19,0.10002196848579842,81.0,0.37177747625508817,0.07,8.864143886707189e+21
2024-12-21,2153.0,727.0,3.908959991578375e+19,0.04676689373391602,118.0,0.3108665749656121,0.06,8.903233486622972e+21
2024-12-22,1911.0,682.0,1.3168288813308688e+19,0.05364582688952604,130.0,0.3035190615835777,0.06,8.916401775436281e+21
2024-12-23,2136.0,720.0,4.023958401513072e+19,0.06043814834916016,124.0,0.2986111111111111,0.06,8.956641359451412e+21
2024-12-24,1666.0,579.0,9.847562123814136e+18,0.052241068327950106,96.0,0.40932642487046633,0.05,8.966488921575227e+21
2024-12-25,1568.0,514.0,2.1979678332160668e+19,0.05862732738508568,92.0,0.3521400778210117,0.05,8.988468599907388e+21
2024-12-26,1826.0,616.0,2.762007074207413e+19,0.07082722894437478,88.0,0.3116883116883117,0.05,9.016088670649462e+21
2024-12-27,1682.0,579.0,4.459170087183054e+19,0.07237732638079024,87.0,0.3471502590673575,0.05,9.060680371521293e+21
2024-12-28,1673.0,583.0,1.1843927240602067e+20,0.04693808775933984,93.0,0.35334476843910806,0.05,9.179119643927313e+21
2024-12-29,1766.0,669.0,2.8616952877400314e+19,0.03510414572421313,145.0,0.27802690582959644,0.06,9.207736596804714e+21
2024-12-30,1507.0,565.0,3.1605451818946724e+19,0.019697366898230994,105.0,0.3398230088495575,0.05,9.239342048623661e+21
2024-12-31,1455.0,556.0,1.97543429163854e+19,0.030892191275484426,72.0,0.3579136690647482,0.05,9.259096391540046e+21
