,uuid,recipient,project_type,category,address,status,num_drops,num_unique_minters_90D,num_unique_minters_180D,num_farcaster_minters_90D,num_farcaster_minters_180D,num_transactions_90D,num_transactions_180D,usd_value_of_transactions_90D,usd_value_of_transactions_180D
184,d4d5353f-2d65-4c61-af84-f0c8d7824402,0xaCBf5B79dB3F441b3E1F0784f419Ade0027Ed899,Creator,Community & Curation,0xacbf5b79db3f441b3e1f0784f419ade0027ed899,metrics_available,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
185,fb57ac13-5deb-4d67-b14b-0646d934ecd4,0x2Fb0e475F6D495DFdfd9176aF9113f48F7687565,Creator,Art NFTs,0x2fb0e475f6d495dfdfd9176af9113f48f7687565,metrics_available,23.0,66456.0,66493.0,10520.0,10556.0,100563.0,100614.0,57367.61476216846,57469.219082418385
186,c6597abc-1fb6-44a4-a02b-2f2add1e1c92,0xf56E55e35d2CCa5A34F5Ba568454974424aEA0F4,Creator,Art NFTs,0xf56e55e35d2cca5a34f5ba568454974424aea0f4,metrics_available,124.0,769.0,2416.0,462.0,1893.0,815.0,1353.0,1962.143973240002,3880.0442260100017
187,bc43e27e-eb5e-4b4c-84a5-96031008a695,0x22eC7a4429C381F5c382ac7ea624Cc05D37FfDDe,Creator,Art NFTs,0x22ec7a4429c381f5c382ac7ea624cc05d37ffdde,metrics_available,7.0,12192.0,12227.0,8329.0,8344.0,12386.0,12463.0,7178.641327080045,8379.396859401071
188,01596d09-d86c-4a1c-95d7-5ac44f15d1d4,0xe91CE9548017F1Ec84e4b9342f88817fD768E918,Creator,Art NFTs,0xe91ce9548017f1ec84e4b9342f88817fd768e918,metrics_available,38.0,75.0,6120.0,68.0,5173.0,132.0,2030.0,414.27015072000006,273540.38960622496
189,130bb20b-b67d-492c-a706-5c2556923bc3,0xF14f94fF4c8c63Dfa73d82645Ef82743BB298231,Creator,Art NFTs,0xf14f94ff4c8c63dfa73d82645ef82743bb298231,metrics_available,8.0,15.0,29.0,9.0,16.0,30.0,47.0,13.152557139999999,40.26174526
190,cc6fa123-af2f-4b1b-8071-e52dc88bde60,0xED8D4Ae84CC89Ab09eD3e48cbecC7A67e969a37F,Creator,Art NFTs,0xed8d4ae84cc89ab09ed3e48cbecc7a67e969a37f,metrics_available,5.0,0.0,5.0,0.0,5.0,0.0,16.0,0.0,0.0
191,c2429e54-546c-407c-b3e5-2ea24d5fce19,0x381CC779761212344f8400373a994d29E17522c6,Creator,Other Media NFTs,0x381cc779761212344f8400373a994d29e17522c6,metrics_available,31.0,70.0,839.0,30.0,203.0,118.0,241.0,303.53977667284585,494.8392570528458
192,47178be7-9398-497b-9fea-2d9203867d72,0x87690be28b65F13394741C2C2BE5A6bdb0505039,Creator,Other Media NFTs,0x87690be28b65f13394741c2c2be5a6bdb0505039,metrics_available,16.0,145.0,318.0,98.0,143.0,164.0,344.0,592.6604349999998,617.9784255999998
193,0b95a75d-7b41-4c68-8833-a2131a5f14be,0x4556968Ea1194335B4D7D722E024d1FBD75421ac,Creator,Art NFTs,0x9ec89d2441c663fed74647e8abf5c0db445f0249,metrics_available,4.0,439.0,469.0,337.0,357.0,1956.0,2031.0,850.1107760000002,5687.03956
194,1b9878dd-39b1-4289-9e84-cc05ecf88c05,0x61b84CaB9dd4B629cC934Bb2D1D69f9Dc43f0d34,Creator,Art NFTs,0x4d7d85df9d9dd17c41fcca32aa8fc49ed0d973ab,metrics_available,52.0,519.0,1172.0,274.0,538.0,1455.0,3114.0,1034.0814178888877,2281.7650716412822
195,c83ded05-e27d-493a-b0dd-56e55a8f442a,0x8fEEe00f1d8C355086b4667f153C744688b7F6b0,Creator,Art NFTs,0x8feee00f1d8c355086b4667f153c744688b7f6b0,metrics_available,56.0,2846.0,3773.0,1045.0,1371.0,3707.0,5142.0,3635.7013291429366,9012.098007763389
196,c50abe5e-ad79-4707-9beb-9e91edef299b,0x435172C1B669839dE487c8A26BeE3124E2f06D78,Creator,Art NFTs,0x435172c1b669839de487c8a26bee3124e2f06d78,metrics_available,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
197,56a9acc7-420d-4b87-be2b-1b65efc48972,0x1A1c37C145a1EaB58C43F003EBB55C18083b5987,Creator,Art NFTs,0x1a1c37c145a1eab58c43f003ebb55c18083b5987,metrics_available,41.0,16396.0,16829.0,2478.0,2630.0,17481.0,18090.0,9723.13990847081,17923.60553798081
198,2dd7fc48-a0ed-4286-b1c3-b03bb9d1a13c,0x7960F1B90b257BfF29D5164D16bca4C8030b7f6D,Creator,Art NFTs,0x7960f1b90b257bff29d5164d16bca4c8030b7f6d,metrics_available,9.0,3302.0,3328.0,1318.0,1344.0,3680.0,3727.0,9957.861632759988,10081.359970799978
199,cd55b9de-6485-4617-a46f-77002b15525d,0x6EE8c43976439426108fadEA444Efb016c2f82CF,Creator,Channels,0x5176c0dd454b6a15fba23d7bbd7152114632ad94,metrics_available,3.0,8.0,17.0,8.0,16.0,12.0,26.0,3.478980150617204,7.980073432552549
200,577bb646-68b0-48c3-b948-313008f63f87,0x75C83356987c8d813829D9FBb5DE504b547750A6,Creator,Art NFTs,0x75c83356987c8d813829d9fbb5de504b547750a6,metrics_available,22.0,52188.0,53633.0,9241.0,9925.0,64670.0,67415.0,49403.458399840114,66230.02166458007
201,9009689b-bbff-4783-9ef8-7c1506c5fd1b,0xB3e836fA510e9D663594aD20A0063d9C52afBa9f,Creator,Art NFTs,0x5d3517da779dd3484f367a3f0715440173c382d2,metrics_available,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
202,87a0d54f-e629-4871-b3c1-1127f9fca3e3,0x61F3452194de23C765560415894f0249560eCbdD,Creator,Art NFTs,0x61f3452194de23c765560415894f0249560ecbdd,metrics_available,5.0,167.0,181.0,90.0,102.0,380.0,437.0,6.685202121487981,212.361981681488
203,1aa8d24c-7b1f-40df-9ed2-160969fa0a45,0x9ED5c1B24478f5069fEbd8359A3869F971C365c3,Creator,Other Media NFTs,0x9ed5c1b24478f5069febd8359a3869f971c365c3,metrics_available,10.0,714.0,2047.0,143.0,351.0,749.0,2192.0,2120.0834820900004,5904.111314220011
204,53cf1ce5-1be1-44a5-bcad-a6e7b2cc104f,0xCEEd9585854F12F81A0103861b83b995A64AD915,Creator,Art NFTs,0x96be08fd17922c525cb6c66f872d1e44f0d07f16,metrics_available,10.0,231.0,523.0,205.0,449.0,249.0,584.0,787.7845505995244,7980.975198289
205,0fe3fe67-668c-4be7-b28b-2ec3f26f5f54,0x3424cd7D170949636C300e62674a3DFB7706Fc35,Creator,Art NFTs,0x3424cd7d170949636c300e62674a3dfb7706fc35,metrics_available,2.0,232.0,256.0,102.0,123.0,325.0,350.0,6689.492259957671,15950.245859698367
206,17641522-af31-40d1-afad-2a5796cf6819,0xE1067Cb2DEAe4253ea7E1056071a14fd712e299d,Creator,Art NFTs,0xe1067cb2deae4253ea7e1056071a14fd712e299d,metrics_available,2.0,7.0,144.0,3.0,45.0,8.0,152.0,25.83511608,774.50258808
207,26bddf6d-5284-4c44-b308-696a8c3e86e6,0x12364E7C6f50927AC0242E764Fd44de5bfe29384,Other Application,Other Media NFTs,0xeec1209277b18f49d842c4768638a316a0862a2a,metrics_available,6.0,152.0,152.0,133.0,133.0,194.0,194.0,96.31636484,96.31636484
208,1923ac9c-2db4-428a-899b-64a370e99488,0x8dAb636453Ab583c433d585D22760Be69d2AcC10,Creator,Frames,0x8dab636453ab583c433d585d22760be69d2acc10,metrics_available,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,15.2212532
209,29e90d29-e3a4-4ea9-86cd-5c41fdffd1b8,0x58cb89c8BBAB3fF6B025fC140979caE5Da7a53Dd,Creator,Art NFTs,0x58cb89c8bbab3ff6b025fc140979cae5da7a53dd,metrics_available,4.0,3.0,3.0,3.0,3.0,11.0,13.0,4.30315032,4.30315032
210,0ed7207e-d7e6-45da-9437-c08d299df01a,0x7ab125904AF75823858BdC7259A08B581999C0AE,Creator,Art NFTs,0x7ab125904af75823858bdc7259a08b581999c0ae,metrics_available,20.0,225.0,424.0,168.0,308.0,477.0,785.0,870.5331652999998,2916.549735839999
211,60c8ae4d-1023-4245-b4c4-b1234a6ebd2c,0x8EB48F7dCc00655E931fDe29BeaA3311021438F9,Creator,Art NFTs,0x8eb48f7dcc00655e931fde29beaa3311021438f9,metrics_available,10.0,602.0,1383.0,289.0,554.0,778.0,1667.0,898.2099675620318,2962.436621282032
212,62cd819a-5cc2-4da6-be8d-4b79f11cd2d8,0x8EB48F7dCc00655E931fDe29BeaA3311021438F9,Creator,Art NFTs,0x8eb48f7dcc00655e931fde29beaa3311021438f9,metrics_available,10.0,602.0,1383.0,289.0,554.0,778.0,1667.0,898.2099675620318,2962.436621282032
213,4935954b-fb4d-49dc-9557-9620dc160b40,0xD5b472FfAF39476F83B8975667169AB6F9216dCD,Creator,Frames,0xd5b472ffaf39476f83b8975667169ab6f9216dcd,metrics_available,3.0,21.0,166.0,21.0,141.0,21.0,124.0,2812.705840000001,2914.791425560001
214,0e4ca90c-d631-4f7f-8fcb-ba47f427b1a3,0x61b84CaB9dd4B629cC934Bb2D1D69f9Dc43f0d34,Creator,Art NFTs,0x61b84cab9dd4b629cc934bb2d1d69f9dc43f0d34,metrics_available,7.0,552.0,890.0,296.0,446.0,1059.0,1713.0,1368.4238408100018,2307.5730182100024
215,50f372e6-45bb-4b2b-a503-dc59f418ae8e,0x61b84CaB9dd4B629cC934Bb2D1D69f9Dc43f0d34,Creator,Art NFTs,0x4d7d85df9d9dd17c41fcca32aa8fc49ed0d973ab,metrics_available,52.0,519.0,1172.0,274.0,538.0,1455.0,3114.0,1034.0814178888877,2281.7650716412822
216,23513b79-4c8d-4217-819d-6af599131597,0x61b84CaB9dd4B629cC934Bb2D1D69f9Dc43f0d34,Creator,Art NFTs,0x4d7d85df9d9dd17c41fcca32aa8fc49ed0d973ab,metrics_available,52.0,519.0,1172.0,274.0,538.0,1455.0,3114.0,1034.0814178888877,2281.7650716412822
217,6f6e606d-0dea-4a5c-b756-35667d65bc61,0x61b84CaB9dd4B629cC934Bb2D1D69f9Dc43f0d34,Creator,Art NFTs,0x61b84cab9dd4b629cc934bb2d1d69f9dc43f0d34,metrics_available,7.0,552.0,890.0,296.0,446.0,1059.0,1713.0,1368.4238408100018,2307.5730182100024
218,03adc80d-f45b-47b9-8a2c-2391be8958bf,0x61b84CaB9dd4B629cC934Bb2D1D69f9Dc43f0d34,Creator,Art NFTs,0x4d7d85df9d9dd17c41fcca32aa8fc49ed0d973ab,metrics_available,52.0,519.0,1172.0,274.0,538.0,1455.0,3114.0,1034.0814178888877,2281.7650716412822
219,82343a62-1c9f-47a3-8505-2e98dc13b08c,0x720d3A3AA7c6BeC98Be27a64b9F4F42eb79BaDc4,Creator,Art NFTs,0x720d3a3aa7c6bec98be27a64b9f4f42eb79badc4,metrics_available,9.0,135.0,2213.0,75.0,1818.0,227.0,726.0,89.81901809389855,215.3410852278544
220,80cee81a-58b8-4e14-a70d-700604b397e0,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x49000b54784c0359a9ed744a5f3505d39043e451,metrics_available,15.0,2324.0,2346.0,774.0,789.0,6210.0,6258.0,10.565310889207753,313.00522888920773
221,abbdf160-ad2d-410a-bc60-9e5c49177c74,0xa51fC978850C373dd965ab7D1eDF24692d0D0d61,Creator,Art NFTs,0xa51fc978850c373dd965ab7d1edf24692d0d0d61,metrics_available,4.0,391.0,392.0,76.0,77.0,461.0,463.0,159.07351264752825,163.68414517752825
222,22f36d32-5b61-420c-a058-f3c5681c976b,0x7bEED30332656CA4220CB2ce8E4508fb18013E8d,Creator,Art NFTs,0x7beed30332656ca4220cb2ce8e4508fb18013e8d,metrics_available,22.0,99.0,113.0,41.0,47.0,260.0,316.0,891.9682293200005,1027.7289175800006
223,e3bbd681-36c5-45aa-b9ba-9231a79f7289,0x8EB48F7dCc00655E931fDe29BeaA3311021438F9,Creator,Art NFTs,0x8eb48f7dcc00655e931fde29beaa3311021438f9,metrics_available,10.0,602.0,1383.0,289.0,554.0,778.0,1667.0,898.2099675620318,2962.436621282032
224,723a7273-2ad4-45b0-a6ff-060171999562,0x6579c3D18EAAba59aD175564F3CD1820d5726056,Creator,Art NFTs,0x223dac7a844e1667276b0e276548159d5d02a426,metrics_available,9.0,8.0,8.0,8.0,8.0,26.0,26.0,45.60599916,45.60599916
225,b62d1eb3-decd-40c0-869a-b1e031f2e29e,0x2Fb0e475F6D495DFdfd9176aF9113f48F7687565,Creator,Art NFTs,0x2fb0e475f6d495dfdfd9176af9113f48f7687565,metrics_available,23.0,66456.0,66493.0,10520.0,10556.0,100563.0,100614.0,57367.61476216846,57469.219082418385
226,ee0c5b7a-9cf2-4457-ae17-6b06008d90c7,0x2Fb0e475F6D495DFdfd9176aF9113f48F7687565,Creator,Art NFTs,0x2fb0e475f6d495dfdfd9176af9113f48f7687565,metrics_available,23.0,66456.0,66493.0,10520.0,10556.0,100563.0,100614.0,57367.61476216846,57469.219082418385
227,7fcb7ecc-d96a-4380-bb32-0fc8bdea0753,0x91137bF8d5e95CE028235f38DBD7274A50d0f258,Creator,Art NFTs,0x1216083be36842278fb3cf9c3f56b7792ecc359b,metrics_available,7.0,70.0,135.0,54.0,102.0,126.0,252.0,152.7174565,431.16086104
228,053e4266-58f3-46b4-8dab-e521c2831ace,0x8EB48F7dCc00655E931fDe29BeaA3311021438F9,Creator,Art NFTs,0x8eb48f7dcc00655e931fde29beaa3311021438f9,metrics_available,10.0,602.0,1383.0,289.0,554.0,778.0,1667.0,898.2099675620318,2962.436621282032
229,cd143d54-1701-4602-987f-92bec464f3f6,0xa51fC978850C373dd965ab7D1eDF24692d0D0d61,Creator,Art NFTs,0xa51fc978850c373dd965ab7d1edf24692d0d0d61,metrics_available,4.0,391.0,392.0,76.0,77.0,461.0,463.0,159.07351264752825,163.68414517752825
230,67aed5dd-8de2-4680-ac41-50d9de565d53,0x8aaeF3C365f90318d15944587D1D3d842e16565A,Creator,Other Media NFTs,0x8aaef3c365f90318d15944587d1d3d842e16565a,metrics_available,17.0,7.0,54.0,7.0,41.0,17.0,87.0,78.33337424999999,810.9891862455526
231,7e1c6536-2402-4cd5-a96d-793b716956e4,0x5f21B25B5c642BC56859901C1e6EDFD5fA3c1689,Creator,Art NFTs,0xe5640b09eaad75a49782de1a50ecee1a0f803f8c,metrics_available,4.0,0.0,3.0,0.0,3.0,0.0,8.0,0.0,22.11262131
232,ebd8334c-f8f6-46ca-be4e-29e6eb075caf,0xdE3975723d5dE76070Ca2169aB8716e48b3B4b81,Creator,Community & Curation,0xde3975723d5de76070ca2169ab8716e48b3b4b81,metrics_available,5.0,57.0,136.0,40.0,106.0,79.0,358.0,697.3797950449776,1934.3058619249775
233,fb71e176-06ec-49b3-a8e2-6232d2ac266b,0x2daEe3f924d64f2894ef4785d88dA51B5a0591eb,Creator,Art NFTs,0x4e78001c54aafe97589c0c22e4eb244f57c11c91,metrics_available,27.0,30.0,58.0,18.0,42.0,47.0,96.0,863.70105448,1493.78733308
234,d386552e-56da-4123-ab5d-4985587cc049,0xf56E55e35d2CCa5A34F5Ba568454974424aEA0F4,Creator,Art NFTs,0xf56e55e35d2cca5a34f5ba568454974424aea0f4,metrics_available,124.0,769.0,2416.0,462.0,1893.0,815.0,1353.0,1962.143973240002,3880.0442260100017
235,dd88b941-db6e-466c-b542-6b127e4e05f7,0xcB565Ee70934c5887F9459fb0Dcec6ADD7F43CF2,Creator,Other Media NFTs,0xcb565ee70934c5887f9459fb0dcec6add7f43cf2,metrics_available,9.0,501.0,529.0,233.0,256.0,416.0,456.0,1677.530886139999,2650.237388179999
236,3ab640b7-5900-47cd-819e-da35da97756b,0x3CE1c91E33a0777a32C9b615908f3D9B8821aa07,Creator,Art NFTs,0x3ce1c91e33a0777a32c9b615908f3d9b8821aa07,metrics_available,13.0,264.0,290.0,86.0,93.0,322.0,366.0,753.5919150299993,1009.9151529899993
237,0e367a16-ec11-40d7-97c5-f872858a9321,0x1F3fa1A72acc23bB2269a89b4A1363EE72a9D4bf,Creator,Art NFTs,0x1f3fa1a72acc23bb2269a89b4a1363ee72a9d4bf,metrics_available,12.0,210.0,631.0,111.0,163.0,323.0,813.0,1024.0188530066555,1457.2042610094306
238,598871ba-3b43-4ec2-ace3-93bb7792cf5c,0x2640914F852A6eFd4b3D72135df923EB7c5a1d31,Creator,Art NFTs,0x7e19dd04bbdfb26b088768d241279319777bcf96,metrics_available,3.0,35.0,35.0,30.0,30.0,65.0,65.0,0.2988917958319723,0.2988917958319723
239,9d27ecb6-3372-4077-9868-9025d1680f22,0xa77CE92A601D504a6D64af843EB5a3994616969c,Creator,Art NFTs,0xa77ce92a601d504a6d64af843eb5a3994616969c,metrics_available,2.0,1163.0,1163.0,187.0,187.0,1222.0,1222.0,671.6385680099995,671.6385680099995
240,e0e128b2-2e80-435d-ba41-2c0d650c7e7d,0x7F60244433Af55b0f030f05a798A48Efc01b18b1,Creator,Art NFTs,0x05a7eb929209f5c1f2f08dd087b64bb1beba99fe,metrics_available,1.0,5.0,38.0,5.0,28.0,5.0,72.0,0.0,4.33452558
241,909170d4-2eb6-45df-bf78-de48190af559,0x461acd846B4cc249b96242F1AB7c72a39d94747c,Creator,Community & Curation,0xe68bc10cb855b108dedc1cfe6e77b089d46cd45a,metrics_available,13.0,1.0,3.0,0.0,2.0,3.0,15.0,0.0,29.19092
242,fdd7ad21-05cf-4d1f-8437-43539d4971df,0x185cDF961d21CB90d9ae75d5018e16B2e8Fc25F2,Creator,Channels,0x185cdf961d21cb90d9ae75d5018e16b2e8fc25f2,metrics_available,6.0,7.0,145.0,7.0,132.0,11.0,74.0,1.508318,22.169633779999998
243,94284a0f-2985-44cb-af02-2b7d859d6dcf,0x6e78b133945b3c1862E7C61a7c984E2c06350388,Creator,Art NFTs,0x6e78b133945b3c1862e7c61a7c984e2c06350388,metrics_available,12.0,0.0,182.0,0.0,166.0,0.0,36.0,0.0,0.0
244,dae521e3-edee-46a9-ae9b-6a74bd3f2217,0x08feaF513989e844d6E221E817EF8ec1b7f31745,Creator,Art NFTs,0xda8fc52fc49c6f92e3a720388837e93118919f56,metrics_available,1.0,0.0,2628.0,0.0,68.0,0.0,2641.0,0.0,63.165548
245,82cfca7e-7d28-41cd-b431-b29ee5f41e90,0xA9ce363e7Efa49C12038cA361616139fF477857c,Creator,Art NFTs,0xa9ce363e7efa49c12038ca361616139ff477857c,metrics_available,7.0,72.0,77.0,54.0,59.0,147.0,149.0,0.5692701442041241,0.5692701442041241
246,2a2cc6a4-06cc-4c9d-9011-a292bd14263d,0x9c825f0f21597bE24dE23B3E8BaD6B6A4BA23579,Creator,Art NFTs,0x9c825f0f21597be24de23b3e8bad6b6a4ba23579,metrics_available,24.0,115.0,119.0,87.0,91.0,210.0,249.0,5.381121734969285,5.381121734969285
247,68d90c85-87fb-4eb0-907a-156f4f310525,0x3A2a72fF37afE42B2c2747366Be5eCDacb211d8a,Creator,Other Media NFTs,0x6e786fcfcb98da9df87ab0b7a2d64067c90daba9,metrics_available,5.0,22812.0,23225.0,7967.0,8150.0,23494.0,23998.0,13717.034831850424,20039.716217010417
248,c9b30fb2-a42b-4747-826a-76f0f50ade2f,0x056d8e22759a9aE9359A21749c6D7d6C12d97177,Creator,Art NFTs,0x8ddfd933ec5da00f9243052b8b5f00687c7e8159,metrics_available,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
249,6878840a-eb1b-41be-bf7e-7fb742a68386,0x1A3e2847d38CB68BB407a7E6A73A918A58fDcf3a,Creator,Art NFTs,0xbe3a9a8a55a8f069c2f57ddae34246563f036bad,metrics_available,1.0,10.0,51.0,8.0,45.0,10.0,51.0,32.256533399999995,217.64102556
250,cbf2e880-f6f6-4807-a859-d0d19124be8b,0x16364a6B7ac1d7085346Ce6A144A1FD35bA80871,Creator,Art NFTs,0x16364a6b7ac1d7085346ce6a144a1fd35ba80871,metrics_available,8.0,6138.0,6138.0,896.0,896.0,15759.0,15759.0,11.1830728,11.1830728
251,07626d4c-1ff5-4d2a-8497-3b017ccff86a,0x985f83b7F62474CE7919Ded79E71Aa0fcb3b34c0,Creator,Art NFTs,0x5e18e1fe3e046670c59012769ea386be649001fb,metrics_available,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.728125520000001,5.728125520000001
252,51320cd6-35b3-4264-96a5-f3f162b2d9cd,0x5133135153964675f9fd2eD6D234572129af3a87,Creator,Art NFTs,0x983633d883e60f8b7636618c48407bc7e1fb439e,metrics_available,1.0,32.0,32.0,21.0,21.0,36.0,36.0,95.92963999999998,95.92963999999998
253,ca99ce43-9cad-43ff-bccf-ed26f80bc857,0x2961b02DcE896D5A63B57997A1ae124736dE2cF1,Creator,Art NFTs,0x2961b02dce896d5a63b57997a1ae124736de2cf1,metrics_available,13.0,42.0,116.0,34.0,104.0,64.0,568.0,10.75734744,12.641932654128585
254,7b159eb5-682c-4226-be03-0aab207dbc21,0x75C83356987c8d813829D9FBb5DE504b547750A6,Creator,Other Media NFTs,0x289e5f1e0be5e78cdea0da288dcf671a0c8fd9c3,metrics_available,1.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,7.43133678
255,a5c86799-7937-412d-a246-d19b13accfa1,0xE1e5dcbBc95aabE80E2f9c65C7A2cEF85daF61C4,Creator,Art NFTs,0xe1e5dcbbc95aabe80e2f9c65c7a2cef85daf61c4,metrics_available,1.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,24.79887552
256,310d6d30-e6aa-4e05-bea4-a8ff2d0be6cc,0xA2FB6967a323CeF8B481E88B39539Fbc22d61E09,Creator,Art NFTs,0xa2fb6967a323cef8b481e88b39539fbc22d61e09,metrics_available,7.0,140.0,523.0,102.0,373.0,214.0,696.0,202.11307897113463,1473.758909878217
257,39b5b3c4-d327-436f-871c-8823a01d9f91,0xD5DF3f5022572F461459fc62dbbFAA54191Fc551,Creator,Art NFTs,0xd5df3f5022572f461459fc62dbbfaa54191fc551,metrics_available,2.0,17.0,25.0,15.0,23.0,18.0,31.0,8.11350393,96.85445637000001
258,77f0846d-9994-4cb4-a35e-91d77be76c95,0x829C0F59FF906fd617F84f6790AF18f440D0C108,Creator,Art NFTs,0x829c0f59ff906fd617f84f6790af18f440d0c108,metrics_available,15.0,72234.0,96761.0,11604.0,24445.0,75922.0,110164.0,55597.25480398008,220935.03348302853
259,ad4efb82-1f9d-414c-9916-7dc1a420fcf7,0x0dE1Bf69e2c04e6cb948cB51Bc70E13d159A0917,Creator,Other Media NFTs,0xcbfcb5ec0927d692fb827bfa82e61cd343554dbe,metrics_available,5.0,154.0,156.0,62.0,64.0,202.0,210.0,794.88839696,859.90114938
260,c26092fc-04f3-44b5-8742-7bb702b61844,0xbe539c14b877c4Ec3D76Dd3374D9507AAF6F4a3E,Creator,Other Media NFTs,0xbe539c14b877c4ec3d76dd3374d9507aaf6f4a3e,metrics_available,55.0,213.0,315.0,71.0,97.0,352.0,476.0,628.61342665,842.61286125
261,5056f4bd-d0d2-4bbb-9919-835347e79ba6,0x7cc02d6f7f112e61c117fa10DEcF4B7C8c93316B,Creator,Other Media NFTs,0x56c09caf7a77d5d254dae3438bb843a1ffd06aa2,metrics_available,12.0,8165.0,8284.0,5466.0,5571.0,8671.0,8878.0,2659.396005350014,2951.983734130014
262,c4796f46-871e-430c-bf5e-2aaf26a58550,0x7cc02d6f7f112e61c117fa10DEcF4B7C8c93316B,Creator,Other Media NFTs,0x56c09caf7a77d5d254dae3438bb843a1ffd06aa2,metrics_available,12.0,8165.0,8284.0,5466.0,5571.0,8671.0,8878.0,2659.396005350014,2951.983734130014
263,76b4982d-cdd8-47e8-acfd-59efabb97d06,0x1471966abfe75cF87Fdad8B76D657EAB8400f0B0,Creator,Art NFTs,0x1471966abfe75cf87fdad8b76d657eab8400f0b0,metrics_available,3.0,25.0,43.0,23.0,39.0,35.0,64.0,120.95566110000001,269.13978072000003
264,84e92437-5c73-4806-852e-d678211dfe03,0x3d4B58964Ed615a2622E7e0eB66013B395718C98,Creator,Art NFTs,0x3d4b58964ed615a2622e7e0eb66013b395718c98,metrics_available,4.0,546.0,1113.0,276.0,578.0,857.0,1687.0,1589.9377252300003,3429.2780614900016
265,3603de9a-1435-4646-9a5a-21b47cda6886,0xCA543E72E8b2e01fCb82931A0c973DED33BeBb4D,Creator,Art NFTs,0xca543e72e8b2e01fcb82931a0c973ded33bebb4d,metrics_available,6.0,19.0,136.0,0.0,72.0,31.0,261.0,0.0,0.0
266,0d0223c9-18d6-4941-87e8-cf01b9d93d94,0xf6D29892AF8eD2f1132f3467EDe625d713B715C3,Creator,Art NFTs,0xdf69a725e9c43aff53c12bce5c923b669d2f814b,metrics_available,6.0,700.0,1416.0,172.0,433.0,727.0,1790.0,3238.1422863299913,7186.450373759997
267,0303cb97-3ba5-4d4c-8e55-bc58fc9cb7da,0x2f742272e0d4B9737c5598678CDc59C5Be252d39,Creator,Art NFTs,0x2f742272e0d4b9737c5598678cdc59c5be252d39,metrics_available,12.0,4.0,32.0,1.0,1.0,17.0,53.0,7.436782173287273,164.76176259328724
268,c9a6c12c-53ff-458c-a628-4013cc795728,0xdE3975723d5dE76070Ca2169aB8716e48b3B4b81,Creator,Art NFTs,0xde3975723d5de76070ca2169ab8716e48b3b4b81,metrics_available,5.0,57.0,136.0,40.0,106.0,79.0,358.0,697.3797950449776,1934.3058619249775
269,08b659c8-c11b-4bdc-aaa2-4c343d2724b4,0x91b52e9833dc4C681b5419F3E96093e85BBE8F91,Creator,Art NFTs,0x91b52e9833dc4c681b5419f3e96093e85bbe8f91,metrics_available,9.0,123.0,524.0,104.0,460.0,153.0,732.0,2274.863938476667,13100.425796006703
270,b80bb1d0-9656-4cba-8963-1ebb4e53462b,0xc578958DD1880cF00BFfbb7Feb9c28cbbbcaD3bF,Creator,Other Media NFTs,0x5c2aeb0f2b70e3896d5cde7ed02e78961e53fa2c,metrics_available,3.0,10116.0,13264.0,7039.0,9862.0,11925.0,21960.0,6142.4405419587465,6198.975148558747
271,af8760fc-ab8f-4388-97c7-e08e43f92257,0x1A1c37C145a1EaB58C43F003EBB55C18083b5987,Creator,Art NFTs,0x1a1c37c145a1eab58c43f003ebb55c18083b5987,metrics_available,41.0,16396.0,16829.0,2478.0,2630.0,17481.0,18090.0,9723.13990847081,17923.60553798081
272,e2cfc645-bd38-4542-bc4b-84d67004d39c,0x16364a6B7ac1d7085346Ce6A144A1FD35bA80871,Creator,Art NFTs,0x16364a6b7ac1d7085346ce6a144a1fd35ba80871,metrics_available,8.0,6138.0,6138.0,896.0,896.0,15759.0,15759.0,11.1830728,11.1830728
273,0212cfcf-3814-48d7-8adc-9594b3e88b7e,0x575c8A992EC082f3650432dE77c1CbBCCf568200,Creator,Art NFTs,0x400d184b2821641b35f57e049a9a6af7fa8a0d35,metrics_available,4.0,877.0,1328.0,558.0,944.0,1279.0,2041.0,7416.780300839995,9444.171327059996
274,0c7d4589-1d6c-4fc3-9d18-4c7c3b913086,0x575c8A992EC082f3650432dE77c1CbBCCf568200,Creator,Art NFTs,0x400d184b2821641b35f57e049a9a6af7fa8a0d35,metrics_available,4.0,877.0,1328.0,558.0,944.0,1279.0,2041.0,7416.780300839995,9444.171327059996
275,5cb051e9-36fd-4fa5-b5e0-1dc27f1fa80c,0x8036BB84031E60A1bac93078c0e59BbD5E485db9,Creator,Art NFTs,0x8036bb84031e60a1bac93078c0e59bbd5e485db9,metrics_available,4.0,191.0,1239.0,167.0,1007.0,204.0,1626.0,242.2656340799996,22827.37236701999
