uuid,name,recipient,project_type,category,address,chain,contract_type,transactions_90D,transactions_180D,active_addresses_90D,active_addresses_180D,farcaster_users_90D,farcaster_users_180D,daily_active_addresses_90D,daily_active_addresses_180D,block_explorer
cd6bc8d3-8f36-48b0-b739-9e05610fd5b7,Extra Finance (OP),0x0000000000000000000000000000000000000000,App,Lending,0xda4e5035e21d3d353afbc491b434e8fbd39431a8,Optimism,trace_contract,16554.0,45140.0,22.0,59.0,1.0,1.0,11.0,12.0,https://optimistic.etherscan.io/address/0xda4e5035e21d3d353afbc491b434e8fbd39431a8
cef850ba-1033-46c7-a5bc-63416175ad06,Extra Finance (OP),0x0000000000000000000000000000000000000000,App,Lending,0x397bb93761e94328ff52588d665de153e1cf984f,Optimism,trace_contract,15675.0,39228.0,86.0,184.0,6.0,11.0,13.0,13.0,https://optimistic.etherscan.io/address/0x397bb93761e94328ff52588d665de153e1cf984f
d67abb62-817f-4736-a749-6e71488eed8c,Extra Finance (OP),0x0000000000000000000000000000000000000000,App,Lending,0x3dc60be8092c851c3f512edbfe3b61fc40d33bb9,Optimism,token_contract,5160.0,11345.0,636.0,1342.0,77.0,188.0,22.0,20.0,https://optimistic.etherscan.io/address/0x3dc60be8092c851c3f512edbfe3b61fc40d33bb9
df4a97ee-1fbc-4378-84f0-3ff27dabb9ab,Extra Finance (OP),0x0000000000000000000000000000000000000000,App,Lending,0x4c2ab0b6041b977035b9507c1d391d6c437e74cb,Optimism,trace_contract,7251.0,23035.0,18.0,31.0,2.0,2.0,10.0,11.0,https://optimistic.etherscan.io/address/0x4c2ab0b6041b977035b9507c1d391d6c437e74cb
9a1f2f0b-ab39-4563-b0f2-5feaef7d0903,farcards,0x0000000000000000000000000000000000000000,App,Gaming,0x6c61918eeccc306d35247338fdcf025af0f6120a,Base,unknown,,,,,,,,,https://basescan.org/address/0x6c61918eeccc306d35247338fdcf025af0f6120a
f5576f9d-6149-49ad-b74a-dc82c8246b6c,Farcaster Index,0x662d5d79849113A5403Af776210307a7c82a5267,App,Community & Curation,0x57140d1c17d41b8d402f17e7ba2bd3772db9fa21,Base,unknown,,,,,,,,,https://basescan.org/address/0x57140d1c17d41b8d402f17e7ba2bd3772db9fa21
2963e6a6-0d53-47b8-b239-f40182f7746c,far.quest - Farcaster Super App,0x997b0CcEd542b6d2A7e0Bae5649aFd9d0861CB4e,App,Community & Curation,0x8db531fe6bea7b474c7735879e9a1000e819bd1d,Optimism,dapp_contract,24321.0,62655.0,16445.0,43557.0,11744.0,29310.0,205.0,280.0,https://optimistic.etherscan.io/address/0x8db531fe6bea7b474c7735879e9a1000e819bd1d
7456feaf-aa9b-432c-9918-822225685171,Feedback Forge - Decentralized Feedback Platform,0xD17Fe282b5CD09f523340b8ef4AF311FE484a37D,Other Application,Community & Curation,0xd905fe646a553a1f81df0fc12fc9d988e3afeaa8,Base,unknown,,,,,,,,,https://basescan.org/address/0xd905fe646a553a1f81df0fc12fc9d988e3afeaa8
8b32b54d-42e7-4b11-8e97-d2c95a160164,Feed,0x3363b291a21cC692A5e07C9C63E3DF45F135EFcd,App,Community & Curation,0xdd528829749d6a4656d84cddbdc65e7dc5b350a7,Base,dapp_contract,91.0,91.0,8.0,8.0,2.0,2.0,0.0,0.0,https://basescan.org/address/0xdd528829749d6a4656d84cddbdc65e7dc5b350a7
30e2ef09-65f0-49de-9f98-6625a67353e4,Flappycaster,0xA5D224B43EAB837aa2Ee9C6Ed727f1613f301A5E,App,Gaming,0x3273674a8ad56810426828a205cd9840f5aa4c64,Base,dapp_contract,53.0,53.0,52.0,52.0,48.0,48.0,0.0,0.0,https://basescan.org/address/0x3273674a8ad56810426828a205cd9840f5aa4c64
b85791b4-89d0-4eb5-89a6-a3e5f2e5e30c,Flat Money,0xB9e0caEA4304b4716f33Cbe08f2Cb6c34b5440cb,App,DEX,0x6d857e9d24a7566bb72a3fb0847a3e0e4e1c2879,Base,dapp_contract,1906.0,2727.0,221.0,267.0,16.0,28.0,5.0,3.0,https://basescan.org/address/0x6d857e9d24a7566bb72a3fb0847a3e0e4e1c2879
60d26207-b562-4d92-b3af-1274cf7617b7,Flexclub,0x04333a1788a47068b9102D2d35695c312A0b312F,App,Real World Assets,0xce51be974fbe7e642072cadb87f3f63b80cd7c8e,Base,dapp_contract,26.0,26.0,4.0,4.0,4.0,4.0,0.0,0.0,https://basescan.org/address/0xce51be974fbe7e642072cadb87f3f63b80cd7c8e
0c01f116-4cbb-4123-90a7-b8067be7907a,Fractal Visions,0xC4FC57Dedd2463314A3fD2DBadB86B4404C257e5,App,Art Marketplace,0xb50875d250fca66775f7b6c2cc4e79cd8cbbba34,Optimism,dapp_contract,519.0,1084.0,17.0,251.0,8.0,41.0,0.0,2.0,https://optimistic.etherscan.io/address/0xb50875d250fca66775f7b6c2cc4e79cd8cbbba34
919641ca-f775-4c03-bf27-100fb0576295,Fractal Visions,0xC4FC57Dedd2463314A3fD2DBadB86B4404C257e5,App,Art Marketplace,0x18e32dd6e3562db03b8892c5bd51974f0d96376e,Base,dapp_contract,75.0,95.0,6.0,6.0,5.0,5.0,0.0,0.0,https://basescan.org/address/0x18e32dd6e3562db03b8892c5bd51974f0d96376e
c02b5894-11b8-4f6f-8b40-fb5105b35ff6,Fractal Visions,0xC4FC57Dedd2463314A3fD2DBadB86B4404C257e5,App,Art Marketplace,0x88cf967c4dc62ebf8efe8d157571a11a7d2c40f4,Mode,unknown,,,,,,,,,https://explorer.mode.network/address/0x88cf967c4dc62ebf8efe8d157571a11a7d2c40f4
74f31cd5-dcd5-4ae5-a481-a2b70b2d5200,fxhash,0x1014f9499259988e35F1C45F6aE6Aa9FBA011E80,App,Art Marketplace,0x6e625892c739bfd960671db5544e260757480725,Base,dapp_contract,8095.0,136948.0,3959.0,49057.0,1781.0,20377.0,61.0,298.0,https://basescan.org/address/0x6e625892c739bfd960671db5544e260757480725
1c8d19aa-789f-4a52-a624-ee7bda2c885a,Gambit Finance,0x984195f93DB193EDB0023F321Fd1a4e2278c43f3,App,Betting & Prediction Markets,0x6b4819f78d886ef37d4f9972fd55b0302c947277,Base,dapp_contract,73842.0,73842.0,384.0,384.0,61.0,61.0,45.0,22.0,https://basescan.org/address/0x6b4819f78d886ef37d4f9972fd55b0302c947277
98dc9e5e-44d2-4c74-85fc-ea192fc2a251,Gaslite Drop,0x3d4aaFbe86059d17C6263332c560f18C4F1Fec34,App,Airdrop,0x09350f89e2d7b6e96ba730783c2d76137b045fef,Base,dapp_contract,45937.0,81157.0,239.0,502.0,13.0,48.0,9.0,8.0,https://basescan.org/address/0x09350f89e2d7b6e96ba730783c2d76137b045fef
e7dd162f-b609-465a-a416-a6e4b836da2d,GiveStation,0x0000000000000000000000000000000000000000,App,Other Category,0x187a9763fcc7ecffa9bc50b0fe5bbae71cda7b59,Optimism,dapp_contract,24.0,542.0,19.0,501.0,1.0,2.0,0.0,2.0,https://optimistic.etherscan.io/address/0x187a9763fcc7ecffa9bc50b0fe5bbae71cda7b59
b81130c1-7f80-46f2-a26e-dfa4fcc1ce7d,Glass,0x704CF202792341d79A9Fd6DD97046aa7eF3F4319,App,Frames,0x704cf202792341d79a9fd6dd97046aa7ef3f4319,Base,trace_contract,53.0,416.0,35.0,127.0,3.0,11.0,0.0,1.0,https://basescan.org/address/0x704cf202792341d79a9fd6dd97046aa7ef3f4319
ecf60edd-bb88-415f-97b2-7c612897ebe0,Glo Dollar,0xD0BFb40F057322FF734a75CBE2F79b9E5C7E4cB3,Other Application,Donations,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,Optimism,token_contract,6217.0,12213.0,927.0,1982.0,258.0,376.0,24.0,26.0,https://optimistic.etherscan.io/address/0x4f604735c1cf31399c6e711d5962b2b3e0225ad3
b7e11cb2-d643-4f5f-99ce-803f396b31a5,Gloom,0x073f0DC58e9989C827bA5b7b35570B7315652e63,App,Meme Community,0x4ff77748e723f0d7b161f90b4bc505187226ed0d,Base,token_contract,132.0,41802.0,111.0,8195.0,49.0,5279.0,1.0,78.0,https://basescan.org/address/0x4ff77748e723f0d7b161f90b4bc505187226ed0d
12bacdd4-2eb0-485f-8c25-9380622e3234,Guild.xyz,0xA65eEf5D0566Ef2ED242d8719111e3116333278d,Other Application,Community & Curation,0x326f14942f8899406e3224bd63e9f250d275a52e,Base,dapp_contract,5559.0,14357.0,5327.0,13220.0,2697.0,6703.0,60.0,77.0,https://basescan.org/address/0x326f14942f8899406e3224bd63e9f250d275a52e
d12ccce1-4376-421c-989e-bc7c48d3fd13,HALP,0xF6bA9cFAA9EB5b3a23D8a837Bc326f2C297ae283,App,Payments,0x008e42e3c360946d94d25baa2d66b7f13fc5b75a,Base,trace_contract,171.0,171.0,36.0,36.0,9.0,9.0,0.0,0.0,https://basescan.org/address/0x008e42e3c360946d94d25baa2d66b7f13fc5b75a
56c0530e-aa91-46ae-9cae-66d17ebb639b,HAM,0xb854e45662770848f0809Ed0764dc1d226125a26,App,Gaming,0xc81c65fcd3727fd56d410756f298d587ae226b82,Base,unknown,,,,,,,,,https://basescan.org/address/0xc81c65fcd3727fd56d410756f298d587ae226b82
1e96baa9-afe3-429c-a3e0-ce88fe2a3d1c,herocast,0x6d9fFaede2c6CD9bb48becE230ad589e0E0D981c,App,Community & Curation,0x00000000fc6c5f01fc30151999387bb99a9f489b,Optimism,trace_contract,267764.0,511853.0,321.0,520.0,135.0,208.0,14.0,15.0,https://optimistic.etherscan.io/address/0x00000000fc6c5f01fc30151999387bb99a9f489b
f9538d16-5991-4972-b240-9a341c26bb87,HOMES,0xA89946F00052Bc385B3121b45420316a7cE20E60,Other Application,Art NFTs,0x89b76460172f88a851fb17617f9dc3448646931a,Base,dapp_contract,52.0,8254.0,44.0,1385.0,15.0,381.0,0.0,12.0,https://basescan.org/address/0x89b76460172f88a851fb17617f9dc3448646931a
a3bb33f3-4bdd-4eb7-942d-14a54fcfa318,Hypersub,0xb6f6Dce6000cA88cC936B450cEDB16a5c15f157f,App,Payments,0x90e1c94ca5e161acb420e59d8be5041db931c9dd,Base,unknown,,,,,,,,,https://basescan.org/address/0x90e1c94ca5e161acb420e59d8be5041db931c9dd
320999ba-11c1-420f-bdfa-d86f53e2e0a9,Idle,0xF7032A9261BbB04b0E7b4d2bb3E8f96aCF825AE4,App,Lending,0x9ebcb025949ffb5a77ff6ccc142e0de649801697,Optimism,token_contract,87.0,197.0,39.0,54.0,5.0,6.0,1.0,1.0,https://optimistic.etherscan.io/address/0x9ebcb025949ffb5a77ff6ccc142e0de649801697
3464991c-1190-4445-97c3-0ae78521592c,ImaginAIryNFTs,0x1426FBd146942e153653863cbe633780c17268DA,App,Art NFTs,0xb99e5534d42500eb1d5820fba3bb8416ccb76396,Mint,pending_mint,31.0,31.0,20.0,20.0,10.0,10.0,0.0,0.0,https://explorer.mintchain.io/address/0xb99e5534d42500eb1d5820fba3bb8416ccb76396
98d9efb2-6c5a-49fd-8d6c-8dc46441f29e,Imperfect Form,0x55A5705453Ee82c742274154136Fce8149597058,App,Other Category,0x8b62d610c83c42ea8a8fc10f80581d9b7701cd37,Base,unknown,,,,,,,,,https://basescan.org/address/0x8b62d610c83c42ea8a8fc10f80581d9b7701cd37
d415ba93-8f6e-409a-bd9b-d310c6112dc8,I'm Tired Of Being Hypersurveilled: Art Collection,0xcfBf34d385EA2d5Eb947063b67eA226dcDA3DC38,App,Art NFTs,0x4b130ef4051a35883e3b399b67d13b9bd4224798,Base,dapp_contract,59.0,4358.0,49.0,3676.0,33.0,1834.0,0.0,21.0,https://basescan.org/address/0x4b130ef4051a35883e3b399b67d13b9bd4224798
de37c3d5-3a47-4653-8d62-08ce127b6e59,Intract,0x0000000000000000000000000000000000000000,App,Community & Curation,0x2f35fee68a69c17101adf4c416c2dd297e6d1cc9,Base,dapp_contract,17953.0,17966.0,15515.0,15520.0,5186.0,5189.0,195.0,97.0,https://basescan.org/address/0x2f35fee68a69c17101adf4c416c2dd297e6d1cc9
62fc6280-e66f-4e03-a93f-c04f2b11f383,Ionic,0x1395348Cb0E7b62E9DbaadA079B10A4E6AC26a8F,App,Lending,0xfb3323e24743caf4add0fdccfb268565c0685556,Mode,trace_contract,108107.0,772022.0,2577.0,38488.0,1208.0,11822.0,43.0,424.0,https://explorer.mode.network/address/0xfb3323e24743caf4add0fdccfb268565c0685556
fdf7e73f-40be-436a-8744-41ade2834450,Ionic,0x1395348Cb0E7b62E9DbaadA079B10A4E6AC26a8F,App,Lending,0xe1a3006be645a80f206311d9f18c866c204ba02f,Base,factory_contract,355.0,410.0,224.0,243.0,82.0,87.0,3.0,1.0,https://basescan.org/address/0xe1a3006be645a80f206311d9f18c866c204ba02f
0faedca5-9e1f-48c5-817e-c21defb36379,Ironclad Finance,0xDB15fcEa49836C09672DeBf8EF53FFe4400cE377,App,Lending,0xb702ce183b4e1faa574834715e5d4a6378d0eed3,Mode,dapp_contract,33317.0,274467.0,5656.0,30615.0,2624.0,12027.0,104.0,359.0,https://explorer.mode.network/address/0xb702ce183b4e1faa574834715e5d4a6378d0eed3
0a8c18b2-c54f-4334-b1cc-8b655f5b130f,JEFE TOKEN,0x0000000000000000000000000000000000000000,Other Application,Community & Curation,0x9fd22a17b4a96da3f83797d122172c450381fb88,Optimism,token_contract,2998.0,15446.0,181.0,311.0,7.0,14.0,13.0,14.0,https://optimistic.etherscan.io/address/0x9fd22a17b4a96da3f83797d122172c450381fb88
ef16ccd0-57d9-4182-b843-5b9340da2b21,jumper,0xb1734CF72feD961b32C8c4de1a10eAEbd78A1E24,App,DEX,0xe88d5d3b7abe28ef7d80ed26d05d133a61c8f703,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0xe88d5d3b7abe28ef7d80ed26d05d133a61c8f703
3ea994a4-c20a-4849-8b72-5b0c33c12b73,Kim Exchange,0x6f1130E4b96C681e2721667DDfFcA99dD6824a2d,App,DEX,0xc02155946dd8c89d3d3238a6c8a64d04e2cd4500,Mode,factory_contract,4017.0,64179.0,2531.0,35581.0,869.0,11356.0,29.0,249.0,https://explorer.mode.network/address/0xc02155946dd8c89d3d3238a6c8a64d04e2cd4500
a6dbd777-0437-4832-ad60-cf58d20cfdce,Kismet Gachapon,0x58f19e55058057B04feAe2EEA88F90B84b7714Eb,App,Frames,0x9d48005c15f7d79221de09fc9677c3b0f3bb81a3,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0x9d48005c15f7d79221de09fc9677c3b0f3bb81a3
63ccc515-d1aa-4f68-b5a4-2177b10f81cc,Kiwi News,0xee324c588ceF1BF1c1360883E4318834af66366d,App,Community & Curation,0x08b7ecfac2c5754abafb789c84f8fa37c9f088b0,Optimism,trace_contract,428.0,736.0,181.0,269.0,134.0,207.0,3.0,2.0,https://optimistic.etherscan.io/address/0x08b7ecfac2c5754abafb789c84f8fa37c9f088b0
00df8f90-6f06-4b92-8ed9-13f3fbe8cbcf,KRASH WORLD: DA GAME PASS,0x6A08A2b9C30174506bF4922d0C580995136c762D,App,Gaming,0x1bf81236cacd7fd0c630fe0bb36e49cffda37b4c,Base,trace_contract,48.0,48.0,3.0,3.0,2.0,2.0,0.0,0.0,https://basescan.org/address/0x1bf81236cacd7fd0c630fe0bb36e49cffda37b4c
25ed3a90-eaff-43c3-b108-e4203e6b748b,L2Pass,0xEAF56cF68C38281252E49b460c5a66925991475B,App,Bridges,0x0000049f63ef0d60abe49fdd8bebfa5a68822222,Optimism,dapp_contract,604.0,55785.0,310.0,22749.0,94.0,1028.0,3.0,153.0,https://optimistic.etherscan.io/address/0x0000049f63ef0d60abe49fdd8bebfa5a68822222
670de93f-62ec-4b06-b88b-682b641c4e06,L2Pass,0xEAF56cF68C38281252E49b460c5a66925991475B,App,Bridges,0x0000049f63ef0d60abe49fdd8bebfa5a68822222,Base,dapp_contract,975.0,74750.0,716.0,31635.0,105.0,1301.0,8.0,238.0,https://basescan.org/address/0x0000049f63ef0d60abe49fdd8bebfa5a68822222
9eabb839-0400-443c-bc8f-9870d8ede259,L2Pass,0xEAF56cF68C38281252E49b460c5a66925991475B,App,Bridges,0x222228060e7efbb1d78bb5d454581910e3922222,Base,dapp_contract,4807.0,96615.0,1340.0,32268.0,58.0,1014.0,18.0,254.0,https://basescan.org/address/0x222228060e7efbb1d78bb5d454581910e3922222
afdbf54a-2292-4771-b8a5-8d6f2df3fe8d,L2Pass,0xEAF56cF68C38281252E49b460c5a66925991475B,App,Bridges,0x222228060e7efbb1d78bb5d454581910e3922222,Zora,trace_contract,947.0,15809.0,163.0,2276.0,40.0,130.0,2.0,14.0,https://zora.thesuperscan.io/address/0x222228060e7efbb1d78bb5d454581910e3922222
ef1a8dd7-8708-4b0d-87a5-2560df048a80,L2Pass,0xEAF56cF68C38281252E49b460c5a66925991475B,App,Bridges,0x0000049f63ef0d60abe49fdd8bebfa5a68822222,Zora,dapp_contract,599.0,23185.0,507.0,12947.0,49.0,1037.0,5.0,84.0,https://zora.thesuperscan.io/address/0x0000049f63ef0d60abe49fdd8bebfa5a68822222
f62ec95e-b0ff-4aa6-a255-8b706700dc36,L2Pass,0xEAF56cF68C38281252E49b460c5a66925991475B,App,Bridges,0x222228060e7efbb1d78bb5d454581910e3922222,Optimism,dapp_contract,3104.0,128358.0,586.0,29315.0,28.0,655.0,7.0,239.0,https://optimistic.etherscan.io/address/0x222228060e7efbb1d78bb5d454581910e3922222
b549f7dd-8bec-465a-b88a-e85d82e5e11e,Lagrange,0xFf0A5E35E2400d7f0610d8Ae2Eda108366C9a5C2,App,Other Category,0xdde9e4456a7c822ce3b6452d29e52d9e477e5a0f,SwanChain,pending_swanchain,1549.0,1549.0,91.0,91.0,11.0,11.0,4.0,2.0,https://mainnet-explorer.swanchain.io/address/0xdde9e4456a7c822ce3b6452d29e52d9e477e5a0f
4de4462a-f27c-40ff-aeb6-01c2f1bbd3b0,Let's Get HAI,0x667AEf1bf93f80eCd0Ea83283e79066839698337,Other Application,Lending,0x9ff826860689483181c5fac9628fd2f70275a700,Optimism,trace_contract,45150.0,78376.0,287.0,808.0,1.0,1.0,12.0,14.0,https://optimistic.etherscan.io/address/0x9ff826860689483181c5fac9628fd2f70275a700
0a08cce6-1a54-40c0-930d-027277dd2205,Lido Finance,0x0000000000000000000000000000000000000000,Other Application,Staking,0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,Optimism,token_contract,1346114.0,2050450.0,41143.0,80766.0,11624.0,17098.0,1121.0,1182.0,https://optimistic.etherscan.io/address/0x1f32b1c2345538c0c6f582fcb022739c4a194ebb
7c519bb4-5e06-403d-92ff-e713860d2c8c,Light,0x4fd9D0eE6D6564E80A9Ee00c0163fC952d0A45Ed,App,Other Category,0x0000000000756d3e6464f5efe7e413a0af1c7474,Optimism,factory_contract,6.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,https://optimistic.etherscan.io/address/0x0000000000756d3e6464f5efe7e413a0af1c7474
4d172a4b-7c8e-40b6-84f6-475906c42d67,Lizard,0x9A1d17c82b8FdD83aB3004bEd20C44d3b0131C0b,App,Airdrop,0xf17a42f18c3cf4e58d238e95dd60b4d148eeb47e,Base,token_contract,844802.0,863075.0,1198.0,1398.0,88.0,91.0,22.0,14.0,https://basescan.org/address/0xf17a42f18c3cf4e58d238e95dd60b4d148eeb47e
51ed6802-9581-4be5-bc0e-4226d93a0241,LogX,0xE46714C0A87E3A1e1E67C6B050b77DcE2614053e,App,DEX,0x816f722424b49cf1275cc86da9840fbd5a6167e9,Orderly,pending_orderly,,,,,,,,,https://explorer.orderly.network/address/0x816f722424b49cf1275cc86da9840fbd5a6167e9
e889e847-33a4-4363-a002-5770bc036123,LottoPGF,0x35267Fa7083Eb6b22104c1bBB2d25ff402B7072A,App,Donations,0xded85d9e814c4c23d2632511d3be9ac4e49524b0,Base,factory_contract,7.0,28086.0,7.0,233.0,7.0,198.0,0.0,1.0,https://basescan.org/address/0xded85d9e814c4c23d2632511d3be9ac4e49524b0
edbc4be9-766a-4896-9589-3531b578ff5c,MACH10,0x0000000000000000000000000000000000000000,App,Lending,0xda14fdd72345c4d2511357214c5b89a919768e59,Base,dapp_contract,1030.0,1504.0,407.0,701.0,93.0,181.0,5.0,5.0,https://basescan.org/address/0xda14fdd72345c4d2511357214c5b89a919768e59
e694b4c2-9394-4048-ab5d-d23c14c1cef8,MagicalTux,0x0000000000000000000000000000000000000000,Other Application,Meme Community,0x17aabf6838a6303fc6e9c5a227dc1eb6d95c829a,Optimism,token_contract,2528.0,20471.0,629.0,3204.0,49.0,368.0,17.0,55.0,https://optimistic.etherscan.io/address/0x17aabf6838a6303fc6e9c5a227dc1eb6d95c829a
d4836d83-ab33-40a4-8963-60a0c563b21e,Masks,0x234dC0C407228B56147c56e4a20b89aaEf6b676e,App,Community & Curation,0x3925f9820c312d968644f12ebd314c13558a7c05,Optimism,token_contract,85743.0,85743.0,16960.0,16960.0,15606.0,15606.0,434.0,217.0,https://optimistic.etherscan.io/address/0x3925f9820c312d968644f12ebd314c13558a7c05
76a5ab6c-a252-4c73-90c9-cff05b85a2b1,Merkl,0x92caBFc81734bf827B037065076eF8C78AcBd12F,App,Other Category,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,Optimism,dapp_contract,40786.0,45126.0,11756.0,12095.0,3867.0,3897.0,399.0,217.0,https://optimistic.etherscan.io/address/0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae
76e7ae2e-7aa9-4d6b-832a-6a838772da18,Metronome,0x37A6156e4a6E8B60b2415AF040546cF5e91699bd,App,Lending,0xe01df4ac1e1e57266900e62c37f12c986495a618,Optimism,dapp_contract,2.0,27.0,2.0,4.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0xe01df4ac1e1e57266900e62c37f12c986495a618
4c1fd2f8-1c08-4508-b17b-23cf65ba4d81,Micro3,0x0000000000000000000000000000000000000000,App,Community & Curation,0xfe6af84f2fa6f2c24c7afb05337f7c2527dd2709,Base,dapp_contract,49014.0,64567.0,3020.0,4384.0,1300.0,1769.0,530.0,349.0,https://basescan.org/address/0xfe6af84f2fa6f2c24c7afb05337f7c2527dd2709
5627e5e6-0c0e-442e-ac20-2ba8fcf32091,Mind3,0x0000000000000000000000000000000000000000,App,Frames,0x460f960dd50c2c4cbb633bf084a1cea1a602e807,Base,dapp_contract,71.0,71.0,65.0,65.0,60.0,60.0,0.0,0.0,https://basescan.org/address/0x460f960dd50c2c4cbb633bf084a1cea1a602e807
88548564-6deb-42dc-bf2b-ba00ebdc2dda,Mint Club,0x980Cd99311f3b3264f5dfdCE33D204A8d6d492E4,Other Application,Other Category,0xc5a076cad94176c2996b32d8466be1ce757faa27,Base,trace_contract,38667.0,177399.0,3932.0,22458.0,392.0,2437.0,96.0,209.0,https://basescan.org/address/0xc5a076cad94176c2996b32d8466be1ce757faa27
d98895f4-1ab6-443f-8757-0788c1750bcc,Mint Forest,0x0000000000000000000000000000000000000000,App,Community & Curation,0x12906892aaa384ad59f2c431867af6632c68100a,Mint,pending_mint,,,,,,,,,https://explorer.mintchain.io/address/0x12906892aaa384ad59f2c431867af6632c68100a
4673d610-235f-45c6-ab81-4c113b93a63b,Mintify,0x0000000000000000000000000000000000000000,App,Art Marketplace,0x8a6f2c9601a635a6698809c4d62f3be172892d4d,Base,dapp_contract,140.0,4800.0,127.0,1165.0,34.0,279.0,1.0,8.0,https://basescan.org/address/0x8a6f2c9601a635a6698809c4d62f3be172892d4d
eca9c362-f6db-42a6-b4bb-2240104e2af8,MintSwap,0xdBe66793535889268fb707993b636d6144962fF9,App,DEX,0x9f7bd1ce3412960524e86183b8f005271c09a5e0,Mint,pending_mint,17855.0,17855.0,2549.0,2549.0,877.0,877.0,45.0,22.0,https://explorer.mintchain.io/address/0x9f7bd1ce3412960524e86183b8f005271c09a5e0
6a9b53b5-c2b7-43ab-b9ee-fb8b828636da,ModeMax,0x0000000000000000000000000000000000000000,App,DEX,0x08400a262b4261cb1e0191bb843d0328e43d5852,Mode,unknown,,,,,,,,,https://explorer.mode.network/address/0x08400a262b4261cb1e0191bb843d0328e43d5852
dcc07c2b-30d8-4aec-86a0-1d492f09d61d,Mode Spray,0x12A2455CCa45D8f6d9149F0e996260Ae49EDA8B4,Other Application,Airdrop,0x669fa5586e6508dfde75a1a7cde89f44d32d8a2a,Mode,dapp_contract,34.0,148.0,5.0,18.0,1.0,3.0,0.0,0.0,https://explorer.mode.network/address/0x669fa5586e6508dfde75a1a7cde89f44d32d8a2a
05590f4a-c3c7-4135-8217-7405ce448659,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xe66e3a37c3274ac24fe8590f7d84a2427194dc17,Base,token_contract,6642.0,9551.0,2050.0,2646.0,182.0,259.0,65.0,47.0,https://basescan.org/address/0xe66e3a37c3274ac24fe8590f7d84a2427194dc17
0ef95490-90d0-4931-9a0c-7bcd973f82a7,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xbb3b1ab66efb43b10923b87460c0106643b83f9d,Optimism,token_contract,232.0,232.0,75.0,75.0,7.0,7.0,1.0,0.0,https://optimistic.etherscan.io/address/0xbb3b1ab66efb43b10923b87460c0106643b83f9d
155cfc51-23bb-468b-bb26-45dd6eac111b,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xb8051464c8c92209c92f3a4cd9c73746c4c3cfb3,Base,token_contract,72.0,72.0,44.0,44.0,7.0,7.0,0.0,0.0,https://basescan.org/address/0xb8051464c8c92209c92f3a4cd9c73746c4c3cfb3
15698120-3260-417b-8200-530bc0b32d71,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xb8051464c8c92209c92f3a4cd9c73746c4c3cfb3,Optimism,token_contract,10.0,10.0,11.0,11.0,2.0,2.0,0.0,0.0,https://optimistic.etherscan.io/address/0xb8051464c8c92209c92f3a4cd9c73746c4c3cfb3
1ed558f7-0723-42fb-90bb-8a81d01122f9,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xf877acafa28c19b96727966690b2f44d35ad5976,Base,unknown,,,,,,,,,https://basescan.org/address/0xf877acafa28c19b96727966690b2f44d35ad5976
1f8d61b5-f4fb-4703-9b8f-a1274b0f16e7,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xfb26a4947a38cb53e2d083c6490060ccce7438c5,Optimism,token_contract,147.0,147.0,62.0,62.0,5.0,5.0,1.0,0.0,https://optimistic.etherscan.io/address/0xfb26a4947a38cb53e2d083c6490060ccce7438c5
1fcde8c1-3fb8-4fc5-b4cf-90e0ad3848e3,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0x1382cff3cee10d283dcca55a30496187759e4caf,Base,trace_contract,322919.0,819869.0,55195.0,126490.0,1976.0,5949.0,871.0,1019.0,https://basescan.org/address/0x1382cff3cee10d283dcca55a30496187759e4caf
241553d3-be77-4f3c-88ac-4fb3c8de1d29,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0x3bf93770f2d4a794c3d9ebefbaebae2a8f09a5e5,Base,token_contract,7864.0,16115.0,3389.0,5600.0,182.0,267.0,74.0,75.0,https://basescan.org/address/0x3bf93770f2d4a794c3d9ebefbaebae2a8f09a5e5
27bba487-35ab-46c8-adbb-5061599b34bb,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0x8b621804a7637b781e2bbd58e256a591f2df7d51,Base,dapp_contract,16.0,32.0,4.0,4.0,1.0,1.0,0.0,0.0,https://basescan.org/address/0x8b621804a7637b781e2bbd58e256a591f2df7d51
