transaction_date,transaction_cnt,active_users,total_transferred,unique_users,retained_percent,daa_to_maa_ratio,total_transferred_in_tokens,cum_transferred
2024-07-20,118.0,60.0,7.351057089762e+16,27.0,0.5,0.05,73.51057089762,5.576538282370308e+19
2024-07-21,114.0,57.0,8.674401751839924e+17,21.0,0.45614035087719296,0.04,867.4401751839924,5.663282299888707e+19
2024-07-22,292.0,161.0,1.2151302710302489e+19,114.0,0.14906832298136646,0.12,12151.302710302489,6.878412570918956e+19
2024-07-23,974.0,513.0,1.664196713129641e+17,454.0,0.05263157894736842,0.39,166.41967131296408,6.895054538050253e+19
2024-07-24,141.0,84.0,7.196404048135692e+16,29.0,0.34523809523809523,0.06,71.96404048135692,6.9022509420983886e+19
2024-07-25,251.0,169.0,1.4302265174317922e+19,42.0,0.17159763313609466,0.13,14302.265174317923,8.33247745953018e+19
2024-07-26,129.0,73.0,1.4031323877242544e+17,19.0,0.410958904109589,0.06,140.31323877242545,8.346508783407423e+19
2024-07-27,131.0,71.0,1.4332123949540736e+17,20.0,0.38028169014084506,0.05,143.32123949540735,8.360840907356964e+19
2024-07-28,104.0,57.0,2.2997390896090608e+17,13.0,0.49122807017543857,0.04,229.97390896090607,8.383838298253055e+19
2024-07-29,130.0,73.0,8.839715943350194e+18,17.0,0.3972602739726027,0.06,8839.715943350195,9.267809892588074e+19
2024-07-30,126.0,91.0,4.810800615029907e+18,51.0,0.3076923076923077,0.07,4810.800615029907,9.748889954091064e+19
2024-07-31,114.0,67.0,2.262892221520295e+17,12.0,0.373134328358209,0.05,226.2892221520295,9.771518876306267e+19
2024-08-01,111.0,69.0,4.124880893017269e+16,24.0,0.36231884057971014,0.08,41.248808930172686,9.775643757199283e+19
2024-08-02,121.0,72.0,7.432642523956405e+16,27.0,0.3472222222222222,0.09,74.32642523956405,9.78307639972324e+19
2024-08-03,88.0,56.0,1.9285534907383062e+17,11.0,0.4642857142857143,0.07,192.85534907383064,9.802361934630624e+19
2024-08-04,61.0,41.0,2.0276081899824584e+16,4.0,0.5365853658536586,0.05,20.276081899824582,9.804389542820607e+19
2024-08-05,98.0,67.0,3.1404869917584736e+17,16.0,0.3283582089552239,0.08,314.04869917584733,9.835794412738191e+19
2024-08-06,129.0,88.0,1.7373096726164288e+17,33.0,0.3068181818181818,0.1,173.7309672616429,9.853167509464356e+19
2024-08-07,79.0,54.0,3.2317368059175504e+16,14.0,0.5,0.06,32.31736805917551,9.856399246270274e+19
2024-08-08,178.0,93.0,1.602018562204239e+17,45.0,0.3333333333333333,0.11,160.2018562204239,9.872419431892317e+19
2024-08-09,130.0,85.0,8.976230568692974e+16,27.0,0.4,0.1,89.76230568692975,9.88139566246101e+19
2024-08-10,117.0,76.0,3.346921494222135e+17,28.0,0.42105263157894735,0.09,334.6921494222135,9.914864877403231e+19
2024-08-11,96.0,54.0,1.0927338689652102e+16,10.0,0.4074074074074074,0.06,10.927338689652101,9.915957611272197e+19
2024-08-12,84.0,55.0,2.8335307842362694e+17,8.0,0.4,0.06,283.3530784236269,9.94429291911456e+19
2024-08-13,103.0,58.0,5.533521664406938e+16,8.0,0.4827586206896552,0.07,55.33521664406938,9.949826440778967e+19
2024-08-14,94.0,49.0,9.59831936580083e+17,17.0,0.4897959183673469,0.06,959.8319365800829,1.0045809634436974e+20
2024-08-15,125.0,79.0,4.634248644169401e+17,34.0,0.27848101265822783,0.09,463.42486441694007,1.0092152120878668e+20
