fid,interaction_id,interactions
512534,3642,39
486468,500488,39
435876,533932,39
481404,516359,39
248009,420671,39
533379,487297,39
600664,291765,39
406952,503344,39
315676,330133,39
507303,508306,39
572566,547938,39
586295,457,39
301144,270504,39
520558,533952,39
15117,493739,39
500268,404515,39
416704,815837,39
492152,381208,39
486745,572671,39
455370,602,39
638748,513276,39
426698,291929,39
690583,578163,39
482313,478830,39
542776,572566,39
435215,516122,39
572826,547916,39
9353,295725,39
307913,287806,39
282073,253870,39
441251,810221,39
287261,433756,39
512230,511980,39
414004,403020,39
189052,292653,39
617956,535436,39
531269,412582,39
242515,535436,39
527944,547916,39
621342,371213,39
678505,403517,39
473933,260299,39
572566,509555,39
543015,532230,39
477741,397488,39
425933,474491,39
443910,419722,39
431089,504092,39
762034,612972,39
582633,510260,39
507923,508821,39
531124,535436,39
510612,572664,39
267967,532168,39
691626,501244,39
440220,421661,39
370704,373379,39
605241,427487,39
557420,560607,39
554491,516122,39
612196,635814,39
534280,307834,39
311947,506378,39
511759,4567,39
403405,422910,39
471508,4760,39
749422,535436,39
786951,547938,39
482024,548381,39
447318,486468,39
501734,502302,39
492358,630384,39
331948,436577,39
319533,248339,39
510712,533925,39
499008,506036,39
516122,516027,39
451908,367896,39
690583,594241,39
794408,535436,39
420671,533925,39
195117,665993,39
533329,500371,39
238104,253578,39
514537,296315,39
335852,398364,39
563296,797089,39
509960,403160,39
397392,2252,39
575107,533233,39
408622,474179,39
348611,333868,39
238026,253636,39
599742,502639,39
552862,475285,39
595979,501095,39
476247,475330,39
10144,253127,39
313830,535436,39
725417,613715,39
501006,500144,39
406879,233030,39
300129,461236,39
218454,355836,39
499807,572442,39
436048,382803,39
576867,572561,39
798552,516122,39
375245,576,39
533969,533932,39
727011,511576,39
368514,264401,39
516122,532218,39
515305,408746,39
563445,1110,39
410122,572706,39
533136,332488,39
272706,7408,39
519525,572608,39
573250,547916,39
460847,397392,39
486745,572608,39
603279,435072,39
550563,507897,39
549121,222340,39
10215,3635,39
253636,237906,39
542776,533932,39
605841,547916,39
552564,398355,39
363387,508306,39
512280,572551,39
644064,784003,39
313283,349599,39
605834,478308,39
370971,430484,39
514385,572608,39
680892,719071,39
439285,284460,39
341469,535436,39
192631,501931,39
354775,402888,39
287589,547938,39
383925,572651,39
812981,416704,39
797984,327209,39
397963,394023,39
439015,218753,39
555457,572503,39
372870,516027,39
323144,602,39
611651,416704,39
391114,270228,39
458191,443974,39
416649,504991,39
17996,254488,39
377453,396347,39
515857,439610,39
538374,14351,39
542218,367880,39
272116,245124,39
1606,5694,39
428412,14448,39
513598,730158,39
349327,451908,39
769365,401491,39
611291,192373,39
251163,1110,39
432341,1110,39
402797,572551,39
426947,572651,39
526634,572664,39
543139,513276,39
581225,469961,39
245958,506857,39
621019,414954,39
454819,511792,39
516122,533925,39
710215,552706,39
512617,533938,39
605241,400486,39
388529,680,39
738671,535436,39
423327,533925,39
435711,572651,39
510612,222340,39
453116,427608,39
613891,600684,39
444323,426698,39
522401,535436,39
288204,394930,39
575414,516002,39
544572,572692,39
572664,250841,39
441369,430462,39
771917,774935,39
399589,532260,39
505483,572608,39
515071,533932,39
4163,2210,39
238104,240829,39
501755,547938,39
772166,422657,39
744958,506946,39
499807,572593,39
341208,409492,39
315721,420290,39
539918,523561,39
572503,524555,39
532230,572608,39
227614,228761,39
499405,523842,39
427487,607069,39
475293,632918,39
754597,305843,39
500562,533965,39
318447,476033,39
805548,535436,39
443974,433866,39
13728,14589,39
601461,507896,39
443863,411778,39
259024,533932,39
426947,516002,39
427393,516122,39
552706,504199,39
545384,784503,39
475293,475285,39
217689,532260,39
572526,432563,39
435876,516122,39
552862,3621,39
14464,311933,39
519078,533938,39
412043,531564,39
435876,368757,39
393317,533958,39
512821,510624,39
515071,572566,39
336391,476899,39
440329,516027,39
547956,516002,39
544778,572405,39
2163,217780,39
499180,222340,39
509305,477292,39
487473,535436,39
254488,253578,39
522467,565470,39
533945,572608,39
515071,537657,39
632257,611458,39
480577,535436,39
524960,421774,39
2904,354795,39
540796,326805,39
507731,498385,39
510712,516002,39
389456,276562,39
2210,387719,39
11782,343434,39
377769,419625,39
426065,448502,39
17356,341438,39
797264,511498,39
516122,260299,39
573164,572671,39
343855,279980,39
308134,354220,39
694256,597938,39
505853,505324,39
519525,547926,39
786951,572551,39
253623,253636,39
499684,533938,39
531821,281836,39
462982,512773,39
442770,508096,39
432707,547950,39
510744,372870,39
521996,522177,39
463223,408746,39
428666,411120,39
418681,511192,39
390273,538388,39
528230,525604,39
385571,541842,39
501935,553423,39
347050,2745,39
475275,475387,39
287589,547916,39
549180,260299,39
201299,417162,39
533952,572608,39
803734,535436,39
264401,535208,39
414561,405979,39
475395,478646,39
394641,543988,39
542764,533973,39
549168,510624,39
393317,714028,39
786951,533957,39
555457,510624,39
419388,7978,39
492181,419748,39
786951,572526,39
406512,483510,39
359814,445767,39
391793,404871,39
810259,385736,39
426947,427538,39
493452,478077,39
544572,511101,39
435832,337090,39
373025,445359,39
487297,434805,39
786951,510624,39
527115,563632,39
522994,400486,39
403225,403858,39
285998,379089,39
754861,258814,39
572526,533938,39
342551,441542,39
368422,422480,39
501050,533932,39
584830,586049,39
500619,500988,39
499807,222340,39
434759,572608,39
572503,547926,39
607555,508096,39
522798,719071,39
585983,571706,39
505112,3621,39
467135,531618,39
499684,532230,39
542796,532260,39
420749,516002,39
555457,432563,39
475285,522731,39
495427,385285,39
542764,532218,39
371981,509777,39
309168,381208,39
499807,533925,39
500686,508306,39
509823,483322,39
512280,516122,39
369904,8447,39
503666,305843,39
356241,19129,39
234616,699020,39
473933,572503,39
287589,533945,39
798088,547931,39
508094,509823,39
543015,516053,39
434449,214570,39
633698,2417,39
629937,309710,39
367880,533973,39
309168,572442,39
440329,532218,39
509550,516027,39
454046,400486,39
726902,427634,39
708458,378,39
531231,452601,39
612782,714776,39
309242,675076,39
512079,281289,39
784503,445767,39
458191,503541,39
327165,412843,39
412805,404627,39
528025,292506,39
496983,385699,39
542038,516122,39
635826,653514,39
507309,590111,39
309115,557,39
531652,19328,39
398438,508096,39
544572,572651,39
421782,505633,39
537657,572551,39
368422,6878,39
544012,644583,39
425675,404871,39
526624,572375,39
767134,461597,39
527074,508306,39
605371,343622,39
443478,445359,39
298541,399720,39
483462,240247,39
533969,260299,39
277502,507923,39
572608,400486,39
500537,417059,39
575542,547938,39
538690,527568,39
383925,572561,39
473933,533945,39
521341,572651,39
627909,757325,39
534063,532260,39
420229,353603,39
509874,467135,39
645528,270138,39
15792,11778,39
524896,537664,39
245579,500619,39
528182,441956,39
526510,262876,39
514637,508306,39
443909,758919,39
414809,415042,39
576867,572593,39
18745,15846,39
193812,367537,39
475326,522214,39
685706,598138,39
353819,12048,39
512930,537657,39
687509,689615,39
307834,354220,39
379740,401743,39
614273,597938,39
505013,500500,39
549121,508306,39
533329,401736,39
501050,508306,39
542007,430977,39
470188,439262,39
746006,566654,39
399589,572608,39
546611,533938,39
533969,547938,39
480763,309043,39
675099,386723,39
311933,510364,39
415294,323261,39
6636,191503,39
454819,675076,39
400293,384021,39
372870,547956,39
499180,516122,39
528150,421774,39
527115,522325,39
499405,507923,39
414954,434955,39
414259,242661,39
448502,4473,39
556868,292783,39
542038,533938,39
449135,443909,39
518753,430977,39
423718,572692,39
443863,553423,39
498823,533938,39
476070,521334,39
797583,533965,39
465748,13874,39
517153,608182,39
792860,736718,39
309168,532230,39
296387,535436,39
573164,572551,39
725417,242841,39
512008,511980,39
692211,195117,39
594936,571706,39
244774,240829,39
512250,318908,39
391300,458191,39
517772,400486,39
420749,572566,39
273347,535436,39
237906,253578,39
368422,17356,39
311947,492069,39
297057,296422,39
526645,508306,39
523561,522080,39
573164,533925,39
408746,408777,39
510712,400486,39
789270,435271,39
308045,617,39
798552,572551,39
288391,507219,39
368422,428777,39
299853,239933,39
712146,378767,39
513903,573250,39
512280,532264,39
414004,414909,39
433875,507020,39
511498,547916,39
526634,222340,39
555457,572566,39
9055,261625,39
484336,422633,39
435781,572442,39
597938,694256,39
797264,547950,39
239748,402888,39
622955,421661,39
505038,547926,39
500256,448920,39
355110,399523,39
500710,504228,39
267967,510624,39
510744,532260,39
259525,247143,39
419670,572651,39
457841,533925,39
646845,350139,39
552862,483559,39
560695,350678,39
542764,533925,39
786951,547956,39
416761,403619,39
254522,17996,39
443478,378422,39
468545,692587,39
519525,532260,39
384366,509555,39
448920,308284,39
552862,17795,39
430977,375624,39
392118,406815,39
395346,210201,39
731366,521334,39
201299,507974,39
516028,226690,39
350766,372993,39
393317,629783,39
501050,572608,39
210628,211535,39
314720,317548,39
571158,524788,39
7992,8004,39
434701,222340,39
243366,278543,39
542796,572566,39
518879,572692,39
504228,500144,39
548063,438532,39
502494,516027,39
560990,372870,39
217689,372870,39
14511,379435,39
435876,572706,39
243282,535436,39
382304,438756,39
330478,192631,39
378275,529314,39
508710,372870,39
572503,532168,39
254488,237906,39
440329,400486,39
636183,499556,39
532264,533973,39
542162,547938,39
572485,572608,39
510712,533952,39
349816,3652,39
435215,533938,39
533969,572608,39
454046,532218,39
501006,419748,39
625770,306404,39
595979,485585,39
803411,440956,39
424218,516002,39
4567,8447,39
518753,524555,39
194372,270504,39
502676,390278,39
542007,533932,39
522742,537657,39
509550,532218,39
238026,240829,39
575512,572692,39
280002,360600,39
450425,209951,39
785095,386358,39
627802,443305,39
764932,743759,39
613204,547938,39
528003,420671,39
512280,533945,39
435215,572706,39
661750,535436,39
377453,417884,39
435314,416094,39
575542,368757,39
508096,649106,39
480642,419871,39
477430,572651,39
798297,547926,39
472680,310292,39
265182,19711,39
481621,481625,39
786951,573222,39
390939,419843,39
611458,632257,39
383925,547931,39
507511,506946,39
367880,547938,39
435305,372870,39
481404,513728,39
369904,15351,39
473933,533925,39
19783,734400,39
15983,3,39
543038,372870,39
508261,12626,39
599881,427042,39
524167,535436,39
605371,415872,39
522994,572671,39
438822,535199,39
451,1407,39
450425,11244,39
648593,669925,39
571368,527115,39
253915,240829,39
490027,480998,39
515217,572651,39
503362,444067,39
509790,244273,39
514912,425913,39
254488,240829,39
719436,438919,39
518129,310145,39
503566,504678,39
524785,572405,39
802238,796045,39
520583,516002,39
577095,509555,39
513778,572566,39
424734,373680,39
805095,718189,39
254554,240829,39
502438,483322,39
278708,12142,39
500268,484256,39
337423,516122,39
254554,237906,39
601058,456503,39
292783,308827,39
508261,516028,39
528003,513239,39
474179,408622,39
514463,572692,39
435215,375995,39
611458,481596,39
323063,309715,39
417554,253127,39
422233,477292,39
308587,234327,39
478308,265969,39
535490,507961,39
483462,301385,39
368422,357745,39
449654,443310,39
425675,426698,39
613912,535436,39
549121,509555,39
481404,308284,39
434641,462982,39
407705,493452,39
560990,572692,39
419722,443910,39
524896,547938,39
523036,509555,39
538014,527115,39
297057,421163,39
582633,641489,39
430472,618853,39
669001,600993,39
526697,547916,39
502438,499527,39
544778,533925,39
323501,349816,39
599994,768442,39
440220,461351,39
253623,254522,39
617265,426947,39
563445,12738,39
512930,572566,39
447623,552706,39
13077,617,39
388262,402624,39
402797,572526,39
524896,508306,39
285998,360262,39
498287,547916,39
520558,537664,39
533952,547926,39
378275,645767,39
601461,799174,39
343860,481404,39
752376,535436,39
512028,400486,39
560990,524555,39
597938,7472,39
499807,532168,39
613382,572465,39
544572,547926,39
528149,485585,39
420749,400486,39
450425,5328,39
649057,350139,39
662087,535436,39
443305,499591,39
690984,263664,39
445127,250874,39
540029,379032,39
599742,597938,39
802706,691068,39
423866,260299,39
578905,579067,39
388262,403959,39
522467,527045,39
443305,533404,39
691045,364953,39
509446,605326,39
193928,528025,39
508094,396088,39
648888,308032,39
611291,403020,39
2163,291686,39
524555,547926,39
516027,572671,39
772679,778085,39
517772,516002,39
4294,5328,39
508053,438860,39
619523,535436,39
263574,398825,39
403619,351598,39
527074,400486,39
542796,572608,39
426947,533925,39
550640,434433,39
773429,527771,39
512579,766515,39
416799,572574,39
9176,252911,39
425901,414258,39
517772,516027,39
462982,381369,39
368422,490852,39
773003,439621,39
499180,547956,39
536421,293084,39
645528,422233,39
500428,446821,39
508710,572671,39
4013,680,39
314176,415258,39
318849,198783,39
381369,407705,39
644618,395500,39
786951,572442,39
403958,504294,39
21114,511972,39
11124,264690,39
547956,532230,39
422003,401491,39
692009,395131,39
644634,689915,39
405979,508994,39
389020,572566,39
716965,748228,39
2163,334050,39
1355,6498,39
547350,553251,39
555457,511101,39
451811,449654,39
767353,2745,39
514537,485585,39
515124,572566,39
407705,499556,39
416510,304347,39
441018,352822,39
512836,368757,39
306237,381676,39
423344,547916,39
473368,353281,39
239748,473065,39
714218,779251,39
473933,572706,39
499766,533952,39
480609,411778,39
462528,293382,39
575554,524555,39
520558,533925,39
309168,537664,39
514385,572651,39
253578,240829,39
585983,584922,39
509505,611458,39
685171,439627,39
526697,375995,39
444307,510706,39
18407,301340,39
378422,426065,39
435781,533938,39
254800,446069,39
516122,516002,39
512930,533938,39
503021,656051,39
482872,354795,39
426947,547931,39
292057,421714,39
210201,368412,39
499807,537657,39
420749,516027,39
636947,502935,39
410122,572608,39
324820,8447,39
5179,7143,39
476774,515645,39
555457,532260,39
735283,314835,39
462351,285462,39
509393,451779,39
519051,222340,39
516256,381369,39
583941,535436,39
378055,315256,39
418752,304027,39
510744,564456,39
384366,537664,39
420797,461134,39
645528,426065,39
573250,572706,39
516122,572566,39
411120,512741,39
509393,459169,39
621471,263574,39
514448,288204,39
499527,493452,39
572566,533938,39
363784,14415,39
514221,417832,39
234568,424658,39
374059,382368,39
573948,572566,39
333868,482149,39
542796,547926,39
192707,353015,39
402152,368757,39
324703,532260,39
744958,429742,39
636165,305402,39
403020,488178,39
510612,572375,39
500686,572706,39
339205,422910,39
381208,572566,39
644790,257140,39
503264,533938,39
555105,400486,39
449549,330844,39
573250,508306,39
685092,745471,39
217689,572546,39
389020,547926,39
463466,463189,39
531062,3,39
528230,276588,39
546611,533932,39
267967,533973,39
613710,8349,39
416658,507511,39
576867,572405,39
621391,426,39
509436,516002,39
497718,250874,39
590111,448505,39
257140,608800,39
435876,533945,39
486468,599177,39
600593,447304,39
426178,17356,39
246730,547950,39
410785,406512,39
572826,533932,39
513778,516053,39
435711,533932,39
4567,262938,39
502494,400486,39
499684,222340,39
328524,403619,39
17294,304536,39
532230,372870,39
548856,538313,39
17996,238104,39
274563,403020,39
526991,535436,39
535036,500855,39
239668,535436,39
737532,4163,39
544778,572574,39
614273,516505,39
500686,572608,39
726822,516034,39
304840,507961,39
547453,535436,39
544778,532264,39
727398,535436,39
511530,443198,39
287589,400486,39
514764,401785,39
608640,437433,39
321795,476047,39
617045,531652,39
423372,512286,39
411475,465392,39
478397,533973,39
435513,500429,39
235170,269694,39
517772,260299,39
395748,516053,39
372870,368757,39
440766,431286,39
492152,532264,39
528039,525098,39
210201,269694,39
812419,515105,39
797264,572375,39
407183,12626,39
563445,283144,39
424452,531162,39
460287,280798,39
531162,258848,39
462999,321969,39
786858,518012,39
460287,448576,39
816433,444929,39
262301,15069,39
530355,531162,39
600593,438444,39
786858,1294,39
435716,470962,39
786858,376173,39
453132,411475,39
786858,356241,39
439370,421924,39
786858,269689,39
797453,343261,39
544982,343261,39
508409,368013,39
786858,694091,39
501087,535036,39
618575,323433,39
420055,381369,39
816433,764980,39
238026,254522,39
604614,427393,39
3,426,39
254522,237906,39
453804,406815,39
632572,535436,39
430922,522899,39
502581,547926,39
528961,525389,39
627802,13267,39
550535,550402,39
311223,489156,39
633046,658316,39
769958,769500,39
280506,99,39
407288,527349,39
437136,9894,39
8447,518129,39
236210,465392,39
476117,415104,39
367880,400486,39
501059,524393,39
691068,644790,39
606473,719454,39
450425,410926,39
435711,516002,39
527964,532260,39
291628,440747,39
418881,501244,39
211186,253127,39
445335,439169,39
745697,684501,39
610259,281836,39
518753,537657,39
588051,357055,39
527115,525337,39
512079,434400,39
246905,15983,39
385571,407704,39
572526,511101,39
522824,535436,39
424218,532260,39
381369,502438,39
7941,722488,39
233294,315256,39
513839,508049,39
542218,572692,39
487681,411769,39
269513,535436,39
424459,372745,39
535916,400486,39
517425,511963,39
501702,368757,39
508710,572608,39
549942,685132,39
512280,547916,39
435215,524555,39
400135,519844,39
435208,572608,39
435832,309639,39
685171,549942,39
440329,533973,39
514556,572664,39
665530,627302,39
449793,512079,39
311516,503666,39
572826,537664,39
454238,419350,39
423866,516027,39
515071,572651,39
533945,516002,39
450425,544269,39
630271,378,39
783175,533604,39
383467,393842,39
798552,533965,39
499684,537664,39
283030,351598,39
478077,423590,39
499834,533925,39
423327,572566,39
629296,535436,39
522467,578943,39
628016,521710,39
440329,516002,39
454819,316088,39
694861,425633,39
253636,240829,39
512286,423372,39
512280,572442,39
269856,15983,39
287052,263354,39
770627,707000,39
473933,524555,39
417724,373242,39
310749,315630,39
217689,533973,39
473933,547950,39
502581,532260,39
572566,516122,39
256931,419273,39
12789,379414,39
407021,500789,39
535036,12048,39
515071,516122,39
270043,338246,39
410122,532230,39
443355,423311,39
484793,527115,39
788450,655650,39
427054,429119,39
500235,253127,39
376582,374386,39
479859,475985,39
218142,420657,39
403084,510254,39
405318,326805,39
652223,265153,39
511655,129,39
435781,222340,39
382579,458191,39
516027,260299,39
729986,15069,39
262763,254522,39
572526,532260,39
500562,572503,39
498823,537657,39
773005,12,39
453512,420123,39
512836,400486,39
470886,242661,39
499766,516027,39
406815,403958,39
263821,302400,39
377,2,39
572526,537664,39
328937,15620,39
397815,342855,39
605834,816668,39
377585,407655,39
376802,495170,39
287589,572608,39
786858,404242,39
563445,237884,39
786858,640910,39
460287,562300,39
460287,500918,39
786858,213189,39
450425,239,39
725881,277221,39
443305,492032,39
500861,269694,39
786858,7472,39
575512,572566,39
449044,465823,39
526624,533925,39
351662,395662,39
515124,572651,39
512617,222340,39
389826,260903,39
485999,500253,39
330471,397392,39
502438,425967,39
622468,2904,39
287589,524555,39
549168,572651,39
438890,547950,39
450425,20919,39
532218,572566,39
546611,572551,39
613382,572405,39
573164,533957,39
560990,572608,39
495170,714218,39
512821,432563,39
617265,533973,39
399883,242661,39
524785,572551,39
513728,461236,39
509550,533973,39
499003,398080,39
501052,309710,39
790645,511576,39
579000,578905,39
547956,572651,39
426338,302556,39
500588,414155,39
541668,553597,39
630271,194,39
435711,516122,39
573164,511101,39
644866,535436,39
311436,535436,39
395748,533973,39
486368,365892,39
660556,213545,39
475293,482813,39
395748,532230,39
535208,395131,39
15268,300986,39
423344,532185,39
771145,535436,39
560990,572566,39
505836,628360,39
505483,509555,39
253445,302556,39
443508,601012,39
14447,14885,39
713760,403858,39
376179,381608,39
262763,237906,39
533952,547950,39
526697,524555,39
354220,370263,39
360262,503004,39
410122,547916,39
510712,516027,39
524555,547950,39
389352,459169,39
483365,21114,39
518780,508407,39
244774,254522,39
423304,512230,39
549039,584830,39
310696,253435,39
473086,13323,39
515857,503240,39
376175,560933,39
717510,535436,39
249237,269694,39
509157,445767,39
694225,811127,39
515217,532230,39
514463,537657,39
523827,535436,39
521341,547916,39
193246,502013,39
478311,504991,39
549121,516122,39
537657,572664,39
515124,533932,39
295446,441261,39
237801,253578,39
483188,468256,39
304091,1110,39
439169,308426,39
433866,394889,39
309168,510612,39
618323,277502,39
760095,535436,39
511972,430484,39
635814,412647,39
457675,401724,39
562550,396125,39
533938,572664,39
540637,455478,39
349816,323063,39
503362,503293,39
320787,242132,39
811106,12142,39
451908,783175,39
267967,572442,39
513778,532230,39
512280,572692,39
309115,12142,39
446229,547916,39
502982,502531,39
321969,308426,39
349395,16639,39
510652,510646,39
633981,518780,39
515124,533973,39
802653,718189,39
513778,572574,39
535916,572608,39
526697,260299,39
507961,257140,39
263339,302642,39
484635,499442,39
13874,377111,39
501148,499906,39
524850,519009,39
259024,547916,39
512821,511101,39
354775,427349,39
499405,809537,39
797264,573222,39
509319,483278,39
575393,547926,39
527944,547938,39
308827,411769,39
486745,572692,39
521859,535436,39
481404,508187,39
438835,481404,39
368422,502568,39
580656,509245,39
513728,308410,39
499766,400486,39
508856,533973,39
579000,577900,39
613382,400486,39
301773,532218,39
689615,441458,39
392145,572608,39
499834,400486,39
303874,513864,39
398537,435510,39
516122,400486,39
551112,302913,39
421198,8447,39
423457,292692,39
368976,358423,39
705384,683132,39
547956,572566,39
482677,435513,39
572692,547926,39
334052,535436,39
772074,372888,39
426947,572442,39
435215,508306,39
513021,368757,39
501832,413804,39
474514,395131,39
511184,239748,39
669666,3304,39
635826,320215,39
323144,508213,39
548950,535436,39
376968,14910,39
264612,221578,39
395346,12921,39
440220,440475,39
549168,547926,39
380545,440498,39
261735,602,39
382384,449264,39
786858,485333,39
237973,781098,39
460287,438085,39
563445,328041,39
537227,507881,39
508575,531162,39
460287,446324,39
324808,302524,39
786858,506156,39
786858,707128,39
460287,499824,39
644823,293726,39
748408,475330,39
498568,484727,39
256500,237884,39
612988,236581,39
457841,533965,39
435876,532168,39
515644,501087,39
8451,16099,39
576867,572551,39
786951,510612,39
512280,532185,39
500256,432062,39
475285,653418,39
500686,547916,39
621342,514135,39
601058,733071,39
399589,547950,39
812981,503541,39
291825,508306,39
267967,572593,39
737038,511119,39
369223,571706,39
421085,514153,39
636110,509349,39
438890,547926,39
269519,510816,39
247883,491255,39
505038,572692,39
533938,533932,39
536010,450425,39
529465,535436,39
307568,280002,39
326271,419388,39
526634,516027,39
546611,572465,39
443305,448920,39
533075,463031,39
434081,535436,39
449264,395346,39
355255,260299,39
514075,315256,39
483322,401137,39
621471,245579,39
762709,535436,39
384366,572503,39
426947,532168,39
412582,269694,39
795348,502254,39
245902,375727,39
450425,5179,39
520276,243818,39
553243,609342,39
515217,516122,39
443974,470590,39
423866,572566,39
519078,533932,39
520583,533925,39
377769,406952,39
499969,307834,39
512280,572706,39
692009,3304,39
480609,553423,39
516216,786861,39
309168,533973,39
440524,423995,39
337423,533938,39
499834,532260,39
647182,535238,39
780360,372913,39
542007,508306,39
511972,349331,39
572503,533973,39
540468,618834,39
499180,572651,39
798639,261235,39
449654,445127,39
492181,406493,39
502494,532218,39
425069,15417,39
368422,10430,39
368422,728543,39
4877,190218,39
354417,590111,39
532218,533932,39
335469,335852,39
457841,572566,39
611651,482887,39
816668,621354,39
797264,511101,39
462548,389456,39
390336,347050,39
560695,451611,39
572566,533952,39
533925,533973,39
254522,240829,39
500429,298541,39
435876,547931,39
424774,193174,39
510744,532230,39
417780,12626,39
605841,617530,39
783802,269405,39
510712,572566,39
572608,533925,39
403619,395131,39
519142,377731,39
435781,516027,39
605841,547938,39
3854,18586,39
595979,385955,39
475657,478648,39
511204,547926,39
532230,260299,39
448849,516002,39
812048,639629,39
532944,1606,39
427538,604871,39
335629,473061,39
372763,480305,39
423372,423462,39
513778,572651,39
320215,453640,39
402797,572375,39
287589,508306,39
798088,572671,39
420671,572566,39
504863,547926,39
694296,245124,39
790645,515105,39
787756,534828,39
430056,582633,39
523036,508306,39
573164,532218,39
19253,321969,39
372964,247143,39
527906,525098,39
410122,533925,39
449875,283144,39
815837,247883,39
14364,617,39
505013,500710,39
578400,577833,39
493452,482677,39
537657,572465,39
381208,532218,39
538374,299853,39
542162,533938,39
519051,572671,39
522243,575644,39
476246,444067,39
502200,621487,39
581018,445336,39
336902,343622,39
543145,572651,39
486331,525669,39
527964,547926,39
232512,377453,39
374339,629783,39
419871,498108,39
271142,3621,39
383925,573222,39
516002,547916,39
296241,8446,39
499906,292057,39
386213,473065,39
423367,409573,39
550486,600342,39
382384,511792,39
440220,382857,39
328139,534,39
580109,99,39
281429,403398,39
14351,570030,39
520583,400486,39
762381,306175,39
550205,793708,39
549168,547916,39
267967,432563,39
533945,533932,39
645695,504046,39
420671,547950,39
542038,533952,39
606175,357640,39
317332,525467,39
523542,539918,39
516028,473065,39
815833,503435,39
797264,572593,39
573180,532185,39
566425,3621,39
301773,533965,39
572826,533938,39
522731,620087,39
261625,12626,39
795192,801533,39
508532,419861,39
428666,500371,39
375624,544462,39
366037,385823,39
526977,521334,39
512280,572405,39
222340,420671,39
421641,297057,39
526697,547938,39
440220,20005,39
575489,532218,39
519078,516027,39
393582,475410,39
531364,543059,39
604614,572608,39
440329,572566,39
324703,572561,39
562300,8106,39
711035,467833,39
301773,533957,39
435257,6945,39
524555,572566,39
399715,396484,39
448920,508616,39
526689,345284,39
573164,572561,39
597938,467312,39
428777,331948,39
572503,547956,39
546611,516027,39
439610,483322,39
427608,777803,39
502438,340986,39
417426,291765,39
601058,294499,39
485965,473065,39
309715,415523,39
552706,587096,39
533945,547916,39
650631,277832,39
497116,199325,39
786951,368757,39
507303,420671,39
301773,547938,39
483322,512874,39
501050,260299,39
466111,500988,39
533969,572706,39
407288,476846,39
4753,276562,39
713528,408746,39
397392,360623,39
784924,787593,39
525648,476677,39
250369,572551,39
436257,421585,39
573180,533973,39
521645,440334,39
678301,669438,39
397488,500899,39
527115,523858,39
440220,545457,39
482813,527115,39
476233,612972,39
15117,247018,39
472418,798496,39
384366,513239,39
527944,572608,39
419350,440498,39
400028,9856,39
532218,532230,39
518780,486468,39
427555,532260,39
292506,389456,39
575393,572608,39
503825,476034,39
512821,533925,39
548063,747503,39
2982,269694,39
547956,516122,39
404798,512874,39
435160,403619,39
560421,535436,39
572826,547926,39
733464,714218,39
255345,335925,39
545384,280346,39
236404,14516,39
226690,296583,39
423462,511980,39
533952,532260,39
512821,222340,39
287261,407524,39
368422,773499,39
448920,411120,39
211535,198783,39
522671,572566,39
515857,498568,39
288013,286351,39
627459,308284,39
427487,260299,39
402623,547354,39
484256,458191,39
509650,447233,39
385878,426167,39
430629,422231,39
522671,547938,39
511674,12048,39
554491,533932,39
714776,617987,39
533938,516027,39
563445,343622,39
440220,3103,39
437559,498185,39
790645,637966,39
267967,533932,39
531649,291942,39
366059,419741,39
403619,411955,39
500428,504991,39
522467,550515,39
326344,321969,39
217689,516002,39
414599,471160,39
751765,499575,39
569643,533938,39
513021,547938,39
285998,444652,39
409059,411656,39
435876,547938,39
498287,508306,39
719271,535436,39
435876,516053,39
432563,518879,39
798552,572671,39
406921,347793,39
250369,222340,39
586281,234568,39
14369,249647,39
590111,12,39
577095,572608,39
649057,528707,39
343217,311516,39
492152,547950,39
678602,451903,39
376504,258848,39
613555,506946,39
797264,572551,39
406493,508994,39
309715,463031,39
440329,533925,39
524373,345284,39
493739,13474,39
519325,509777,39
797264,572465,39
573164,532260,39
262763,240829,39
784503,691068,39
508710,509555,39
498287,572608,39
214570,444033,39
269141,530826,39
445268,380418,39
790645,601461,39
725417,729285,39
515071,532230,39
416799,533973,39
481973,475985,39
499003,299024,39
575554,368757,39
772774,373923,39
438890,572566,39
406493,499591,39
589570,651603,39
513728,444929,39
413010,423457,39
379581,421257,39
578358,577833,39
477292,680,39
528045,572608,39
228847,443085,39
429238,250874,39
505026,260299,39
548381,510364,39
511421,458274,39
440299,397488,39
508856,368757,39
238104,254522,39
402797,222340,39
543145,572692,39
731852,535436,39
552862,129,39
439718,7418,39
519391,626256,39
606536,415872,39
514637,572608,39
572608,532218,39
439610,485999,39
312486,5431,39
512258,441593,39
499969,243300,39
555457,572442,39
390729,192373,39
512617,533932,39
520583,533952,39
11124,466312,39
573164,572593,39
524555,532260,39
293760,309710,39
542764,572566,39
526634,572561,39
392145,533932,39
416799,572566,39
542764,400486,39
575414,572566,39
601045,247143,39
572526,572566,39
406493,512534,39
485415,432618,39
420055,493452,39
481404,420657,39
291757,256146,39
557326,602,39
515071,533973,39
435876,572574,39
480168,480196,39
676776,533965,39
487948,325850,39
601169,386723,39
621329,440448,39
334050,508688,39
503683,396125,39
329174,501513,39
617978,615899,39
773774,239748,39
547956,533925,39
435781,572664,39
606595,281836,39
15417,330083,39
512741,535953,39
500707,508994,39
467833,445801,39
