date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-kelp_dao,forecasted_TVL_opchain-kelp_dao,forecasted_TVL-kelp_rseth_protocol,forecasted_TVL_opchain-kelp_rseth_protocol
2024-11-22 00:00:00,0.12960183271771977,0.08297501700831675,0.01439072213020426,0.0,0.0,0.0,478386130.3542241,785421320.4431274,599991018.4407692,890516517.0579593
2024-11-23 00:00:00,0.09037457694946588,0.11280425510166285,0.014762953181599127,0.0,0.0,0.0,460989764.3790938,826498010.1531091,568216765.3836641,772521525.0665355
2024-11-24 00:00:00,0.05881043351015512,0.13853280966157344,0.0,-1.6762479569237227e-06,0.0,0.0,440008148.7363644,834001234.9690679,566140774.7286528,972220242.2483648
2024-11-25 00:00:00,0.02808293512290223,0.14370782259985024,0.0,-1.4479634499326373e-06,0.0,0.0,425249451.00527596,987196053.0405012,573186175.679371,888941507.0026917
2024-11-26 00:00:00,0.1818159657081614,0.15756920030754099,0.0,-1.6464607128428459e-06,0.0,0.0,417783901.78868246,893405427.4801488,564199652.1378046,902200274.976478
2024-11-27 00:00:00,0.1179087827091186,0.14762803422074083,0.0,-6.104493913414452e-07,0.0,0.0,402385957.14675224,864924377.0228932,549758676.166041,876238304.2389493
2024-11-28 00:00:00,0.14567072439374618,0.23825953279101397,0.0,1.3308957687389991e-06,0.0,0.0,411222148.29015046,970478499.3313144,545766085.229267,959165371.5979825
2024-11-29 00:00:00,0.1981500849002699,0.10721277571569224,0.0,-8.208410554171221e-10,0.0,0.0,408000183.0063004,1043678018.7354499,617358750.5888929,910302573.8972945
2024-11-30 00:00:00,0.1414483885551206,0.16672878307808572,0.0,0.0,0.0,0.0,433520489.97541606,1031864744.6067536,607871538.8796655,976010116.1811455
2024-12-01 00:00:00,0.19080684338431542,0.17521634515262471,0.0,0.0,0.0,0.0,383846593.1820134,1029472222.2762393,573166559.0540171,1210968788.690614
2024-12-02 00:00:00,0.059161107393164866,0.09596128527069074,0.0,0.0,0.0,0.0,396186228.3776572,1128103730.5385094,553264184.1724904,1166822639.6955442
2024-12-03 00:00:00,0.1410944695557677,0.07079668247778015,0.0,0.0,0.0,0.0,385537081.8919535,1136605969.1028488,547008346.785201,1016707133.195022
2024-12-04 00:00:00,0.10523738305251283,0.09770642179133682,0.0,0.0,0.0,0.0,358408262.98272735,1016727497.9454696,528133989.95122725,1087199782.9568794
2024-12-05 00:00:00,0.053414620262921535,0.13595066390158012,0.0,0.0,0.0,0.0,373564706.5653057,1202909230.7579238,564654198.6899945,1172238114.258305
2024-12-06 00:00:00,0.14186266824681495,0.11613745816438355,0.0,6.478327462742662e-10,0.0,0.0,364303951.4051333,1131117188.718931,550992847.5318531,1083011928.1494927
2024-12-07 00:00:00,0.11497554857827988,0.13310963769075107,0.0,6.476126953885789e-10,0.0,0.0,360595782.311,1077997292.283897,572604098.3316915,1202850863.658505
2024-12-08 00:00:00,0.211585147268898,0.10377599844435412,0.0,8.773816890289237e-10,0.0,0.0,365624098.4522206,1183673611.783468,520218112.9294212,1126700328.8750174
2024-12-09 00:00:00,0.053689868823925825,0.054042072472300307,0.0,0.0,0.0,0.0,368127061.5106091,1191842664.6397216,566691317.6921406,1255013034.3431573
2024-12-10 00:00:00,0.18313034464013223,0.05309209082173186,0.0,0.0,0.0,0.0,346992622.1862427,960989149.5626974,478884226.4184379,1045253025.2085764
2024-12-11 00:00:00,0.15389891828832836,0.10101448664113298,0.0,0.0,0.0,0.0,311311538.681956,860234166.1014887,485934609.9143588,927583158.3854964
2024-12-12 00:00:00,0.08222770759591051,0.1447316442889461,0.0,0.0,0.0,0.0,322153855.8666395,1006586526.9797288,473471361.2454732,1087357882.167467
2024-12-13 00:00:00,0.1266885727864003,0.15529942098571814,0.0,0.0,0.0,0.0,326216154.8232468,980414513.7295618,464770910.6312261,1118924044.8043826
2024-12-14 00:00:00,0.12643448565464346,0.13694450206548084,0.0,0.0,0.0,0.0,336093971.3499593,1024993600.8211544,473404506.93467265,1047210809.2015471
2024-12-15 00:00:00,0.09977018521728624,0.13350483771933272,0.0,1.474701334400184e-09,0.0,0.0,322611143.8032353,1061623131.4671725,425439387.6719964,1061227721.9676968
2024-12-16 00:00:00,0.18316879233630565,0.1910373315215673,0.0,8.732021748144992e-10,0.0,0.0,314461888.9918921,1046596670.9867513,469272171.7543186,956250890.2615346
2024-12-17 00:00:00,0.11325940043199975,0.13792332831149923,0.0,8.733003877805286e-10,0.0,0.0,335979511.0767068,1135477342.1060593,430020019.8984252,1107758372.883177
2024-12-18 00:00:00,0.09908145866983926,0.03951175886729855,0.0014846498925115727,0.0,0.0,0.0,339429161.414212,988648602.5791,415476241.8934108,952885657.6724967
2024-12-19 00:00:00,0.10456945845210663,0.056127831793848386,0.0016195818552487752,0.0,0.0,0.0,337221239.81679165,962747957.1645403,444166793.57775915,979428331.6390132
2024-12-20 00:00:00,0.11088501276990033,0.06830417308873589,0.002357554105316752,0.0,0.0,0.0,322164488.6288219,817266752.6725794,453061892.5068191,880951333.182892
2024-12-21 00:00:00,0.09457738923020509,0.15865574174935562,0.001502649715315622,1.1589789053021383e-09,0.0,0.0,326320304.8180969,865093459.2255152,467960110.2329445,749565771.8203089
2024-12-22 00:00:00,0.09362123665551979,0.11504781241125721,0.002545341035755685,7.16424794954564e-10,0.0,0.0,313626214.8589524,784289876.1376522,465470950.51334846,863447566.3220372
2024-12-23 00:00:00,0.12247300102026834,0.1450510678448254,0.002393388768762413,7.367436392448607e-10,0.0,0.0,336428317.6860984,814495763.2220818,405421258.3722484,804775160.7771701
2024-12-24 00:00:00,0.20423659499390798,0.09207159712384987,0.0013778235130764177,0.0,0.0,0.0,327808167.0822436,937503581.310207,417173503.70576876,844084122.9225662
2024-12-25 00:00:00,0.11607377458802179,0.14744114282773518,0.0020767051995659713,0.0,0.0,0.0,323881167.35925764,971979956.2659998,415769856.47083193,923102642.4063888
2024-12-25 23:01:09,0.1817634889797526,0.1556448857867248,0.001466730335485385,0.0,0.0,0.0,333849876.2659723,,,
2024-12-26 00:00:00,0.09766022553415747,0.11897536023126092,0.0,9.661581105943365e-10,0.0,0.0,,,440388154.28541005,897805371.8026073
2024-12-27 00:00:00,0.10241142665227847,0.10517731886018634,0.0,7.316557599383163e-10,0.0,0.0,,,410418296.7535952,875396137.9338952
2024-12-28 00:00:00,0.07990158184035685,0.17333615241499425,0.0,6.836156946964756e-10,0.0,0.0,,,452306706.3360449,804978965.5465165
2024-12-29 00:00:00,0.17065370361231333,0.112629673158342,0.0,8.81913350376858e-10,0.0,0.0,,,400968381.0437572,812744763.1832409
2024-12-30 00:00:00,0.15985736758870475,0.13195909544521278,0.0,5.218016759014723e-10,0.0,0.0,,,414032322.0881489,816319105.5732832
2024-12-31 00:00:00,0.09185679400912745,0.11885557998942514,0.0,9.479588650257937e-10,0.0,0.0,,,428683363.6334828,845944051.7128544
2025-01-01 00:00:00,0.21840733070115548,0.15860227793448908,0.0,1.9197143926687265e-10,0.0,0.0,,,416461418.4048533,800017479.4085201
2025-01-02 00:00:00,0.16166980842550474,0.1759082229029659,0.0,1.5854789067136123e-10,0.0,0.0,,,412471406.3751573,723066862.4683955
2025-01-03 00:00:00,0.12197231399177548,0.08585485817523855,0.0,4.8093950362299975e-11,0.0,0.0,,,432116304.17567223,873512531.7879796
2025-01-04 00:00:00,0.11778208471060453,0.09757958160573207,0.0017638164914752707,1.289490116680159e-10,0.0,0.0,,,453680884.1857825,959717510.1554958
2025-01-05 00:00:00,0.10059003242221361,0.09763017942966952,0.0009797051605577069,1.41640944709193e-10,0.0,0.0,,,408851086.9648936,881363152.4937242
2025-01-06 00:00:00,0.13456582031616107,0.13888229783482592,0.0023412247913052364,0.0,0.0,0.0,,,469937010.1407292,885004499.3187056
2025-01-07 00:00:00,0.23764035396540842,0.04844809949051192,0.0,-1.495434853773353e-11,0.0,0.0,,,429464995.0426021,930525580.3469839
2025-01-08 00:00:00,0.10700898905917659,0.12320223329500948,0.0,8.138719908132387e-11,0.0,0.0,,,442804536.5594886,868422482.914873
2025-01-09 00:00:00,0.17275312958357758,0.14722720785205146,0.0,0.0,0.0,0.0,,,397052822.7228028,789945174.9188949
2025-01-10 00:00:00,0.11191216145722223,0.1016515901699537,0.0,2.133697678864243e-10,0.0,0.0,,,403469266.50661176,799079946.0570495
2025-01-11 00:00:00,0.12675228246945294,0.07678239119155325,0.0,3.0226520172241286e-10,0.0,0.0,,,377828450.6174547,822567758.100347
2025-01-12 00:00:00,0.13572502029445505,0.08879883230365278,0.0,1.835930669040008e-10,0.0,0.0,,,404186905.00239134,842211869.2477938
2025-01-13 00:00:00,0.24468083659254417,0.09019496985146752,0.0055771629264037975,-6.671159269377679e-07,0.0,0.0,,,384796757.36353713,764154792.9422857
2025-01-14 00:00:00,0.14658189522870388,0.1098908727195378,0.007373441675949695,-4.914318254686198e-07,0.0,0.0,,,423298121.0981252,706082527.2500361
2025-01-15 00:00:00,0.23757241842201354,0.1177899982969003,0.007794604341052699,-8.553839783764666e-07,0.0,0.0,,,365566051.0484531,763063754.2918367
2025-01-16 00:00:00,0.2218146914159649,0.07904692395240207,0.011747591278203177,1.1636953999043544e-09,0.0,0.0,,,332415977.20441544,797500848.1853497
2025-01-17 00:00:00,0.10754775255495105,0.0858124384541159,0.015368267577477534,1.0494675223240665e-09,0.0,0.0,,,344590896.7499579,838469267.8831303
2025-01-18 00:00:00,0.17414933028769275,0.08963995743409305,0.008862770430023236,6.955099195189754e-10,0.0,0.0,,,360683201.8561105,854374104.5883464
2025-01-19 00:00:00,0.09287454469346493,0.1074127535949536,0.003083171566913812,9.278443032460236e-10,0.0,0.0,,,349120747.68702775,806778173.0943635
2025-01-20 00:00:00,0.06352562257451215,0.13865058323632676,0.000149902532384024,1.3517111950165593e-09,0.0,0.0,,,362609967.04935366,689512092.9572191
2025-01-21 00:00:00,0.3336259381948081,0.10336918140768005,0.0018092703902958885,1.2298648189734412e-09,0.0,0.0,,,367085347.17058825,770733062.1805147
2025-01-22 00:00:00,0.1398424597229059,0.16382888468875034,0.0,1.1872625200876894e-09,0.0,0.0,,,360108440.29740816,823733865.2044477
2025-01-23 00:00:00,0.09517264729042761,0.1256567418963578,0.0,8.804864482797007e-10,0.0,0.0,,,340595178.41268945,859234913.4109746
2025-01-24 00:00:00,0.1718677424469702,0.08613044451068379,0.0,1.0949634330216563e-09,0.0,0.0,,,334849154.7210298,865132240.4363754
