date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-kelp_rseth_protocol,forecasted_TVL_opchain-kelp_rseth_protocol
2024-10-29 00:00:00,0.0976874377532452,0.1252205100044028,0.0,0.0,0.0,394214913.1650153,796028038.1591028
2024-10-30 00:00:00,0.1001096166377533,0.0922327336179861,0.0,0.0,0.0,321290853.3148039,833492288.4886475
2024-10-31 00:00:00,0.1284213573551909,0.0961772711439385,0.0,0.0,0.0,307922481.8131291,845839275.0884819
2024-11-01 00:00:00,0.1318794914866551,0.1285455052120283,0.0,0.0,0.0,347864489.567663,762263290.2346051
2024-11-02 00:00:00,0.1204703154339384,0.0484121884352217,0.0,0.0,0.0,319619902.91871625,799744621.1876622
2024-11-03 00:00:00,0.1143908367900975,0.4239329679204351,0.0221029622600384,0.0,0.0,313214007.3304648,891408094.095184
2024-11-04 00:00:00,0.1290596694947826,0.0685965194282218,0.0201287209785102,0.0,0.0,352392168.71474683,777872538.1988087
2024-11-05 00:00:00,0.1865282167395283,0.1091006195946598,0.0155162145355564,0.0,0.0,361189945.9440322,683992060.8069884
2024-11-06 00:00:00,0.1332764449458332,0.1073649105801599,0.0051287445274301,0.0,0.0,336339326.5048213,708876808.9794767
2024-11-07 00:00:00,0.1974693362620801,0.1082650615138147,0.0016858055109584,0.0,0.0,356134333.9884918,762978450.690532
2024-11-08 00:00:00,0.1670074536030108,0.1353979400398998,0.0015562289607016,0.0,0.0,354361300.0284355,812958028.062282
2024-11-09 00:00:00,0.0805548333563386,0.0933150200155067,0.0,0.0,0.0,341859258.0001375,877598411.1140509
2024-11-10 00:00:00,0.0945695318720328,0.1955027258193409,0.0,0.0,0.0,347344028.80691767,798902913.0205897
2024-11-11 00:00:00,0.0237535957139276,0.0820568842768735,0.0,0.0,0.0,353515189.8251475,830929931.8408982
2024-11-12 00:00:00,0.0865938687469278,0.0853290903037742,0.0,0.0,0.0,327382100.3440755,925510224.6047072
2024-11-13 00:00:00,0.0959594150267051,0.137745184853959,0.0,0.0,0.0,310832408.204291,925531112.6888504
2024-11-14 00:00:00,0.1113585604236196,0.0991067526827374,0.0,0.0,0.0,345012147.31331086,888806308.0861629
2024-11-15 00:00:00,0.160925430439551,0.1397077232902198,0.0010775959532701,0.0,0.0,312557216.62037206,835354627.3103249
2024-11-16 00:00:00,0.0856667362756194,0.1326307793991886,0.0019906715648181,0.0,0.0,320162886.0228172,844107263.5522959
2024-11-17 00:00:00,0.1408284908095572,0.1375125240237534,0.001281278749718,0.0,0.0,332689132.4089869,860172348.7260876
2024-11-18 00:00:00,0.1691410006820557,0.0880843114314244,0.0074352038207767,0.0,0.0,332536042.9546034,855607169.9352983
2024-11-19 00:00:00,0.2119408007304321,0.1548909739488006,0.017078439294777,0.0,0.0,311241949.7268911,859490756.9556665
2024-11-20 00:00:00,0.1093912012986097,0.1013479385529596,0.0101000241819983,0.0,0.0,352802719.0768861,834703460.5352463
2024-11-21 00:00:00,0.0795363034124807,0.1104433015212078,0.0072061915932108,0.0,0.0,336581810.2659529,886272267.0946337
2024-11-22 00:00:00,0.1457473322448111,0.1224623288167059,0.0014761165863284,0.0,0.0,307600447.3718661,920518879.5554602
2024-11-23 00:00:00,0.1495294179378606,0.080741635407734,0.0048943532239618,0.0,0.0,316966974.8556398,930022746.8307092
2024-11-24 00:00:00,0.058981965758445,0.1244739824587823,0.0141604768916649,0.0,0.0,311019069.9093131,890590841.7591517
2024-11-25 00:00:00,0.1094077534168431,0.1821143749068257,0.0189154589064235,0.0,0.0,305484157.66900307,874755425.6492553
2024-11-26 00:00:00,0.1465856598737954,0.0917650132153594,0.0143359794863539,0.0,0.0,312687211.0530822,836539728.0719411
2024-11-27 00:00:00,0.167350215623821,0.1420551228040428,0.0,0.0,0.0,308109628.1661161,916850439.3610908
2024-11-28 00:00:00,0.1301751330185099,0.1111904142532718,0.0,0.0,0.0,299110424.0190997,935185021.6908052
2024-11-29 00:00:00,0.1625465868106631,0.0936300027295298,0.0,0.0,0.0,329106610.25717944,901875060.259238
2024-11-30 00:00:00,0.1642288201946296,0.1862145068959593,0.0,0.0,0.0,325941717.56502473,943317977.8947898
2024-12-01 00:00:00,0.1238378626915245,0.1929865994359062,0.0,0.0,0.0,322477673.17013246,964554132.4607532
2024-12-02 00:00:00,0.0898059423991216,0.2007351251507211,0.0,0.0,0.0,338992435.9704187,858971412.9453716
2024-12-03 00:00:00,0.1684438009702481,0.155080318702962,0.0,0.0,0.0,330617057.421476,901996072.616354
2024-12-04 00:00:00,0.275639261714444,0.102698881744833,0.0,0.0,0.0,285035853.42612463,862895629.4379328
2024-12-05 00:00:00,0.1738418079453093,0.1095981452812534,0.0,0.0,0.0,326324686.9869134,910404005.34389
2024-12-06 00:00:00,0.1595865090138515,0.0839559351429679,0.0,0.0,0.0,329646314.1516141,912412348.5046464
2024-12-07 00:00:00,0.1317728453211754,0.1679939400813261,0.0,0.0,0.0,321095083.89779645,1039809517.192573
2024-12-08 00:00:00,0.1497896647363511,0.1431363834066975,0.0,0.0,0.0,313472403.9004174,1049861836.7910469
2024-12-09 00:00:00,0.1706286407739977,0.0417379830156496,0.0021396755712606,0.0,0.0,328255376.0043138,981282371.343814
2024-12-10 00:00:00,0.1808535127030489,0.0583743744040395,0.0022202277272964,0.0,0.0,309757800.8903621,933152637.4706136
2024-12-11 00:00:00,0.1710407029090368,0.0835738290602034,0.0020269901739918,0.0,0.0,283463352.0878492,996738777.157242
2024-12-12 00:00:00,0.0520620254707945,0.0121046509316862,0.0,0.0,0.0,322217819.3484447,965407867.9815822
2024-12-13 00:00:00,0.3176563742524534,0.1531163734116453,0.0,0.0,0.0,271825539.0863246,933120490.8947344
2024-12-14 00:00:00,0.3458978680545496,0.0711363601020497,0.0,0.0,0.0,315516847.1248565,927136169.778692
2024-12-15 00:00:00,0.1031272500083586,0.112774105928119,0.013189855170708,0.0,0.0,328328809.67097014,971949833.4814354
2024-12-16 00:00:00,0.2143206109435463,0.0932939098067594,0.0103254186831505,0.0,0.0,336735635.3242231,989201200.0452338
2024-12-17 00:00:00,0.0826849620411963,0.1879995009027629,0.0100363036503182,0.0,0.0,279278349.8896701,897654827.3791822
2024-12-18 00:00:00,0.2037160445471717,0.1271979755696972,0.0,0.0,0.0,309865327.74663526,994458479.6796002
2024-12-19 00:00:00,0.1797575917711458,0.1653899612746723,0.0,0.0,0.0,300532060.13638234,900351131.8567086
2024-12-20 00:00:00,0.2449026645054173,0.156631547570968,0.0,0.0,0.0,283866863.02970386,910171911.4278722
2024-12-21 00:00:00,0.124918230765053,0.0979506715260525,0.0,0.0,0.0,286571218.3756359,1047696651.3050708
2024-12-22 00:00:00,0.1818968474222137,0.1302820725039964,0.0,0.0,0.0,298432430.56793034,967150377.1428752
2024-12-23 00:00:00,0.1698140632164687,0.0771997539711045,0.0,0.0,0.0,251068129.6501686,873564960.2215656
2024-12-24 00:00:00,0.165664125445595,0.1221802545732541,0.0,0.0,0.0,273734017.8155335,879153332.899548
2024-12-25 00:00:00,0.1433060719523896,0.1579393852634933,0.0,0.0,0.0,290462849.9907687,939235949.5864882
2024-12-25 23:01:09,0.1541474057043326,0.138514926118757,0.0,0.0,0.0,,
2024-12-26 00:00:00,0.2145945138812354,0.0226014078305075,0.0,0.0,0.0,258919273.8427623,
2024-12-27 00:00:00,0.1524348208239847,0.1987433839838865,0.0,0.0,0.0,275595119.47991955,
2024-12-28 00:00:00,0.1112908817533727,0.2180717950617003,0.0,0.0,0.0,277707268.5394185,
2024-12-29 00:00:00,0.1838263449647743,0.1275625967190915,0.0,0.0,0.0,264044985.35964817,
2024-12-30 00:00:00,0.1397258022628185,0.1321555478976246,0.0,0.0,0.0,243935674.4691175,
2024-12-31 00:00:00,0.1774331682401574,0.1382561633676529,0.0,0.0,0.0,277949100.04407096,
2025-01-01 00:00:00,0.2114084360878925,0.0994520409665255,0.0014643543127856,0.0,0.0,265220029.93754244,
2025-01-02 00:00:00,0.2856621024722191,0.0767541541560383,0.0011847839222697,0.0,0.0,256769231.32162544,
2025-01-03 00:00:00,0.1283289523957096,0.1426556462484254,0.0014231214915502,0.0,0.0,270033967.25729,
2025-01-04 00:00:00,0.2259507071721158,0.0932043070472788,0.0,0.0,0.0,273965551.5656762,
2025-01-05 00:00:00,0.132807106815964,0.0811014761404606,0.0,0.0,0.0,265844572.4842232,
2025-01-06 00:00:00,0.1733443363139231,0.1383472610300911,0.0,0.0,0.0,269587072.37222576,
2025-01-07 00:00:00,0.1764861521039894,0.0786351870453679,0.0129498014778893,0.0,0.0,258640386.09167287,
2025-01-08 00:00:00,0.1547491952831015,0.1339499154023456,0.0162498454921701,0.0,0.0,259361580.960286,
2025-01-09 00:00:00,0.1524617435417416,0.1155603837473666,0.0113227019490451,0.0,0.0,252872393.7093293,
2025-01-10 00:00:00,0.1249539822065362,0.1181732455025482,0.0,0.0,0.0,259643160.45866945,
2025-01-11 00:00:00,0.1581769198446683,0.047200607119221,0.0,0.0,0.0,234829497.82523185,
2025-01-12 00:00:00,0.1768757680069622,0.1108105934074136,0.0,0.0,0.0,261462221.50052375,
2025-01-13 00:00:00,0.1375615953046378,0.0806066790388526,0.0099455925392753,0.0,0.0,252837797.11196235,
2025-01-14 00:00:00,0.1497874066429612,0.1529744628730223,0.010502208984674,0.0,0.0,222211816.31040695,
2025-01-15 00:00:00,0.1430761350996336,0.0815906811951469,0.0101483959620945,0.0,0.0,268680980.99461627,
2025-01-16 00:00:00,0.1480519729629257,0.1695841784393889,0.0078952324700216,0.0,0.0,250312238.6091284,
2025-01-17 00:00:00,0.1508864692603219,0.1110409319245675,0.0073635492159696,0.0,0.0,216859574.3925811,
2025-01-18 00:00:00,0.1527380740977354,0.0937575596055307,0.0065591112493122,0.0,0.0,248286165.49640265,
2025-01-19 00:00:00,0.1196376157693424,0.1541813396109463,0.0025674283918548,0.0,0.0,261154896.6529675,
2025-01-20 00:00:00,0.0997114565653353,0.0608689693811631,0.0028919705636839,0.0,0.0,263551426.9882855,
2025-01-21 00:00:00,0.1747032673307929,0.1087433512273255,0.0010363958524373,0.0,0.0,254721175.4465899,
2025-01-22 00:00:00,0.1471719808804773,0.085651549152655,0.0072808942055641,0.0,0.0,268374089.27928188,
2025-01-23 00:00:00,0.1535131650060854,0.1328391728873722,0.0046745828103957,0.0,0.0,264416313.7011314,
2025-01-24 00:00:00,0.1706507447380033,0.1218982346617437,0.0068082876542913,0.0,0.0,242503500.3074485,
2025-01-25 00:00:00,0.0828922432998653,0.1934543113975712,0.0,0.0,0.0,258633606.43786183,
2025-01-26 00:00:00,0.1264411570185803,0.1683456858533623,0.0,0.0,0.0,237318689.59523696,
2025-01-26 03:44:23,0.1972596678325362,0.1299347605469365,0.0,0.0,0.0,244507740.96334925,
