slug,month,full_time_developer,part_time_developer
beamer-bridge,2023-05-01 00:00:00.000000 UTC,2,5
beamer-bridge,2023-06-01 00:00:00.000000 UTC,3,4
beamer-bridge,2023-07-01 00:00:00.000000 UTC,2,3
beamer-bridge,2023-08-01 00:00:00.000000 UTC,3,3
beamer-bridge,2023-09-01 00:00:00.000000 UTC,1,3
beamer-bridge,2023-10-01 00:00:00.000000 UTC,0,3
beefy-finance,2020-09-01 00:00:00.000000 UTC,2,0
beefy-finance,2020-10-01 00:00:00.000000 UTC,1,1
beefy-finance,2020-11-01 00:00:00.000000 UTC,2,0
beefy-finance,2020-12-01 00:00:00.000000 UTC,2,1
beefy-finance,2021-01-01 00:00:00.000000 UTC,2,0
beefy-finance,2021-02-01 00:00:00.000000 UTC,3,0
beefy-finance,2021-03-01 00:00:00.000000 UTC,3,0
beefy-finance,2021-04-01 00:00:00.000000 UTC,3,0
beefy-finance,2021-05-01 00:00:00.000000 UTC,4,2
beefy-finance,2021-06-01 00:00:00.000000 UTC,6,2
beefy-finance,2021-07-01 00:00:00.000000 UTC,5,2
beefy-finance,2021-08-01 00:00:00.000000 UTC,3,5
beefy-finance,2021-09-01 00:00:00.000000 UTC,5,3
beefy-finance,2021-10-01 00:00:00.000000 UTC,4,5
beefy-finance,2021-11-01 00:00:00.000000 UTC,6,2
beefy-finance,2021-12-01 00:00:00.000000 UTC,6,2
beefy-finance,2022-01-01 00:00:00.000000 UTC,7,3
beefy-finance,2022-02-01 00:00:00.000000 UTC,7,4
beefy-finance,2022-03-01 00:00:00.000000 UTC,5,5
beefy-finance,2022-04-01 00:00:00.000000 UTC,6,2
beefy-finance,2022-05-01 00:00:00.000000 UTC,5,4
beefy-finance,2022-06-01 00:00:00.000000 UTC,5,4
beefy-finance,2022-07-01 00:00:00.000000 UTC,8,3
beefy-finance,2022-08-01 00:00:00.000000 UTC,5,4
beefy-finance,2022-09-01 00:00:00.000000 UTC,4,4
beefy-finance,2022-10-01 00:00:00.000000 UTC,4,5
beefy-finance,2022-11-01 00:00:00.000000 UTC,5,4
beefy-finance,2022-12-01 00:00:00.000000 UTC,3,5
beefy-finance,2023-01-01 00:00:00.000000 UTC,5,3
beefy-finance,2023-02-01 00:00:00.000000 UTC,6,2
beefy-finance,2023-03-01 00:00:00.000000 UTC,5,5
beefy-finance,2023-04-01 00:00:00.000000 UTC,5,4
beefy-finance,2023-05-01 00:00:00.000000 UTC,6,2
beefy-finance,2023-06-01 00:00:00.000000 UTC,4,4
beefy-finance,2023-07-01 00:00:00.000000 UTC,4,6
beefy-finance,2023-08-01 00:00:00.000000 UTC,5,4
beefy-finance,2023-09-01 00:00:00.000000 UTC,3,6
beefy-finance,2023-10-01 00:00:00.000000 UTC,5,1
beefy-finance,2023-11-01 00:00:00.000000 UTC,5,4
beefy-finance,2023-12-01 00:00:00.000000 UTC,2,7
beefy-finance,2024-01-01 00:00:00.000000 UTC,3,5
beethoven-x,2021-08-01 00:00:00.000000 UTC,0,1
beethoven-x,2021-09-01 00:00:00.000000 UTC,3,0
beethoven-x,2021-10-01 00:00:00.000000 UTC,2,0
beethoven-x,2021-11-01 00:00:00.000000 UTC,2,0
beethoven-x,2021-12-01 00:00:00.000000 UTC,2,0
beethoven-x,2022-01-01 00:00:00.000000 UTC,1,1
beethoven-x,2022-02-01 00:00:00.000000 UTC,2,1
beethoven-x,2022-03-01 00:00:00.000000 UTC,2,0
beethoven-x,2022-04-01 00:00:00.000000 UTC,1,2
beethoven-x,2022-05-01 00:00:00.000000 UTC,1,3
beethoven-x,2022-06-01 00:00:00.000000 UTC,2,1
beethoven-x,2022-07-01 00:00:00.000000 UTC,1,2
beethoven-x,2022-08-01 00:00:00.000000 UTC,1,3
beethoven-x,2022-09-01 00:00:00.000000 UTC,1,3
beethoven-x,2022-10-01 00:00:00.000000 UTC,0,2
beethoven-x,2022-11-01 00:00:00.000000 UTC,2,2
beethoven-x,2022-12-01 00:00:00.000000 UTC,3,2
beethoven-x,2023-01-01 00:00:00.000000 UTC,1,3
beethoven-x,2023-02-01 00:00:00.000000 UTC,3,1
beethoven-x,2023-03-01 00:00:00.000000 UTC,1,3
beethoven-x,2023-04-01 00:00:00.000000 UTC,1,3
beethoven-x,2023-05-01 00:00:00.000000 UTC,1,3
beethoven-x,2023-06-01 00:00:00.000000 UTC,1,3
beethoven-x,2023-07-01 00:00:00.000000 UTC,2,1
beethoven-x,2023-08-01 00:00:00.000000 UTC,1,2
beethoven-x,2023-09-01 00:00:00.000000 UTC,1,1
beethoven-x,2023-10-01 00:00:00.000000 UTC,0,3
beethoven-x,2023-11-01 00:00:00.000000 UTC,2,0
beethoven-x,2023-12-01 00:00:00.000000 UTC,1,1
beethoven-x,2024-01-01 00:00:00.000000 UTC,2,0
bhavish-finance,2022-12-01 00:00:00.000000 UTC,0,1
bhavish-finance,2023-08-01 00:00:00.000000 UTC,0,1
bhavish-finance,2023-12-01 00:00:00.000000 UTC,0,1
biconomy,2019-11-01 00:00:00.000000 UTC,0,1
biconomy,2019-12-01 00:00:00.000000 UTC,2,0
biconomy,2020-01-01 00:00:00.000000 UTC,0,2
biconomy,2020-02-01 00:00:00.000000 UTC,1,0
biconomy,2020-03-01 00:00:00.000000 UTC,0,1
biconomy,2020-04-01 00:00:00.000000 UTC,1,2
biconomy,2020-05-01 00:00:00.000000 UTC,0,2
biconomy,2020-06-01 00:00:00.000000 UTC,0,2
biconomy,2020-07-01 00:00:00.000000 UTC,0,1
biconomy,2020-08-01 00:00:00.000000 UTC,0,1
biconomy,2020-09-01 00:00:00.000000 UTC,0,1
biconomy,2020-10-01 00:00:00.000000 UTC,0,1
biconomy,2020-11-01 00:00:00.000000 UTC,0,2
biconomy,2020-12-01 00:00:00.000000 UTC,0,1
biconomy,2021-01-01 00:00:00.000000 UTC,1,0
biconomy,2021-02-01 00:00:00.000000 UTC,0,1
biconomy,2021-03-01 00:00:00.000000 UTC,0,1
biconomy,2021-04-01 00:00:00.000000 UTC,0,1
biconomy,2021-05-01 00:00:00.000000 UTC,0,2
biconomy,2021-07-01 00:00:00.000000 UTC,0,1
biconomy,2021-08-01 00:00:00.000000 UTC,0,2
biconomy,2021-09-01 00:00:00.000000 UTC,1,2
biconomy,2021-10-01 00:00:00.000000 UTC,1,1
biconomy,2021-11-01 00:00:00.000000 UTC,1,1
biconomy,2021-12-01 00:00:00.000000 UTC,0,3
biconomy,2022-01-01 00:00:00.000000 UTC,0,4
biconomy,2022-02-01 00:00:00.000000 UTC,0,4
biconomy,2022-03-01 00:00:00.000000 UTC,3,4
biconomy,2022-04-01 00:00:00.000000 UTC,2,5
biconomy,2022-05-01 00:00:00.000000 UTC,1,3
biconomy,2022-06-01 00:00:00.000000 UTC,0,3
biconomy,2022-07-01 00:00:00.000000 UTC,0,8
biconomy,2022-08-01 00:00:00.000000 UTC,1,5
biconomy,2022-09-01 00:00:00.000000 UTC,0,6
biconomy,2022-10-01 00:00:00.000000 UTC,0,3
biconomy,2022-11-01 00:00:00.000000 UTC,0,5
biconomy,2022-12-01 00:00:00.000000 UTC,0,5
biconomy,2023-01-01 00:00:00.000000 UTC,0,4
biconomy,2023-02-01 00:00:00.000000 UTC,0,1
biconomy,2023-03-01 00:00:00.000000 UTC,1,3
biconomy,2023-04-01 00:00:00.000000 UTC,0,3
biconomy,2023-05-01 00:00:00.000000 UTC,0,2
biconomy,2023-06-01 00:00:00.000000 UTC,0,3
biconomy,2023-07-01 00:00:00.000000 UTC,0,7
biconomy,2023-08-01 00:00:00.000000 UTC,1,3
biconomy,2023-09-01 00:00:00.000000 UTC,0,6
biconomy,2023-10-01 00:00:00.000000 UTC,1,2
biconomy,2023-11-01 00:00:00.000000 UTC,1,8
biconomy,2023-12-01 00:00:00.000000 UTC,0,6
biconomy,2024-01-01 00:00:00.000000 UTC,1,7
bitkeep,2019-06-01 00:00:00.000000 UTC,0,1
bitkeep,2022-03-01 00:00:00.000000 UTC,0,2
bitkeep,2022-06-01 00:00:00.000000 UTC,0,1
bitkeep,2022-07-01 00:00:00.000000 UTC,0,1
bitkeep,2022-10-01 00:00:00.000000 UTC,0,1
bitkeep,2022-11-01 00:00:00.000000 UTC,0,1
bitkeep,2023-09-01 00:00:00.000000 UTC,0,1
bitkeep,2023-11-01 00:00:00.000000 UTC,0,1
bitquery,2019-12-01 00:00:00.000000 UTC,0,2
bitquery,2020-02-01 00:00:00.000000 UTC,2,0
bitquery,2020-03-01 00:00:00.000000 UTC,2,0
bitquery,2020-04-01 00:00:00.000000 UTC,2,0
bitquery,2020-05-01 00:00:00.000000 UTC,2,0
bitquery,2020-06-01 00:00:00.000000 UTC,1,1
bitquery,2020-07-01 00:00:00.000000 UTC,1,1
bitquery,2020-08-01 00:00:00.000000 UTC,1,0
bitquery,2020-09-01 00:00:00.000000 UTC,1,0
bitquery,2020-10-01 00:00:00.000000 UTC,3,1
bitquery,2020-11-01 00:00:00.000000 UTC,2,2
bitquery,2020-12-01 00:00:00.000000 UTC,2,1
bitquery,2021-01-01 00:00:00.000000 UTC,0,3
bitquery,2021-02-01 00:00:00.000000 UTC,2,2
bitquery,2021-03-01 00:00:00.000000 UTC,2,2
bitquery,2021-04-01 00:00:00.000000 UTC,1,1
bitquery,2021-05-01 00:00:00.000000 UTC,0,1
bitquery,2021-06-01 00:00:00.000000 UTC,0,2
bitquery,2021-08-01 00:00:00.000000 UTC,0,1
bitquery,2021-09-01 00:00:00.000000 UTC,0,2
bitquery,2021-10-01 00:00:00.000000 UTC,0,2
bitquery,2021-11-01 00:00:00.000000 UTC,3,2
bitquery,2021-12-01 00:00:00.000000 UTC,1,2
bitquery,2022-01-01 00:00:00.000000 UTC,0,3
bitquery,2022-02-01 00:00:00.000000 UTC,0,3
bitquery,2022-03-01 00:00:00.000000 UTC,1,3
bitquery,2022-04-01 00:00:00.000000 UTC,1,3
bitquery,2022-05-01 00:00:00.000000 UTC,1,4
bitquery,2022-06-01 00:00:00.000000 UTC,1,3
bitquery,2022-07-01 00:00:00.000000 UTC,1,1
bitquery,2022-08-01 00:00:00.000000 UTC,0,3
bitquery,2022-09-01 00:00:00.000000 UTC,0,5
bitquery,2022-10-01 00:00:00.000000 UTC,1,2
bitquery,2022-11-01 00:00:00.000000 UTC,1,2
bitquery,2022-12-01 00:00:00.000000 UTC,2,5
bitquery,2023-01-01 00:00:00.000000 UTC,1,3
bitquery,2023-02-01 00:00:00.000000 UTC,3,4
bitquery,2023-03-01 00:00:00.000000 UTC,6,4
bitquery,2023-04-01 00:00:00.000000 UTC,3,7
bitquery,2023-05-01 00:00:00.000000 UTC,3,9
bitquery,2023-06-01 00:00:00.000000 UTC,0,12
bitquery,2023-07-01 00:00:00.000000 UTC,1,6
bitquery,2023-08-01 00:00:00.000000 UTC,1,7
bitquery,2023-09-01 00:00:00.000000 UTC,3,5
bitquery,2023-10-01 00:00:00.000000 UTC,1,7
bitquery,2023-11-01 00:00:00.000000 UTC,1,6
bitquery,2023-12-01 00:00:00.000000 UTC,2,5
bitquery,2024-01-01 00:00:00.000000 UTC,4,2
bleu-fi,2022-11-01 00:00:00.000000 UTC,0,2
bleu-fi,2022-12-01 00:00:00.000000 UTC,0,2
bleu-fi,2023-03-01 00:00:00.000000 UTC,2,3
bleu-fi,2023-04-01 00:00:00.000000 UTC,2,2
bleu-fi,2023-05-01 00:00:00.000000 UTC,2,2
bleu-fi,2023-06-01 00:00:00.000000 UTC,1,2
bleu-fi,2023-07-01 00:00:00.000000 UTC,2,2
bleu-fi,2023-08-01 00:00:00.000000 UTC,3,1
bleu-fi,2023-09-01 00:00:00.000000 UTC,4,0
bleu-fi,2023-10-01 00:00:00.000000 UTC,2,3
bleu-fi,2023-11-01 00:00:00.000000 UTC,1,3
bleu-fi,2023-12-01 00:00:00.000000 UTC,3,0
bleu-fi,2024-01-01 00:00:00.000000 UTC,1,2
bond-protocol,2022-09-01 00:00:00.000000 UTC,0,1
bond-protocol,2022-10-01 00:00:00.000000 UTC,0,1
bond-protocol,2022-11-01 00:00:00.000000 UTC,0,1
bond-protocol,2022-12-01 00:00:00.000000 UTC,0,1
bond-protocol,2023-04-01 00:00:00.000000 UTC,0,1
bond-protocol,2023-05-01 00:00:00.000000 UTC,0,1
bond-protocol,2023-08-01 00:00:00.000000 UTC,0,2
bond-protocol,2023-10-01 00:00:00.000000 UTC,0,1
brokkrfinance,2022-03-01 00:00:00.000000 UTC,0,1
brokkrfinance,2022-04-01 00:00:00.000000 UTC,0,1
brokkrfinance,2022-05-01 00:00:00.000000 UTC,0,1
brokkrfinance,2022-07-01 00:00:00.000000 UTC,0,1
brokkrfinance,2022-09-01 00:00:00.000000 UTC,0,1
brokkrfinance,2022-11-01 00:00:00.000000 UTC,0,3
brokkrfinance,2022-12-01 00:00:00.000000 UTC,0,2
brokkrfinance,2023-01-01 00:00:00.000000 UTC,0,2
brokkrfinance,2023-02-01 00:00:00.000000 UTC,0,1
brokkrfinance,2023-03-01 00:00:00.000000 UTC,0,1
brokkrfinance,2023-04-01 00:00:00.000000 UTC,0,3
brokkrfinance,2023-05-01 00:00:00.000000 UTC,0,2
brokkrfinance,2023-06-01 00:00:00.000000 UTC,0,2
brokkrfinance,2023-07-01 00:00:00.000000 UTC,0,2
brokkrfinance,2023-08-01 00:00:00.000000 UTC,0,3
brokkrfinance,2023-09-01 00:00:00.000000 UTC,0,3
brokkrfinance,2023-10-01 00:00:00.000000 UTC,0,1
brokkrfinance,2023-11-01 00:00:00.000000 UTC,0,1
brokkrfinance,2023-12-01 00:00:00.000000 UTC,0,2
brokkrfinance,2024-01-01 00:00:00.000000 UTC,0,1
bunniapp,2022-10-01 00:00:00.000000 UTC,1,0
bunniapp,2023-01-01 00:00:00.000000 UTC,1,0
bunniapp,2023-02-01 00:00:00.000000 UTC,1,0
bunniapp,2023-03-01 00:00:00.000000 UTC,1,0
bunniapp,2023-04-01 00:00:00.000000 UTC,1,0
bunniapp,2023-05-01 00:00:00.000000 UTC,1,1
bunniapp,2023-06-01 00:00:00.000000 UTC,0,1
bunniapp,2023-07-01 00:00:00.000000 UTC,0,2
bunniapp,2023-08-01 00:00:00.000000 UTC,1,0
bunniapp,2023-09-01 00:00:00.000000 UTC,1,1
bunniapp,2023-10-01 00:00:00.000000 UTC,1,1
bunniapp,2023-11-01 00:00:00.000000 UTC,1,0
bunniapp,2023-12-01 00:00:00.000000 UTC,0,2
bunniapp,2024-01-01 00:00:00.000000 UTC,1,1
camelotlabs,2022-03-01 00:00:00.000000 UTC,0,1
camelotlabs,2023-02-01 00:00:00.000000 UTC,0,1
camelotlabs,2023-05-01 00:00:00.000000 UTC,1,0
camelotlabs,2023-06-01 00:00:00.000000 UTC,0,1
camelotlabs,2023-09-01 00:00:00.000000 UTC,0,1
camelotlabs,2023-10-01 00:00:00.000000 UTC,1,0
camelotlabs,2023-11-01 00:00:00.000000 UTC,1,1
camelotlabs,2023-12-01 00:00:00.000000 UTC,1,0
camelotlabs,2024-01-01 00:00:00.000000 UTC,1,0
caskprotocol,2022-02-01 00:00:00.000000 UTC,0,1
caskprotocol,2022-05-01 00:00:00.000000 UTC,1,0
caskprotocol,2022-06-01 00:00:00.000000 UTC,1,1
caskprotocol,2022-07-01 00:00:00.000000 UTC,1,0
caskprotocol,2022-08-01 00:00:00.000000 UTC,1,0
caskprotocol,2022-09-01 00:00:00.000000 UTC,1,0
caskprotocol,2022-10-01 00:00:00.000000 UTC,1,1
caskprotocol,2022-11-01 00:00:00.000000 UTC,0,2
caskprotocol,2022-12-01 00:00:00.000000 UTC,0,2
caskprotocol,2023-01-01 00:00:00.000000 UTC,0,2
caskprotocol,2023-02-01 00:00:00.000000 UTC,0,1
caskprotocol,2023-03-01 00:00:00.000000 UTC,0,2
caskprotocol,2023-05-01 00:00:00.000000 UTC,0,2
caskprotocol,2023-08-01 00:00:00.000000 UTC,0,1
catapulta-sh,2023-05-01 00:00:00.000000 UTC,0,1
catapulta-sh,2023-08-01 00:00:00.000000 UTC,0,1
catapulta-sh,2023-09-01 00:00:00.000000 UTC,1,0
catapulta-sh,2023-10-01 00:00:00.000000 UTC,0,1
catapulta-sh,2023-11-01 00:00:00.000000 UTC,1,0
catapulta-sh,2023-12-01 00:00:00.000000 UTC,1,0
catapulta-sh,2024-01-01 00:00:00.000000 UTC,0,1
celer,2018-06-01 00:00:00.000000 UTC,0,1
celer,2018-07-01 00:00:00.000000 UTC,0,1
celer,2018-10-01 00:00:00.000000 UTC,0,3
celer,2019-02-01 00:00:00.000000 UTC,1,1
celer,2019-03-01 00:00:00.000000 UTC,0,4
celer,2019-04-01 00:00:00.000000 UTC,0,1
celer,2019-05-01 00:00:00.000000 UTC,0,3
celer,2019-06-01 00:00:00.000000 UTC,0,2
celer,2019-07-01 00:00:00.000000 UTC,1,3
celer,2019-09-01 00:00:00.000000 UTC,0,2
celer,2019-10-01 00:00:00.000000 UTC,0,2
celer,2019-11-01 00:00:00.000000 UTC,0,2
celer,2019-12-01 00:00:00.000000 UTC,1,4
celer,2020-01-01 00:00:00.000000 UTC,0,3
celer,2020-02-01 00:00:00.000000 UTC,0,7
celer,2020-03-01 00:00:00.000000 UTC,1,5
celer,2020-04-01 00:00:00.000000 UTC,1,2
celer,2020-05-01 00:00:00.000000 UTC,4,3
celer,2020-06-01 00:00:00.000000 UTC,3,4
celer,2020-07-01 00:00:00.000000 UTC,4,3
celer,2020-08-01 00:00:00.000000 UTC,2,2
celer,2020-09-01 00:00:00.000000 UTC,4,1
celer,2020-10-01 00:00:00.000000 UTC,3,1
celer,2020-11-01 00:00:00.000000 UTC,4,2
celer,2020-12-01 00:00:00.000000 UTC,2,4
celer,2021-01-01 00:00:00.000000 UTC,0,5
celer,2021-02-01 00:00:00.000000 UTC,1,2
celer,2021-03-01 00:00:00.000000 UTC,0,3
celer,2021-04-01 00:00:00.000000 UTC,1,5
celer,2021-05-01 00:00:00.000000 UTC,0,4
celer,2021-06-01 00:00:00.000000 UTC,2,2
celer,2021-07-01 00:00:00.000000 UTC,1,4
celer,2021-08-01 00:00:00.000000 UTC,1,5
celer,2021-09-01 00:00:00.000000 UTC,1,5
celer,2021-10-01 00:00:00.000000 UTC,0,3
celer,2021-11-01 00:00:00.000000 UTC,0,7
celer,2021-12-01 00:00:00.000000 UTC,2,5
celer,2022-01-01 00:00:00.000000 UTC,2,7
celer,2022-02-01 00:00:00.000000 UTC,1,6
celer,2022-03-01 00:00:00.000000 UTC,2,5
celer,2022-04-01 00:00:00.000000 UTC,2,6
celer,2022-05-01 00:00:00.000000 UTC,2,8
celer,2022-06-01 00:00:00.000000 UTC,1,5
celer,2022-07-01 00:00:00.000000 UTC,1,5
celer,2022-08-01 00:00:00.000000 UTC,0,6
celer,2022-09-01 00:00:00.000000 UTC,1,5
celer,2022-10-01 00:00:00.000000 UTC,1,5
celer,2022-11-01 00:00:00.000000 UTC,0,6
celer,2022-12-01 00:00:00.000000 UTC,0,4
celer,2023-01-01 00:00:00.000000 UTC,0,1
celer,2023-02-01 00:00:00.000000 UTC,0,6
celer,2023-03-01 00:00:00.000000 UTC,0,7
celer,2023-04-01 00:00:00.000000 UTC,0,7
celer,2023-05-01 00:00:00.000000 UTC,0,4
celer,2023-06-01 00:00:00.000000 UTC,0,5
celer,2023-07-01 00:00:00.000000 UTC,0,7
celer,2023-08-01 00:00:00.000000 UTC,0,2
celer,2023-09-01 00:00:00.000000 UTC,0,4
celer,2023-10-01 00:00:00.000000 UTC,0,5
celer,2023-11-01 00:00:00.000000 UTC,0,2
celer,2023-12-01 00:00:00.000000 UTC,0,3
celer,2024-01-01 00:00:00.000000 UTC,0,1
chaingefinance,2021-04-01 00:00:00.000000 UTC,2,1
chaingefinance,2021-05-01 00:00:00.000000 UTC,0,2
chaingefinance,2021-11-01 00:00:00.000000 UTC,0,2
chaingefinance,2021-12-01 00:00:00.000000 UTC,0,1
chaingefinance,2022-02-01 00:00:00.000000 UTC,0,1
chaingefinance,2022-03-01 00:00:00.000000 UTC,0,1
chaingefinance,2022-05-01 00:00:00.000000 UTC,0,1
chaingefinance,2022-11-01 00:00:00.000000 UTC,0,1
chaingefinance,2023-02-01 00:00:00.000000 UTC,0,1
chaingefinance,2023-04-01 00:00:00.000000 UTC,0,1
chainlink,2019-06-01 00:00:00.000000 UTC,3,4
chainlink,2019-07-01 00:00:00.000000 UTC,3,4
chainlink,2019-08-01 00:00:00.000000 UTC,2,7
chainlink,2019-09-01 00:00:00.000000 UTC,4,9
chainlink,2019-10-01 00:00:00.000000 UTC,4,5
chainlink,2019-11-01 00:00:00.000000 UTC,4,8
chainlink,2019-12-01 00:00:00.000000 UTC,4,6
chainlink,2020-01-01 00:00:00.000000 UTC,2,5
chainlink,2020-02-01 00:00:00.000000 UTC,4,6
chainlink,2020-03-01 00:00:00.000000 UTC,6,7
chainlink,2020-04-01 00:00:00.000000 UTC,6,7
chainlink,2020-05-01 00:00:00.000000 UTC,5,9
chainlink,2020-06-01 00:00:00.000000 UTC,3,10
chainlink,2020-07-01 00:00:00.000000 UTC,3,10
chainlink,2020-08-01 00:00:00.000000 UTC,2,14
chainlink,2020-09-01 00:00:00.000000 UTC,2,10
chainlink,2020-10-01 00:00:00.000000 UTC,4,7
chainlink,2020-11-01 00:00:00.000000 UTC,5,7
chainlink,2020-12-01 00:00:00.000000 UTC,4,9
chainlink,2021-01-01 00:00:00.000000 UTC,4,6
chainlink,2021-02-01 00:00:00.000000 UTC,3,10
chainlink,2021-03-01 00:00:00.000000 UTC,5,6
chainlink,2021-04-01 00:00:00.000000 UTC,3,7
chainlink,2021-05-01 00:00:00.000000 UTC,3,8
chainlink,2021-06-01 00:00:00.000000 UTC,4,12
chainlink,2021-07-01 00:00:00.000000 UTC,4,9
chainlink,2021-08-01 00:00:00.000000 UTC,5,9
chainlink,2021-09-01 00:00:00.000000 UTC,4,10
chainlink,2021-10-01 00:00:00.000000 UTC,0,14
chainlink,2021-11-01 00:00:00.000000 UTC,5,10
chainlink,2021-12-01 00:00:00.000000 UTC,3,14
chainlink,2022-01-01 00:00:00.000000 UTC,1,22
chainlink,2022-02-01 00:00:00.000000 UTC,2,23
chainlink,2022-03-01 00:00:00.000000 UTC,3,19
chainlink,2022-04-01 00:00:00.000000 UTC,2,17
chainlink,2022-05-01 00:00:00.000000 UTC,3,18
chainlink,2022-06-01 00:00:00.000000 UTC,2,19
chainlink,2022-07-01 00:00:00.000000 UTC,3,19
chainlink,2022-08-01 00:00:00.000000 UTC,4,18
chainlink,2022-09-01 00:00:00.000000 UTC,1,20
chainlink,2022-10-01 00:00:00.000000 UTC,2,19
chainlink,2022-11-01 00:00:00.000000 UTC,3,16
chainlink,2022-12-01 00:00:00.000000 UTC,2,11
chainlink,2023-01-01 00:00:00.000000 UTC,4,22
chainlink,2023-02-01 00:00:00.000000 UTC,3,22
chainlink,2023-03-01 00:00:00.000000 UTC,4,26
chainlink,2023-04-01 00:00:00.000000 UTC,1,22
chainlink,2023-05-01 00:00:00.000000 UTC,3,27
chainlink,2023-06-01 00:00:00.000000 UTC,5,31
chainlink,2023-07-01 00:00:00.000000 UTC,3,34
chainlink,2023-08-01 00:00:00.000000 UTC,3,40
chainlink,2023-09-01 00:00:00.000000 UTC,2,43
chainlink,2023-10-01 00:00:00.000000 UTC,1,36
chainlink,2023-11-01 00:00:00.000000 UTC,1,42
chainlink,2023-12-01 00:00:00.000000 UTC,2,25
chainlink,2024-01-01 00:00:00.000000 UTC,0,33
chocomintapp,2021-03-01 00:00:00.000000 UTC,1,1
chocomintapp,2021-04-01 00:00:00.000000 UTC,1,1
chocomintapp,2021-05-01 00:00:00.000000 UTC,0,2
chocomintapp,2021-06-01 00:00:00.000000 UTC,0,2
chocomintapp,2021-07-01 00:00:00.000000 UTC,0,2
chocomintapp,2021-09-01 00:00:00.000000 UTC,0,2
chocomintapp,2021-10-01 00:00:00.000000 UTC,0,1
chocomintapp,2021-12-01 00:00:00.000000 UTC,0,1
chocomintapp,2022-01-01 00:00:00.000000 UTC,0,1
chocomintapp,2022-02-01 00:00:00.000000 UTC,0,2
chocomintapp,2022-03-01 00:00:00.000000 UTC,0,1
chocomintapp,2022-04-01 00:00:00.000000 UTC,0,2
chocomintapp,2022-07-01 00:00:00.000000 UTC,0,2
chocomintapp,2022-08-01 00:00:00.000000 UTC,0,2
chocomintapp,2022-09-01 00:00:00.000000 UTC,0,1
chocomintapp,2022-10-01 00:00:00.000000 UTC,0,1
chromatic-protocol,2023-06-01 00:00:00.000000 UTC,5,0
chromatic-protocol,2023-07-01 00:00:00.000000 UTC,6,2
chromatic-protocol,2023-08-01 00:00:00.000000 UTC,3,2
chromatic-protocol,2023-09-01 00:00:00.000000 UTC,3,3
chromatic-protocol,2023-10-01 00:00:00.000000 UTC,3,2
chromatic-protocol,2023-11-01 00:00:00.000000 UTC,4,2
chromatic-protocol,2023-12-01 00:00:00.000000 UTC,3,3
chromatic-protocol,2024-01-01 00:00:00.000000 UTC,4,3
chronicleprotocol,2021-10-01 00:00:00.000000 UTC,1,0
chronicleprotocol,2021-11-01 00:00:00.000000 UTC,1,1
chronicleprotocol,2021-12-01 00:00:00.000000 UTC,0,8
chronicleprotocol,2022-01-01 00:00:00.000000 UTC,1,6
chronicleprotocol,2022-02-01 00:00:00.000000 UTC,0,7
chronicleprotocol,2022-03-01 00:00:00.000000 UTC,0,6
chronicleprotocol,2022-04-01 00:00:00.000000 UTC,0,4
chronicleprotocol,2022-05-01 00:00:00.000000 UTC,0,8
chronicleprotocol,2022-06-01 00:00:00.000000 UTC,0,6
chronicleprotocol,2022-07-01 00:00:00.000000 UTC,0,6
chronicleprotocol,2022-08-01 00:00:00.000000 UTC,1,6
chronicleprotocol,2022-09-01 00:00:00.000000 UTC,0,4
chronicleprotocol,2022-10-01 00:00:00.000000 UTC,0,5
chronicleprotocol,2022-11-01 00:00:00.000000 UTC,1,3
chronicleprotocol,2022-12-01 00:00:00.000000 UTC,0,4
chronicleprotocol,2023-01-01 00:00:00.000000 UTC,0,3
chronicleprotocol,2023-02-01 00:00:00.000000 UTC,0,1
chronicleprotocol,2023-03-01 00:00:00.000000 UTC,1,5
chronicleprotocol,2023-04-01 00:00:00.000000 UTC,1,2
chronicleprotocol,2023-05-01 00:00:00.000000 UTC,1,3
chronicleprotocol,2023-06-01 00:00:00.000000 UTC,1,2
chronicleprotocol,2023-07-01 00:00:00.000000 UTC,0,4
chronicleprotocol,2023-08-01 00:00:00.000000 UTC,3,4
chronicleprotocol,2023-09-01 00:00:00.000000 UTC,3,3
chronicleprotocol,2023-10-01 00:00:00.000000 UTC,1,4
chronicleprotocol,2023-11-01 00:00:00.000000 UTC,0,4
chronicleprotocol,2023-12-01 00:00:00.000000 UTC,1,3
chronicleprotocol,2024-01-01 00:00:00.000000 UTC,1,1
chronosex,2023-03-01 00:00:00.000000 UTC,0,1
chronosex,2023-04-01 00:00:00.000000 UTC,0,1
chronosex,2023-05-01 00:00:00.000000 UTC,0,1
chronosex,2023-08-01 00:00:00.000000 UTC,0,1
clover-network,2020-09-01 00:00:00.000000 UTC,1,1
clover-network,2020-10-01 00:00:00.000000 UTC,2,2
clover-network,2020-11-01 00:00:00.000000 UTC,3,1
clover-network,2020-12-01 00:00:00.000000 UTC,3,4
clover-network,2021-01-01 00:00:00.000000 UTC,3,6
clover-network,2021-02-01 00:00:00.000000 UTC,2,7
clover-network,2021-03-01 00:00:00.000000 UTC,2,7
clover-network,2021-04-01 00:00:00.000000 UTC,3,5
clover-network,2021-05-01 00:00:00.000000 UTC,0,2
clover-network,2021-06-01 00:00:00.000000 UTC,0,2
clover-network,2021-07-01 00:00:00.000000 UTC,1,2
clover-network,2021-08-01 00:00:00.000000 UTC,0,2
