transaction_date,address,transaction_cnt,active_users,total_transferred,unique_users,total_transferred_in_tokens,cum_transferred
2024-12-21,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-22,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-25,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-28,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-29,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-10,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-11,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-14,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-16,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-18,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-19,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-22,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
