date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-velodrome,forecasted_TVL_opchain-velodrome,forecasted_TVL-velodrome_v1_protocol,forecasted_TVL_opchain-velodrome_v1_protocol,forecasted_TVL-velodrome_v2_protocol,forecasted_TVL_opchain-velodrome_v2_protocol,forecasted_TVL-velodrome_v3_protocol,forecasted_TVL_opchain-velodrome_v3_protocol
2024-12-19 00:00:00,0.609030518438169,0.33140299661954536,0.05752909352116391,0.0007088326011879204,0.0,0.0,32464714.740297936,106854806.21242334,1266064.1151882731,1518829.2039716193,83743506.03023158,102264333.437985,100640662.02981257,11120613.189049855
2024-12-20 00:00:00,0.3532135270450141,0.18110434708547243,0.03281976261979417,0.0006116153566248718,0.0,0.0,32391722.642532248,94268724.01138031,1317578.6214315176,1377231.6084161957,86536583.69493814,98552151.2308012,101224885.74098371,6791403.842514224
2024-12-21 00:00:00,0.4845076398658317,0.2860699413001353,0.04007262057087708,0.0006770880685178751,0.0,0.0,31634926.315077256,96659846.69786312,1341082.6792220117,1361733.9291853856,63237089.854340635,91822659.62098883,102467086.89368543,8078591.334486116
2024-12-22 00:00:00,0.4857616462512076,0.23460463152287986,0.05550923870001338,0.0007187447316894855,0.0,0.0,31589425.98684951,99836483.71105924,1245332.243990897,1347666.7068018988,85777419.10818066,92435973.28464834,108926202.77043001,5445994.14034108
2024-12-23 00:00:00,0.5700087285153173,0.39135055648289874,0.03969705851334519,0.0006639491538417609,0.0,0.0,32329898.61841387,91971064.30472218,1358890.240343936,1430263.7413967228,83740809.08865999,82791230.9376222,109563984.7334293,5376135.087650934
2024-12-24 00:00:00,0.6516603988688839,0.4055506615687579,0.043354536480853245,0.00024179193032499888,0.0,0.0,32769622.8497076,104498777.63297613,1266069.448481795,1423709.789487229,61288502.34346744,94500542.8667869,112755112.91245727,8208182.789528886
2024-12-25 00:00:00,0.4357005984003597,0.25766782136359206,0.04111537178745934,0.0004971924162964884,0.0,0.0,31764107.009980686,105123727.76344562,1262253.1101009815,1534047.9356256046,85666668.08062275,101620981.41423745,111300405.23764285,7447928.388150084
2024-12-25 23:04:22,0.4751493428811393,0.24721809481566465,0.047345698019688714,0.0007062555798717892,0.0,0.0,29910771.72697951,,,,,,,
2024-12-26 00:00:00,0.29842255262161194,0.3865935598284823,0.03759276288405091,0.0007388516620811575,0.0,0.0,,,1314794.846736185,1438426.8746380117,83485850.44292407,93480867.13216294,120781093.13873631,7984838.388441477
2024-12-27 00:00:00,0.6096899743235066,0.3135693922239399,0.053586854322541136,0.0007084907812894909,0.0,0.0,,,1307811.2824314705,1271854.0654374165,57988071.30122719,89661182.15212284,121619096.93332744,5729768.413768652
2024-12-28 00:00:00,0.5755473463605989,0.24473812385896868,0.06146202344149415,0.000661590663407506,0.0,0.0,,,1416616.8086572075,1346571.5161293189,88388859.97340497,96778181.67989975,122376528.39062348,5932626.91385108
2024-12-29 00:00:00,0.3420331091140072,0.38444278149733474,0.03241911271605173,0.0009583903233738156,0.0,0.0,,,1338877.7313204987,1359247.2730444998,81333140.60037604,100722066.74962458,138133010.74989593,7173377.614052694
2024-12-30 00:00:00,0.306063698663332,0.2904529116741881,0.08451884553364344,0.0001906470843685646,0.0,0.0,,,1349262.1400767113,1352720.0074985058,67933927.42163461,90626191.11443381,144689915.25095192,4672678.796038485
2024-12-31 00:00:00,0.36094644847610985,0.34640397798291084,0.06185700284834448,0.0006085661691359708,0.0,0.0,,,1412823.884257166,1351781.9682300019,92533495.20234512,84860934.56641741,161485016.04012886,5427488.227145126
2025-01-01 00:00:00,0.3028333013501234,0.20232071145714461,0.03289992116594662,0.0004472248372062087,0.0,0.0,,,1295196.6413375365,1231482.8568533547,78149122.77948682,92523238.20178469,166385241.7643642,4624392.840680959
2025-01-02 00:00:00,0.31671560473248284,0.1940215263753393,0.03186796268205852,0.0005158974779367885,0.0,0.0,,,1461681.7580010195,1373054.5175773895,59593168.44576422,98497201.45162077,160663736.11760536,5196309.275258629
2025-01-03 00:00:00,0.32844747149366055,0.2814625768772665,0.05250934195021901,0.0008288857327055255,0.0,0.0,,,1281529.5193680704,1368876.8675311299,89937422.63775021,81296702.20399114,190481456.9608717,7277776.003750635
2025-01-04 00:00:00,0.2720166434119741,0.26430296534694653,0.06632446203485125,0.0008215864217036113,0.0,0.0,,,1302796.3690016703,1274659.8704414535,77015932.56926799,96247322.43609327,182978337.04838085,9437592.885750508
2025-01-05 00:00:00,0.3843589962771418,0.26059894825792657,0.06438482504779221,0.0008021050933204979,0.0,0.0,,,1182480.4134705402,1331359.0425909902,64327311.888210855,97773162.7843519,198698157.11126697,8999354.848838806
2025-01-06 00:00:00,0.41191467508542584,0.3835676802973327,0.041741654572637316,0.0003090936467138251,0.0,0.0,,,1305752.3395792234,1349270.5404770286,87482679.95082977,101239158.01153137,203246008.39874753,9066836.208090747
2025-01-07 00:00:00,0.5545053230520303,0.26600521867138704,0.03675323308760585,0.0006495078779370869,0.0,0.0,,,1381839.6552919382,1473184.1573121743,74611686.02935188,105781736.84907341,212496785.91071397,10432080.584185112
2025-01-08 00:00:00,0.24734085344189244,0.22475874819032554,0.04256543493276893,0.00045178854329879935,0.0,0.0,,,1300707.6851807935,1338585.8866541001,64272409.56288005,86171815.53262068,209299170.05886242,6951092.542410945
2025-01-09 00:00:00,0.47520484231046883,0.2685569959996182,0.04948439781187076,0.000546401348250074,0.0,0.0,,,1367448.5063694639,1317104.128520061,94082417.89488876,98946510.14955893,225846443.67884022,5377761.414651904
2025-01-10 00:00:00,0.6509037800250057,0.3648951353215013,0.030188322637286928,0.00033887626580629353,0.0,0.0,,,1311668.5969283758,1303662.8561139486,70260420.9166553,89700675.84821104,238331475.66257787,3487266.885675418
2025-01-11 00:00:00,0.2579129882352632,0.44569083568805773,0.047121829853081866,0.00044524196931140466,0.0,0.0,,,1348018.2694266248,1453977.7934592867,71294413.72040425,91519010.70026442,253247889.9904658,4134150.2568693007
2025-01-12 00:00:00,0.44721457980384627,0.31850233103598824,0.06995675705213032,0.0005673412080498844,0.0,0.0,,,1325398.4180904394,1173923.421116852,95058721.21250589,93794046.07414755,265723143.33843145,4848828.303857344
2025-01-13 00:00:00,0.496266109924969,0.3578878527571409,0.050166334372441314,0.0006290220592262228,0.0,0.0,,,1396217.212393983,1381143.9248045771,67710419.30570531,83849347.20759079,275626299.4709379,3702272.999537958
2025-01-14 00:00:00,0.5313236740883849,0.3159040826202546,0.055014353436429866,0.00046188615119458257,0.0,0.0,,,1309583.97858204,1244595.6691291186,66462397.15532098,82846191.83092202,292698679.5437253,2191232.789878032
2025-01-15 00:00:00,0.27801743400148493,0.34991729034334784,0.03279543492549249,0.0006616888022847072,0.0,0.0,,,1437826.134064176,1239499.6412422017,92686892.58966993,83939160.68319483,281025974.359857,3636272.8426157483
2025-01-16 00:00:00,0.3700930774674088,0.29109527224563736,0.04033473148532144,0.0007348292267104225,0.0,0.0,,,1322413.3516806797,1453952.9177600583,68086667.04349712,99057260.466724,287318202.22105116,5995478.882522387
2025-01-17 00:00:00,0.25650261650127126,0.293149235049473,0.07297251069988366,0.0006050850239619884,0.0,0.0,,,1431199.749167571,1358724.8330238445,70228856.2060399,93253081.62465608,279448450.9709728,4826443.706628243
2025-01-18 00:00:00,0.31088466927469277,0.23216697375907633,0.05310097414161673,0.0008396918615260428,0.0,0.0,,,1382613.0646223424,1447979.433884456,93865550.69769971,95590603.66370997,302009623.6414284,8087961.680818935
2025-01-19 00:00:00,0.3711595942375056,0.40495232479584664,0.057901187972787656,0.000903120114210149,0.0,0.0,,,1335264.1580385207,1390034.9060087875,62973372.42206459,91168248.25238769,331765781.4095881,4809489.99620315
2025-01-20 00:00:00,0.31737391131925397,0.32044775799851816,0.04099762191343698,0.0008382532528126319,0.0,0.0,,,1301731.6785829868,1315817.844561376,72642376.22470602,89497898.2477805,338250803.50138783,3198640.259555391
2025-01-21 00:00:00,0.4866964532629805,0.5681020509010385,0.058019019383065154,0.0004264486563343183,0.0,0.0,,,1316392.6429255253,1224854.6657843112,91553400.14128806,89003508.25694074,340087548.87057644,4017630.2359346133
2025-01-22 00:00:00,0.6981607022158948,0.3714396744164717,0.0577898121524727,0.0006480236336950734,0.0,0.0,,,1344027.2091876236,1400184.126142338,61845753.511378475,88465402.79796717,371797687.90314555,6287727.594444797
2025-01-23 00:00:00,0.24286700838476594,0.4017936085788277,0.07447826366639383,0.0002758444029647555,0.0,0.0,,,1318348.0246786857,1441667.1916196155,68547115.85853429,88251076.88817124,383747030.49797475,5995605.881908977
2025-01-24 00:00:00,0.6079050187939161,0.16481786583506725,0.028760411897654704,0.0005073021582184963,0.0,0.0,,,1400725.6063355408,1410781.156563084,86988723.22892351,92493833.59945102,426324560.08638453,6921231.267783748
2025-01-25 00:00:00,0.3192379990728557,0.37064250304815965,0.04988464381400406,0.0003872150753632836,0.0,0.0,,,1349488.0901224555,1296192.6566270937,58086977.45824562,91319208.57984714,410002718.3042177,6197300.709950563
2025-01-26 00:00:00,0.6182564544996415,0.1395177875172525,0.05316495758294887,0.0004670997743634449,0.0,0.0,,,1340463.426615174,1404949.1403774265,71375030.12333837,79741012.23545572,454464125.9528954,4623033.143868598
2025-01-26 03:37:35,0.4447498174701898,0.36580790075377895,0.05566298974530169,0.0005312066065935936,0.0,0.0,,,1464066.2834103387,,,,,
2025-01-26 03:40:11,0.5395482353051002,0.39457664174077794,0.0406368950421052,0.0005091155354001953,0.0,0.0,,,,,,,452312654.01018703,
2025-01-26 03:47:23,0.3645655120989942,0.34341238411105146,0.05033276530584058,0.0006009908723069542,0.0,0.0,,,,,80397236.75773191,,,
2025-01-27 00:00:00,0.40606106805153597,0.3118898953854145,0.03909110734554297,0.000664373902474212,0.0,0.0,,,,,,,,
2025-01-28 00:00:00,0.5605619494281038,0.36320431554323623,0.04267433038055826,0.0003456086450420174,0.0,0.0,,,,,,,,
2025-01-29 00:00:00,0.4078568149183267,0.310320705287701,0.059514591314293944,0.0006381700640002792,0.0,0.0,,,,,,,,
2025-01-30 00:00:00,0.33153710539655906,0.2706905789724756,0.05323545461642982,0.0003610504223116155,0.0,0.0,,,,,,,,
2025-01-31 00:00:00,0.48718839553709864,0.3899193483098853,0.05239885558459786,0.0006079503262857875,0.0,0.0,,,,,,,,
2025-02-01 00:00:00,0.4552916449908866,0.2824062863878689,0.057398581553985036,0.0005418129196493482,0.0,0.0,,,,,,,,
2025-02-02 00:00:00,0.6596094006329859,0.23069094738641738,0.02619784770639959,0.0003829574696142949,0.0,0.0,,,,,,,,
2025-02-03 00:00:00,0.5286184702455907,0.4484799089984861,0.050084087151342147,0.0004267558942859146,0.0,0.0,,,,,,,,
2025-02-04 00:00:00,0.27839696167525896,0.23031317932161643,0.03715247402359685,0.000571001903240903,0.0,0.0,,,,,,,,
2025-02-05 00:00:00,0.2188459702195641,0.2084302564919316,0.05087790314398065,0.0007362941757352461,0.0,0.0,,,,,,,,
2025-02-06 00:00:00,0.5194103406702127,0.3621769815758945,0.1514504432191767,0.000534210908426998,0.0,0.0,,,,,,,,
2025-02-07 00:00:00,0.4272794568088001,0.314523567805796,2.5192588887849383,0.0006811669620200157,0.0,0.0,,,,,,,,
2025-02-08 00:00:00,0.5749278564109779,0.33765656615715944,0.07095569122858449,0.00033991171443362834,0.0,0.0,,,,,,,,
2025-02-09 00:00:00,0.6183583949745249,0.3585070205545486,0.048829514367825975,0.0005804994953943898,0.0,0.0,,,,,,,,
2025-02-10 00:00:00,0.6154012645893754,0.2174182978692574,0.07491832976542116,0.0004528682321095044,0.0,0.0,,,,,,,,
2025-02-11 00:00:00,0.4881436946073788,0.34283177109458196,0.07585585656789286,0.00044549864258651585,0.0,0.0,,,,,,,,
