,contract_address,application_id,project_name,oso_project_filename,network,verified_network,ContractName,total_gas,fork_count,star_count,repo_older_than_1_month,license_check,repo_activity_check,Bix Comment,Contract with issue
144,0x8d92b5f12c1beba3583861e9c3067d088bc2ff05,0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,Tarot,tarot-finance,OPTIMISM,,,0.033087722362926286,0.0,0.0,False,True,False,Contracts submit are a mix of MIT and NO LICENSE. Github license is MIT contrace code is MIT,https://optimistic.etherscan.io/address/0x9761d46Ef36E07131E8c56af06e35CaC23b9A91E#code https://basescan.org/address/0xD7cABeF2c1fD77a31c5ba97C724B82d3e25fC83C#code https://optimistic.etherscan.io/address/0x80942A0066F72eFfF5900CF80C235dd32549b75d#code https://basescan.org/address/0x750765780c049c0ADe75832Cf008916c0fFCaB48#code https://basescan.org/address/0xfB5D7540FAF21A3A0DB0Da41fD2fE923F93c74eA#code
145,0x9761d46ef36e07131e8c56af06e35cac23b9a91e,0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,Tarot,tarot-finance,OPTIMISM,,,0.5059478594916332,0.0,0.0,False,True,False,Contracts submit are a mix of MIT and NO LICENSE. Github license is MIT contrace code is MIT,https://optimistic.etherscan.io/address/0x9761d46Ef36E07131E8c56af06e35CaC23b9A91E#code https://basescan.org/address/0xD7cABeF2c1fD77a31c5ba97C724B82d3e25fC83C#code https://optimistic.etherscan.io/address/0x80942A0066F72eFfF5900CF80C235dd32549b75d#code https://basescan.org/address/0x750765780c049c0ADe75832Cf008916c0fFCaB48#code https://basescan.org/address/0xfB5D7540FAF21A3A0DB0Da41fD2fE923F93c74eA#code
146,0xa17013062456c92958335e58e1b4a77cd3c2fbd4,0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,Tarot,tarot-finance,BASE,,,0.013579654683151947,0.0,0.0,False,True,False,Contracts submit are a mix of MIT and NO LICENSE. Github license is MIT contrace code is MIT,https://optimistic.etherscan.io/address/0x9761d46Ef36E07131E8c56af06e35CaC23b9A91E#code https://basescan.org/address/0xD7cABeF2c1fD77a31c5ba97C724B82d3e25fC83C#code https://optimistic.etherscan.io/address/0x80942A0066F72eFfF5900CF80C235dd32549b75d#code https://basescan.org/address/0x750765780c049c0ADe75832Cf008916c0fFCaB48#code https://basescan.org/address/0xfB5D7540FAF21A3A0DB0Da41fD2fE923F93c74eA#code
147,0xa642640cc5621ec73645cd30d3f35fa2b6bd1885,0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,Tarot,tarot-finance,OPTIMISM,,,0.012056239905585705,0.0,0.0,False,True,False,Contracts submit are a mix of MIT and NO LICENSE. Github license is MIT contrace code is MIT,https://optimistic.etherscan.io/address/0x9761d46Ef36E07131E8c56af06e35CaC23b9A91E#code https://basescan.org/address/0xD7cABeF2c1fD77a31c5ba97C724B82d3e25fC83C#code https://optimistic.etherscan.io/address/0x80942A0066F72eFfF5900CF80C235dd32549b75d#code https://basescan.org/address/0x750765780c049c0ADe75832Cf008916c0fFCaB48#code https://basescan.org/address/0xfB5D7540FAF21A3A0DB0Da41fD2fE923F93c74eA#code
148,0xa782b2a4fb8b329f257e58122cda55310d7e6e1d,0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,Tarot,tarot-finance,OPTIMISM,,,0.04377463956332142,0.0,0.0,False,True,False,Contracts submit are a mix of MIT and NO LICENSE. Github license is MIT contrace code is MIT,https://optimistic.etherscan.io/address/0x9761d46Ef36E07131E8c56af06e35CaC23b9A91E#code https://basescan.org/address/0xD7cABeF2c1fD77a31c5ba97C724B82d3e25fC83C#code https://optimistic.etherscan.io/address/0x80942A0066F72eFfF5900CF80C235dd32549b75d#code https://basescan.org/address/0x750765780c049c0ADe75832Cf008916c0fFCaB48#code https://basescan.org/address/0xfB5D7540FAF21A3A0DB0Da41fD2fE923F93c74eA#code
149,0xb0d74d24ae94985c614a52d79d1bdec0a6f57bee,0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,Tarot,tarot-finance,BASE,,,0.01549869283566103,0.0,0.0,False,True,False,Contracts submit are a mix of MIT and NO LICENSE. Github license is MIT contrace code is MIT,https://optimistic.etherscan.io/address/0x9761d46Ef36E07131E8c56af06e35CaC23b9A91E#code https://basescan.org/address/0xD7cABeF2c1fD77a31c5ba97C724B82d3e25fC83C#code https://optimistic.etherscan.io/address/0x80942A0066F72eFfF5900CF80C235dd32549b75d#code https://basescan.org/address/0x750765780c049c0ADe75832Cf008916c0fFCaB48#code https://basescan.org/address/0xfB5D7540FAF21A3A0DB0Da41fD2fE923F93c74eA#code
150,0xb556ee2761f5d2887b8f35a7dda367abd20503bf,0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,Tarot,tarot-finance,BASE,,,4.249387685243275,0.0,0.0,False,True,False,Contracts submit are a mix of MIT and NO LICENSE. Github license is MIT contrace code is MIT,https://optimistic.etherscan.io/address/0x9761d46Ef36E07131E8c56af06e35CaC23b9A91E#code https://basescan.org/address/0xD7cABeF2c1fD77a31c5ba97C724B82d3e25fC83C#code https://optimistic.etherscan.io/address/0x80942A0066F72eFfF5900CF80C235dd32549b75d#code https://basescan.org/address/0x750765780c049c0ADe75832Cf008916c0fFCaB48#code https://basescan.org/address/0xfB5D7540FAF21A3A0DB0Da41fD2fE923F93c74eA#code
151,0xbccdd9e6bc7fe6e59bbca6d8475572f2d0c48726,0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,Tarot,tarot-finance,OPTIMISM,,,0.9270832075055615,0.0,0.0,False,True,False,Contracts submit are a mix of MIT and NO LICENSE. Github license is MIT contrace code is MIT,https://optimistic.etherscan.io/address/0x9761d46Ef36E07131E8c56af06e35CaC23b9A91E#code https://basescan.org/address/0xD7cABeF2c1fD77a31c5ba97C724B82d3e25fC83C#code https://optimistic.etherscan.io/address/0x80942A0066F72eFfF5900CF80C235dd32549b75d#code https://basescan.org/address/0x750765780c049c0ADe75832Cf008916c0fFCaB48#code https://basescan.org/address/0xfB5D7540FAF21A3A0DB0Da41fD2fE923F93c74eA#code
152,0xc8925eaee21c64a33be58bbbdc930c7262d256bb,0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,Tarot,tarot-finance,OPTIMISM,,,0.009668353984459624,0.0,0.0,False,True,False,Contracts submit are a mix of MIT and NO LICENSE. Github license is MIT contrace code is MIT,https://optimistic.etherscan.io/address/0x9761d46Ef36E07131E8c56af06e35CaC23b9A91E#code https://basescan.org/address/0xD7cABeF2c1fD77a31c5ba97C724B82d3e25fC83C#code https://optimistic.etherscan.io/address/0x80942A0066F72eFfF5900CF80C235dd32549b75d#code https://basescan.org/address/0x750765780c049c0ADe75832Cf008916c0fFCaB48#code https://basescan.org/address/0xfB5D7540FAF21A3A0DB0Da41fD2fE923F93c74eA#code
153,0xcee476ea7e0bdca8f57b8a8822dc3e4eac89d2be,0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,Tarot,tarot-finance,OPTIMISM,,,0.4409545397867733,0.0,0.0,False,True,False,Contracts submit are a mix of MIT and NO LICENSE. Github license is MIT contrace code is MIT,https://optimistic.etherscan.io/address/0x9761d46Ef36E07131E8c56af06e35CaC23b9A91E#code https://basescan.org/address/0xD7cABeF2c1fD77a31c5ba97C724B82d3e25fC83C#code https://optimistic.etherscan.io/address/0x80942A0066F72eFfF5900CF80C235dd32549b75d#code https://basescan.org/address/0x750765780c049c0ADe75832Cf008916c0fFCaB48#code https://basescan.org/address/0xfB5D7540FAF21A3A0DB0Da41fD2fE923F93c74eA#code
154,0xd7cabef2c1fd77a31c5ba97c724b82d3e25fc83c,0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,Tarot,tarot-finance,BASE,,,1.3810013262186125,0.0,0.0,False,True,False,Contracts submit are a mix of MIT and NO LICENSE. Github license is MIT contrace code is MIT,https://optimistic.etherscan.io/address/0x9761d46Ef36E07131E8c56af06e35CaC23b9A91E#code https://basescan.org/address/0xD7cABeF2c1fD77a31c5ba97C724B82d3e25fC83C#code https://optimistic.etherscan.io/address/0x80942A0066F72eFfF5900CF80C235dd32549b75d#code https://basescan.org/address/0x750765780c049c0ADe75832Cf008916c0fFCaB48#code https://basescan.org/address/0xfB5D7540FAF21A3A0DB0Da41fD2fE923F93c74eA#code
155,0xf544251d25f3d243a36b07e7e7962a678f952691,0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,Tarot,tarot-finance,BASE,,,0.09310304939313421,0.0,0.0,False,True,False,Contracts submit are a mix of MIT and NO LICENSE. Github license is MIT contrace code is MIT,https://optimistic.etherscan.io/address/0x9761d46Ef36E07131E8c56af06e35CaC23b9A91E#code https://basescan.org/address/0xD7cABeF2c1fD77a31c5ba97C724B82d3e25fC83C#code https://optimistic.etherscan.io/address/0x80942A0066F72eFfF5900CF80C235dd32549b75d#code https://basescan.org/address/0x750765780c049c0ADe75832Cf008916c0fFCaB48#code https://basescan.org/address/0xfB5D7540FAF21A3A0DB0Da41fD2fE923F93c74eA#code
156,0xfb5d7540faf21a3a0db0da41fd2fe923f93c74ea,0x526522707f6c225a9bc7ea54e572f995eb3c794f34756f514d976c61729e8a8d,Tarot,tarot-finance,BASE,,,5.39291728582538,0.0,0.0,False,True,False,Contracts submit are a mix of MIT and NO LICENSE. Github license is MIT contrace code is MIT,https://optimistic.etherscan.io/address/0x9761d46Ef36E07131E8c56af06e35CaC23b9A91E#code https://basescan.org/address/0xD7cABeF2c1fD77a31c5ba97C724B82d3e25fC83C#code https://optimistic.etherscan.io/address/0x80942A0066F72eFfF5900CF80C235dd32549b75d#code https://basescan.org/address/0x750765780c049c0ADe75832Cf008916c0fFCaB48#code https://basescan.org/address/0xfB5D7540FAF21A3A0DB0Da41fD2fE923F93c74eA#code
157,0x070e5a608705ac4954eec054f9074eee49bdcbff,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
158,0x2983008f292a43f208bba0275afd7e9b3d39af3b,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
159,0x3e9754da0fb002fa13d69b2f313d5cb441fc8ef5,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
160,0x4180d747e984c9cfeefaf23944ae0c20c0742341,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
161,0x4bdcac532143d8d35ed759189ee22e3704580b9d,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,0.2060946408592135,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
162,0x6754e97b8eaec13fa24480e9d1240176dd0f2911,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
163,0x6e625892c739bfd960671db5544e260757480725,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,3.400601877680584,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
164,0x8d3c748e99066e15425ba1620cdd066d85d6d918,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,0.039335204052837934,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
165,0x9667a1cf26223c9de22207dd93cfeec9237b8f4e,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
166,0x972502bc75a780d76495ffa84cf8da301f162df6,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
167,0x9c4cc8403be33b89a46794ae409ce634ca567956,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
168,0xc5769428823c9a0393dc66855dd3817b2a85befd,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
169,0xca6e30b1c7cbe7cf605ce30b334f968c5e2ea016,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,0.00140235314580833,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
170,0xe5832d3a3da179e818e9e3bff7b96a928b29eda2,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
171,0xf05636d65c7a10df989ec2411d4f3230d3a02f3d,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash,fxhash,BASE,,,0.012899912652832586,1.0,2.0,True,True,False,All contracts submit for this round are MIT besides 1 UNLICENSED. Github license MIT all contract code MIT,https://basescan.org/address/0x070e5A608705aC4954eec054f9074eEe49bDcbfF#code
172,0x07d212988ecdf8d2c2ab448114685ce5fdf07a4c,0x41cf185bd4ee6592c65edcb7360e2e56e069fe50ea4adeb7aaee243f7a515c92,Harvest Finance,harvestfi,BASE,,,0.000736308465296905,2.0,0.0,True,False,False,9 out of the 11 contracts submit to this round are UNLICENSED. No license stated in the license.md just general rules. Majority of contracts in the GitHub are UNLICENSED and 1 BUSL-1.1,https://basescan.org/address/0x4c60e50173A6Bb05Fa4A8BF32fD4EA7e0975D2D8#code https://basescan.org/address/0x90188FEd247002e81dAC2Bc74f547C5e4f703c5D#code https://basescan.org/address/0xF90FF0F7c8Db52bF1bF869F74226eAD125EFa745#code https://basescan.org/address/0x11cb7edA79C3B5f55B2BB501EB0Cf2d605259cf3#code https://basescan.org/address/0x9c0F3393e3c0df870F7B1878bc9a5D313665a891#code https://basescan.org/address/0x68B2FC1566f411C1Af8fF5bFDA3dD4F3F3e59D03#code https://basescan.org/address/0x583f12edCcb5F1e27e5F493006B6D18FeD7Fce77#code https://basescan.org/address/0x98E03c6Ed7374F1e58FF022f1D2D8239526E13F9#code https://basescan.org/address/0xCD719739C3Ece8b576D649BE97195aD03e676a2c#code https://github.com/harvestfi/harvest-strategy-base/blob/master/contracts/base/interface/aerodrome/IPool.sol 
173,0x11cb7eda79c3b5f55b2bb501eb0cf2d605259cf3,0x41cf185bd4ee6592c65edcb7360e2e56e069fe50ea4adeb7aaee243f7a515c92,Harvest Finance,harvestfi,BASE,,,0.07875640324158205,2.0,0.0,True,False,False,9 out of the 11 contracts submit to this round are UNLICENSED. No license stated in the license.md just general rules. Majority of contracts in the GitHub are UNLICENSED and 1 BUSL-1.1,https://basescan.org/address/0x4c60e50173A6Bb05Fa4A8BF32fD4EA7e0975D2D8#code https://basescan.org/address/0x90188FEd247002e81dAC2Bc74f547C5e4f703c5D#code https://basescan.org/address/0xF90FF0F7c8Db52bF1bF869F74226eAD125EFa745#code https://basescan.org/address/0x11cb7edA79C3B5f55B2BB501EB0Cf2d605259cf3#code https://basescan.org/address/0x9c0F3393e3c0df870F7B1878bc9a5D313665a891#code https://basescan.org/address/0x68B2FC1566f411C1Af8fF5bFDA3dD4F3F3e59D03#code https://basescan.org/address/0x583f12edCcb5F1e27e5F493006B6D18FeD7Fce77#code https://basescan.org/address/0x98E03c6Ed7374F1e58FF022f1D2D8239526E13F9#code https://basescan.org/address/0xCD719739C3Ece8b576D649BE97195aD03e676a2c#code https://github.com/harvestfi/harvest-strategy-base/blob/master/contracts/base/interface/aerodrome/IPool.sol 
174,0x4c60e50173a6bb05fa4a8bf32fd4ea7e0975d2d8,0x41cf185bd4ee6592c65edcb7360e2e56e069fe50ea4adeb7aaee243f7a515c92,Harvest Finance,harvestfi,BASE,,,,2.0,0.0,True,False,False,9 out of the 11 contracts submit to this round are UNLICENSED. No license stated in the license.md just general rules. Majority of contracts in the GitHub are UNLICENSED and 1 BUSL-1.1,https://basescan.org/address/0x4c60e50173A6Bb05Fa4A8BF32fD4EA7e0975D2D8#code https://basescan.org/address/0x90188FEd247002e81dAC2Bc74f547C5e4f703c5D#code https://basescan.org/address/0xF90FF0F7c8Db52bF1bF869F74226eAD125EFa745#code https://basescan.org/address/0x11cb7edA79C3B5f55B2BB501EB0Cf2d605259cf3#code https://basescan.org/address/0x9c0F3393e3c0df870F7B1878bc9a5D313665a891#code https://basescan.org/address/0x68B2FC1566f411C1Af8fF5bFDA3dD4F3F3e59D03#code https://basescan.org/address/0x583f12edCcb5F1e27e5F493006B6D18FeD7Fce77#code https://basescan.org/address/0x98E03c6Ed7374F1e58FF022f1D2D8239526E13F9#code https://basescan.org/address/0xCD719739C3Ece8b576D649BE97195aD03e676a2c#code https://github.com/harvestfi/harvest-strategy-base/blob/master/contracts/base/interface/aerodrome/IPool.sol 
175,0x583f12edccb5f1e27e5f493006b6d18fed7fce77,0x41cf185bd4ee6592c65edcb7360e2e56e069fe50ea4adeb7aaee243f7a515c92,Harvest Finance,harvestfi,BASE,,,,2.0,0.0,True,False,False,9 out of the 11 contracts submit to this round are UNLICENSED. No license stated in the license.md just general rules. Majority of contracts in the GitHub are UNLICENSED and 1 BUSL-1.1,https://basescan.org/address/0x4c60e50173A6Bb05Fa4A8BF32fD4EA7e0975D2D8#code https://basescan.org/address/0x90188FEd247002e81dAC2Bc74f547C5e4f703c5D#code https://basescan.org/address/0xF90FF0F7c8Db52bF1bF869F74226eAD125EFa745#code https://basescan.org/address/0x11cb7edA79C3B5f55B2BB501EB0Cf2d605259cf3#code https://basescan.org/address/0x9c0F3393e3c0df870F7B1878bc9a5D313665a891#code https://basescan.org/address/0x68B2FC1566f411C1Af8fF5bFDA3dD4F3F3e59D03#code https://basescan.org/address/0x583f12edCcb5F1e27e5F493006B6D18FeD7Fce77#code https://basescan.org/address/0x98E03c6Ed7374F1e58FF022f1D2D8239526E13F9#code https://basescan.org/address/0xCD719739C3Ece8b576D649BE97195aD03e676a2c#code https://github.com/harvestfi/harvest-strategy-base/blob/master/contracts/base/interface/aerodrome/IPool.sol 
176,0x589ff9f1e9f517b232808280c46a64a36ac557d5,0x41cf185bd4ee6592c65edcb7360e2e56e069fe50ea4adeb7aaee243f7a515c92,Harvest Finance,harvestfi,BASE,,,,2.0,0.0,True,False,False,9 out of the 11 contracts submit to this round are UNLICENSED. No license stated in the license.md just general rules. Majority of contracts in the GitHub are UNLICENSED and 1 BUSL-1.1,https://basescan.org/address/0x4c60e50173A6Bb05Fa4A8BF32fD4EA7e0975D2D8#code https://basescan.org/address/0x90188FEd247002e81dAC2Bc74f547C5e4f703c5D#code https://basescan.org/address/0xF90FF0F7c8Db52bF1bF869F74226eAD125EFa745#code https://basescan.org/address/0x11cb7edA79C3B5f55B2BB501EB0Cf2d605259cf3#code https://basescan.org/address/0x9c0F3393e3c0df870F7B1878bc9a5D313665a891#code https://basescan.org/address/0x68B2FC1566f411C1Af8fF5bFDA3dD4F3F3e59D03#code https://basescan.org/address/0x583f12edCcb5F1e27e5F493006B6D18FeD7Fce77#code https://basescan.org/address/0x98E03c6Ed7374F1e58FF022f1D2D8239526E13F9#code https://basescan.org/address/0xCD719739C3Ece8b576D649BE97195aD03e676a2c#code https://github.com/harvestfi/harvest-strategy-base/blob/master/contracts/base/interface/aerodrome/IPool.sol 
177,0x68b2fc1566f411c1af8ff5bfda3dd4f3f3e59d03,0x41cf185bd4ee6592c65edcb7360e2e56e069fe50ea4adeb7aaee243f7a515c92,Harvest Finance,harvestfi,BASE,,,,2.0,0.0,True,False,False,9 out of the 11 contracts submit to this round are UNLICENSED. No license stated in the license.md just general rules. Majority of contracts in the GitHub are UNLICENSED and 1 BUSL-1.1,https://basescan.org/address/0x4c60e50173A6Bb05Fa4A8BF32fD4EA7e0975D2D8#code https://basescan.org/address/0x90188FEd247002e81dAC2Bc74f547C5e4f703c5D#code https://basescan.org/address/0xF90FF0F7c8Db52bF1bF869F74226eAD125EFa745#code https://basescan.org/address/0x11cb7edA79C3B5f55B2BB501EB0Cf2d605259cf3#code https://basescan.org/address/0x9c0F3393e3c0df870F7B1878bc9a5D313665a891#code https://basescan.org/address/0x68B2FC1566f411C1Af8fF5bFDA3dD4F3F3e59D03#code https://basescan.org/address/0x583f12edCcb5F1e27e5F493006B6D18FeD7Fce77#code https://basescan.org/address/0x98E03c6Ed7374F1e58FF022f1D2D8239526E13F9#code https://basescan.org/address/0xCD719739C3Ece8b576D649BE97195aD03e676a2c#code https://github.com/harvestfi/harvest-strategy-base/blob/master/contracts/base/interface/aerodrome/IPool.sol 
178,0x90188fed247002e81dac2bc74f547c5e4f703c5d,0x41cf185bd4ee6592c65edcb7360e2e56e069fe50ea4adeb7aaee243f7a515c92,Harvest Finance,harvestfi,BASE,,,7.413337332108e-05,2.0,0.0,True,False,False,9 out of the 11 contracts submit to this round are UNLICENSED. No license stated in the license.md just general rules. Majority of contracts in the GitHub are UNLICENSED and 1 BUSL-1.1,https://basescan.org/address/0x4c60e50173A6Bb05Fa4A8BF32fD4EA7e0975D2D8#code https://basescan.org/address/0x90188FEd247002e81dAC2Bc74f547C5e4f703c5D#code https://basescan.org/address/0xF90FF0F7c8Db52bF1bF869F74226eAD125EFa745#code https://basescan.org/address/0x11cb7edA79C3B5f55B2BB501EB0Cf2d605259cf3#code https://basescan.org/address/0x9c0F3393e3c0df870F7B1878bc9a5D313665a891#code https://basescan.org/address/0x68B2FC1566f411C1Af8fF5bFDA3dD4F3F3e59D03#code https://basescan.org/address/0x583f12edCcb5F1e27e5F493006B6D18FeD7Fce77#code https://basescan.org/address/0x98E03c6Ed7374F1e58FF022f1D2D8239526E13F9#code https://basescan.org/address/0xCD719739C3Ece8b576D649BE97195aD03e676a2c#code https://github.com/harvestfi/harvest-strategy-base/blob/master/contracts/base/interface/aerodrome/IPool.sol 
179,0x98e03c6ed7374f1e58ff022f1d2d8239526e13f9,0x41cf185bd4ee6592c65edcb7360e2e56e069fe50ea4adeb7aaee243f7a515c92,Harvest Finance,harvestfi,BASE,,,,2.0,0.0,True,False,False,9 out of the 11 contracts submit to this round are UNLICENSED. No license stated in the license.md just general rules. Majority of contracts in the GitHub are UNLICENSED and 1 BUSL-1.1,https://basescan.org/address/0x4c60e50173A6Bb05Fa4A8BF32fD4EA7e0975D2D8#code https://basescan.org/address/0x90188FEd247002e81dAC2Bc74f547C5e4f703c5D#code https://basescan.org/address/0xF90FF0F7c8Db52bF1bF869F74226eAD125EFa745#code https://basescan.org/address/0x11cb7edA79C3B5f55B2BB501EB0Cf2d605259cf3#code https://basescan.org/address/0x9c0F3393e3c0df870F7B1878bc9a5D313665a891#code https://basescan.org/address/0x68B2FC1566f411C1Af8fF5bFDA3dD4F3F3e59D03#code https://basescan.org/address/0x583f12edCcb5F1e27e5F493006B6D18FeD7Fce77#code https://basescan.org/address/0x98E03c6Ed7374F1e58FF022f1D2D8239526E13F9#code https://basescan.org/address/0xCD719739C3Ece8b576D649BE97195aD03e676a2c#code https://github.com/harvestfi/harvest-strategy-base/blob/master/contracts/base/interface/aerodrome/IPool.sol 
180,0x9c0f3393e3c0df870f7b1878bc9a5d313665a891,0x41cf185bd4ee6592c65edcb7360e2e56e069fe50ea4adeb7aaee243f7a515c92,Harvest Finance,harvestfi,BASE,,,7.595756716654e-06,2.0,0.0,True,False,False,9 out of the 11 contracts submit to this round are UNLICENSED. No license stated in the license.md just general rules. Majority of contracts in the GitHub are UNLICENSED and 1 BUSL-1.1,https://basescan.org/address/0x4c60e50173A6Bb05Fa4A8BF32fD4EA7e0975D2D8#code https://basescan.org/address/0x90188FEd247002e81dAC2Bc74f547C5e4f703c5D#code https://basescan.org/address/0xF90FF0F7c8Db52bF1bF869F74226eAD125EFa745#code https://basescan.org/address/0x11cb7edA79C3B5f55B2BB501EB0Cf2d605259cf3#code https://basescan.org/address/0x9c0F3393e3c0df870F7B1878bc9a5D313665a891#code https://basescan.org/address/0x68B2FC1566f411C1Af8fF5bFDA3dD4F3F3e59D03#code https://basescan.org/address/0x583f12edCcb5F1e27e5F493006B6D18FeD7Fce77#code https://basescan.org/address/0x98E03c6Ed7374F1e58FF022f1D2D8239526E13F9#code https://basescan.org/address/0xCD719739C3Ece8b576D649BE97195aD03e676a2c#code https://github.com/harvestfi/harvest-strategy-base/blob/master/contracts/base/interface/aerodrome/IPool.sol 
