application_id,project_name,url,has_contracts,artifact_namespace,artifact_name,is_fork,fork_count,star_count,first_commit_time,last_commit_time,days_with_commits_count,commit_count,language,license_spdx_id,license_check,repo_older_than_1_month,repo_activity_check,project_id
0x82f16d757f2ec51c55baded53a693e166ee362d12109e78c8470387fdc79dfb7,Wed3 Pioneer,https://github.com/ghuinfd/wed3pioneer,true,,,,,,,,,,,,,,,
0x8997fa34367532a9072ca36c424498162980303a8d36fc49d58c5ac7daac9311,VRNouns,https://github.com/omgbbqhaxx/vrnouns,true,,,,,,,,,,,,,,,
0xcffb00c2e4046d49530c93f4fc6596132486c6c3dbecf9b5604ce30e57b38317,Totemheads,https://github.com/martincalder/totemheads,false,,,,,,,,,,,,,,,
0x4afcf6b16804a26471a820d41825106f0440e58fae8ee9abad67f84227b378e2,HardHit,https://github.com/hardhitserve/contracts,true,,,,,,,,,,,,,,,
0x4db22a35a667e1e0e4509f11f8ffb07f32b9a9fd30f428d79d9211e9752ca895,Brave Desia,https://github.com/nurabura/brave-desia,true,,,,,,,,,,,,,,,
0x84d5640b096eac5131452399fa6755307f2b7be0507af712ff6dd8aa432b6ab1,Yavuz Can İKİOK,https://github.com/vadafaka/base-t-rkiye,true,,,,,,,,,,,,,,,
0x90c8083b7fa1361863c945c1a2b196a618ea64356abd9336790cee7f2250899b,imetiu,https://github.com/imetiu/mytoken,true,,,,,,,,,,,,,,,
0x9265c720666b1ff929b5513254322dadeea2f325b774a250920de944d998b7f3,fringedoge,https://github.com/crywolf1/fringedoge,true,,,,,,,,,,,,,,,
0xa5c194708e25dca247ed8ade1c8b7e606e092987278007b7811928f6315c0958,Mine Gamefi,https://github.com/najmashish/mine-gamefi,true,,,,,,,,,,,,,,,
0xdcdc2f8c7fca9b6d6cfd23cbd7bb4ffb0aa0b98334199be527d947dcbc46da71,2fai,https://github.com/2fai/erc2faidapp,true,2fai,erc2faidapp,false,0,0,2024-05-29 17:33:32.000000 UTC,2024-05-29 17:40:20.000000 UTC,1,6.0,JavaScript,,Unspecified,false,Review,5EdcQrpl5M-cgDJHqFJHpe80Fw-UGEwAo9yiquiE478=
0xed55afbfd8d94e1c60c9a6db38caff9ecb53543071756328d104504df644eb9e,Web3 Hackers Collective,https://github.com/w3hc/web3dd,true,w3hc,web3dd,false,0,0,2024-04-02 13:31:44.000000 UTC,2024-06-06 17:38:53.000000 UTC,4,17.0,JavaScript,,Unspecified,true,Review,MnmhDFXd5mRqqS0DwLl23BVE-jheNO1gFQvFV_2Zcgc=
0x220685a4514003f22cbf18a7ddd9c09f88c2383daed6cbfa3437b22a51c07c26,Biconomy,https://github.com/bcnmy/biconomy-paymasters,true,bcnmy,biconomy-paymasters,false,15,27,2023-10-30 21:08:00.000000 UTC,2024-06-01 14:28:38.000000 UTC,4,43.0,TypeScript,,Unspecified,true,OK,zuKa56R3a-6e4jZZUfd7UOWS66f0hkwUMt8uFboQArk=
0x797dbac78f23a0c01378b0803063fe70618e7744ca516e5aef1e7ee244fded51,QiDao - Mai.Finance,https://github.com/publu/pegstabilitymodule,true,publu,pegstabilitymodule,false,2,0,2023-12-18 21:32:25.000000 UTC,2024-06-05 08:17:45.000000 UTC,16,44.0,Solidity,,Unspecified,true,Review,9uUkCzYhzkjCVhwMmQzAGZKSCoGDY0fHo8mksrypvZk=
0x46ca6c364e7a7bc7dd79db1f22a66b305a77f8c912636b00a4b9a6b28c423e8f,Circle.tech,https://github.com/0xkawz/circletech,false,0xkawz,circletech,false,0,0,2024-06-04 18:01:38.000000 UTC,2024-06-04 18:01:38.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,HcL3HHxMGUMW8htSoC5Cr-boiYJa8-5-ffNfS1dcE0M=
0xae07bfec2c3c90937679f8c8c5c32e80407c09903aa03d1b5e5a075e67592b86,DefiLlama,https://github.com/0xngmi/llamazip,true,0xngmi,llamazip,false,1,19,2023-02-09 00:23:29.000000 UTC,2024-06-05 03:14:40.000000 UTC,6,14.0,Solidity,,Unspecified,true,OK,6lg5zQJ4GYDjvO5NvVAfPBWuxNgOeEcLAfcL01ws5Us=
0xf554623c765e4c706f6cf60e92ab518d87948d052feda3810b8f1b1deac3b6b7,Any Inu,https://github.com/anyinu/interchain-token-service,true,anyinu,interchain-token-service,true,0,0,2024-06-07 03:39:07.000000 UTC,2024-06-07 03:41:32.000000 UTC,1,3.0,JavaScript,,Unspecified,false,Review,LMLgAGmf6HmVL1z40w1q_ZT1Kzp-O4Px6ay4efB_jhY=
0x0c327d5f07a0abc24d646de807a9768619a34ba5277b24fc935b1edf57fa6244,dHEDGE,https://github.com/dhedge/v2-public,true,dhedge,v2-public,false,11,25,2021-11-01 01:35:38.000000 UTC,2024-05-31 05:51:03.000000 UTC,10,86.0,TypeScript,,Unspecified,true,OK,ydlWhmBPCDOAvTistbM_sxpgOCItnmgrzgGWXwCmICw=
0x1c1bb58707493e944e721acf773ee77405f8eb4c82070e6425e34b03c7a206ce,Building Blocks,https://github.com/jhekub/building-blocks,false,jhekub,building-blocks,false,0,0,2024-06-03 17:11:21.000000 UTC,2024-06-24 18:53:06.000000 UTC,3,24.0,Solidity,,Unspecified,false,Review,afSpWQeMoLFPCxI3_8fs0SZZ8WBEHZ7TQxhq4BklyV8=
0x87c29aa0ad226c7f20cf3f37842ced2a795ad38a03a18f0829d1c09dbc77f51a,ORA Onchain AI Oracle on Optimism,https://github.com/ora-io/oao,true,ora-io,oao,false,6,24,2024-03-06 00:46:54.000000 UTC,2024-07-04 03:17:54.000000 UTC,9,12.0,Solidity,,Unspecified,true,OK,JkMDMTIFsWpqaQIrOr9iT0Z1cKg6jI1iwU5G8HMZWE8=
0x87c29aa0ad226c7f20cf3f37842ced2a795ad38a03a18f0829d1c09dbc77f51a,ORA Onchain AI Oracle on Optimism,https://github.com/ora-io/interaction_with_oao_template,true,ora-io,interaction_with_oao_template,false,1,0,2024-05-23 23:05:29.000000 UTC,2024-05-23 23:05:29.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,JkMDMTIFsWpqaQIrOr9iT0Z1cKg6jI1iwU5G8HMZWE8=
0x030d3b4efdbeb15c8c70bbb4c4fe194c1893ef126148146235412a5d1eed3b97,EthXY,https://github.com/z80dev/ethxy_poker,true,z80dev,ethxy_poker,false,0,0,2024-06-04 19:15:08.000000 UTC,2024-06-04 19:42:16.000000 UTC,1,2.0,Vyper,,Unspecified,false,Review,7cpiPuq5LM2Q20qEU2fbilq8WlD8J-ydyMZWbfQg16c=
0x3db32e85563bfe1014acc9da5b0d3ff6b802e8205cfce45dd7157c901ece5f36,INT,https://github.com/devtrou/integer-contracts,true,devtrou,integer-contracts,false,0,0,2024-05-28 16:47:33.000000 UTC,2024-05-28 16:47:33.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,c21JPOVAHO_FcHEY_42oSz61D_0f5KyR5xD98Q7bzJU=
0x3065db37b2feaa39fe11e313726e38fc14f461c174629174e2f434f2cfc938f9,Equalizer,https://github.com/ftm1337/equalizer-exchange-core,true,ftm1337,equalizer-exchange-core,false,0,2,2022-12-23 07:15:40.000000 UTC,2024-05-28 08:11:23.000000 UTC,20,30.0,Solidity,,Unspecified,true,Review,epdlodkZamSBLwUc93nm1hAoNT8yIjSKeHOJTjUfhLQ=
0xd54e1032bf16d649f8f8f0a7da42a249966ad4a270b4c17b24ded1e32c97b2bf,NFTs2Me,https://github.com/nfts2me/contracts,false,nfts2me,contracts,false,0,0,,,,,Solidity,,Unspecified,,Review,Pfx6e162v0aGiLBRdhFqt3AZ9OeML8ZD5ra3-EBbFcY=
0x89d5dbc8003e6b6919273e991bba7d6a951491a408e47978a22baa046d225941,Supswap,https://github.com/supswap/supswap-contracts-audit,true,supswap,supswap-contracts-audit,true,1,0,2024-02-26 08:47:40.000000 UTC,2024-06-04 11:53:41.000000 UTC,2,4.0,TypeScript,,Unspecified,true,Review,W5uqPgZb1dW3T3Mo2bNqJmLUnADAlqbWUCzAe9oZzdU=
0x9132dbd6d09be4831042b0a910be60e2b05365390d536590d61ae7b4a6a4480b,YaspFi,https://github.com/yasp-fi/defi-router,true,yasp-fi,defi-router,false,0,0,2024-04-02 16:09:34.000000 UTC,2024-06-05 21:42:52.000000 UTC,3,3.0,Solidity,,Unspecified,true,Review,RpIWZVuVMVqTg0DQFuHyfKGqWAIiKYfCKD4o9lQ2C9E=
0x26d2b7875bd13fc0d0e7c086490d2be45e5566d52123ba5e8249b2036c5a7356,Based Chad,https://github.com/basechad/bc,true,basechad,bc,false,0,0,2024-03-22 20:34:58.000000 UTC,2024-05-27 21:45:15.000000 UTC,8,18.0,Solidity,,Unspecified,true,Review,hy5MpGyraTJUm7jTNQ3GKxjRptgjiAzgCG2eG3WfuCY=
0x1c25ae2899ab6edb1e55c8cda5b736bb861a31da22bb9aa538f3868807eb1c73,Bonadocs ,https://github.com/bonadocs/protocol-registry,false,bonadocs,protocol-registry,false,2,0,2023-11-12 23:38:16.000000 UTC,2024-06-02 21:52:00.000000 UTC,16,90.0,,,Unspecified,true,Review,LY94m_3HjHmpcGpjy4sWpO66dN5d50xz1aHYfwuq-0o=
0x3da4c739a1969a5fe9e7129c071785a049b105c12f9aead20836e072aca70495,DappyKit Smart Accounts for Farcaster,https://github.com/dappykit/contracts,true,dappykit,contracts,false,0,0,2023-11-29 16:23:23.000000 UTC,2024-05-27 13:43:54.000000 UTC,9,13.0,TypeScript,,Unspecified,true,Review,QWIFVbeQhDsHkiRaSG62O49Tn3nLVgihlYNFH3IRr5A=
0x01364f2a91b959279c2cf83cb1b9b72646f22a08825e2bf03caf27a34591d04d,DefiLens,https://github.com/defilens/defilens-contracts,true,defilens,defilens-contracts,false,0,0,2024-06-07 11:34:15.000000 UTC,2024-06-07 11:34:15.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,HAsuVlqShGgxsLCCOwMxE2pRNxOlmWmVIfBvX6MI-UY=
0xb926ab918147d2264dba94a429eb07986aa533fd6062a78736d3eda4e0b4a69b,Oku Trade,https://github.com/gfx-labs/uniswap-v3-limit-orders,true,gfx-labs,uniswap-v3-limit-orders,true,0,0,2024-05-30 20:51:51.000000 UTC,2024-05-30 20:51:51.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,G3SARJTLWx3ERpSNoSeUtpDZzQwk7jy6BplGqddQRns=
0x3d009f8f7c1e8a3bcbc81ca8ed60d2e86b956dd0fa68c4595f851be37052a2b5,Guild.xyz,https://github.com/guildxyz/guild.xyz,false,guildxyz,guild.xyz,false,390,3239,2021-09-08 11:25:48.000000 UTC,2024-07-04 16:34:23.000000 UTC,696,2813.0,TypeScript,,Unspecified,true,OK,7hoTJV_2hPhIz11OiqsIkSf_85i96blr9YeawiasE6I=
0x93decae913f62c0a86519d0b0798e4a10c46c541bfc14dcff0193d6b026e9532,LlamaPay,https://github.com/llamapay/llamapay,true,llamapay,llamapay,false,30,184,2022-03-06 09:39:36.000000 UTC,2024-06-05 01:15:06.000000 UTC,16,47.0,Solidity,,Unspecified,true,OK,Ft5cK2lGu-ecoyilsF14wdozXDitbbfRn-K3usSv4IM=
0xf9a4e3b240bf6d40ee533e5ed63a8288b1a739ee382b1f23ccc5229b7bc8a498,Summer.fi,https://github.com/oasisdex/defi-position-manager-smartcontracts,true,oasisdex,defi-position-manager-smartcontracts,false,0,0,2024-06-05 16:40:58.000000 UTC,2024-06-05 16:40:58.000000 UTC,1,1.0,TypeScript,,Unspecified,false,Review,8x6n7ilfQWD-7QDBvzT3LpygWua-t1BLs-_c2FTSOaw=
0x40666399bef533ba8b13292f910c26f5523b057ed33a51d3d90d2fe0079a1c9e,ParaSwap,https://github.com/paraswap/augustus-v5,true,paraswap,augustus-v5,false,0,0,2024-06-05 22:16:19.000000 UTC,2024-06-05 22:16:19.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,SV5kdZqv7HuVnB0A9hgFHPi3lubBZ0Tiu0zZS-XMZ-A=
0x43c0bbbedc1c04715c3fb34b9387a0779a0d43092c716c29949e7099429eccdb,Pixotchi,https://github.com/pixotchi/pixotchi-contract_passport_public,true,pixotchi,pixotchi-contract_passport_public,false,0,0,2024-06-04 18:55:41.000000 UTC,2024-06-04 19:58:12.000000 UTC,1,3.0,Solidity,,Unspecified,false,Review,Gh5La98ptnYfHYADWNwfXgxtb3YQGL74UbypTNKHKZE=
0x43c0bbbedc1c04715c3fb34b9387a0779a0d43092c716c29949e7099429eccdb,Pixotchi,https://github.com/pixotchi/pixotchi-contracts-misc_2_public,true,pixotchi,pixotchi-contracts-misc_2_public,false,0,0,2024-06-04 19:54:27.000000 UTC,2024-06-04 19:54:27.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,Gh5La98ptnYfHYADWNwfXgxtb3YQGL74UbypTNKHKZE=
0x43c0bbbedc1c04715c3fb34b9387a0779a0d43092c716c29949e7099429eccdb,Pixotchi,https://github.com/pixotchi/pixotchi-contracts_v1_public,true,pixotchi,pixotchi-contracts_v1_public,false,0,0,2024-06-04 19:56:56.000000 UTC,2024-06-04 19:56:56.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,Gh5La98ptnYfHYADWNwfXgxtb3YQGL74UbypTNKHKZE=
0x43c0bbbedc1c04715c3fb34b9387a0779a0d43092c716c29949e7099429eccdb,Pixotchi,https://github.com/pixotchi/pixotchi-contracts-misc_1_public,true,pixotchi,pixotchi-contracts-misc_1_public,false,0,0,2024-06-04 20:00:51.000000 UTC,2024-06-04 20:00:51.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,Gh5La98ptnYfHYADWNwfXgxtb3YQGL74UbypTNKHKZE=
0x3fd997714a3a9df6dce8a21992dcae361b34432d39b7fd7e04e52eaf0aeaa588,$ENJOY,https://github.com/seedclub/enjoyart,true,seedclub,enjoyart,false,0,0,2024-05-27 17:54:40.000000 UTC,2024-05-27 17:54:40.000000 UTC,1,1.0,TypeScript,,Unspecified,false,Review,YuY5doF8Tfd1E4hLlzquRYZbFbIfZajfD-DTLIdBZyY=
0x491ffd3c2e4c25ab7fbdbefe0f5fc8dc2beee5ab801287b9c6c93c9c3c810463,SwapMode,https://github.com/swapmode/pancake-v2,true,swapmode,pancake-v2,false,0,0,2024-05-22 21:32:45.000000 UTC,2024-05-22 21:37:10.000000 UTC,1,5.0,Solidity,,Unspecified,false,Review,K4SHKkPuaDFk4aGieMCaJlXi_2K9139-iAfz1NZYqb0=
0x491ffd3c2e4c25ab7fbdbefe0f5fc8dc2beee5ab801287b9c6c93c9c3c810463,SwapMode,https://github.com/swapmode/nft-pools,true,swapmode,nft-pools,false,0,0,2024-05-22 21:41:11.000000 UTC,2024-05-22 21:41:11.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,K4SHKkPuaDFk4aGieMCaJlXi_2K9139-iAfz1NZYqb0=
0x491ffd3c2e4c25ab7fbdbefe0f5fc8dc2beee5ab801287b9c6c93c9c3c810463,SwapMode,https://github.com/swapmode/nft-pool-chef,true,swapmode,nft-pool-chef,false,0,0,,,,,Solidity,,Unspecified,,Review,K4SHKkPuaDFk4aGieMCaJlXi_2K9139-iAfz1NZYqb0=
0x491ffd3c2e4c25ab7fbdbefe0f5fc8dc2beee5ab801287b9c6c93c9c3c810463,SwapMode,https://github.com/swapmode/staking-pools,true,swapmode,staking-pools,false,0,0,2024-05-22 21:34:26.000000 UTC,2024-05-22 21:35:23.000000 UTC,1,2.0,Solidity,,Unspecified,false,Review,K4SHKkPuaDFk4aGieMCaJlXi_2K9139-iAfz1NZYqb0=
0x9b639cc6061e41a1d12adb39619a2fddb7005074cf965a3a6f4eabc6eea31112,Ronan Sandford,https://github.com/wighawag/autonomous-dungeon,true,wighawag,autonomous-dungeon,false,0,1,2023-05-18 21:33:24.000000 UTC,2024-05-30 08:48:23.000000 UTC,7,82.0,TypeScript,,Unspecified,true,Review,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=
0x9ee9c906642c79f905691d25a3bac3627b2f709e8bc20883afda1c4f2b76ef7e,Whale,https://github.com/zwergdev/whale-bridge,true,zwergdev,whale-bridge,false,0,1,2024-05-20 13:05:43.000000 UTC,2024-07-01 10:16:27.000000 UTC,4,6.0,Solidity,,Unspecified,false,Review,TmKqkogQUumm1hkkeTjBJ9sZxU4SOXlwacqOveLeXj0=
0x5b054742b09f8ce4092a15700ef9781520a6ff2928ba5ee09c78ad4dd8817b85,Kiwi News,https://github.com/attestate/purchase-delegator,true,attestate,purchase-delegator,false,0,0,2023-08-18 08:01:28.000000 UTC,2024-05-27 14:09:40.000000 UTC,6,8.0,Solidity,,Unspecified,true,Review,0vxdfbwEGwn4il9c4oGyjno56OLaf-q61GARCJvMK0U=
0x5b054742b09f8ce4092a15700ef9781520a6ff2928ba5ee09c78ad4dd8817b85,Kiwi News,https://github.com/attestate/delegator2,true,attestate,delegator2,false,0,2,2023-07-06 15:55:33.000000 UTC,2024-05-27 14:08:57.000000 UTC,11,23.0,JavaScript,,Unspecified,true,Review,0vxdfbwEGwn4il9c4oGyjno56OLaf-q61GARCJvMK0U=
0x27eb7d5d11ce5a3cca4358a8a6b2ea65fdac15655fb1d29d2d47908999586ad2,Unlonely,https://github.com/bguan2020/unlonely-alpha,true,bguan2020,unlonely-alpha,false,0,0,2024-06-05 17:15:51.000000 UTC,2024-07-03 17:20:46.000000 UTC,10,40.0,TypeScript,,Unspecified,false,Review,suNcKrcUE7ZKYbA2sDFgmMEh7IQ_1LD0OTgZy3KoUB0=
0xe601cd0c26df8a88c0b566990cb7b37f2fbb207a6757711520ed2a12854cc75b,CastNotes (f.k.a. AttestCaster),https://github.com/castnotes/castnotes-app,false,castnotes,castnotes-app,false,1,0,2024-06-05 20:45:03.000000 UTC,2024-06-05 20:45:55.000000 UTC,1,3.0,TypeScript,,Unspecified,false,Review,fbAKViiGJuGwajLaONg_tTWaklZsBEyxyRvhmwKNvt4=
0xa45ebed9267cf10226c68abc98b1871bdfa611ee51050c161e316be1dbf7e696,Based Onchain Cubes,https://github.com/dailofrog/onchain-cubes,true,dailofrog,onchain-cubes,false,0,0,2024-05-29 06:25:34.000000 UTC,2024-05-29 06:25:34.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,OfwSCN-KQXzkVAOZwNl6Stq_BeKvJqP0pohwpwqz05g=
0xf1358b33be174954b454aebca311fc83753dc1d8c743e25c829091ccd69fedd0,Tiny Based Frogs,https://github.com/dailofrog/tinybasedfrog,true,dailofrog,tinybasedfrog,false,0,0,2024-05-28 21:49:09.000000 UTC,2024-05-28 21:49:09.000000 UTC,1,1.0,JavaScript,,Unspecified,false,Review,YDpzo__sIMa7HbF19Dd_V0HTbaud4UvBbKAcofXDM0w=
0x07bbe4af3099fbf9f18fb4ac7078ee836c5d0d3cc2c29f192dd366455671e2a5,Guac (Farcaster),https://github.com/dailofrog/guacbase,true,dailofrog,guacbase,false,0,0,2024-05-29 05:39:25.000000 UTC,2024-05-29 05:39:25.000000 UTC,1,1.0,TypeScript,,Unspecified,false,Review,Kvg47n0wIOtWM8OvhIjwRX79QZ5abRvI17B_V5-acXQ=
0xde8109dc52cac14d15ac280732f7fff3b7f8a524df15968c1def9e948031f951,Dappgate,https://github.com/dappadapp/dappgate-contracts,true,dappadapp,dappgate-contracts,false,0,0,2024-06-05 12:03:01.000000 UTC,2024-06-05 12:03:01.000000 UTC,1,1.0,TypeScript,,Unspecified,false,Review,MNydiyNydgegnTkpeQH-W3H3O9inqaTo2-EP31yOONM=
0x38c38455bb0fd71d2929fcf799279569ab5f5c5d3e1f92f8642ce87aa25accdf,Decent.xyz,https://github.com/decentxyz/decentv2-contracts,true,decentxyz,decentv2-contracts,false,0,1,2024-06-06 15:26:46.000000 UTC,2024-06-06 15:26:46.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,bWDt_ZpCEksmGSMxE9w09b16jmMYKVSdkbvHTRQR6Jo=
0x28e90d2194452d0b959d1729eb5bc9183681bd891efb59aea2383b0ac7fd53f7,PiraNFT,https://github.com/duonghb53/piraswap,true,duonghb53,piraswap,false,0,0,2024-06-06 16:52:13.000000 UTC,2024-06-06 16:55:28.000000 UTC,1,3.0,TypeScript,,Unspecified,false,Review,6bpFor-9DmeZ7DI7Bq9khjoI3iFDBO762kdupHBX8W0=
0xbac84c71aa09c9b3c70a745e0b4c3aa583680f266498ea1f354ec979c2a658c9,ETHGlobal Packs,https://github.com/ethglobal/packs,true,ethglobal,packs,false,0,1,2024-06-06 02:49:06.000000 UTC,2024-06-06 02:49:06.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,r5H4OxILBpiVevbYoGCOonTXXeyrxUoVlFV9STd8B7A=
0x4feb65733264313314056d99958c55902bd2e77139123e73090f46249603ae18,Idle,https://github.com/idle-labs/idle-tranches,true,idle-labs,idle-tranches,false,29,51,2021-09-17 16:50:21.000000 UTC,2024-06-25 07:33:55.000000 UTC,141,567.0,Solidity,,Unspecified,true,OK,3_Hs4uIq3XrOhhKuDkoFjQQOT84xGXF6lojFbLDErhU=
0x2a2d2dbfa03619094fbeb6474776f2f3b5f6be443c8576abc6f3caa2c18dc45e,Morkie,https://github.com/morkiexyz/contracts,true,morkiexyz,contracts,true,0,0,2024-06-03 02:52:03.000000 UTC,2024-06-03 03:55:56.000000 UTC,1,10.0,Solidity,,Unspecified,false,Review,6H28EaPvsSL2RMVw7lUC79hzOqoDJTqZ_gwIWhq1YDs=
0x91b002c41ae45979dda4d66becc0d83fe92a20af00b59c1c5ab443492b896a0b,Nogem,https://github.com/nogem-app/nogem,true,nogem-app,nogem,false,0,0,2024-05-24 08:15:31.000000 UTC,2024-05-27 04:01:55.000000 UTC,2,5.0,Solidity,,Unspecified,false,Review,UV15RS38tJphurrz9_7xrsukhjjbTb0CH2-x8rvMYp0=
0x91b002c41ae45979dda4d66becc0d83fe92a20af00b59c1c5ab443492b896a0b,Nogem,https://github.com/nogem-app/layerzero-filler-v2,true,nogem-app,layerzero-filler-v2,false,0,0,2024-05-24 08:18:07.000000 UTC,2024-05-27 04:04:12.000000 UTC,2,2.0,Solidity,,Unspecified,false,Review,UV15RS38tJphurrz9_7xrsukhjjbTb0CH2-x8rvMYp0=
0x8595f830f4d1716621d19bca6394f304837133fb473d8fcd1699e84402df1409,SwapBased,https://github.com/swapbased/swapbased-perps-contracts,true,swapbased,swapbased-perps-contracts,false,0,0,,,,,Solidity,,Unspecified,,Review,fEXg19_NCP6cNbrAXpQy20uk824sAM4CZXhEAs61bAA=
0x8595f830f4d1716621d19bca6394f304837133fb473d8fcd1699e84402df1409,SwapBased,https://github.com/swapbased/swapbased-v2-core-contracts,true,swapbased,swapbased-v2-core-contracts,false,0,0,2024-05-23 16:37:44.000000 UTC,2024-05-23 16:39:41.000000 UTC,1,2.0,Solidity,,Unspecified,false,Review,fEXg19_NCP6cNbrAXpQy20uk824sAM4CZXhEAs61bAA=
0x8595f830f4d1716621d19bca6394f304837133fb473d8fcd1699e84402df1409,SwapBased,https://github.com/swapbased/swapbased-v3-core-and-farming-contracts,true,swapbased,swapbased-v3-core-and-farming-contracts,false,0,0,2024-05-23 16:47:24.000000 UTC,2024-05-23 16:47:24.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,fEXg19_NCP6cNbrAXpQy20uk824sAM4CZXhEAs61bAA=
0x70624cd9a8be4ead96e5097025eb645b9848e2643e5025a4006dee2cff1a4138,WAGMI,https://github.com/wagmi1337/onchain-monorepo,true,wagmi1337,onchain-monorepo,false,0,0,2024-05-30 12:01:25.000000 UTC,2024-06-06 07:59:55.000000 UTC,2,2.0,Solidity,,Unspecified,false,Review,8XdR0Pj_2oOepb7UnqubqqbAEaWI7qMXbNEWDz7Rdhk=
0x895299e2f466a5b500fbd80b8da1d2d2a9be6a71bcf772aed795aa0457e8baaa,XSwap,https://github.com/xswaplink/xswaprouter,true,xswaplink,xswaprouter,false,0,0,2024-06-02 19:57:36.000000 UTC,2024-06-02 19:57:36.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,LkLbL-gAhRtDeDt96SmzdRNqryw1t8MnHyfcXS-FlkM=
0x6dde8a1ab47a68ec31d112a28ed9777d5d753b3aee17ea2452bc7d787f944974,Zerius,https://github.com/zerius-io/contracts,true,zerius-io,contracts,false,0,1,2024-05-24 08:18:18.000000 UTC,2024-05-26 12:17:28.000000 UTC,2,6.0,Solidity,,Unspecified,false,Review,mEIpmS9UBFdDtNS_6ts6SxWxLGv7So7okawTdJXcgqs=
0xb908ea18fd164cf089649ba95887c221f5e8b93a08235dff43e33bd6617239dc,Ambire,https://github.com/ambiretech/ambire-common,true,ambiretech,ambire-common,false,3,8,2023-03-26 16:24:03.000000 UTC,2024-07-04 09:50:20.000000 UTC,148,1760.0,TypeScript,,Unspecified,true,Review,xtuC1Ltib2xZUhUyyJUhO0BqlW9oB-YLMzDyoHod_JA=
0x0e7e24d54fdbcf5d6a27de0c27c6a480a7ca063b0a3927478ec9c50c22b1bbdd,Artgene,https://github.com/artgenexyz/stream,true,artgenexyz,stream,true,0,1,2022-09-22 15:25:36.000000 UTC,2024-05-30 05:41:24.000000 UTC,2,2.0,JavaScript,,Unspecified,true,Review,M2Hj1uqtWXukK6h3g5tRQBm-53vvJk8MlAoOJnaJgNw=
0xca3f26e1c876e821d2384a5cb699c6be494f9810301c2e2be49c232656262642,BaseSwap ,https://github.com/baseswapfi/nft-view-descriptor,true,baseswapfi,nft-view-descriptor,false,0,0,2024-01-06 19:34:49.000000 UTC,2024-05-23 16:01:51.000000 UTC,2,12.0,TypeScript,,Unspecified,true,Review,1JY9bwo0seIZ8CIP0iKDnoDyU34CT7YKT7ErEeO9B34=
0xded5569a48e46a8b71d2b347d90b0319a7dc8f2f599fcf902afb032877b5561e,👑 King of the Degens 🎩 - Farcaster Frame Game,https://github.com/corbinpage/kotd-contracts-public,true,corbinpage,kotd-contracts-public,false,0,0,,,,,Solidity,,Unspecified,,Review,il2Teams_6P-xcTjAA7yyefvrmEiPctxtVlcZHsEMp8=
0x44ca2c89a912ec7e3f2a38aaecde63044fcaa3024839eb628081a3bcba9c0490,DackieNFT,https://github.com/dackieswap/dackienft-contracts,true,dackieswap,dackienft-contracts,false,0,1,2024-05-23 16:10:53.000000 UTC,2024-05-23 16:10:53.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,thW-XbzuSoTWmptzc7xkjY4_f24ol10-Q7VrLq3kf9g=
0x18e7582de42dd9a7fd2cb69fb6566b8bcb3e86b936b229b0c5af78fa1de791a4,DackieSwap,https://github.com/dackieswap/dackieswap-contracts-v3,true,dackieswap,dackieswap-contracts-v3,false,0,2,2023-08-28 08:27:42.000000 UTC,2024-06-03 15:22:05.000000 UTC,6,6.0,Solidity,,Unspecified,true,Review,CD5CPz_nXlpQzko5YojitMqpfcS-iBb-MAjQ8-QWHII=
0x18e7582de42dd9a7fd2cb69fb6566b8bcb3e86b936b229b0c5af78fa1de791a4,DackieSwap,https://github.com/dackieswap/dackieswap-contracts,true,dackieswap,dackieswap-contracts,false,1,4,2023-07-14 04:34:51.000000 UTC,2024-05-23 15:25:13.000000 UTC,3,3.0,Solidity,,Unspecified,true,Review,CD5CPz_nXlpQzko5YojitMqpfcS-iBb-MAjQ8-QWHII=
0x6af74a9a8d1b53bc559f1341fdc76464ad4624641f9c5749ab327040b6319d2a,LogX,https://github.com/eugenix-io/logx-og-contracts,true,eugenix-io,logx-og-contracts,false,0,0,2024-05-29 16:16:27.000000 UTC,2024-05-29 16:16:27.000000 UTC,1,1.0,Solidity,,Unspecified,false,Review,rvyqDExdarDX64y6DV81DKP4JMcZGjbb60sRsZWIC18=
