dt,chain,receipt_status,tx_count,l2_fees,l1_fees
2024-12-15,REDSTONE,1,53956,0.0056255787231636427,0.0044455747315138659
2024-12-15,SHAPE,0,5,0.00018800251914096,3.5477140354913e-05
2024-12-15,SHAPE,1,45686,0.0047376565339821083,0.027311052869178062
2024-12-15,SONEIUM,0,1,5.9041509879611e-05,4.244614489399e-06
2024-12-15,SONEIUM,1,43573,0.17505196545568072,0.0029066051374078338
2024-12-15,SWAN,0,8,0.000186624798335572,4.2419329824524993e-05
2024-12-15,SWAN,1,221729,0.03301378754978531,0.30724203786978244
2024-12-15,SWELL,0,5,1.6247288450295e-05,1.2336952057445e-05
2024-12-15,SWELL,1,45131,0.00064721406725454515,0.0011934123972061103
2024-12-15,UNICHAIN,0,1,0.0,
2024-12-15,UNICHAIN,1,88715,7.4383934715420173e-05,0.0011790892327503643
2024-12-15,WORLDCHAIN,0,1160,0.000692821080188297,0.0015801137270900268
2024-12-15,WORLDCHAIN,1,671632,0.037154300340044924,3.1973113394901791
2024-12-15,XTERIO,1,42963,1.050264264e-06,0.00043217385346357309
2024-12-15,ZORA,0,467,0.010200571005162111,0.0018565950102756843
2024-12-15,ZORA,1,96438,0.080149150604493236,0.1736900864345049
2024-12-16,AUTOMATA,1,43398,0.0012229117767483888,11.940865746795366
2024-12-16,BASE,0,1390845,10.413372210180487,3.6572597238542541
2024-12-16,BASE,1,6720236,98.13896779324358,19.173575611586195
2024-12-16,BOB,0,364,0.0017861022096892182,0.0021053658800363022
2024-12-16,BOB,1,76533,0.018214662395978059,0.17572826089080071
2024-12-16,CYBER,0,21,2.9457108808108004e-05,0.00018496122491878198
2024-12-16,CYBER,1,164411,0.014498107435940381,0.51090669835002123
2024-12-16,FRAX,0,196,0.00014837318513529895,0.00065595559886368819
2024-12-16,FRAX,1,50997,0.30522958902626346,0.033152644971402127
2024-12-16,HAM,0,142,4.4333529302999994e-08,0.00022453165950694402
2024-12-16,HAM,1,189342,0.001130035609786301,0.057743785580531858
2024-12-16,INK,0,1,1.94590559636e-07,4.8438482037652e-05
2024-12-16,INK,1,87764,0.0012085542216811276,0.0055902585953437516
2024-12-16,KROMA,0,149,0.00011788974011578701,0.00058402578970545571
2024-12-16,KROMA,1,71792,0.0070112397870494827,0.034234396189280064
2024-12-16,LISK,0,7643,0.014060898208647182,0.026689843879567923
2024-12-16,LISK,1,385457,0.20914836688504343,0.84472457319041083
2024-12-16,LYRA,0,46,4.1495185664644007e-05,0.000165316009450067
2024-12-16,LYRA,1,71878,0.0072499692275668753,0.62201987059006347
2024-12-16,METAL,1,43368,0.00032315692630861787,0.0019782921610091934
2024-12-16,MINT,0,902,0.0027158627548669735,0.004385727992958696
2024-12-16,MINT,1,297588,0.23648161203836038,1.2225670390492609
2024-12-16,MODE,0,1209,0.00428133620123818,0.0028780805636844124
2024-12-16,MODE,1,113626,0.045110548971881138,0.14165354773867431
2024-12-16,OPTIMISM,0,48078,0.36803644620382875,0.1603138856041551
2024-12-16,OPTIMISM,1,903127,4.6842879581386763,2.9326180849432424
2024-12-16,ORDERLY,0,13,1.952948798475e-05,5.0812385731910006e-06
2024-12-16,ORDERLY,1,54176,0.002005491549898996,0.022053648302768243
2024-12-16,POLYNOMIAL,0,9,3.0066187009908003e-05,0.000274135879253165
2024-12-16,POLYNOMIAL,1,44973,0.0035195328426549538,0.13433590045786178
2024-12-16,RACE,1,43054,0.0,
2024-12-16,REDSTONE,0,187,0.00011389732205273494,6.0356870949665e-05
2024-12-16,REDSTONE,1,59096,0.0091106483232660553,0.013145521871314451
2024-12-16,SHAPE,0,7,4.606660586e-06,0.000256574561137475
2024-12-16,SHAPE,1,44427,0.0046069153444915963,0.025116495431936073
2024-12-16,SONEIUM,1,43463,0.0082683363155992336,0.0050571678738659687
2024-12-16,SWAN,0,227,0.00047112679172733993,0.0069823368855490989
2024-12-16,SWAN,1,94740,0.13595752050066173,0.55047189024601118
2024-12-16,SWELL,0,8,3.2976882771768e-05,9.1030902657295007e-05
2024-12-16,SWELL,1,45912,0.035196645553948705,0.0040571428564327846
2024-12-16,UNICHAIN,1,88733,9.503688494046794e-05,0.0029097940079849428
2024-12-16,WORLDCHAIN,0,1657,0.00077947741555699224,0.0041576267326989972
2024-12-16,WORLDCHAIN,1,661537,0.039824985235275494,6.079046658370542
2024-12-16,XTERIO,1,42981,1.2099044159999996e-06,0.0010607748215198281
2024-12-16,ZORA,0,330,0.007613160274747224,0.0031111665766203334
2024-12-16,ZORA,1,96228,0.066135638613373487,0.35820917187727774
2024-12-17,AUTOMATA,0,1,3.080093066442e-06,0.019513172197156169
2024-12-17,AUTOMATA,1,43490,0.0051854657749725612,13.979374492578195
2024-12-17,BASE,0,1269825,12.444826451942884,0.52785246484949833
2024-12-17,BASE,1,7022267,95.5303097739995,4.1330411647056691
2024-12-17,BOB,0,169,0.000559798017459181,0.00089834720292942313
2024-12-17,BOB,1,78433,0.038872831668390784,0.13485369826963051
2024-12-17,CYBER,0,30,5.4746110166983995e-05,0.000158813936930257
2024-12-17,CYBER,1,129403,0.019735151096250979,0.31317896013247731
2024-12-17,FRAX,0,271,0.0012042137720608022,0.0012682544859675083
2024-12-17,FRAX,1,50864,0.033469955664983071,0.035134030124848725
2024-12-17,HAM,0,177,3.3730718494e-08,0.000168908666648302
2024-12-17,HAM,1,184932,4.526511676768025e-05,0.038842561439772265
2024-12-17,INK,0,649,0.0090658883659648273,6.1318967466823056e-05
2024-12-17,INK,1,102371,0.27841674977288328,0.0029844123365083174
2024-12-17,KROMA,0,190,0.00019917028389339597,0.00022803073422049798
2024-12-17,KROMA,1,145761,0.0096037049121619825,0.019993729721133082
2024-12-17,LISK,0,6273,0.031972919354110577,0.0088541879041409664
2024-12-17,LISK,1,342867,0.31054007658468619,0.35013909847210278
2024-12-17,LYRA,0,33,2.7899930810929e-05,0.000109534316774747
2024-12-17,LYRA,1,71563,0.0068604592603852786,0.62102361642619
2024-12-17,METAL,0,2,7.6194192008879993e-06,0.000239122712943067
2024-12-17,METAL,1,43320,0.0002003807308380819,0.019297364498222933
2024-12-17,MINT,0,976,0.0011999020692093439,0.0033343015574478531
2024-12-17,MINT,1,332098,0.19770476159502767,0.95570681670806967
2024-12-17,MODE,0,937,0.0022556176163458031,0.0012869193386400469
2024-12-17,MODE,1,108189,0.037763942844813922,0.0618709274176501
2024-12-17,OPTIMISM,0,50086,0.33635370534133913,0.038355817038608547
2024-12-17,OPTIMISM,1,1084745,5.1001155978458783,0.64427485595756739
2024-12-17,ORDERLY,0,17,1.904885075625e-05,5.425072334188e-06
2024-12-17,ORDERLY,1,53058,0.0017479906460983457,0.017616054796525712
2024-12-17,POLYNOMIAL,0,4,5.4269733676389995e-06,0.000144371372657234
2024-12-17,POLYNOMIAL,1,45835,0.0029782730207224915,0.098958951214017529
2024-12-17,RACE,1,43148,5.9326326544e-08,5.2584934390700009e-07
2024-12-17,REDSTONE,0,296,0.00019365719410771278,9.467426067649998e-05
2024-12-17,REDSTONE,1,53172,0.0055288683722383367,0.0070195344118434587
2024-12-17,SHAPE,0,39,7.7704442504391948e-05,0.000134247580197928
2024-12-17,SHAPE,1,46051,0.0082383768390443986,0.027495667331222672
2024-12-17,SONEIUM,1,43535,2.8960402460019013e-05,0.00055682137078401329
2024-12-17,SWAN,0,482,0.00054849112038140224,0.00118878542840563
2024-12-17,SWAN,1,215935,0.20931714314202277,0.21706903753845455
2024-12-17,SWELL,0,13,2.9539138966677e-05,6.339649538469e-06
2024-12-17,SWELL,1,45625,0.035429877320275915,0.000878377982070235
2024-12-17,UNICHAIN,0,1,0.0,
2024-12-17,UNICHAIN,1,88862,8.60794307177772e-05,0.000560881636545295
2024-12-17,WORLDCHAIN,0,1632,0.0013683882492233066,0.0010510299894314758
2024-12-17,WORLDCHAIN,1,656812,0.038476044062501095,1.9556801369566292
2024-12-17,XTERIO,1,43549,8.780209200000004e-07,0.00090236946616357788
2024-12-17,ZORA,0,316,0.0015025202576304689,0.0019548657371636
2024-12-17,ZORA,1,88821,0.034873411778832457,0.21962823355923458
2024-12-18,AUTOMATA,1,43643,0.0015006878764958751,16.451029249008478
2024-12-18,BASE,0,1412224,18.500087375704645,0.15328649673666717
2024-12-18,BASE,1,6424210,113.2263911849425,1.4606783036239752
2024-12-18,BOB,0,451,0.0022108473007609879,0.0018508391548644986
2024-12-18,BOB,1,79013,0.1683676646697968,0.14179666622907602
2024-12-18,CYBER,0,12,8.493326863186001e-06,0.00014938726594602
2024-12-18,CYBER,1,169908,0.012812046476713825,0.531219332343323
2024-12-18,FRAX,0,581,0.001100148226775154,0.0028685736480375708
2024-12-18,FRAX,1,65343,0.10337201559008417,0.092873619312168476
2024-12-18,HAM,0,122,3.5289890541e-08,6.9199107202066017e-05
2024-12-18,HAM,1,173478,0.00013629389077973877,0.0369491343186914
2024-12-18,INK,0,1107,0.011432871669292816,0.00012743825851179919
2024-12-18,INK,1,119532,0.30265553533419765,0.0037643035988873834
2024-12-18,KROMA,0,163,0.00027397891065055087,0.000100504039197839
2024-12-18,KROMA,1,164287,0.0047574117926102305,0.0229808521552355
2024-12-18,LISK,0,6761,0.028809502815638016,0.0096226226052759326
2024-12-18,LISK,1,367774,0.2715510834193845,0.3245364314732615
2024-12-18,LYRA,0,120,4.7680922432112008e-05,0.00038654038668880294
2024-12-18,LYRA,1,74013,0.0092857253565960876,0.71608948998049893
2024-12-18,METAL,0,6,4.5077126358319992e-06,0.000182897252727346
2024-12-18,METAL,1,43153,0.0033819199905102551,0.011153741895575015
2024-12-18,MINT,0,1045,0.0013406822493840598,0.0046637265266193904
2024-12-18,MINT,1,330941,0.23586382428507391,1.0130454034160579
2024-12-18,MODE,0,1248,0.0016845534592050959,0.0017423742540535721
2024-12-18,MODE,1,108752,0.030039519796725447,0.059548081790551065
2024-12-18,OPTIMISM,0,69139,1.0312581356512407,0.032075490904434373
2024-12-18,OPTIMISM,1,1059800,8.2362981942231173,0.29808117532281614
2024-12-18,ORDERLY,0,16,7.7307464994999991e-06,5.9404305640930011e-06
2024-12-18,ORDERLY,1,54208,0.0016263544374396513,0.036231995484001363
2024-12-18,POLYNOMIAL,0,10,1.4440266907924003e-05,0.0005618811151158039
2024-12-18,POLYNOMIAL,1,45621,0.007111552687551953,0.14201161140150312
2024-12-18,RACE,1,43482,3.08292644604e-07,1.8615908392410002e-06
2024-12-18,REDSTONE,0,163,0.00015186065419804388,5.1345030590970014e-05
2024-12-18,REDSTONE,1,50469,0.0037120570708593275,0.0051432383555570175
2024-12-18,SHAPE,0,8,7.997370990032e-06,2.9217338362294002e-05
2024-12-18,SHAPE,1,45612,0.03223896489123973,0.015061006166821003
2024-12-18,SONEIUM,0,43,2.9268382536220007e-06,5.8098289258135e-05
2024-12-18,SONEIUM,1,43615,0.033318619552112447,0.00082093534928532978
2024-12-18,SWAN,0,1923,0.00017309614362611431,0.0027779412518851888
2024-12-18,SWAN,1,219113,0.054374061206466942,0.21786255844725308
2024-12-18,SWELL,0,16,5.3385880628987997e-05,4.031489080442e-06
2024-12-18,SWELL,1,45326,0.006236354082357517,0.00019577426135907491
2024-12-18,UNICHAIN,1,88928,0.00014011055643185712,0.00020635395707704193
2024-12-18,WORLDCHAIN,0,1770,0.0017294231558152976,0.00090325284363095221
2024-12-18,WORLDCHAIN,1,648669,0.037619279475734312,1.0406335632371837
2024-12-18,XTERIO,1,43142,1.0208568720000003e-06,0.0012860796496057148
2024-12-18,ZORA,0,338,0.0014628555101918097,0.0021289207973361054
2024-12-18,ZORA,1,80629,0.067460001597539065,0.19923457337384062
2024-12-19,AUTOMATA,1,43411,0.0015439487232253614,20.027593775839705
2024-12-19,BASE,0,1233365,17.211857056404053,14.619471292444755
2024-12-19,BASE,1,6062283,109.77153021147524,43.349430831515754
2024-12-19,BOB,0,350,0.00044447903109193091,0.0054165847320696335
2024-12-19,BOB,1,78112,0.019007480087698581,0.30510835182984714
2024-12-19,CYBER,0,13,1.5666364430693e-05,0.00015242002263203699
2024-12-19,CYBER,1,144723,0.010037280257898242,0.39799493752510851
2024-12-19,FRAX,0,831,0.001495087266770809,0.0046548803272349719
2024-12-19,FRAX,1,58181,0.0988041069490737,0.07366951890553497
2024-12-19,HAM,0,109,3.3153026319699996e-07,0.000215012096932508
2024-12-19,HAM,1,179393,2.5064510722019837e-05,0.028037356841955706
2024-12-19,INK,0,507,0.006162645359006117,0.0019811530033797048
2024-12-19,INK,1,114807,0.32221964643989104,0.13716818329678115
2024-12-19,KROMA,0,149,0.00035499740660152,0.0014946533300205771
2024-12-19,KROMA,1,132020,0.014351437452411365,0.074242720922862826
2024-12-19,LISK,0,7001,0.024679612772305133,0.13881626609711745
2024-12-19,LISK,1,452789,0.26181989926734656,1.4803833650123357
2024-12-19,LYRA,0,111,2.8685587071877e-05,0.000391107027215135
2024-12-19,LYRA,1,86455,0.012252131208728975,0.97471787302092083
2024-12-19,METAL,0,6,1.6202707119072e-05,0.000315551142572576
2024-12-19,METAL,1,44120,0.0015128066494308325,0.028037777723531897
2024-12-19,MINT,0,962,0.0011395123614482661,0.0047950192434740224
2024-12-19,MINT,1,323345,0.19757298516371027,1.8225982691714071
2024-12-19,MODE,0,2461,0.0086894283298318119,0.027153564951350198
2024-12-19,MODE,1,116508,0.10066460226042842,0.5534755575531991
2024-12-19,OPTIMISM,0,83596,1.0900214572401272,1.6794030322450328
2024-12-19,OPTIMISM,1,1088950,12.520276615836268,11.388297827571185
2024-12-19,ORDERLY,0,33,1.921837942875e-05,1.3849368316711002e-05
2024-12-19,ORDERLY,1,58006,0.002900699707447058,0.052238102875657562
2024-12-19,POLYNOMIAL,0,18,0.000112667093469072,0.0062163864863102273
2024-12-19,POLYNOMIAL,1,46115,0.0029506242183370427,0.36430603389345106
2024-12-19,RACE,1,43414,2.1080038166000004e-07,1.285526088175e-06
2024-12-19,REDSTONE,0,130,0.00027173762307211536,3.5798111322576996e-05
2024-12-19,REDSTONE,1,48229,0.0048638182405954227,0.0051812179937816
2024-12-19,SHAPE,0,7,2.2817491089880004e-06,0.000103375342571368
2024-12-19,SHAPE,1,45189,0.013940809454931339,0.066074355078934957
2024-12-19,SONEIUM,1,43800,0.0035914146940876496,0.01264498549594969
2024-12-19,SWAN,0,806,0.00029105573590480386,0.020398633466845388
2024-12-19,SWAN,1,101295,0.062414743020543957,0.30428689082714833
2024-12-19,SWELL,0,51,0.00019563376717391791,0.000423869070868392
2024-12-19,SWELL,1,47699,0.0030385074418847681,0.029644045461930033
2024-12-19,UNICHAIN,1,88675,0.00010137662589833186,0.012361456958575521
2024-12-19,WORLDCHAIN,0,3109,0.0055547060818499127,0.015979883200483394
2024-12-19,WORLDCHAIN,1,647374,0.066596530681491822,18.377201558460325
2024-12-19,XTERIO,1,43484,2.0873577621199979e-06,0.0018629519617782493
2024-12-19,ZORA,0,247,0.0012681605342321673,0.0034389014130681828
2024-12-19,ZORA,1,80656,0.044116955743286522,0.35145937054094678
2024-12-20,AUTOMATA,1,43402,0.0015271817592732188,18.661897978654146
2024-12-20,BASE,0,1188541,18.813240918783521,6.3695606096732087
2024-12-20,BASE,1,6369634,121.22236912546096,35.78401019815734
2024-12-20,BOB,0,898,0.0029467442136259453,0.010605445599377634
2024-12-20,BOB,1,80260,0.038509871202644833,0.32309520852504137
2024-12-20,CYBER,0,54,7.9201902488647009e-05,0.000583428042697057
2024-12-20,CYBER,1,82968,0.012331766160015962,0.14640110009085464
2024-12-20,FRAX,0,1202,0.00302666946638096,0.0050890356238973292
2024-12-20,FRAX,1,56379,0.066957868658950315,0.071993046434289054
2024-12-20,HAM,0,109,1.9385346204e-08,3.22528416451e-05
2024-12-20,HAM,1,171273,7.3251537941443893e-05,0.013105420165467169
2024-12-20,INK,0,296,0.0020788939063820931,0.0013034247082825839
2024-12-20,INK,1,102923,0.17575385983011832,0.061248278468226988
2024-12-20,KROMA,0,172,9.6989560447998031e-05,0.0010469086367831532
2024-12-20,KROMA,1,47189,0.0038825915115963438,0.014119793085096841
2024-12-20,LISK,0,6334,0.015323904193961431,0.037417019415909768
2024-12-20,LISK,1,386038,0.21337138512976389,1.4273671329585058
2024-12-20,LYRA,0,406,5.4932078353232006e-05,0.000997347959205426
2024-12-20,LYRA,1,84608,0.011472119865569515,0.88380602247110107
2024-12-20,METAL,0,2,4.364987075328e-06,0.000125632895999492
2024-12-20,METAL,1,43339,0.000363042012398689,0.023524350160652525
2024-12-20,MINT,0,880,0.015707871615870631,0.00886876185748297
2024-12-20,MINT,1,325197,0.23418779399730763,2.1696729132243737
2024-12-20,MODE,0,2797,0.0039294324462026591,0.0147496892250819
2024-12-20,MODE,1,101156,0.034917894566477863,0.27337360404933009
2024-12-20,OPTIMISM,0,101602,1.4891142593898474,0.6404877347136223
2024-12-20,OPTIMISM,1,1038447,13.227434032533553,5.4502811680797931
2024-12-20,ORDERLY,0,20,8.68804e-10,7.7035966973720012e-06
2024-12-20,ORDERLY,1,54841,0.001109135120739593,0.031433758741674096
2024-12-20,POLYNOMIAL,0,13,6.107051182801e-06,0.001125002749146933
2024-12-20,POLYNOMIAL,1,45604,0.0023240764806894045,0.22865006799730342
2024-12-20,RACE,1,43258,2.4149102768e-08,8.865842298578e-06
2024-12-20,REDSTONE,0,40,0.00013100672544999698,1.6649621659106004e-05
2024-12-20,REDSTONE,1,46691,0.0035749638021662002,0.0025714609595103282
2024-12-20,SHAPE,0,8,2.63663928386e-07,3.3422821864759e-05
2024-12-20,SHAPE,1,44462,0.010365534230392213,0.018765451640987404
2024-12-20,SONEIUM,0,2,8.944844592600001e-08,6.1142807068499994e-06
2024-12-20,SONEIUM,1,43421,0.023112592555239862,0.0069264165160770165
2024-12-20,SWAN,0,186,4.2746888796553988e-05,0.00847954332453773
2024-12-20,SWAN,1,25200,0.0714651148400695,0.17805381937181763
2024-12-20,SWELL,0,52,0.00013938299169593302,0.000477004109525781
2024-12-20,SWELL,1,47756,0.0071316147946538606,0.022299255226550074
2024-12-20,UNICHAIN,1,88787,0.00011523138542068695,0.0073720908215927656
2024-12-20,WORLDCHAIN,0,2997,0.0046670571224666163,0.014020178665211847
2024-12-20,WORLDCHAIN,1,618318,0.056203997541097554,10.093727346183657
2024-12-20,XTERIO,1,43100,1.1622422196000003e-05,0.0057740027616540431
2024-12-20,ZORA,0,326,0.00099168181009209378,0.0036723594864315114
2024-12-20,ZORA,1,80988,0.046281466841130381,0.33995554697730657
2024-12-21,AUTOMATA,1,43683,0.0015318876585478183,7.5160687571321212
2024-12-21,BASE,0,1428820,8.3786928175878028,0.7432271251542899
2024-12-21,BASE,1,7153228,67.989080450706879,3.6739160057054026
2024-12-21,BOB,0,337,0.000583760121485985,0.0011923283690959863
2024-12-21,BOB,1,80894,0.024428941419085668,0.083832907638556511
2024-12-21,CYBER,0,20,0.000125365767262666,7.5334331787335e-05
2024-12-21,CYBER,1,107869,0.038584349532144069,0.13294336194403272
2024-12-21,FRAX,0,909,0.0020548998748240533,0.0013209719630550064
2024-12-21,FRAX,1,53240,0.038006475159913608,0.01562377168045067
2024-12-21,HAM,0,119,7.9733169108e-08,0.00015422089781201698
2024-12-21,HAM,1,142295,0.00019058586117920879,0.028898433866248151
2024-12-21,INK,0,368,0.0013292579095192992,0.00035255123618941134
2024-12-21,INK,1,98200,0.067390415293196726,0.0047285699582698985
2024-12-21,KROMA,0,88,0.00010661312459771098,6.1293175777049028e-05
2024-12-21,KROMA,1,146157,0.0018637696313564143,0.021306241470697811
2024-12-21,LISK,0,4951,0.017997279696924766,0.0048605629139398992
2024-12-21,LISK,1,439789,0.25184983109500347,0.26624414386167661
2024-12-21,LYRA,0,114,0.000115323492507859,0.000175036693967429
2024-12-21,LYRA,1,72468,0.00744555466782263,0.30534781412265583
2024-12-21,METAL,0,3,4.415591466344e-06,7.5303139756623992e-05
2024-12-21,METAL,1,43522,0.00053012370697612117,0.0046402545739902953
2024-12-21,MINT,0,799,0.0020220444513884173,0.0018037564201068839
2024-12-21,MINT,1,326670,0.23471220266157819,0.59294006794836518
2024-12-21,MODE,0,1179,0.00074506299273403994,0.00097813566639412455
2024-12-21,MODE,1,87646,0.021415654061840112,0.02849928258892152
2024-12-21,OPTIMISM,0,59431,0.39457615013588038,0.033380667386727833
2024-12-21,OPTIMISM,1,1140279,5.0926197758046641,0.52460892804106329
2024-12-21,ORDERLY,0,22,1.958629100175e-05,4.665589981947e-06
2024-12-21,ORDERLY,1,56717,0.0021260569430879778,0.008871025366361019
2024-12-21,POLYNOMIAL,0,2,7.8434197653679991e-06,8.874660354533e-06
2024-12-21,POLYNOMIAL,1,44515,0.0011774082399801488,0.036432305790039768
2024-12-21,RACE,1,43396,2.5206341999999997e-08,1.6339583519e-08
2024-12-21,REDSTONE,0,49,0.00022509209754224591,1.0009905272035003e-05
2024-12-21,REDSTONE,1,46673,0.0037149036254983461,0.001661717387822252
2024-12-21,SHAPE,0,39,3.9392221116681007e-05,0.000182940840361262
2024-12-21,SHAPE,1,46810,0.013410773420772184,0.028177772452085137
2024-12-21,SONEIUM,0,83,0.027404756536959108,0.00022538871005535902
2024-12-21,SONEIUM,1,44513,0.10832184000501666,0.00065605401944465356
2024-12-21,SWAN,0,199,0.00018527846455851997,0.00053724077852890576
2024-12-21,SWAN,1,29637,0.058492712213643015,0.026488977109978492
2024-12-21,SWELL,0,60,0.000207209489146185,6.5228623911135991e-05
2024-12-21,SWELL,1,47475,0.0039091379227839274,0.0014867824184891312
2024-12-21,UNICHAIN,1,88594,0.00010017214632051399,0.0005401400485230811
2024-12-21,WORLDCHAIN,0,1534,0.0055670739194817152,0.00067555468932245825
2024-12-21,WORLDCHAIN,1,616730,0.043370217108248912,1.3744000471354578
2024-12-21,XTERIO,1,43306,5.1376080760799834e-06,0.000689713810123287
2024-12-21,ZORA,0,487,0.0018273396642944,0.0020155808731908208
2024-12-21,ZORA,1,100349,0.069478089082559924,0.15639582618869519
2024-12-22,AUTOMATA,1,43334,0.0015219884018949352,5.7729719184262285
2024-12-22,BASE,0,1791678,6.3348816893372026,0.4855139372288575
2024-12-22,BASE,1,7755227,55.314565389886731,1.4685778526406732
2024-12-22,BOB,0,399,0.00016528456032492903,0.00068887991631188215
2024-12-22,BOB,1,77013,0.03157017594389866,0.055770212291457649
2024-12-22,CYBER,0,41,1.7543540107548e-05,7.225865939975e-05
2024-12-22,CYBER,1,100231,0.0083392737362279375,0.088932529845445571
2024-12-22,FRAX,0,423,0.00040315113381861215,0.00048729633669769535
2024-12-22,FRAX,1,51610,0.027792045095437218,0.010826529071163228
2024-12-22,HAM,0,83,2.7286374368e-08,3.1205731415732996e-05
2024-12-22,HAM,1,176009,0.00020300698014580034,0.015418067444897585
2024-12-22,INK,0,434,0.0008420677271692127,0.00022996556672385401
2024-12-22,INK,1,99083,0.046901440523166443,0.0019306118313909991
2024-12-22,KROMA,0,91,7.6693477527722042e-05,1.7934393616099002e-05
2024-12-22,KROMA,1,179635,0.0032085431614050836,0.015597362455297706
2024-12-22,LISK,0,6674,0.021479032672189587,0.0031529079853004306
2024-12-22,LISK,1,492881,0.28825793894281715,0.17976109748849514
2024-12-22,LYRA,0,238,7.9546068488106991e-05,0.000181571307735369
2024-12-22,LYRA,1,72077,0.0074103230571216268,0.23468539726875487
2024-12-22,METAL,0,1,3.9687100011240005e-06,3.0393331829889e-05
2024-12-22,METAL,1,43721,0.0017246082879749049,0.0029399084977689114
2024-12-22,MINT,0,2256,0.0018301320553055426,0.004330390134837373
2024-12-22,MINT,1,324221,0.21461329873744522,0.39955669210963385
2024-12-22,MODE,0,1291,0.0010931603051729654,0.00063638988243990935
2024-12-22,MODE,1,103324,0.017616053618942529,0.021407116031612518
2024-12-22,OPTIMISM,0,56064,0.2527631038607534,0.013643414876576328
2024-12-22,OPTIMISM,1,1095517,4.0611382115998378,0.21138927667634938
2024-12-22,ORDERLY,0,19,1.159606918775e-05,2.617268457605e-06
2024-12-22,ORDERLY,1,56498,0.0025607859097757247,0.0059227424010895695
2024-12-22,POLYNOMIAL,0,34,0.000127479704223352,0.000123175839710426
2024-12-22,POLYNOMIAL,1,44601,0.0050102849990460293,0.027840672757816876
2024-12-22,RACE,1,43308,0.0,
2024-12-22,REDSTONE,0,152,0.00023896218532939509,1.5947504740714009e-05
2024-12-22,REDSTONE,1,48699,0.0042910199887190989,0.0014017834855548133
2024-12-22,SHAPE,0,20,2.0050012056732e-05,7.9893702597079e-05
2024-12-22,SHAPE,1,48305,0.014288457642369922,0.029160874228154
2024-12-22,SONEIUM,0,16,0.000180689062740284,2.2235434108707e-05
2024-12-22,SONEIUM,1,43495,0.019330193017598904,0.00031601799683654883
2024-12-22,SWAN,0,133,1.5734280318661e-05,0.00026327262236138096
2024-12-22,SWAN,1,23629,0.0056061718846462071,0.005579799783314781
2024-12-22,SWELL,0,61,0.00023208012079387288,3.6793696416972008e-05
2024-12-22,SWELL,1,47782,0.0068964987235239136,0.00081431136604882771
2024-12-22,UNICHAIN,1,88985,9.8523842773593119e-05,0.00025592718520766711
2024-12-22,WORLDCHAIN,0,1257,0.0023521568533244955,0.000268747557567432
2024-12-22,WORLDCHAIN,1,597625,0.03317882578027876,0.63243602208911642
2024-12-22,XTERIO,1,43353,5.3269699574749858e-06,0.0008111676720510511
2024-12-22,ZORA,0,449,0.0017431982117572728,0.0013435492706500879
2024-12-22,ZORA,1,95838,0.058663715146776541,0.099077984575219158
2024-12-23,AUTOMATA,1,43506,0.0015547293926192146,8.9616853921042576
2024-12-23,BASE,0,1588271,9.2717309404009978,2.3911743403767347
2024-12-23,BASE,1,7043373,82.502845706900573,11.134242913490896
2024-12-23,BOB,0,489,0.00027119774741003093,0.0015825786428753316
2024-12-23,BOB,1,80681,0.024062850900395304,0.1165145276306377
2024-12-23,CYBER,0,296,0.00016125982682859671,0.0011379734813723712
2024-12-23,CYBER,1,64912,0.024061342582215834,0.037801038767554355
2024-12-23,FRAX,0,1851,0.0011110351285159965,0.0025082029243322251
2024-12-23,FRAX,1,57524,0.030328737336877177,0.034651577925826731
2024-12-23,HAM,0,124,1.5383449069999998e-08,3.9297895056378e-05
2024-12-23,HAM,1,195668,0.0014693174093146234,0.0179944570616895
2024-12-23,INK,0,244,0.0013585013917449616,0.00056443027638455672
2024-12-23,INK,1,102905,0.19246997188591106,0.032476524213256204
2024-12-23,KROMA,0,142,0.000104729643129252,0.00033334881484410416
2024-12-23,KROMA,1,146574,0.0054919939729925552,0.060510289980562737
2024-12-23,LISK,0,8523,0.030059621241728167,0.014205051526850011
2024-12-23,LISK,1,607220,0.45583360965758257,0.80623582895391555
2024-12-23,LYRA,0,201,0.00017041668007185498,0.000464664433935138
2024-12-23,LYRA,1,76361,0.0082002234219033365,0.38539864783388628
2024-12-23,METAL,0,1,4.4081317575e-08,5.403004168147e-06
2024-12-23,METAL,1,43424,0.0016160226420286038,0.0048104469148302588
2024-12-23,MINT,0,6330,0.00323990577511421,0.0094550204504605835
2024-12-23,MINT,1,328706,0.26129985069508566,0.61821078593352441
2024-12-23,MODE,0,2221,0.0026363781349704107,0.003323699609553431
2024-12-23,MODE,1,94423,0.0352525542931323,0.07291424841836941
2024-12-23,OPTIMISM,0,56683,0.36985766264852576,0.12280054935713516
2024-12-23,OPTIMISM,1,1049510,5.9285328990113078,1.6251777765182565
2024-12-23,ORDERLY,0,24,7.5635761694999995e-06,5.086971258192e-06
2024-12-23,ORDERLY,1,57025,0.0018512106644230516,0.00988716143144071
2024-12-23,POLYNOMIAL,0,32,0.00012310431022208,7.8414709300568013e-05
2024-12-23,POLYNOMIAL,1,45230,0.003598791331489467,0.074904553955958492
2024-12-23,RACE,1,43367,3.48226124016e-07,5.21591684794e-07
2024-12-23,REDSTONE,0,309,0.00022969218391767786,5.203650624748801e-05
