date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-derive_v2_protocol,forecasted_TVL_opchain-derive_v2_protocol
2024-12-01 00:00:00,0.21328181332759374,0.24648113601748592,-0.0008677590667347777,6.60987206109632e-06,0.0,0.0,2963999.4874792867,47048839.19683935
2024-12-02 00:00:00,0.3318407210725757,0.2804077422786911,0.010026939563750094,5.340864535698315e-06,0.0,0.0,2678673.557341566,58990027.84770341
2024-12-03 00:00:00,0.558227266474658,0.2780084260312069,-0.024671628904774194,2.8452445806662857e-06,0.0,0.0,2626822.371438543,54543911.92395209
2024-12-04 00:00:00,0.5482075353506384,0.15529756915853796,-0.009494225726011022,3.5726647243508026e-06,0.0,0.0,2870163.3580659493,53766363.30399341
2024-12-05 00:00:00,0.4609973986657179,0.13170230184255405,-0.014052172234269324,3.797596649926644e-06,0.0,0.0,2534837.3542116513,53103993.43368896
2024-12-06 00:00:00,0.22924130337443607,0.4247109232096029,-0.001111559057230868,6.2102302955680785e-06,0.0,0.0,2653346.712278778,53181613.22100177
2024-12-07 00:00:00,0.3241750536215196,0.2966141627643773,-0.001430506237542816,6.612584022973832e-06,0.0,0.0,2351510.138533038,53524336.22323633
2024-12-08 00:00:00,0.14050739404124726,0.2961009120666441,-0.0015177997123185154,6.619954294083018e-06,0.0,0.0,2351386.8077952513,56799153.867007755
2024-12-09 00:00:00,0.20340727904551908,0.3269375547905518,0.014505604957663933,6.050009414459766e-06,0.0,0.0,2323373.490004494,53871972.36377294
2024-12-10 00:00:00,0.18650468764388908,0.3302105421680681,0.011326318627303326,3.113954342332551e-06,0.0,0.0,2261319.7877639597,50570404.41675233
2024-12-11 00:00:00,0.2720907708185549,0.20674676291255514,0.011327962057398893,5.254152640095885e-06,0.0,0.0,2112076.680911178,57213220.789408706
2024-12-12 00:00:00,0.3867865485074813,0.3138848355545934,0.01296264865811447,4.547424329466943e-06,0.0,0.0,1960332.6649906659,50279426.94750524
2024-12-13 00:00:00,0.2570386104517675,0.19924863160795597,0.023473712629095127,5.3386588160983845e-06,0.0,0.0,2078383.0909336398,56875936.51206577
2024-12-14 00:00:00,0.33965843136024143,0.2930676477084575,0.018509964991728876,6.416969946505868e-06,0.0,0.0,1855605.2397020143,60573108.54750955
2024-12-15 00:00:00,0.30858212263645873,0.3016725800686387,0.03663533494960811,6.121118940439251e-06,0.0,0.0,1882475.6524896699,56521904.80636292
2024-12-16 00:00:00,0.36804243721900876,0.15677432733967947,0.04354142957321118,4.771536044986698e-06,0.0,0.0,1681959.357855592,55576988.09396167
2024-12-17 00:00:00,0.33591018051235194,0.17767393804964854,0.04814519822317437,8.980732486286612e-06,0.0,0.0,1738715.1685060235,51983744.35625754
2024-12-18 00:00:00,0.29694476839495815,0.4785398430775387,0.039954975968805644,1.0004962298691885e-05,0.0,0.0,1608454.4511867599,49911859.690715246
2024-12-19 00:00:00,0.3907153384322709,0.2510261134328997,0.03746287904477291,7.558414624329543e-06,0.0,0.0,1561329.968774116,52990974.46747324
2024-12-20 00:00:00,0.3261697671987555,0.29120294088443727,0.0487571086789638,8.983535925967855e-06,0.0,0.0,1525475.3816277534,55310120.464268975
2024-12-21 00:00:00,0.22802856903869895,0.33546501138719587,0.02151876513832072,1.1301467930292569e-05,0.0,0.0,1479160.8035770464,53614276.54842584
2024-12-22 00:00:00,0.15581848279717936,0.45114271164334435,0.011740606271745186,1.7059071775426183e-05,0.0,0.0,1272517.2826332622,59390398.16145669
2024-12-23 00:00:00,0.19542441189288431,0.18666920237310092,0.013778780942820338,9.939621762341175e-06,0.0,0.0,1412418.9149875853,53397268.67050207
2024-12-24 00:00:00,0.34487925500968153,0.31272634663033316,0.014410328835968647,7.842716268890152e-06,0.0,0.0,1269989.082086026,58972890.09807819
2024-12-25 00:00:00,0.4855711176601998,0.3103504560646855,0.015409838023299623,7.555951329192439e-06,0.0,0.0,1243542.3635400387,52343557.17998137
2024-12-25 22:56:49,0.27827089971267716,0.2175862468721212,0.014387043546617505,6.284327803672486e-06,0.0,0.0,,
2024-12-26 00:00:00,0.2308483836869747,0.4175438969265091,0.00888428717306459,6.8484473983058515e-06,0.0,0.0,1247286.8749378386,
2024-12-27 00:00:00,0.3422079700186924,0.1757378312766313,0.017129723968697025,7.952996655441485e-06,0.0,0.0,1225059.8901920295,
2024-12-28 00:00:00,0.4041049970143426,0.28335641420222085,0.015896830002934653,6.138757092184818e-06,0.0,0.0,1027921.7897350151,
2024-12-29 00:00:00,0.26942196152445275,0.22712214524864968,0.048189033890286524,7.504636127815938e-06,0.0,0.0,1014724.6699937603,
2024-12-30 00:00:00,0.4203717932136394,0.20949040426165014,0.0581735968727385,5.690030535283827e-06,0.0,0.0,1037071.5851435716,
2024-12-31 00:00:00,0.37490689504391717,0.3240409741890594,0.08454498086028658,5.169459912470724e-06,0.0,0.0,922298.2440030829,
2025-01-01 00:00:00,0.41253046200808785,0.23748865496600188,0.13450089583963562,4.555744611583737e-06,0.0,0.0,840673.5136661784,
2025-01-02 00:00:00,0.3592167104915189,0.17367088245046397,0.04666941390146149,7.989355834798471e-06,0.0,0.0,841830.5170824879,
2025-01-03 00:00:00,0.2436031147732309,0.173668004663339,0.025620795328442227,3.958500582162627e-06,0.0,0.0,791799.1856581969,
2025-01-04 00:00:00,0.39085517727839264,0.35546467322486475,-0.009311327079866722,1.7219353836995125e-06,0.0,0.0,743645.7034187738,
2025-01-05 00:00:00,0.21121974764588589,0.23813790306074759,-0.05246659896979057,1.223692187190662e-06,0.0,0.0,732527.9735763258,
2025-01-06 00:00:00,0.3339855016605625,0.2738239554332364,-0.05020682984648838,3.349731462404641e-07,0.0,0.0,670317.8155082102,
2025-01-07 00:00:00,0.35164479296608453,0.32843841474289565,6.057693952635948e-10,6.211993117830286e-06,0.0,0.0,669330.1960924049,
2025-01-08 00:00:00,0.31632923859177514,0.20451342879733073,5.282502447446692e-10,6.449371591461753e-06,0.0,0.0,640906.1857971958,
2025-01-09 00:00:00,0.3553071792971827,0.29653093353835075,7.79636442649099e-10,7.586585393323871e-06,0.0,0.0,586957.625651904,
2025-01-10 00:00:00,0.3586532720608144,0.14221761708377345,0.006603245025315874,5.729304747879164e-06,0.0,0.0,623307.1753762007,
2025-01-11 00:00:00,0.3423924633287,0.16241750475913092,-0.005461273168544036,1.143762702782003e-05,0.0,0.0,580187.6101869964,
2025-01-12 00:00:00,0.34883657283156405,0.3210602896811651,-0.008945706710625332,1.0720198925479563e-05,0.0,0.0,557096.7264650967,
2025-01-13 00:00:00,0.25989020839362953,0.10676619074883005,1.1600449762484856e-09,8.184554209035272e-06,0.0,0.0,524309.4669884795,
2025-01-14 00:00:00,0.1944454690593578,0.15939746502874086,1.0977327971761489e-09,4.386662450881541e-06,0.0,0.0,491689.8137209433,
2025-01-15 00:00:00,0.48428569746732364,0.22304626604851144,6.088431249229067e-10,1.0252276910409155e-05,0.0,0.0,478708.86908627313,
2025-01-16 00:00:00,0.1499234385618686,0.2217297034874317,0.02090499719625377,1.8160704023041444e-06,0.0,0.0,420081.0966457031,
2025-01-17 00:00:00,0.23146442989019098,0.2611182350903636,0.02592318875537633,1.2458419264473664e-06,0.0,0.0,431594.0794775079,
2025-01-18 00:00:00,0.1610398123325515,0.2659580830292181,0.03340499514110039,1.6873502803483296e-06,0.0,0.0,424482.18525926466,
2025-01-19 00:00:00,0.29552744942449777,0.39973026305687964,0.05892818951111697,8.93126806869233e-06,0.0,0.0,364938.7689160267,
2025-01-20 00:00:00,0.4712624609399958,0.28875824169120484,0.07975256873846481,1.0050791795723505e-05,0.0,0.0,357262.8994326323,
2025-01-21 00:00:00,0.23283944477092172,0.27029575904831815,0.11290422062595148,6.758393084610395e-06,0.0,0.0,352724.07117159973,
2025-01-22 00:00:00,0.36531957063498094,0.2162970058709938,0.09428691745118997,7.261200903044845e-06,0.0,0.0,319509.8946952137,
2025-01-23 00:00:00,0.28728521761289955,0.15471541447603576,0.16278882112570825,6.457288524361076e-06,0.0,0.0,320671.0951251763,
2025-01-24 00:00:00,0.3954512348333013,0.3691185908156103,0.13611583936701876,6.742417331657454e-06,0.0,0.0,273985.1464212223,
2025-01-25 00:00:00,0.2847113964375945,0.10597747596246167,0.004619489878491094,3.367301629287744e-06,0.0,0.0,279328.46329446405,
2025-01-26 00:00:00,0.3419717124882442,0.24937546346348768,0.0033928292574749506,6.312369195382948e-06,0.0,0.0,254127.87977085754,
2025-01-26 03:34:59,0.41835352802902015,0.26282138727802723,0.00365934605795665,8.279199054351317e-06,0.0,0.0,,
2025-01-26 03:43:11,0.22103140700297494,0.20208397548062865,0.027189333956578302,8.292207617583288e-06,0.0,0.0,223271.36434497783,
2025-01-27 00:00:00,0.13947288065492366,0.3148572634931429,0.028575094193028616,8.512579828901632e-06,0.0,0.0,,
2025-01-28 00:00:00,0.4657157610231823,0.19400960870800554,0.045084609356062545,2.9253514065277414e-06,0.0,0.0,,
2025-01-29 00:00:00,0.28057098916037665,0.3930098480901367,0.020007451896879243,6.135178017048089e-06,0.0,0.0,,
2025-01-30 00:00:00,0.2752569793761826,0.32241220199360315,0.012010948782322181,8.76051274187689e-06,0.0,0.0,,
2025-01-31 00:00:00,0.3988899425601718,0.2056207325591884,0.015581206006105153,3.815211543423018e-06,0.0,0.0,,
2025-02-01 00:00:00,0.32826756906681104,0.3645322717654262,0.013811455375554126,4.201410514844443e-06,0.0,0.0,,
2025-02-02 00:00:00,0.16113127659474163,0.3192029015206088,0.01520036082216444,5.865607539206535e-06,0.0,0.0,,
2025-02-03 00:00:00,0.4998780699536574,0.31766456882220573,0.01628269638671055,5.544313058496531e-06,0.0,0.0,,
2025-02-04 00:00:00,0.27548179241823617,0.22929585765028063,0.031052854941226227,7.794667242295282e-06,0.0,0.0,,
2025-02-05 00:00:00,0.3360800682680327,0.3433945905115985,0.03380661118894843,7.919434740330627e-06,0.0,0.0,,
2025-02-06 00:00:00,0.23721127431419106,0.2500560292596269,0.03972588116233965,5.3763802232633635e-06,0.0,0.0,,
2025-02-07 00:00:00,0.2941935029959475,0.22905149371912828,0.02077576199173175,5.318041018763256e-06,0.0,0.0,,
2025-02-08 00:00:00,0.3718006735988264,0.20699446713172917,0.01713775240750454,5.467786650651573e-06,0.0,0.0,,
2025-02-09 00:00:00,0.3291135215006496,0.32997695981117386,0.028049044105075194,7.484668187119144e-06,0.0,0.0,,
2025-02-10 00:00:00,0.24976051275456723,0.220888541081935,0.009259266506316635,3.2678569666385396e-06,0.0,0.0,,
