,Project ID,Project Name,Dev Tool ID,Dev Tool Name,Relationship Type,Num Project Devs Engaging with Dev Tool,Num Smart Contract Devs Engaging with Dev Tool,Project Total Txns,Project Total Gas Fees
1717,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Both,8,1,73967808.0,645.3079333914869
1718,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,AMRUj6HUvwYnxDOM8OlY2YoA4f33M2X7NODmHamC_XI=,hardhat-tracer-zemse,Engagement,1,1,1155747.0,10.082936459241983
1719,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,jUda1pi-FdNlaUmgKq51B4h8x4wX3QTN2fZkKq6N0vw=,yearn,Engagement,1,1,1155747.0,10.082936459241983
1720,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,rainbow,Both,3,1,10401723.0,90.74642813317786
1721,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,vyperlang,Engagement,1,1,1155747.0,10.082936459241983
1722,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,CPTUhEYSDbWL0ObLMFNlnHSRRWPwlCv_AThvHc3PUPI=,latticexyz,Engagement,1,1,1155747.0,10.082936459241983
1723,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,s2giQnp5svL0I7pcrQoj7hsvJxixDjz_1aMLrPnxIhY=,ezkl-zkonduit,Engagement,1,1,1155747.0,10.082936459241983
1724,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,y9t7a2RCN_Cxpi-g-8Qmb5txYxaC0nARzZwmwSWinuI=,foundry,Both,7,1,56631603.0,494.063886502857
1725,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Both,2,1,4622988.0,40.33174583696793
1726,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Engagement,2,1,4622988.0,40.33174583696793
1727,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,I7klaOzOk3CyM27yBLQvpnlu2V6WBB2gpstz0XgjnLE=,snekmate,Engagement,1,1,1155747.0,10.082936459241983
1728,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,Dc8DKDCOLAOKl0Hv9vWh3krpsqkG-Sk9defPhrWHqPg=,cryo-paradigmxyz,Engagement,4,1,18491952.0,161.3269833478718
1729,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,dappnode,Engagement,1,1,1155747.0,10.082936459241983
1730,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,tgh4Nfzx1PGlz2i8zMrbHi9DuPLpQUnmtVqYZ7v83Fo=,reth-paradigmxyz,Engagement,1,1,1155747.0,10.082936459241983
1731,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,Skg2WIacZgsQJx8bP11NeCHF6mkHjHZ-VCmKmi97u3U=,solidity-ethereum,Engagement,1,1,1155747.0,10.082936459241983
1732,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,D1kTRxhL5jyrUMM89CpODFq7N0OFAiVX04m_1FUqktk=,blocknative,Engagement,1,1,1155747.0,10.082936459241983
1733,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,wrz_lpU0UrltVunMsG6Mx9ymPsPycRDETgrmiYSlorM=,wallet-guard,Engagement,1,1,1155747.0,10.082936459241983
1734,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,gqc1KYoATFx8-JbkTkVblT6DS2K8tVOSdWUkEoiyGDs=,go-ethereum,Both,2,1,4622988.0,40.33174583696793
1735,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,revoke-cash,Engagement,1,1,1155747.0,10.082936459241983
1736,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Both,1,1,1155747.0,10.082936459241983
1737,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Both,1,1,1155747.0,10.082936459241983
1738,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,p0d52ry1DHeogcfqG6LhWQDbBYD473gv6MLSMmsdEdo=,snapshot-labs,Engagement,1,1,1155747.0,10.082936459241983
1739,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,PCE9LCHH01ZkCYO-GdLEM4DDJdJvBR9xzfW5Ix5N-Sw=,indexsupply,Engagement,1,1,1155747.0,10.082936459241983
1740,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,_QBOPdPbl_8ExyR31kRUE57LGk3SQ6wmZc8nY48VPso=,testinprod-io,Engagement,1,1,1155747.0,10.082936459241983
1741,o7Tegl37mRn3t51qS50mf-ENGA98ACIQV01Ae_NWWf0=,0xproject,ApZUQBKEOWON_LM9juy_o0kXUqjeZO1rFirFeN-kN7s=,dethcrypto,Engagement,1,1,1155747.0,10.082936459241983
1742,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,zerion,DIFwzDKrLDsrfbdzXMd0V-K852SAS7sR0loKq0bIlco=,libp2p,Dependency,0,1,213782.0,2.2608474983450884
1743,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,zerion,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,1,213782.0,2.2608474983450884
1744,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,zerion,_-S_4OPQhIH4TID_hmmAA5OXTOHKI4iN4pvDgt3elQk=,ipfs,Dependency,0,1,213782.0,2.2608474983450884
1745,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,zerion,57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,rainbow,Engagement,2,1,855128.0,9.043389993380355
1746,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,zerion,AMRUj6HUvwYnxDOM8OlY2YoA4f33M2X7NODmHamC_XI=,hardhat-tracer-zemse,Dependency,0,1,213782.0,2.2608474983450884
1747,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,zerion,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,1,213782.0,2.2608474983450884
1748,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,zerion,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,1,213782.0,2.2608474983450884
1749,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,zerion,D1kTRxhL5jyrUMM89CpODFq7N0OFAiVX04m_1FUqktk=,blocknative,Engagement,1,1,213782.0,2.2608474983450884
1750,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,zerion,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,1,213782.0,2.2608474983450884
1751,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,zerion,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Both,1,1,213782.0,2.2608474983450884
1752,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,zerion,gqc1KYoATFx8-JbkTkVblT6DS2K8tVOSdWUkEoiyGDs=,go-ethereum,Dependency,0,1,213782.0,2.2608474983450884
1753,qrZ5lmzuaQVAZyC5fHeOPpECbVS26eys606P6zoccLA=,sturdyfi,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,45365.0,0.22283778705162097
1754,qrZ5lmzuaQVAZyC5fHeOPpECbVS26eys606P6zoccLA=,sturdyfi,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,45365.0,0.22283778705162097
1755,qrZ5lmzuaQVAZyC5fHeOPpECbVS26eys606P6zoccLA=,sturdyfi,cMy_ZibGiUZCzPBHjDsLrCgBqbqPC-RANz_ePZYqwRU=,tenderly,Dependency,0,0,45365.0,0.22283778705162097
1756,qrZ5lmzuaQVAZyC5fHeOPpECbVS26eys606P6zoccLA=,sturdyfi,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Engagement,1,0,45365.0,0.22283778705162097
1757,qrZ5lmzuaQVAZyC5fHeOPpECbVS26eys606P6zoccLA=,sturdyfi,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,0,45365.0,0.22283778705162097
1758,qrZ5lmzuaQVAZyC5fHeOPpECbVS26eys606P6zoccLA=,sturdyfi,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,45365.0,0.22283778705162097
1759,qrZ5lmzuaQVAZyC5fHeOPpECbVS26eys606P6zoccLA=,sturdyfi,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,45365.0,0.22283778705162097
1760,qrZ5lmzuaQVAZyC5fHeOPpECbVS26eys606P6zoccLA=,sturdyfi,49IQVtGGIRnaELpl9hbznb1FNpTo-lH6AL9GKBq5JoE=,apeworx,Engagement,1,0,45365.0,0.22283778705162097
1761,rLw1b0UsMNE_FDVwCb2yFFQg0He5hCSSmizhQI5wo2g=,mystcl,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,3666.0,0.03026039417706904
1762,rLw1b0UsMNE_FDVwCb2yFFQg0He5hCSSmizhQI5wo2g=,mystcl,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,3666.0,0.03026039417706904
1763,rLw1b0UsMNE_FDVwCb2yFFQg0He5hCSSmizhQI5wo2g=,mystcl,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,3666.0,0.03026039417706904
1764,roio0OJav0JQmq2VSFdCKym0tFSPDpI6FbHJLIVh8PQ=,3dns-xyz,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,0,84404.0,0.9465505706104604
1765,roio0OJav0JQmq2VSFdCKym0tFSPDpI6FbHJLIVh8PQ=,3dns-xyz,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,84404.0,0.9465505706104604
1766,roio0OJav0JQmq2VSFdCKym0tFSPDpI6FbHJLIVh8PQ=,3dns-xyz,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,84404.0,0.9465505706104604
1767,roio0OJav0JQmq2VSFdCKym0tFSPDpI6FbHJLIVh8PQ=,3dns-xyz,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,84404.0,0.9465505706104604
1768,roio0OJav0JQmq2VSFdCKym0tFSPDpI6FbHJLIVh8PQ=,3dns-xyz,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,84404.0,0.9465505706104604
1769,roio0OJav0JQmq2VSFdCKym0tFSPDpI6FbHJLIVh8PQ=,3dns-xyz,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,84404.0,0.9465505706104604
1770,rvyqDExdarDX64y6DV81DKP4JMcZGjbb60sRsZWIC18=,eugenix.io,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,50624.0,0.012736733955356603
1771,rvyqDExdarDX64y6DV81DKP4JMcZGjbb60sRsZWIC18=,eugenix.io,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,50624.0,0.012736733955356603
1772,rvyqDExdarDX64y6DV81DKP4JMcZGjbb60sRsZWIC18=,eugenix.io,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,50624.0,0.012736733955356603
1773,s-CBtYoLtHOdwdbn73NwsPWNwQ3Nv1sRHbAxyc-GPAI=,nfthook,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,31364.0,0.005137741820576261
1774,s-CBtYoLtHOdwdbn73NwsPWNwQ3Nv1sRHbAxyc-GPAI=,nfthook,QMXrH8r1mqwEjb22WQc5yYn2EWQjGyLNE-wJxUleSMY=,crate-crypto,Dependency,0,0,31364.0,0.005137741820576261
1775,s-CBtYoLtHOdwdbn73NwsPWNwQ3Nv1sRHbAxyc-GPAI=,nfthook,MCpsUwYZfHNmAmI2Msxk5JorgS4Bgt7_3vvFT5HHnGw=,blst-supranational,Dependency,0,0,31364.0,0.005137741820576261
1776,s-CBtYoLtHOdwdbn73NwsPWNwQ3Nv1sRHbAxyc-GPAI=,nfthook,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,31364.0,0.005137741820576261
1777,s-CBtYoLtHOdwdbn73NwsPWNwQ3Nv1sRHbAxyc-GPAI=,nfthook,gqc1KYoATFx8-JbkTkVblT6DS2K8tVOSdWUkEoiyGDs=,go-ethereum,Dependency,0,0,31364.0,0.005137741820576261
1778,s-CBtYoLtHOdwdbn73NwsPWNwQ3Nv1sRHbAxyc-GPAI=,nfthook,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,0,31364.0,0.005137741820576261
1779,s-CBtYoLtHOdwdbn73NwsPWNwQ3Nv1sRHbAxyc-GPAI=,nfthook,DIFwzDKrLDsrfbdzXMd0V-K852SAS7sR0loKq0bIlco=,libp2p,Dependency,0,0,31364.0,0.005137741820576261
1780,s-CBtYoLtHOdwdbn73NwsPWNwQ3Nv1sRHbAxyc-GPAI=,nfthook,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,31364.0,0.005137741820576261
1781,s-CBtYoLtHOdwdbn73NwsPWNwQ3Nv1sRHbAxyc-GPAI=,nfthook,_-S_4OPQhIH4TID_hmmAA5OXTOHKI4iN4pvDgt3elQk=,ipfs,Dependency,0,0,31364.0,0.005137741820576261
1782,sFzHtsqyVdyXNoD0PeH7rZzK2uhvJIMh7tMco1AW3ho=,opti-domains,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,6.0,9.4359667780231e-05
1783,sFzHtsqyVdyXNoD0PeH7rZzK2uhvJIMh7tMco1AW3ho=,opti-domains,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,0,6.0,9.4359667780231e-05
1784,sFzHtsqyVdyXNoD0PeH7rZzK2uhvJIMh7tMco1AW3ho=,opti-domains,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,6.0,9.4359667780231e-05
1785,sFzHtsqyVdyXNoD0PeH7rZzK2uhvJIMh7tMco1AW3ho=,opti-domains,1mBkagpZ6JI5aGrhKsfnb7_M1rtz8N6nraFghzTJs-w=,ethereum-attestation-service,Dependency,0,0,6.0,9.4359667780231e-05
1786,sFzHtsqyVdyXNoD0PeH7rZzK2uhvJIMh7tMco1AW3ho=,opti-domains,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,6.0,9.4359667780231e-05
1787,sFzHtsqyVdyXNoD0PeH7rZzK2uhvJIMh7tMco1AW3ho=,opti-domains,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,0,6.0,9.4359667780231e-05
1788,sFzHtsqyVdyXNoD0PeH7rZzK2uhvJIMh7tMco1AW3ho=,opti-domains,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,6.0,9.4359667780231e-05
1789,sFzHtsqyVdyXNoD0PeH7rZzK2uhvJIMh7tMco1AW3ho=,opti-domains,57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,rainbow,Dependency,0,0,6.0,9.4359667780231e-05
1790,sFzHtsqyVdyXNoD0PeH7rZzK2uhvJIMh7tMco1AW3ho=,opti-domains,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,6.0,9.4359667780231e-05
1791,sFzHtsqyVdyXNoD0PeH7rZzK2uhvJIMh7tMco1AW3ho=,opti-domains,gqc1KYoATFx8-JbkTkVblT6DS2K8tVOSdWUkEoiyGDs=,go-ethereum,Dependency,0,0,6.0,9.4359667780231e-05
1792,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,rainbow,Dependency,0,0,3598035.0,41.41665405778795
1793,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,7gUDkvUsSCuHnuP7sm59b35QEtUkBQ1g5Usam51USRc=,defi-wonderland,Dependency,0,0,3598035.0,41.41665405778795
1794,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,Dc8DKDCOLAOKl0Hv9vWh3krpsqkG-Sk9defPhrWHqPg=,cryo-paradigmxyz,Engagement,1,0,3598035.0,41.41665405778795
1795,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,utP0HUUvVZW22pMwXVjj5QkWWWfGXv-i6LCpkH5IkaY=,alloy-rs,Engagement,1,0,3598035.0,41.41665405778795
1796,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,0,3598035.0,41.41665405778795
1797,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,ly1cUPtyndtB2i_a7hXXzOcpSsH-WGsdZg4LYZmX3sg=,usedapp-truefieng,Dependency,0,0,3598035.0,41.41665405778795
1798,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,D1kTRxhL5jyrUMM89CpODFq7N0OFAiVX04m_1FUqktk=,blocknative,Both,1,0,3598035.0,41.41665405778795
1799,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,H59Qz1nOryIXejh_JM9bE6TVB7u1yLTAUxOpva_WxXw=,chronicleprotocol,Engagement,1,0,3598035.0,41.41665405778795
1800,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,_-S_4OPQhIH4TID_hmmAA5OXTOHKI4iN4pvDgt3elQk=,ipfs,Dependency,0,0,3598035.0,41.41665405778795
1801,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,3598035.0,41.41665405778795
1802,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,Pv9DcQi2GVUwbkEZPSnblqG96Ij1wGqJaeR_2OTedCk=,lighthouse-sigp,Engagement,1,0,3598035.0,41.41665405778795
1803,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,3598035.0,41.41665405778795
1804,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,3598035.0,41.41665405778795
1805,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,Dependency,0,0,3598035.0,41.41665405778795
1806,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,V-4zX6sbpekcUa8dFB8nfRW3IpxnGtGjDIUHg8eJmnc=,shapeshift,Dependency,0,0,3598035.0,41.41665405778795
1807,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,y9t7a2RCN_Cxpi-g-8Qmb5txYxaC0nARzZwmwSWinuI=,foundry,Engagement,2,0,14392140.0,165.66661623115172
1808,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,oEZd9jgPWaKJGuupx-tvUXbdQi5zQ7zNdtdDcpoHODA=,synpress-synthexio,Both,2,0,14392140.0,165.66661623115172
1809,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,Y-O2nnqzudGeu_SO3Z-iGC0SQ0r-hhqXxbv-af1MBds=,fe-ethereum,Engagement,1,0,3598035.0,41.41665405778795
1810,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Both,3,0,32382315.0,372.7498865200914
1811,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,Dwx7FnWfcaVm5hKf1lTvTbndelM6HSuxGPfbVXzxft4=,otterscan,Engagement,1,0,3598035.0,41.41665405778795
1812,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,DIFwzDKrLDsrfbdzXMd0V-K852SAS7sR0loKq0bIlco=,libp2p,Dependency,0,0,3598035.0,41.41665405778795
1813,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,3598035.0,41.41665405778795
1814,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,3598035.0,41.41665405778795
1815,sbnlvN2OV8y140ijKiAr12nnhEkcKAYZyaxtOZOteqs=,across,p0d52ry1DHeogcfqG6LhWQDbBYD473gv6MLSMmsdEdo=,snapshot-labs,Engagement,1,0,3598035.0,41.41665405778795
1816,scSF_Mv7D1uKSfOkctcJP5ZiK90PvzqwSD3lTlhph1E=,blobs-live-apexethdev,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,0,93.0,5.1508582029509e-05
1817,suNcKrcUE7ZKYbA2sDFgmMEh7IQ_1LD0OTgZy3KoUB0=,bguan2020-unlonely,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,199.0,0.0011933246516531257
1818,suNcKrcUE7ZKYbA2sDFgmMEh7IQ_1LD0OTgZy3KoUB0=,bguan2020-unlonely,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,199.0,0.0011933246516531257
1819,suNcKrcUE7ZKYbA2sDFgmMEh7IQ_1LD0OTgZy3KoUB0=,bguan2020-unlonely,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,0,199.0,0.0011933246516531257
1820,suNcKrcUE7ZKYbA2sDFgmMEh7IQ_1LD0OTgZy3KoUB0=,bguan2020-unlonely,GJOhFEjiR9_MpR4M7bW7_v-uaJCpQ4f1oitvaTm-sNQ=,0x-splits,Dependency,0,0,199.0,0.0011933246516531257
1821,suNcKrcUE7ZKYbA2sDFgmMEh7IQ_1LD0OTgZy3KoUB0=,bguan2020-unlonely,PZA75rAKiN4P9poFNpkZYK-yrF1r3WgpEHmbvwPjbXk=,zora,Dependency,0,0,199.0,0.0011933246516531257
1822,suNcKrcUE7ZKYbA2sDFgmMEh7IQ_1LD0OTgZy3KoUB0=,bguan2020-unlonely,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,0,199.0,0.0011933246516531257
1823,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,Dwx7FnWfcaVm5hKf1lTvTbndelM6HSuxGPfbVXzxft4=,otterscan,Engagement,2,2,1156824.0,67.84273406618549
1824,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,wqMqsuF1yLtr3OBt49nDELFIu3S7pQHmIRc4GNzpbjQ=,scopelift,Engagement,1,2,289206.0,16.960683516546375
1825,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,cMy_ZibGiUZCzPBHjDsLrCgBqbqPC-RANz_ePZYqwRU=,tenderly,Dependency,0,2,289206.0,16.960683516546375
1826,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,_-S_4OPQhIH4TID_hmmAA5OXTOHKI4iN4pvDgt3elQk=,ipfs,Dependency,0,2,289206.0,16.960683516546375
1827,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,7gUDkvUsSCuHnuP7sm59b35QEtUkBQ1g5Usam51USRc=,defi-wonderland,Dependency,0,2,289206.0,16.960683516546375
1828,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Engagement,2,2,1156824.0,67.84273406618549
1829,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,perpetual-protocol,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Both,1,2,289206.0,16.960683516546375
