,package_source,package,github_org_count,artifact_namespace,artifact_name,op_project_count,op_onchain_project_count,op_project_share,op_onchain_project_share,ratio,oso_project
80493,NPM,@swc/types,172,swc,types,69.0,38.0,0.10815047021943573,0.10919540229885058,1.0096618357487923,
82375,NPM,hyphenate-style-name,369,hyphenate-style-name,hyphenate-style-name,138.0,76.0,0.21630094043887146,0.21839080459770116,1.0096618357487923,
80324,NPM,@smithy/protocol-http,161,smithy,protocol-http,69.0,38.0,0.10815047021943573,0.10919540229885058,1.0096618357487923,
82791,NPM,resize-observer-polyfill,471,resize-observer-polyfill,resize-observer-polyfill,167.0,92.0,0.2617554858934169,0.26436781609195403,1.0099800399201597,
84324,NPM,@babel/plugin-transform-react-display-name,1001,babel,plugin-transform-react-display-name,314.0,173.0,0.49216300940438873,0.49712643678160917,1.010084925690021,
79462,NPM,babel-plugin-add-module-exports,125,babel-plugin-add-module-exports,babel-plugin-add-module-exports,49.0,27.0,0.0768025078369906,0.07758620689655173,1.0102040816326532,
79485,NPM,flatstr,126,flatstr,flatstr,49.0,27.0,0.0768025078369906,0.07758620689655173,1.0102040816326532,
81690,NPM,@algolia/client-personalization,270,algolia,client-personalization,98.0,54.0,0.1536050156739812,0.15517241379310345,1.0102040816326532,
79397,NPM,xstate,123,xstate,xstate,49.0,27.0,0.0768025078369906,0.07758620689655173,1.0102040816326532,
79262,NPM,@smithy/util-waiter,118,smithy,util-waiter,49.0,27.0,0.0768025078369906,0.07758620689655173,1.0102040816326532,
79123,NPM,exif-parser,113,exif-parser,exif-parser,49.0,27.0,0.0768025078369906,0.07758620689655173,1.0102040816326532,
79911,NPM,usehooks-ts,144,usehooks-ts,usehooks-ts,49.0,27.0,0.0768025078369906,0.07758620689655173,1.0102040816326532,
83676,NPM,smart-buffer,772,smart-buffer,smart-buffer,274.0,151.0,0.42946708463949845,0.4339080459770115,1.0103406326034063,
85052,NPM,@babel/parser,1464,babel,parser,450.0,248.0,0.7053291536050157,0.7126436781609196,1.0103703703703704,babel
82855,NPM,xml2js,496,xml2js,xml2js,176.0,97.0,0.27586206896551724,0.27873563218390807,1.0104166666666667,
83571,NPM,zod,729,zod,zod,254.0,140.0,0.3981191222570533,0.40229885057471265,1.010498687664042,
83264,NPM,check-types,635,check-types,check-types,205.0,113.0,0.3213166144200627,0.32471264367816094,1.0105691056910568,
83261,NPM,tryer,634,tryer,tryer,205.0,113.0,0.3213166144200627,0.32471264367816094,1.0105691056910568,
83259,NPM,bfj,634,bfj,bfj,205.0,113.0,0.3213166144200627,0.32471264367816094,1.0105691056910568,
83254,NPM,hoopy,631,hoopy,hoopy,205.0,113.0,0.3213166144200627,0.32471264367816094,1.0105691056910568,
83945,NPM,cssom,871,cssom,cssom,283.0,156.0,0.44357366771159873,0.4482758620689655,1.010600706713781,
81015,NPM,web3modal,210,web3modal,web3modal,78.0,43.0,0.12225705329153605,0.1235632183908046,1.0106837606837606,
81033,NPM,d3-hierarchy,211,d3-hierarchy,d3-hierarchy,78.0,43.0,0.12225705329153605,0.1235632183908046,1.0106837606837606,
83563,NPM,socks-proxy-agent,722,socks-proxy-agent,socks-proxy-agent,263.0,145.0,0.4122257053291536,0.4166666666666667,1.0107731305449938,
84804,NPM,jest-worker,1256,jest-worker,jest-worker,399.0,220.0,0.6253918495297806,0.632183908045977,1.0108604845446951,
81717,NPM,css-unit-converter,272,css-unit-converter,css-unit-converter,107.0,59.0,0.1677115987460815,0.16954022988505746,1.0109034267912773,
84117,NPM,array.prototype.tosorted,933,array.prototype.tosorted,array.prototype.tosorted,301.0,166.0,0.4717868338557994,0.47701149425287354,1.0110741971207087,
82853,NPM,term-size,495,term-size,term-size,194.0,107.0,0.30407523510971785,0.3074712643678161,1.011168384879725,
83081,NPM,react-app-polyfill,586,react-app-polyfill,react-app-polyfill,194.0,107.0,0.30407523510971785,0.3074712643678161,1.011168384879725,
84765,NPM,@babel/plugin-syntax-jsx,1227,babel,plugin-syntax-jsx,388.0,214.0,0.6081504702194357,0.6149425287356322,1.011168384879725,
83440,NPM,case-sensitive-paths-webpack-plugin,689,case-sensitive-paths-webpack-plugin,case-sensitive-paths-webpack-plugin,223.0,123.0,0.3495297805642633,0.35344827586206895,1.0112107623318385,
83626,NPM,babel-plugin-dynamic-import-node,752,babel-plugin-dynamic-import-node,babel-plugin-dynamic-import-node,252.0,139.0,0.3949843260188088,0.3994252873563218,1.0112433862433863,
84044,NPM,dom-converter,900,dom-converter,dom-converter,281.0,155.0,0.44043887147335425,0.4454022988505747,1.0112692763938316,
84047,NPM,utila,900,utila,utila,281.0,155.0,0.44043887147335425,0.4454022988505747,1.0112692763938316,
84045,NPM,pretty-error,900,pretty-error,pretty-error,281.0,155.0,0.44043887147335425,0.4454022988505747,1.0112692763938316,
84046,NPM,renderkid,900,renderkid,renderkid,281.0,155.0,0.44043887147335425,0.4454022988505747,1.0112692763938316,
82131,NPM,trim-trailing-lines,332,trim-trailing-lines,trim-trailing-lines,116.0,64.0,0.18181818181818182,0.1839080459770115,1.011494252873563,
80480,NPM,vscode-uri,171,vscode-uri,vscode-uri,58.0,32.0,0.09090909090909091,0.09195402298850575,1.011494252873563,
80205,NPM,@types/anymatch,156,types,anymatch,58.0,32.0,0.09090909090909091,0.09195402298850575,1.011494252873563,
80209,NPM,promise-polyfill,156,promise-polyfill,promise-polyfill,58.0,32.0,0.09090909090909091,0.09195402298850575,1.011494252873563,
78202,NPM,eslint-plugin-cypress,87,eslint-plugin-cypress,eslint-plugin-cypress,29.0,16.0,0.045454545454545456,0.04597701149425287,1.011494252873563,
82124,NPM,is-word-character,331,is-word-character,is-word-character,116.0,64.0,0.18181818181818182,0.1839080459770115,1.011494252873563,
77092,NPM,@types/axios,66,types,axios,29.0,16.0,0.045454545454545456,0.04597701149425287,1.011494252873563,
79079,NPM,server-destroy,112,server-destroy,server-destroy,29.0,16.0,0.045454545454545456,0.04597701149425287,1.011494252873563,
76338,NPM,@types/ramda,56,types,ramda,29.0,16.0,0.045454545454545456,0.04597701149425287,1.011494252873563,
77774,NPM,babel-preset-gatsby,78,babel-preset-gatsby,babel-preset-gatsby,29.0,16.0,0.045454545454545456,0.04597701149425287,1.011494252873563,
77818,NPM,gatsby-plugin-page-creator,79,gatsby-plugin-page-creator,gatsby-plugin-page-creator,29.0,16.0,0.045454545454545456,0.04597701149425287,1.011494252873563,
79560,NPM,@smithy/eventstream-codec,130,smithy,eventstream-codec,58.0,32.0,0.09090909090909091,0.09195402298850575,1.011494252873563,
84451,NPM,@babel/plugin-syntax-class-static-block,1052,babel,plugin-syntax-class-static-block,319.0,176.0,0.5,0.5057471264367817,1.0114942528735633,
82829,NPM,css-color-names,487,css-color-names,css-color-names,174.0,96.0,0.2727272727272727,0.27586206896551724,1.0114942528735633,
84403,NPM,istanbul-reports,1039,istanbul-reports,istanbul-reports,357.0,197.0,0.5595611285266457,0.5660919540229885,1.011671335200747,
84404,NPM,istanbul-lib-report,1039,istanbul-lib-report,istanbul-lib-report,357.0,197.0,0.5595611285266457,0.5660919540229885,1.011671335200747,
82408,NPM,before-after-hook,375,before-after-hook,before-after-hook,154.0,85.0,0.2413793103448276,0.2442528735632184,1.0119047619047619,
82409,NPM,universal-user-agent,375,universal-user-agent,universal-user-agent,154.0,85.0,0.2413793103448276,0.2442528735632184,1.0119047619047619,
82398,NPM,@octokit/request,374,octokit,request,154.0,85.0,0.2413793103448276,0.2442528735632184,1.0119047619047619,
82403,NPM,@octokit/endpoint,374,octokit,endpoint,154.0,85.0,0.2413793103448276,0.2442528735632184,1.0119047619047619,
84961,NPM,@babel/helper-split-export-declaration,1394,babel,helper-split-export-declaration,433.0,239.0,0.6786833855799373,0.6867816091954023,1.0119322555812162,
84960,NPM,@babel/helper-function-name,1393,babel,helper-function-name,433.0,239.0,0.6786833855799373,0.6867816091954023,1.0119322555812162,
85023,NPM,react,1438,react,react,433.0,239.0,0.6786833855799373,0.6867816091954023,1.0119322555812162,facebook-oss
83754,NPM,stream-http,800,stream-http,stream-http,279.0,154.0,0.4373040752351097,0.4425287356321839,1.01194743130227,
84011,NPM,error-stack-parser,887,error-stack-parser,error-stack-parser,279.0,154.0,0.4373040752351097,0.4425287356321839,1.01194743130227,
84010,NPM,stackframe,887,stackframe,stackframe,279.0,154.0,0.4373040752351097,0.4425287356321839,1.01194743130227,
81660,NPM,@docsearch/react,267,docsearch,react,96.0,53.0,0.15047021943573669,0.15229885057471265,1.0121527777777777,
83974,NPM,xmlchars,876,xmlchars,xmlchars,288.0,159.0,0.45141065830721006,0.45689655172413796,1.0121527777777777,
81183,ACTIONS,pnpm/action-setup,223,0,0,96.0,53.0,0.15047021943573669,0.15229885057471265,1.0121527777777777,
83972,NPM,saxes,876,saxes,saxes,288.0,159.0,0.45141065830721006,0.45689655172413796,1.0121527777777777,
81646,NPM,@docsearch/css,266,docsearch,css,96.0,53.0,0.15047021943573669,0.15229885057471265,1.0121527777777777,
83939,NPM,@types/eslint-scope,868,types,eslint-scope,268.0,148.0,0.4200626959247649,0.42528735632183906,1.0124378109452736,
83168,NPM,postcss-double-position-gradients,614,postcss-double-position-gradients,postcss-double-position-gradients,201.0,111.0,0.31504702194357365,0.31896551724137934,1.0124378109452739,
83181,NPM,resolve-url-loader,616,resolve-url-loader,resolve-url-loader,201.0,111.0,0.31504702194357365,0.31896551724137934,1.0124378109452739,
82819,NPM,indexes-of,484,indexes-of,indexes-of,172.0,95.0,0.26959247648902823,0.27298850574712646,1.0125968992248062,
81904,NPM,detab,296,detab,detab,105.0,58.0,0.164576802507837,0.16666666666666666,1.0126984126984127,
82412,NPM,@mrmlnc/readdir-enhanced,376,mrmlnc,readdir-enhanced,143.0,79.0,0.22413793103448276,0.22701149425287356,1.0128205128205128,
84943,NPM,@babel/helper-module-transforms,1378,babel,helper-module-transforms,429.0,237.0,0.6724137931034483,0.6810344827586207,1.0128205128205128,
84944,NPM,@babel/helper-simple-access,1378,babel,helper-simple-access,429.0,237.0,0.6724137931034483,0.6810344827586207,1.0128205128205128,
84082,NPM,whatwg-encoding,915,whatwg-encoding,whatwg-encoding,295.0,163.0,0.46238244514106586,0.46839080459770116,1.0129943502824859,
84054,NPM,cssstyle,902,cssstyle,cssstyle,295.0,163.0,0.46238244514106586,0.46839080459770116,1.0129943502824859,
83795,NPM,@next/env,818,next,env,266.0,147.0,0.4169278996865204,0.4224137931034483,1.013157894736842,
84736,NPM,jsx-ast-utils,1209,jsx-ast-utils,jsx-ast-utils,380.0,210.0,0.5956112852664577,0.603448275862069,1.013157894736842,
78314,NPM,emotion-theming,90,emotion-theming,emotion-theming,38.0,21.0,0.05956112852664577,0.0603448275862069,1.0131578947368423,
79832,NPM,xxhashjs,142,xxhashjs,xxhashjs,38.0,21.0,0.05956112852664577,0.0603448275862069,1.0131578947368423,
78052,PIP,sphinx,84,0,0,38.0,21.0,0.05956112852664577,0.0603448275862069,1.0131578947368423,
81848,NPM,string-hash,288,string-hash,string-hash,114.0,63.0,0.1786833855799373,0.1810344827586207,1.0131578947368423,
78231,NPM,isemail,88,isemail,isemail,38.0,21.0,0.05956112852664577,0.0603448275862069,1.0131578947368423,
82797,NPM,@nicolo-ribaudo/eslint-scope-5-internals,473,nicolo-ribaudo,eslint-scope-5-internals,152.0,84.0,0.23824451410658307,0.2413793103448276,1.0131578947368423,
78584,NPM,caniuse-db,98,caniuse-db,caniuse-db,38.0,21.0,0.05956112852664577,0.0603448275862069,1.0131578947368423,
81048,NPM,base16,213,base16,base16,76.0,42.0,0.11912225705329153,0.1206896551724138,1.0131578947368423,
84118,NPM,jiti,933,jiti,jiti,304.0,168.0,0.47648902821316613,0.4827586206896552,1.0131578947368423,
81054,NPM,react-base16-styling,214,react-base16-styling,react-base16-styling,76.0,42.0,0.11912225705329153,0.1206896551724138,1.0131578947368423,
81967,NPM,@vue/shared,304,vue,shared,114.0,63.0,0.1786833855799373,0.1810344827586207,1.0131578947368423,
83994,NPM,@babel/plugin-proposal-private-methods,883,babel,plugin-proposal-private-methods,275.0,152.0,0.43103448275862066,0.4367816091954023,1.0133333333333334,
84964,NPM,@babel/core,1398,babel,core,436.0,241.0,0.6833855799373041,0.6925287356321839,1.0133792048929662,babel
84007,NPM,@babel/plugin-transform-react-jsx-development,886,babel,plugin-transform-react-jsx-development,284.0,157.0,0.445141065830721,0.4511494252873563,1.0134976525821595,
82269,NPM,unherit,356,unherit,unherit,123.0,68.0,0.19278996865203762,0.19540229885057472,1.013550135501355,
83250,NPM,postcss-custom-properties,629,postcss-custom-properties,postcss-custom-properties,208.0,115.0,0.32601880877742945,0.33045977011494254,1.013621794871795,
85027,NPM,@babel/template,1439,babel,template,443.0,245.0,0.6943573667711599,0.7040229885057471,1.0139202407825432,babel
85026,NPM,@babel/generator,1439,babel,generator,443.0,245.0,0.6943573667711599,0.7040229885057471,1.0139202407825432,babel
85025,NPM,@babel/traverse,1439,babel,traverse,443.0,245.0,0.6943573667711599,0.7040229885057471,1.0139202407825432,babel
85066,NPM,@babel/types,1480,babel,types,452.0,250.0,0.7084639498432602,0.7183908045977011,1.0140117994100293,babel
83987,NPM,html-webpack-plugin,882,html-webpack-plugin,html-webpack-plugin,273.0,151.0,0.4278996865203762,0.4339080459770115,1.014041514041514,
83825,NPM,is-potential-custom-element-name,826,is-potential-custom-element-name,is-potential-custom-element-name,273.0,151.0,0.4278996865203762,0.4339080459770115,1.014041514041514,
79014,ACTIONS,actions/create-release,110,0,0,47.0,26.0,0.07366771159874608,0.07471264367816093,1.0141843971631208,
81452,NPM,math-random,246,math-random,math-random,94.0,52.0,0.14733542319749215,0.14942528735632185,1.0141843971631208,
83056,NPM,@surma/rollup-plugin-off-main-thread,571,surma,rollup-plugin-off-main-thread,188.0,104.0,0.2946708463949843,0.2988505747126437,1.0141843971631208,
79418,NPM,codemirror,124,codemirror,codemirror,47.0,26.0,0.07366771159874608,0.07471264367816093,1.0141843971631208,
82939,NPM,npm-normalize-package-bin,521,npm-normalize-package-bin,npm-normalize-package-bin,188.0,104.0,0.2946708463949843,0.2988505747126437,1.0141843971631208,
79523,PIP,pillow,128,0,0,47.0,26.0,0.07366771159874608,0.07471264367816093,1.0141843971631208,
80106,NPM,@firebase/app-types,152,firebase,app-types,47.0,26.0,0.07366771159874608,0.07471264367816093,1.0141843971631208,
84012,NPM,nwsapi,888,nwsapi,nwsapi,291.0,161.0,0.4561128526645768,0.46264367816091956,1.0143184421534936,
83783,NPM,fork-ts-checker-webpack-plugin,811,fork-ts-checker-webpack-plugin,fork-ts-checker-webpack-plugin,253.0,140.0,0.39655172413793105,0.40229885057471265,1.0144927536231885,
81799,NPM,@algolia/client-search,283,algolia,client-search,103.0,57.0,0.1614420062695925,0.16379310344827586,1.0145631067961165,
84955,NPM,is-path-inside,1388,is-path-inside,is-path-inside,430.0,238.0,0.6739811912225705,0.6839080459770115,1.0147286821705428,
84946,NPM,@babel/helpers,1380,babel,helpers,430.0,238.0,0.6739811912225705,0.6839080459770115,1.0147286821705428,
84185,NPM,rc,960,rc,rc,327.0,181.0,0.512539184952978,0.5201149425287356,1.0147808358817534,
84763,NPM,@babel/plugin-syntax-json-strings,1225,babel,plugin-syntax-json-strings,383.0,212.0,0.6003134796238244,0.6091954022988506,1.0147954743255005,
81564,NPM,conventional-changelog-preset-loader,258,conventional-changelog-preset-loader,conventional-changelog-preset-loader,112.0,62.0,0.1755485893416928,0.1781609195402299,1.0148809523809523,
80327,NPM,good-listener,162,good-listener,good-listener,56.0,31.0,0.0877742946708464,0.08908045977011494,1.0148809523809523,
80344,NPM,delegate,163,delegate,delegate,56.0,31.0,0.0877742946708464,0.08908045977011494,1.0148809523809523,
80257,NPM,@hookform/resolvers,158,hookform,resolvers,56.0,31.0,0.0877742946708464,0.08908045977011494,1.0148809523809523,
81565,NPM,conventional-changelog-core,258,conventional-changelog-core,conventional-changelog-core,112.0,62.0,0.1755485893416928,0.1781609195402299,1.0148809523809523,
81585,NPM,tinyspy,259,tinyspy,tinyspy,112.0,62.0,0.1755485893416928,0.1781609195402299,1.0148809523809523,
81575,NPM,git-semver-tags,258,git-semver-tags,git-semver-tags,112.0,62.0,0.1755485893416928,0.1781609195402299,1.0148809523809523,
80333,NPM,select,162,select,select,56.0,31.0,0.0877742946708464,0.08908045977011494,1.0148809523809523,
84536,NPM,http-proxy-agent,1098,http-proxy-agent,http-proxy-agent,354.0,196.0,0.554858934169279,0.5632183908045977,1.015065913370998,
84097,NPM,whatwg-mimetype,925,whatwg-mimetype,whatwg-mimetype,298.0,165.0,0.4670846394984326,0.47413793103448276,1.0151006711409396,
81708,NPM,gitconfiglocal,272,gitconfiglocal,gitconfiglocal,121.0,67.0,0.1896551724137931,0.1925287356321839,1.0151515151515151,
82934,NPM,escape-goat,519,escape-goat,escape-goat,186.0,103.0,0.29153605015673983,0.2959770114942529,1.015232974910394,
83821,NPM,@babel/plugin-proposal-logical-assignment-operators,824,babel,plugin-proposal-logical-assignment-operators,260.0,144.0,0.40752351097178685,0.41379310344827586,1.0153846153846153,
80472,NPM,date-now,171,date-now,date-now,65.0,36.0,0.10188087774294671,0.10344827586206896,1.0153846153846153,
80731,NPM,eslint-plugin-react-refresh,192,eslint-plugin-react-refresh,eslint-plugin-react-refresh,65.0,36.0,0.10188087774294671,0.10344827586206896,1.0153846153846153,
80651,NPM,react-side-effect,186,react-side-effect,react-side-effect,65.0,36.0,0.10188087774294671,0.10344827586206896,1.0153846153846153,
83823,NPM,styled-jsx,825,styled-jsx,styled-jsx,269.0,149.0,0.4216300940438871,0.4281609195402299,1.0154894671623296,
82979,NPM,dateformat,534,dateformat,dateformat,204.0,113.0,0.31974921630094044,0.32471264367816094,1.0155228758169934,
82664,NPM,@csstools/postcss-ic-unit,429,csstools,postcss-ic-unit,139.0,77.0,0.21786833855799373,0.22126436781609196,1.0155875299760193,
83732,NPM,os-browserify,793,os-browserify,os-browserify,278.0,154.0,0.43573667711598746,0.4425287356321839,1.0155875299760193,
82661,NPM,@csstools/postcss-oklab-function,429,csstools,postcss-oklab-function,139.0,77.0,0.21786833855799373,0.22126436781609196,1.0155875299760193,
82663,NPM,@csstools/postcss-color-function,429,csstools,postcss-color-function,139.0,77.0,0.21786833855799373,0.22126436781609196,1.0155875299760193,
82668,NPM,@csstools/postcss-progressive-custom-properties,431,csstools,postcss-progressive-custom-properties,139.0,77.0,0.21786833855799373,0.22126436781609196,1.0155875299760193,
84525,NPM,is-obj,1094,is-obj,is-obj,352.0,195.0,0.5517241379310345,0.5603448275862069,1.015625,
84933,NPM,gensync,1365,gensync,gensync,426.0,236.0,0.6677115987460815,0.6781609195402298,1.0156494522691704,
84198,NPM,@babel/plugin-proposal-numeric-separator,966,babel,plugin-proposal-numeric-separator,296.0,164.0,0.46394984326018807,0.47126436781609193,1.0157657657657657,
83307,NPM,xdg-basedir,652,xdg-basedir,xdg-basedir,222.0,123.0,0.34796238244514105,0.35344827586206895,1.0157657657657657,
