date,totalLiquidityUSD,readable_date,protocol
1729555200,17035186.4322,2024-10-22 00:00:00,resolv_protocol
1729641600,17138609.72903,2024-10-23 00:00:00,resolv_protocol
1729728000,16317654.42057,2024-10-24 00:00:00,resolv_protocol
1729814400,16323749.69341,2024-10-25 00:00:00,resolv_protocol
1729900800,16375802.23639,2024-10-26 00:00:00,resolv_protocol
1729987200,16421398.43022,2024-10-27 00:00:00,resolv_protocol
1730073600,16440879.97504,2024-10-28 00:00:00,resolv_protocol
1730160000,16456657.10365,2024-10-29 00:00:00,resolv_protocol
1730246400,9118630.44253,2024-10-30 00:00:00,resolv_protocol
1730332800,9108686.63323,2024-10-31 00:00:00,resolv_protocol
1730419200,16534589.04483,2024-11-01 00:00:00,resolv_protocol
1730505600,16414798.32797,2024-11-02 00:00:00,resolv_protocol
1730592000,16507645.60443,2024-11-03 00:00:00,resolv_protocol
1730678400,16516109.174,2024-11-04 00:00:00,resolv_protocol
1730764800,16532524.51172,2024-11-05 00:00:00,resolv_protocol
1730851200,16636783.01855,2024-11-06 00:00:00,resolv_protocol
1730937600,19240810.09384,2024-11-07 00:00:00,resolv_protocol
1731024000,19821784.28042,2024-11-08 00:00:00,resolv_protocol
1731110400,20161647.49392,2024-11-09 00:00:00,resolv_protocol
1731196800,20177359.43943,2024-11-10 00:00:00,resolv_protocol
1731283200,20353821.42661,2024-11-11 00:00:00,resolv_protocol
1731369600,20660194.94775,2024-11-12 00:00:00,resolv_protocol
1731456000,22637288.24026,2024-11-13 00:00:00,resolv_protocol
1731542400,22725402.41932,2024-11-14 00:00:00,resolv_protocol
1731628800,24068164.21032,2024-11-15 00:00:00,resolv_protocol
1731715200,24643975.82468,2024-11-16 00:00:00,resolv_protocol
1731801600,24344861.25377,2024-11-17 00:00:00,resolv_protocol
1731888000,24797084.53687,2024-11-18 00:00:00,resolv_protocol
1731974400,25185927.90821,2024-11-19 00:00:00,resolv_protocol
1732060800,25135138.41007,2024-11-20 00:00:00,resolv_protocol
1732147200,25554412.73309,2024-11-21 00:00:00,resolv_protocol
1732233600,25547579.49104,2024-11-22 00:00:00,resolv_protocol
1732320000,26122220.3938,2024-11-23 00:00:00,resolv_protocol
1732406400,26901391.21466,2024-11-24 00:00:00,resolv_protocol
1732492800,28464004.31977,2024-11-25 00:00:00,resolv_protocol
1732579200,29980178.48767,2024-11-26 00:00:00,resolv_protocol
