chain,date,token,value,readable_date,protocol
Ethereum,1590278400,USDT,48702970.77592,2020-05-24 00:00:00,uniswap_v1_protocol
Ethereum,1590364800,USDT,48278305.80356,2020-05-25 00:00:00,uniswap_v1_protocol
Ethereum,1590451200,USDT,47957965.9604,2020-05-26 00:00:00,uniswap_v1_protocol
Ethereum,1590537600,USDT,48077021.15627,2020-05-27 00:00:00,uniswap_v1_protocol
Ethereum,1590624000,USDT,48970434.88003,2020-05-28 00:00:00,uniswap_v1_protocol
Ethereum,1590710400,USDT,49996881.65309,2020-05-29 00:00:00,uniswap_v1_protocol
Ethereum,1590796800,USDT,50054175.71707,2020-05-30 00:00:00,uniswap_v1_protocol
Ethereum,1590883200,USDT,53255528.58112,2020-05-31 00:00:00,uniswap_v1_protocol
Ethereum,1590969600,USDT,51457352.04684,2020-06-01 00:00:00,uniswap_v1_protocol
Ethereum,1591056000,USDT,53263473.97789,2020-06-02 00:00:00,uniswap_v1_protocol
Ethereum,1591142400,USDT,50235604.92309,2020-06-03 00:00:00,uniswap_v1_protocol
Ethereum,1591228800,USDT,51647209.66168,2020-06-04 00:00:00,uniswap_v1_protocol
Ethereum,1591315200,USDT,52388825.2935,2020-06-05 00:00:00,uniswap_v1_protocol
Ethereum,1591401600,USDT,51365156.27166,2020-06-06 00:00:00,uniswap_v1_protocol
Ethereum,1591488000,USDT,50881421.76931,2020-06-07 00:00:00,uniswap_v1_protocol
Ethereum,1591574400,USDT,50518075.81759,2020-06-08 00:00:00,uniswap_v1_protocol
Ethereum,1591660800,USDT,49763315.46577,2020-06-09 00:00:00,uniswap_v1_protocol
Ethereum,1591747200,USDT,50234884.23068,2020-06-10 00:00:00,uniswap_v1_protocol
Ethereum,1591833600,USDT,50188773.4514,2020-06-11 00:00:00,uniswap_v1_protocol
Ethereum,1591920000,USDT,48357219.19491,2020-06-12 00:00:00,uniswap_v1_protocol
Ethereum,1592006400,USDT,48652945.86068,2020-06-13 00:00:00,uniswap_v1_protocol
Ethereum,1592092800,USDT,47996104.32136,2020-06-14 00:00:00,uniswap_v1_protocol
Ethereum,1592179200,USDT,46586030.95402,2020-06-15 00:00:00,uniswap_v1_protocol
Ethereum,1592265600,USDT,45565137.62648,2020-06-16 00:00:00,uniswap_v1_protocol
Ethereum,1592352000,USDT,45133962.92659,2020-06-17 00:00:00,uniswap_v1_protocol
Ethereum,1592438400,USDT,45113216.14543,2020-06-18 00:00:00,uniswap_v1_protocol
Ethereum,1592524800,USDT,44481200.6684,2020-06-19 00:00:00,uniswap_v1_protocol
Ethereum,1592611200,USDT,43280008.01357,2020-06-20 00:00:00,uniswap_v1_protocol
Ethereum,1592697600,USDT,43060272.42515,2020-06-21 00:00:00,uniswap_v1_protocol
Ethereum,1592784000,USDT,40984550.5195,2020-06-22 00:00:00,uniswap_v1_protocol
Ethereum,1592870400,USDT,42264001.96833,2020-06-23 00:00:00,uniswap_v1_protocol
Ethereum,1592956800,USDT,41143147.64532,2020-06-24 00:00:00,uniswap_v1_protocol
Ethereum,1593043200,USDT,39886150.68749,2020-06-25 00:00:00,uniswap_v1_protocol
Ethereum,1593129600,USDT,38936947.59549,2020-06-26 00:00:00,uniswap_v1_protocol
Ethereum,1593216000,USDT,36387236.27234,2020-06-27 00:00:00,uniswap_v1_protocol
Ethereum,1593302400,USDT,34517717.5052,2020-06-28 00:00:00,uniswap_v1_protocol
Ethereum,1593388800,USDT,34474491.326,2020-06-29 00:00:00,uniswap_v1_protocol
Ethereum,1593475200,USDT,32912010.1663,2020-06-30 00:00:00,uniswap_v1_protocol
Ethereum,1593561600,USDT,30211848.14968,2020-07-01 00:00:00,uniswap_v1_protocol
Ethereum,1593648000,USDT,30143192.09446,2020-07-02 00:00:00,uniswap_v1_protocol
Ethereum,1593734400,USDT,29907910.80209,2020-07-03 00:00:00,uniswap_v1_protocol
Ethereum,1593820800,USDT,29428416.23911,2020-07-04 00:00:00,uniswap_v1_protocol
Ethereum,1593907200,USDT,29163949.15409,2020-07-05 00:00:00,uniswap_v1_protocol
Ethereum,1593993600,USDT,28602414.05997,2020-07-06 00:00:00,uniswap_v1_protocol
Ethereum,1594080000,USDT,29437013.60698,2020-07-07 00:00:00,uniswap_v1_protocol
Ethereum,1594166400,USDT,26236176.27907,2020-07-08 00:00:00,uniswap_v1_protocol
Ethereum,1594252800,USDT,26344437.6502,2020-07-09 00:00:00,uniswap_v1_protocol
Ethereum,1594339200,USDT,25583846.48932,2020-07-10 00:00:00,uniswap_v1_protocol
Ethereum,1594425600,USDT,25232056.55173,2020-07-11 00:00:00,uniswap_v1_protocol
Ethereum,1594512000,USDT,24994221.33443,2020-07-12 00:00:00,uniswap_v1_protocol
Ethereum,1594598400,USDT,25341861.36497,2020-07-13 00:00:00,uniswap_v1_protocol
Ethereum,1594684800,USDT,23500912.18461,2020-07-14 00:00:00,uniswap_v1_protocol
Ethereum,1594771200,USDT,23645349.90313,2020-07-15 00:00:00,uniswap_v1_protocol
Ethereum,1594857600,USDT,23366654.43152,2020-07-16 00:00:00,uniswap_v1_protocol
Ethereum,1594944000,USDT,22785865.58673,2020-07-17 00:00:00,uniswap_v1_protocol
Ethereum,1595030400,USDT,22727034.46091,2020-07-18 00:00:00,uniswap_v1_protocol
Ethereum,1595116800,USDT,22760223.93065,2020-07-19 00:00:00,uniswap_v1_protocol
Ethereum,1595203200,USDT,22698141.33348,2020-07-20 00:00:00,uniswap_v1_protocol
Ethereum,1595289600,USDT,22677885.79216,2020-07-21 00:00:00,uniswap_v1_protocol
Ethereum,1595376000,USDT,23081525.21467,2020-07-22 00:00:00,uniswap_v1_protocol
Ethereum,1595462400,USDT,24302907.35965,2020-07-23 00:00:00,uniswap_v1_protocol
Ethereum,1595548800,USDT,24297475.92433,2020-07-24 00:00:00,uniswap_v1_protocol
Ethereum,1595635200,USDT,24105153.24272,2020-07-25 00:00:00,uniswap_v1_protocol
Ethereum,1595721600,USDT,20713470.01907,2020-07-26 00:00:00,uniswap_v1_protocol
Ethereum,1595808000,USDT,16305861.67326,2020-07-27 00:00:00,uniswap_v1_protocol
Ethereum,1595894400,USDT,16163803.54603,2020-07-28 00:00:00,uniswap_v1_protocol
Ethereum,1595980800,USDT,15990274.1636,2020-07-29 00:00:00,uniswap_v1_protocol
Ethereum,1596067200,USDT,16102761.22334,2020-07-30 00:00:00,uniswap_v1_protocol
Ethereum,1596153600,USDT,16351180.75147,2020-07-31 00:00:00,uniswap_v1_protocol
Ethereum,1596240000,USDT,16117306.80648,2020-08-01 00:00:00,uniswap_v1_protocol
Ethereum,1596326400,USDT,17605081.45768,2020-08-02 00:00:00,uniswap_v1_protocol
Ethereum,1596412800,USDT,17076042.49349,2020-08-03 00:00:00,uniswap_v1_protocol
Ethereum,1596499200,USDT,17513819.0632,2020-08-04 00:00:00,uniswap_v1_protocol
Ethereum,1596585600,USDT,17441000.59138,2020-08-05 00:00:00,uniswap_v1_protocol
Ethereum,1596672000,USDT,17556348.59712,2020-08-06 00:00:00,uniswap_v1_protocol
Ethereum,1596758400,USDT,17283076.84443,2020-08-07 00:00:00,uniswap_v1_protocol
Ethereum,1596844800,USDT,17629368.12629,2020-08-08 00:00:00,uniswap_v1_protocol
Ethereum,1596931200,USDT,17993892.07337,2020-08-09 00:00:00,uniswap_v1_protocol
Ethereum,1597017600,USDT,18083370.73211,2020-08-10 00:00:00,uniswap_v1_protocol
Ethereum,1597104000,USDT,17866323.39295,2020-08-11 00:00:00,uniswap_v1_protocol
Ethereum,1597190400,USDT,17364382.97027,2020-08-12 00:00:00,uniswap_v1_protocol
Ethereum,1597276800,USDT,16023053.69915,2020-08-13 00:00:00,uniswap_v1_protocol
Ethereum,1597363200,USDT,16619055.3829,2020-08-14 00:00:00,uniswap_v1_protocol
Ethereum,1597449600,USDT,17153085.79554,2020-08-15 00:00:00,uniswap_v1_protocol
Ethereum,1597536000,USDT,17243505.70115,2020-08-16 00:00:00,uniswap_v1_protocol
Ethereum,1597622400,USDT,16635053.8914,2020-08-17 00:00:00,uniswap_v1_protocol
Ethereum,1597708800,USDT,16728780.64212,2020-08-18 00:00:00,uniswap_v1_protocol
Ethereum,1597795200,USDT,16392696.9108,2020-08-19 00:00:00,uniswap_v1_protocol
Ethereum,1597881600,USDT,16069155.82587,2020-08-20 00:00:00,uniswap_v1_protocol
Ethereum,1597968000,USDT,16304360.69845,2020-08-21 00:00:00,uniswap_v1_protocol
Ethereum,1598054400,USDT,15660972.66529,2020-08-22 00:00:00,uniswap_v1_protocol
Ethereum,1598140800,USDT,14971702.59805,2020-08-23 00:00:00,uniswap_v1_protocol
Ethereum,1598227200,USDT,14711462.46551,2020-08-24 00:00:00,uniswap_v1_protocol
Ethereum,1598313600,USDT,15098782.12291,2020-08-25 00:00:00,uniswap_v1_protocol
Ethereum,1598400000,USDT,14371891.23511,2020-08-26 00:00:00,uniswap_v1_protocol
Ethereum,1598486400,USDT,14822936.9273,2020-08-27 00:00:00,uniswap_v1_protocol
Ethereum,1598572800,USDT,14568050.04118,2020-08-28 00:00:00,uniswap_v1_protocol
Ethereum,1598659200,USDT,14792725.98255,2020-08-29 00:00:00,uniswap_v1_protocol
Ethereum,1598745600,USDT,14710515.16573,2020-08-30 00:00:00,uniswap_v1_protocol
Ethereum,1598832000,USDT,15056327.12451,2020-08-31 00:00:00,uniswap_v1_protocol
Ethereum,1598918400,USDT,15059348.9545,2020-09-01 00:00:00,uniswap_v1_protocol
Ethereum,1599004800,USDT,15438919.5108,2020-09-02 00:00:00,uniswap_v1_protocol
Ethereum,1599091200,USDT,14435136.38858,2020-09-03 00:00:00,uniswap_v1_protocol
Ethereum,1599177600,USDT,13440853.95688,2020-09-04 00:00:00,uniswap_v1_protocol
Ethereum,1599264000,USDT,13396257.22676,2020-09-05 00:00:00,uniswap_v1_protocol
Ethereum,1599350400,USDT,12378534.94852,2020-09-06 00:00:00,uniswap_v1_protocol
Ethereum,1599436800,USDT,12841959.96292,2020-09-07 00:00:00,uniswap_v1_protocol
Ethereum,1599523200,USDT,12287531.0247,2020-09-08 00:00:00,uniswap_v1_protocol
Ethereum,1599609600,USDT,9630367.94001,2020-09-09 00:00:00,uniswap_v1_protocol
Ethereum,1599696000,USDT,9774344.83409,2020-09-10 00:00:00,uniswap_v1_protocol
Ethereum,1599782400,USDT,9678056.07713,2020-09-11 00:00:00,uniswap_v1_protocol
Ethereum,1599868800,USDT,9773617.57618,2020-09-12 00:00:00,uniswap_v1_protocol
Ethereum,1599955200,USDT,9539973.39123,2020-09-13 00:00:00,uniswap_v1_protocol
Ethereum,1600041600,USDT,7701371.04453,2020-09-14 00:00:00,uniswap_v1_protocol
Ethereum,1600128000,USDT,7747173.43693,2020-09-15 00:00:00,uniswap_v1_protocol
Ethereum,1600214400,USDT,7437315.92056,2020-09-16 00:00:00,uniswap_v1_protocol
Ethereum,1600300800,USDT,7462705.36329,2020-09-17 00:00:00,uniswap_v1_protocol
Ethereum,1600387200,USDT,7666171.01744,2020-09-18 00:00:00,uniswap_v1_protocol
Ethereum,1600473600,USDT,5681054.84796,2020-09-19 00:00:00,uniswap_v1_protocol
Ethereum,1600560000,USDT,5802270.30489,2020-09-20 00:00:00,uniswap_v1_protocol
Ethereum,1600646400,USDT,5567653.60728,2020-09-21 00:00:00,uniswap_v1_protocol
Ethereum,1600732800,USDT,5258896.80161,2020-09-22 00:00:00,uniswap_v1_protocol
Ethereum,1600819200,USDT,5144846.51945,2020-09-23 00:00:00,uniswap_v1_protocol
Ethereum,1600905600,USDT,5225779.40959,2020-09-24 00:00:00,uniswap_v1_protocol
Ethereum,1600992000,USDT,5039262.06934,2020-09-25 00:00:00,uniswap_v1_protocol
Ethereum,1601078400,USDT,5322969.29852,2020-09-26 00:00:00,uniswap_v1_protocol
Ethereum,1601164800,USDT,5234432.55473,2020-09-27 00:00:00,uniswap_v1_protocol
Ethereum,1601251200,USDT,5311149.0283,2020-09-28 00:00:00,uniswap_v1_protocol
Ethereum,1601337600,USDT,5261286.35206,2020-09-29 00:00:00,uniswap_v1_protocol
Ethereum,1601424000,USDT,5289970.23827,2020-09-30 00:00:00,uniswap_v1_protocol
Ethereum,1601510400,USDT,5261365.81556,2020-10-01 00:00:00,uniswap_v1_protocol
Ethereum,1601596800,USDT,5186315.84085,2020-10-02 00:00:00,uniswap_v1_protocol
Ethereum,1601683200,USDT,5085574.85503,2020-10-03 00:00:00,uniswap_v1_protocol
Ethereum,1601769600,USDT,5116340.59658,2020-10-04 00:00:00,uniswap_v1_protocol
Ethereum,1601856000,USDT,5131167.53715,2020-10-05 00:00:00,uniswap_v1_protocol
Ethereum,1601942400,USDT,4839617.55019,2020-10-06 00:00:00,uniswap_v1_protocol
Ethereum,1602028800,USDT,4663820.79997,2020-10-07 00:00:00,uniswap_v1_protocol
Ethereum,1602115200,USDT,4680252.32509,2020-10-08 00:00:00,uniswap_v1_protocol
Ethereum,1602201600,USDT,4743281.61215,2020-10-09 00:00:00,uniswap_v1_protocol
Ethereum,1602288000,USDT,4877219.31307,2020-10-10 00:00:00,uniswap_v1_protocol
Ethereum,1602374400,USDT,4929074.96136,2020-10-11 00:00:00,uniswap_v1_protocol
Ethereum,1602460800,USDT,4920850.59706,2020-10-12 00:00:00,uniswap_v1_protocol
Ethereum,1602547200,USDT,5045902.1123,2020-10-13 00:00:00,uniswap_v1_protocol
Ethereum,1602633600,USDT,4928522.34647,2020-10-14 00:00:00,uniswap_v1_protocol
Ethereum,1602720000,USDT,4870093.12016,2020-10-15 00:00:00,uniswap_v1_protocol
Ethereum,1602806400,USDT,4863209.51073,2020-10-16 00:00:00,uniswap_v1_protocol
Ethereum,1602892800,USDT,4466889.42288,2020-10-17 00:00:00,uniswap_v1_protocol
Ethereum,1602979200,USDT,4481999.4559,2020-10-18 00:00:00,uniswap_v1_protocol
Ethereum,1603065600,USDT,4545419.22368,2020-10-19 00:00:00,uniswap_v1_protocol
Ethereum,1603152000,USDT,4524554.36542,2020-10-20 00:00:00,uniswap_v1_protocol
Ethereum,1603238400,USDT,4421637.34154,2020-10-21 00:00:00,uniswap_v1_protocol
Ethereum,1603324800,USDT,4536754.01524,2020-10-22 00:00:00,uniswap_v1_protocol
Ethereum,1603411200,USDT,4354719.35403,2020-10-23 00:00:00,uniswap_v1_protocol
Ethereum,1603497600,USDT,4789055.66519,2020-10-24 00:00:00,uniswap_v1_protocol
Ethereum,1603584000,USDT,4824043.43384,2020-10-25 00:00:00,uniswap_v1_protocol
Ethereum,1603670400,USDT,4728184.87925,2020-10-26 00:00:00,uniswap_v1_protocol
Ethereum,1603756800,USDT,4683177.07439,2020-10-27 00:00:00,uniswap_v1_protocol
Ethereum,1603843200,USDT,4615749.48103,2020-10-28 00:00:00,uniswap_v1_protocol
Ethereum,1603929600,USDT,4454745.62292,2020-10-29 00:00:00,uniswap_v1_protocol
Ethereum,1604016000,USDT,4427004.45076,2020-10-30 00:00:00,uniswap_v1_protocol
Ethereum,1604102400,USDT,4406929.19173,2020-10-31 00:00:00,uniswap_v1_protocol
Ethereum,1604188800,USDT,4423088.39942,2020-11-01 00:00:00,uniswap_v1_protocol
Ethereum,1604275200,USDT,4434972.17193,2020-11-02 00:00:00,uniswap_v1_protocol
Ethereum,1604361600,USDT,4504178.21722,2020-11-03 00:00:00,uniswap_v1_protocol
Ethereum,1604448000,USDT,4299035.95477,2020-11-04 00:00:00,uniswap_v1_protocol
Ethereum,1604534400,USDT,4456982.23101,2020-11-05 00:00:00,uniswap_v1_protocol
Ethereum,1604620800,USDT,4443724.97247,2020-11-06 00:00:00,uniswap_v1_protocol
Ethereum,1604707200,USDT,4613792.52667,2020-11-07 00:00:00,uniswap_v1_protocol
Ethereum,1604793600,USDT,4553801.8238,2020-11-08 00:00:00,uniswap_v1_protocol
Ethereum,1604880000,USDT,4667599.23819,2020-11-09 00:00:00,uniswap_v1_protocol
Ethereum,1604966400,USDT,4577335.96132,2020-11-10 00:00:00,uniswap_v1_protocol
Ethereum,1605052800,USDT,4642056.82842,2020-11-11 00:00:00,uniswap_v1_protocol
Ethereum,1605139200,USDT,4712698.98878,2020-11-12 00:00:00,uniswap_v1_protocol
Ethereum,1605225600,USDT,4655815.24564,2020-11-13 00:00:00,uniswap_v1_protocol
Ethereum,1605312000,USDT,4748225.76568,2020-11-14 00:00:00,uniswap_v1_protocol
Ethereum,1605398400,USDT,4717371.73712,2020-11-15 00:00:00,uniswap_v1_protocol
Ethereum,1605484800,USDT,4623025.27265,2020-11-16 00:00:00,uniswap_v1_protocol
Ethereum,1605571200,USDT,5089073.34817,2020-11-17 00:00:00,uniswap_v1_protocol
Ethereum,1605657600,USDT,5056243.31166,2020-11-18 00:00:00,uniswap_v1_protocol
Ethereum,1605744000,USDT,5192004.10212,2020-11-19 00:00:00,uniswap_v1_protocol
Ethereum,1605830400,USDT,5123498.17511,2020-11-20 00:00:00,uniswap_v1_protocol
Ethereum,1605916800,USDT,5261175.54165,2020-11-21 00:00:00,uniswap_v1_protocol
Ethereum,1606003200,USDT,5436113.24246,2020-11-22 00:00:00,uniswap_v1_protocol
Ethereum,1606089600,USDT,5326904.84733,2020-11-23 00:00:00,uniswap_v1_protocol
Ethereum,1606176000,USDT,5636969.09547,2020-11-24 00:00:00,uniswap_v1_protocol
Ethereum,1606262400,USDT,5589899.54728,2020-11-25 00:00:00,uniswap_v1_protocol
Ethereum,1606348800,USDT,5379164.28499,2020-11-26 00:00:00,uniswap_v1_protocol
Ethereum,1606435200,USDT,5000516.26842,2020-11-27 00:00:00,uniswap_v1_protocol
Ethereum,1606521600,USDT,5070341.3097,2020-11-28 00:00:00,uniswap_v1_protocol
Ethereum,1606608000,USDT,5241912.95602,2020-11-29 00:00:00,uniswap_v1_protocol
Ethereum,1606694400,USDT,5780178.44185,2020-11-30 00:00:00,uniswap_v1_protocol
Ethereum,1606780800,USDT,5911304.92845,2020-12-01 00:00:00,uniswap_v1_protocol
Ethereum,1606867200,USDT,5798315.47549,2020-12-02 00:00:00,uniswap_v1_protocol
Ethereum,1606953600,USDT,5585682.47633,2020-12-03 00:00:00,uniswap_v1_protocol
Ethereum,1607040000,USDT,5937919.32395,2020-12-04 00:00:00,uniswap_v1_protocol
Ethereum,1607126400,USDT,5648601.46642,2020-12-05 00:00:00,uniswap_v1_protocol
Ethereum,1607212800,USDT,5607399.98688,2020-12-06 00:00:00,uniswap_v1_protocol
Ethereum,1607299200,USDT,5622527.79525,2020-12-07 00:00:00,uniswap_v1_protocol
Ethereum,1607385600,USDT,5585737.46396,2020-12-08 00:00:00,uniswap_v1_protocol
Ethereum,1607472000,USDT,5269874.07109,2020-12-09 00:00:00,uniswap_v1_protocol
Ethereum,1607558400,USDT,4939792.47583,2020-12-10 00:00:00,uniswap_v1_protocol
Ethereum,1607644800,USDT,4904425.70856,2020-12-11 00:00:00,uniswap_v1_protocol
Ethereum,1607731200,USDT,4843460.15448,2020-12-12 00:00:00,uniswap_v1_protocol
Ethereum,1607817600,USDT,4936465.5624,2020-12-13 00:00:00,uniswap_v1_protocol
Ethereum,1607904000,USDT,5014033.13238,2020-12-14 00:00:00,uniswap_v1_protocol
Ethereum,1607990400,USDT,5017184.82405,2020-12-15 00:00:00,uniswap_v1_protocol
Ethereum,1608076800,USDT,5026504.3022,2020-12-16 00:00:00,uniswap_v1_protocol
Ethereum,1608163200,USDT,5183240.12308,2020-12-17 00:00:00,uniswap_v1_protocol
Ethereum,1608249600,USDT,5206097.08962,2020-12-18 00:00:00,uniswap_v1_protocol
Ethereum,1608336000,USDT,5212926.82533,2020-12-19 00:00:00,uniswap_v1_protocol
Ethereum,1608422400,USDT,5166682.82482,2020-12-20 00:00:00,uniswap_v1_protocol
Ethereum,1608508800,USDT,5177092.90015,2020-12-21 00:00:00,uniswap_v1_protocol
Ethereum,1608595200,USDT,4971809.24972,2020-12-22 00:00:00,uniswap_v1_protocol
Ethereum,1608681600,USDT,4989306.88212,2020-12-23 00:00:00,uniswap_v1_protocol
Ethereum,1608768000,USDT,4771838.80373,2020-12-24 00:00:00,uniswap_v1_protocol
Ethereum,1608854400,USDT,4911953.84792,2020-12-25 00:00:00,uniswap_v1_protocol
Ethereum,1608940800,USDT,4974679.84229,2020-12-26 00:00:00,uniswap_v1_protocol
Ethereum,1609027200,USDT,4991835.67831,2020-12-27 00:00:00,uniswap_v1_protocol
Ethereum,1609113600,USDT,5128772.75877,2020-12-28 00:00:00,uniswap_v1_protocol
Ethereum,1609200000,USDT,5247576.68509,2020-12-29 00:00:00,uniswap_v1_protocol
Ethereum,1609286400,USDT,5571610.42919,2020-12-30 00:00:00,uniswap_v1_protocol
Ethereum,1609372800,USDT,5588706.74796,2020-12-31 00:00:00,uniswap_v1_protocol
Ethereum,1609459200,USDT,5499568.71017,2021-01-01 00:00:00,uniswap_v1_protocol
Ethereum,1609545600,USDT,5501106.40972,2021-01-02 00:00:00,uniswap_v1_protocol
Ethereum,1609632000,USDT,5691447.16509,2021-01-03 00:00:00,uniswap_v1_protocol
Ethereum,1609718400,USDT,5497582.7266,2021-01-04 00:00:00,uniswap_v1_protocol
Ethereum,1609804800,USDT,6516723.02128,2021-01-05 00:00:00,uniswap_v1_protocol
Ethereum,1609891200,USDT,7657420.33449,2021-01-06 00:00:00,uniswap_v1_protocol
Ethereum,1609977600,USDT,8052433.70463,2021-01-07 00:00:00,uniswap_v1_protocol
Ethereum,1610064000,USDT,7997859.23512,2021-01-08 00:00:00,uniswap_v1_protocol
Ethereum,1610150400,USDT,7989311.23731,2021-01-09 00:00:00,uniswap_v1_protocol
Ethereum,1610236800,USDT,8342260.49299,2021-01-10 00:00:00,uniswap_v1_protocol
Ethereum,1610323200,USDT,8182334.72417,2021-01-11 00:00:00,uniswap_v1_protocol
Ethereum,1610409600,USDT,7464267.50257,2021-01-12 00:00:00,uniswap_v1_protocol
Ethereum,1610496000,USDT,7381003.26221,2021-01-13 00:00:00,uniswap_v1_protocol
Ethereum,1610582400,USDT,7702760.17152,2021-01-14 00:00:00,uniswap_v1_protocol
Ethereum,1610668800,USDT,7819425.81966,2021-01-15 00:00:00,uniswap_v1_protocol
Ethereum,1610755200,USDT,7699316.59098,2021-01-16 00:00:00,uniswap_v1_protocol
Ethereum,1610841600,USDT,7934399.96458,2021-01-17 00:00:00,uniswap_v1_protocol
Ethereum,1610928000,USDT,8038184.3091,2021-01-18 00:00:00,uniswap_v1_protocol
Ethereum,1611014400,USDT,8065245.74125,2021-01-19 00:00:00,uniswap_v1_protocol
Ethereum,1611100800,USDT,8529978.06706,2021-01-20 00:00:00,uniswap_v1_protocol
Ethereum,1611187200,USDT,8329746.73581,2021-01-21 00:00:00,uniswap_v1_protocol
Ethereum,1611273600,USDT,7507970.07868,2021-01-22 00:00:00,uniswap_v1_protocol
Ethereum,1611360000,USDT,8082575.43474,2021-01-23 00:00:00,uniswap_v1_protocol
Ethereum,1611446400,USDT,8019830.66553,2021-01-24 00:00:00,uniswap_v1_protocol
Ethereum,1611532800,USDT,8317711.4997,2021-01-25 00:00:00,uniswap_v1_protocol
Ethereum,1611619200,USDT,8222039.6258,2021-01-26 00:00:00,uniswap_v1_protocol
Ethereum,1611705600,USDT,7791652.50074,2021-01-27 00:00:00,uniswap_v1_protocol
Ethereum,1611792000,USDT,7322607.49134,2021-01-28 00:00:00,uniswap_v1_protocol
Ethereum,1611878400,USDT,7464320.4594,2021-01-29 00:00:00,uniswap_v1_protocol
Ethereum,1611964800,USDT,8140659.54945,2021-01-30 00:00:00,uniswap_v1_protocol
Ethereum,1612051200,USDT,8124516.95156,2021-01-31 00:00:00,uniswap_v1_protocol
Ethereum,1612137600,USDT,7730982.331,2021-02-01 00:00:00,uniswap_v1_protocol
Ethereum,1612224000,USDT,8059197.50625,2021-02-02 00:00:00,uniswap_v1_protocol
Ethereum,1612310400,USDT,8523804.85446,2021-02-03 00:00:00,uniswap_v1_protocol
Ethereum,1612396800,USDT,8984935.48663,2021-02-04 00:00:00,uniswap_v1_protocol
Ethereum,1612483200,USDT,9049580.10363,2021-02-05 00:00:00,uniswap_v1_protocol
Ethereum,1612569600,USDT,9482755.62649,2021-02-06 00:00:00,uniswap_v1_protocol
Ethereum,1612656000,USDT,9169999.81914,2021-02-07 00:00:00,uniswap_v1_protocol
Ethereum,1612742400,USDT,8857475.20666,2021-02-08 00:00:00,uniswap_v1_protocol
Ethereum,1612828800,USDT,9318284.04413,2021-02-09 00:00:00,uniswap_v1_protocol
Ethereum,1612915200,USDT,9476235.67072,2021-02-10 00:00:00,uniswap_v1_protocol
Ethereum,1613001600,USDT,9381063.23518,2021-02-11 00:00:00,uniswap_v1_protocol
Ethereum,1613088000,USDT,9683154.78232,2021-02-12 00:00:00,uniswap_v1_protocol
Ethereum,1613174400,USDT,10087036.65118,2021-02-13 00:00:00,uniswap_v1_protocol
Ethereum,1613260800,USDT,10100616.7039,2021-02-14 00:00:00,uniswap_v1_protocol
Ethereum,1613347200,USDT,10303576.02551,2021-02-15 00:00:00,uniswap_v1_protocol
Ethereum,1613433600,USDT,10396697.03013,2021-02-16 00:00:00,uniswap_v1_protocol
Ethereum,1613520000,USDT,10326346.453,2021-02-17 00:00:00,uniswap_v1_protocol
Ethereum,1613606400,USDT,10574546.3668,2021-02-18 00:00:00,uniswap_v1_protocol
Ethereum,1613692800,USDT,10827450.56926,2021-02-19 00:00:00,uniswap_v1_protocol
Ethereum,1613779200,USDT,10769551.37376,2021-02-20 00:00:00,uniswap_v1_protocol
Ethereum,1613865600,USDT,10571062.32938,2021-02-21 00:00:00,uniswap_v1_protocol
Ethereum,1613952000,USDT,10786340.30957,2021-02-22 00:00:00,uniswap_v1_protocol
Ethereum,1614038400,USDT,10289542.75614,2021-02-23 00:00:00,uniswap_v1_protocol
Ethereum,1614124800,USDT,9200275.23191,2021-02-24 00:00:00,uniswap_v1_protocol
Ethereum,1614211200,USDT,9621979.31344,2021-02-25 00:00:00,uniswap_v1_protocol
Ethereum,1614297600,USDT,8824802.73875,2021-02-26 00:00:00,uniswap_v1_protocol
Ethereum,1614384000,USDT,8927255.13012,2021-02-27 00:00:00,uniswap_v1_protocol
Ethereum,1614470400,USDT,9170552.31141,2021-02-28 00:00:00,uniswap_v1_protocol
Ethereum,1614556800,USDT,9167649.46641,2021-03-01 00:00:00,uniswap_v1_protocol
Ethereum,1614643200,USDT,9536496.74242,2021-03-02 00:00:00,uniswap_v1_protocol
Ethereum,1614729600,USDT,9664788.76317,2021-03-03 00:00:00,uniswap_v1_protocol
Ethereum,1614816000,USDT,10146619.85012,2021-03-04 00:00:00,uniswap_v1_protocol
Ethereum,1614902400,USDT,9625744.11988,2021-03-05 00:00:00,uniswap_v1_protocol
Ethereum,1614988800,USDT,9411437.04246,2021-03-06 00:00:00,uniswap_v1_protocol
Ethereum,1615075200,USDT,9851206.57445,2021-03-07 00:00:00,uniswap_v1_protocol
Ethereum,1615161600,USDT,10111990.01301,2021-03-08 00:00:00,uniswap_v1_protocol
Ethereum,1615248000,USDT,10485347.90405,2021-03-09 00:00:00,uniswap_v1_protocol
Ethereum,1615334400,USDT,10455037.41057,2021-03-10 00:00:00,uniswap_v1_protocol
Ethereum,1615420800,USDT,10458399.67524,2021-03-11 00:00:00,uniswap_v1_protocol
Ethereum,1615507200,USDT,10388954.87821,2021-03-12 00:00:00,uniswap_v1_protocol
Ethereum,1615593600,USDT,10169292.79645,2021-03-13 00:00:00,uniswap_v1_protocol
Ethereum,1615680000,USDT,9942023.84168,2021-03-14 00:00:00,uniswap_v1_protocol
Ethereum,1615766400,USDT,10322199.89064,2021-03-15 00:00:00,uniswap_v1_protocol
Ethereum,1615852800,USDT,10127637.85519,2021-03-16 00:00:00,uniswap_v1_protocol
