date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Retained Daily Active Users,forecasted_DAA/MAA
2024-09-23,38868.462960436984,46632.34208979448,3742.120125104448,8.95397347803757e+20,0.1913988105516929,0.1242678410694961
2024-09-24,51483.82638638478,50209.20575665821,1666.2500272278446,9.331621508792096e+20,0.1586083099888851,0.1342774040656475
2024-09-25,61250.593247404235,59819.50206272193,2633.4611211138235,5.381312569939795e+20,0.2188513817310788,0.1376483679303091
2024-09-26,79884.8688474194,39580.29948036729,3513.2180155065325,5.2076760332332447e+20,0.2198319869139407,0.1206223037223125
2024-09-27,60335.569117182815,25116.05181387486,2455.430577747332,7.249130927544678e+20,0.2793124785600462,0.2107353756132306
2024-09-28,36385.14812249753,61931.82754786048,4474.054814738426,7.89410258527194e+20,0.2411257024624278,0.1550644735228548
2024-09-29,31850.43682371265,80505.92325559049,3582.1861789403606,7.36605927045128e+20,0.1874116761580583,0.0369065667272136
2024-09-30,37290.88927957274,44918.47679587903,5060.402489544567,6.9880534569471e+20,0.2377988819217626,0.2287485193490407
2024-10-01,63048.670507716255,102873.71738504356,5939.772666089233,2.903752011606644e+20,0.3496302583395544,0.2009155003238666
2024-10-02,68954.33334666159,57740.44904756176,6389.588752741321,2.8610608171054324e+20,0.2763083245459394,0.0931229850195363
2024-10-03,83282.57693391439,121073.98785640713,3099.72508000739,2.7567308313601065e+20,0.183288780355641,0.1672327393974884
2024-10-04,41816.18619275185,10074.981191084273,5313.778262382735,2.6654135906485053e+20,0.1624679743207723,0.1946065346578253
2024-10-05,58438.127987973,43002.07392809015,6410.00588338863,3.1255881727908885e+20,0.2569940267321192,0.1068758231343594
2024-10-06,69286.79358785656,17662.17554383902,5140.0637007394735,2.985883788850825e+20,0.1768457548960926,0.1343640112157045
2024-10-07,63898.91984455581,133797.04651010508,4735.27931415445,4.3606812419374606e+20,0.2455118563851974,0.0673815747467913
2024-10-08,44546.58024715309,129546.84474368957,4984.876780074595,2.0511516765227716e+20,0.1962034343476635,0.129758593792376
2024-10-09,28568.546642177196,131334.50389157204,4041.002317694478,4.076598255678232e+20,0.2113173215400798,0.0704449695929904
2024-10-10,41855.00125995905,43878.98807869593,3094.371539879918,2.018373420349801e+20,0.1740051440962006,0.1249407606313578
2024-10-11,27273.956781335473,42948.8934723747,3113.709403929725,2.1551583930529284e+20,0.1885208431467111,0.103375823884828
2024-10-12,34672.33954633377,53988.09080653269,4380.604258711794,2.289273843005323e+20,0.1730134959469919,0.1141823290227021
2024-10-13,48023.78348609429,36611.39870991286,3960.6964512484255,2.847504913512653e+20,0.2001324343122223,0.1235390340093127
2024-10-14,22007.58412967491,61128.42681617297,4549.518117596173,2.889066132504441e+20,0.1094750673545075,0.1584560457278983
2024-10-15,26916.255704552932,43204.149607412066,3800.6848272615366,2.1780132454379844e+20,0.2552333675737859,0.1872023337041515
2024-10-16,18130.65513884943,36280.63854444436,2227.118703227401,2.7514361506485928e+20,0.171138110828716,0.0835507321910306
2024-10-17,30332.814008403773,29840.342519545004,4234.242697806995,3.062697059480323e+20,0.145629301965226,0.15100437984585
2024-10-18,47386.612559083114,51185.29861206861,3394.672742886177,3.21481136416068e+20,0.2741701172379134,0.1253246387699321
2024-10-19,27132.88609142456,50550.90872242361,3396.1101208844634,2.947468425390706e+20,0.2675151647213647,0.129167227847204
2024-10-20,39776.28197388413,33775.026036576106,3370.3668962419606,2.8491184509522867e+20,0.2268336744182556,0.2653398276264587
2024-10-21,48165.28316163153,46748.437914072914,5537.404801785552,2.7138943047348388e+20,0.1501753174392506,0.1736758288233387
2024-10-22,27542.80218461997,63117.676860949665,5594.688969044038,2.646381900482867e+20,0.1654984820039773,0.1939445302693302
2024-10-23,26525.33266335448,48831.629200793046,4935.01171588347,2.992911642980801e+20,0.197317078356593,0.1935912821673527
2024-10-24,26092.418630121316,61845.818820844426,4386.399724948285,3.937627711184388e+20,0.1866340674863799,0.1571320039473016
2024-10-25,40418.23030810972,45601.78940159463,4370.45425396514,4.016606469181504e+20,0.1506397396034652,0.0752559370645429
2024-10-26,39636.79805354915,42335.94941720223,3654.260230525782,3.3156055040997635e+20,0.2773336254939227,0.1702358438892363
2024-10-27,53176.2600638163,49631.21607072381,5640.778233516008,2.3525806468158823e+20,0.1785693858401922,0.1145400862962565
2024-10-28,56567.67341473076,53048.896605607755,5175.237987878489,5.5025341207562184e+20,0.1494644639172944,0.1135219781413982
2024-10-29,40104.799437990034,39654.64743032435,4981.890096937896,4.114828052446765e+20,0.1825590528253876,0.1214324833994799
2024-10-30,33990.15291049878,38188.19121502256,4017.570994806387,4.2212549592629536e+20,0.2669066265124628,0.1440017440585459
2024-10-31,63693.492396012,60941.17742423169,6246.441567705939,2.7259446775779148e+20,0.1237436389310334,0.1225635866456197
2024-11-01,40456.148629231735,37454.64633126092,6816.037721775399,2.502312688953199e+20,0.2339496147258045,0.0938370743876047
2024-11-02,32872.71213139398,41105.79563432492,4570.449520056997,3.256307404082877e+20,0.2142918260821172,0.1066074079379107
2024-11-03,36252.99146353889,48571.044955098834,4140.836415197095,2.6863884576872025e+20,0.2915386213274845,0.122064225965686
2024-11-04,39917.347544609256,26801.018489066857,3139.8470481378454,2.518776377524433e+20,0.3594856156330234,0.12236644715654
2024-11-05,43624.46256044092,40801.21365910747,3704.882488187748,2.1454689799353637e+20,0.1540672520910373,0.1378325333306871
2024-11-06,51602.64228102964,62043.589170931955,3335.2161862189546,2.031480213578704e+20,0.2608652490796584,0.1238999683130109
2024-11-07,33970.01405241794,35319.09744706287,2719.912988141795,2.5076422258720617e+20,0.1209329144270883,0.087976575063206
2024-11-08,52339.85387263253,20693.329017779914,5075.101329045547,2.129586108799899e+20,0.1895545282401245,0.1676574474391865
2024-11-09,37665.851580496215,39148.631618464155,4077.5285673011736,3.182466128373843e+20,0.2830172508118739,0.1211641469559649
2024-11-10,38432.1545238887,52758.37451948844,8970.587129792739,2.7223798380017435e+20,0.2247764913795764,0.1508435327669967
2024-11-11,40204.499062736475,43395.41748473695,5385.342684699285,3.080251105398198e+20,0.2717028089762829,0.1464867801992525
2024-11-12,38071.76353036646,52400.7713091138,4094.9538992030352,7.1331445016372216e+19,0.0585319949521782,0.1311567433225779
2024-11-13,29966.68721527739,46894.24107772433,3159.7570337864536,9.52856675629966e+19,0.1961906392382146,0.0688226264139792
2024-11-14,39949.694273966874,56952.2517171349,2779.683969022444,1.4878866055233605e+20,0.158027197679056,0.1062067877488062
2024-11-15,29664.535601146057,61096.138217204345,3244.787534981961,1.5476990051590275e+20,0.1675859150848086,0.1917811525341735
2024-11-16,31096.617712730025,56176.55410882427,4092.8117396127577,2.0918977976609063e+20,0.2040295562774455,0.1318043258942794
2024-11-17,32550.24634509008,53575.45790413224,4519.537499202482,1.945475103091427e+20,0.2308451471917093,0.2884156463477573
2024-11-18,42161.702475056896,41001.311852952305,2552.021106155107,1.7902754366380966e+20,0.1576069479339086,0.2051427581942882
2024-11-19,31587.637133781547,50840.65707273275,2926.618831247377,2.5627774768766353e+20,0.2093206593905636,0.2006529226125977
2024-11-20,44642.39803210816,33737.48148618133,2336.5124624674972,2.558332251349318e+20,0.1406363072045818,0.2787250858149414
2024-11-21,44699.61191865671,47336.44582686337,3151.0112299513653,2.359776438429731e+20,0.1424728445599838,0.1744963207197188
2024-11-22,71131.76074733054,39780.2733501003,4075.8558258820135,2.207274867804752e+20,0.1204563419630459,0.1870902744389292
2024-11-23,81837.82773586485,67000.07411511334,3333.5026151761544,1.2388129775877092e+20,0.1728901203077261,0.1988367071345423
2024-11-24,23439.07935471662,57386.82300704345,4152.117580416497,1.1677764557814094e+20,0.2026671818278756,0.1774976129659257
2024-11-25,16390.751584579844,57817.17210603295,4354.772617331706,1.7247274682093722e+20,0.1412972866987063,0.2506220691878109
2024-11-26,15403.513261012184,50009.489327507654,4639.256217831355,2.842452169236159e+20,0.1690186078484407,0.165536865148646
2024-11-27,23597.824425864255,26743.910702981557,3706.434081721048,1.0210601034924487e+20,0.230375748055158,0.1904256701673951
2024-11-28,43574.5631088494,47880.938921976136,1128.4167293325206,1.939694378231287e+20,0.2201346687056903,0.2732527599927628
2024-11-29,37874.89430591344,42357.219308178246,3678.648770354232,2.36528912939544e+20,0.1911162765254913,0.0886705132704359
2024-11-30,23169.766965906445,33595.43438169342,5496.497851119721,1.9990685942129397e+20,0.1968748594227314,0.1280821490638426
2024-12-01,21073.289332663975,20715.799091633387,2960.390082443532,9.724994034351016e+19,0.2175655339066521,0.2074974663543398
2024-12-02,33544.24572818476,46143.84718631269,3147.541641810675,9.653957550039432e+19,0.1288249910111072,0.0827670154881085
2024-12-03,35218.58994698492,55929.22569747086,2336.720419249771,1.528871915648236e+20,0.3084290590488855,0.0730548781562594
2024-12-04,30018.354936674317,45957.80351672952,3101.772230522541,1.5406665612912525e+20,0.2238654587001474,0.2160134561008585
2024-12-05,35773.63949365897,34756.89942431796,3192.4201669345766,1.8103092145211608e+20,0.2456082190297622,0.2036411748842918
2024-12-06,40429.85283897723,56894.31601716377,3692.008648317321,1.1573018255551286e+20,0.1850075630811038,0.2080427911997419
2024-12-07,37143.29828859042,60140.44537402771,2082.821832296288,1.1580909932104752e+20,0.232888218532896,0.1101089865636107
2024-12-08,38148.41107958449,51372.47459527404,3695.796158008327,2.2582366292653126e+20,0.2330587714494831,0.1918743471995014
2024-12-09,55825.414655547305,27761.578472162844,3569.5734082720583,2.059251597821225e+20,0.1796638384344531,0.1129232831169956
2024-12-10,46559.15268647333,21319.47062610165,2856.7272308544943,1.2267258832400484e+20,0.2273931786008642,0.0721342182426166
2024-12-11,23169.91779452844,32531.52121529175,2617.998106342499,1.6183018531252716e+20,0.2591250651647523,0.1433981760971378
2024-12-12,27204.027902703037,25424.95400348213,2916.7056302334604,1.1515332645152077e+20,0.1708343627277329,0.1558824980256202
2024-12-13,37671.608307630144,21474.667966262885,2947.088541163043,1.539526933208558e+20,0.1284897274495087,0.1110764841903462
2024-12-14,56799.29569852712,35542.321561184624,3118.3546999298037,1.2976343968810846e+20,0.2635413240615158,0.1611709851430055
2024-12-15,46028.592538248035,44344.05481944845,4145.571322405145,8.498565556588705e+19,0.2786246767369699,0.1690129835820436
2024-12-16,42812.681996176005,54245.74949954565,2008.1016205211397,1.6539350316957902e+20,0.2249619222385231,0.2022641497259043
2024-12-17,38746.24712424282,42439.09464104227,2168.6716032376653,1.417225716584828e+20,0.1460673201256783,0.1453405075445425
2024-12-18,37576.12005185622,44156.73471008027,4375.837056146985,1.6658146943149094e+20,0.2100183941190814,0.117280508511326
2024-12-19,46890.74690490783,68811.07119693981,3450.034724855525,1.246981656033268e+20,0.1110938851548419,0.1334136606244546
2024-12-20,46379.38740887098,63319.56667674925,3407.7826588229723,1.5298235097563162e+20,0.2054704631599145,0.1401640254760219
2024-12-21,45966.671163424864,32001.472262510317,4155.559825114717,2.0703733883462615e+20,0.172475252327543,0.1113234702742664
2024-12-22,27039.990134487212,22879.539319978936,2188.801129922844,1.8523471908312593e+20,0.1802337064367778,0.1279663526198075
2024-12-23,26931.586261910612,39458.49697617495,2249.2760733356527,1.8447918304369377e+20,0.1789702980669008,0.1229726008603981
2024-12-24,17832.870428454884,28298.752793878815,1734.8836107182974,1.375520316857334e+20,0.1853790407934148,0.2562979686182299
2024-12-25,39526.04768018098,29571.94693209648,2326.9949925723927,1.996828200580303e+20,0.0965848587183697,0.1863073024941662
2024-12-26,25725.87929356074,17613.602223452966,2944.3604429433053,1.7036283971213106e+20,0.2238105880210483,0.2297640035792583
2024-12-27,64099.616223496065,47265.100194340666,5420.465107564573,1.577546965246151e+20,0.0928168768386576,0.192509727779899
2024-12-28,61265.71149004922,33520.22897966597,4259.9692703861265,1.823443064121196e+20,0.2026787331126059,0.1678500888180431
2024-12-29,60066.85001580045,23992.593330801665,3661.891109860652,1.6253660875064177e+20,0.2286140215572637,0.2297595756826071
2024-12-30,36833.22522147842,28666.32844888228,3482.9354879275293,1.8886720071044003e+20,0.2261098229014327,0.2187008994583717
2024-12-31,44235.85349593593,38317.42429808449,3535.039531881918,1.36341889636747e+20,0.1331496557033542,0.247696901189644
2025-01-01,31293.385862433,45131.241010818514,2742.5348896139935,2.2375011387831285e+20,0.204782564758376,0.1351807351940522
2025-01-02,62025.54234149723,18356.891849851687,3276.2135790507805,1.7294105586730995e+20,0.2138040513964065,0.1466074026792878
2025-01-03,70169.52307532782,24770.526609809946,3425.919117536974,1.2252699879361864e+20,0.1832159169930445,0.1024468757476576
2025-01-04,52684.404817087314,16989.146571504392,3136.292990711547,1.953354143545143e+20,0.1884327440904414,0.0895816844787567
2025-01-05,26000.26298304222,24991.053501403625,2444.8450650237223,2.9210116467238224e+20,0.1905099276013528,0.1189496611189953
2025-01-06,61458.98308901907,15757.962151568749,4374.728345616494,2.223067420858299e+20,0.192593894796928,0.1601284625197004
2025-01-07,41686.804418622785,29168.127903586013,2843.15215409707,2.014834410150247e+20,0.2405593959793732,0.1916287097973634
2025-01-08,74415.65701377938,36432.43997907207,2517.1965053419203,2.869279782229335e+20,0.2008074627389517,0.1818896933051652
2025-01-09,29149.407334936957,24844.370821998597,3163.4038953198497,1.7892753948354285e+20,0.2065997483091388,0.1121363285307844
2025-01-10,43451.14620498184,21252.663434795617,2139.366772600567,2.1824333554376167e+20,0.2234097497504116,0.1712744503548501
2025-01-11,32117.63565702383,41921.83003064029,3027.798066005585,2.508348432042666e+20,0.1951710890640044,0.19169511081786
2025-01-12,57273.59741542317,6542.7148837043005,3596.3956488747103,1.5060340613657045e+20,0.2124590946146137,0.2314854857960754
2025-01-13,40431.03533188555,19178.062920479584,5121.896742046862,1.821577434978705e+20,0.2805598851025938,0.1082659224366829
2025-01-14,14705.071045824838,16131.87487680507,3221.987919453658,1.5410744963958266e+20,0.2094682154816926,0.1381045597680711
2025-01-15,27601.155852209973,17622.565079944558,3651.4530449155186,1.4573965011835049e+20,0.2123211968488065,0.1497245693676483
2025-01-16,74154.26572884765,22982.48497764531,3639.2265615295582,2.1716893971192575e+20,0.2683430294282805,0.055936504129341
2025-01-17,40413.29274670579,21172.901109723287,3151.808139470273,1.969620111483908e+20,0.131728214247086,0.1180211435009913
