,oso_project_name,oso_display_name,round_number,oso_generated_round_label,gitcoin_project_id,num_donors,crowd_funding_usd,match_funding_usd
799,,,20,GG-20 - 23,0x2407ce2fcd01ecc5096a6e79cf3db70ec5d4dd81626740afb0b1023e201c4b24,18,26.208298556506634,522.4017841015625
800,viaprize,viaPrize,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xefcdbf1d636187cb7e5e6554cd82b0edc5d8a316927987d8f0082687d59296a6,205,485.0397948108148,521.53686621875
801,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x2dccbd59138e257fbc2b32e43904d1f02ca749d03e5f9d5b59249a47bd753c37,85,1039.6758439634905,519.7894035468751
802,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xb3389eb50cacaa1bde284f538e0e908cdad24653cc992be32aaa780430c94dfd,73,95.48219145392068,519.13531503125
803,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x565df0018e22c045c0e24a98c77a19239b878a46b5cf86005b4ca0046e91b4f8,91,109.93015765608288,517.9345394375
804,one-three-three-seven-ethereum,Supermajority.info,20,GG-20 - 26,0xda6c5f867a3f9a5faf541b688cf094a24d0093e238847f49c3369e6e53650962,97,258.83378063589043,517.76888875
805,akiyaworld,akiyaworld,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x8bfe67b54245c58626dd8ee433fbcec4448e6c1ab1dd6e7c0b009987b6a4c656,57,459.77892732256805,517.289214015625
806,motus-dao,Motus-DAO,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xbb4fe1066130c2a290c2a0dd3d1701498b3f65528cae6fa7c43aca56e8a65b79,89,125.7676111292094,516.73376384375
807,grateful-protocol,Grateful,20,GG-20 - 25,0xc67e97b0df96ca61e19f922c743220c01e81da2a989e6e2dcc7a2a5b11bba9a0,56,123.20624080894049,516.50964575
808,stereum-dev,Stereum - Ethereum Node Installer & Manager,22,GG-22 - 610,0xc249a45b3027e3e83196ab206e237e8b08d19b3d925cdd5ddb812c66b0aad012,43,29.62561485846527,515.60198125
809,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x85998372129b0983082b5f9b9b685d7824652a8976143b1f141aa07f5317557c,78,124.95362755621318,514.038967625
810,mycelia-uni,mycelia-uni,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x93c3761ac9510ba8456818d1930da867f4b09914636967c0f81812f63700e5b0,68,157.0722460851539,512.931307796875
811,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xc08ffd8641d415c2af3e8c3e5e37cf63a68a3e46ff5dc00dcdd3450f0369cf6f,76,105.49088385887444,512.73117853125
812,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xf7f5ee1fdad08362a533a0f061e9327448739e06eac0e2e2153ccb582a4d5435,87,151.6576970955357,510.930015140625
813,,,20,GG-20 - 26,0x2c9c2d35617b3e7a0578b28b8c8a5b16943c34ec508940d67c57ffece7f33a74,320,1029.3685713661835,509.38881425
814,0xnextlabs,Nextme,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x751e30ac4e9978891ca76362b4579adb2d575a07dfece1c30b689b53ac1f5c01,93,284.71341554191895,505.52652496875
815,serenita-org,serenita-org,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xa2f642e4a86c02d09d28f6e8cf57b269fdfa2e01c4581a737b6110c82bd271f5,232,320.17843889944197,504.52587864062497
816,,,20,GG-20 - 25,0x410b8e86c01334a0b110ff1d77d6db771bb019c369a7f8bb44c2abfc48c46e2a,40,112.42224749119487,504.2260636875
817,,,20,GG-20 - 25,0x06f1ea1d459b6e47a08d4a8ac5f652f4754b692f350d340a93fec95d29a761bb,63,265.27043794840574,501.8292671875
818,lxdao-official,LXDAO,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x4fcb68a367315bf589157fc14355c7812791067ff6c325f70b36c7c40637432f,256,323.74567100941204,501.52393965625
819,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x731a5d6fe8e6f5d8101042ec9c7d134e89310952838e6c06641c29e735ea3e25,172,1013.2005421380491,500.03790625
820,voicedeck,VoiceDeck,20,GG-20 - 25,0xb30e9a03fe9391b289331bc8d4f3ad6aa31db301447025f92b8275bc88d447f9,47,457.12247997848317,498.8332715625
821,revolte-pgrandne,Revolte,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x6310fff2eaa8398e180a70ad1312198bb68ce5752dbb48dc7d07541e42066316,79,1259.7718013506383,496.120449484375
822,dtrials,dTrials,20,GG-20 - 23,0xf7c4323e46732c92478a5c5f18781179578b750bce4eaa2e0af56eea65990b02,18,32.3787959292531,495.53768929687504
823,,,22,GG-22 - 610,0xc8ee8595632a934b2236a03d8612e17a119fca6b5ea83e1de89f48ed7c548f4e,76,1385.8935335234273,494.31841109375
824,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x4c3a5495e0d5a47ac4c53d26b72f70097321cf1a0fed6626311de7a9c8fbb6b6,118,259.67439742200077,493.51876903125
825,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xf7e4db440dcd19af63c776c3634e743784fef88d759d014a9da37e7774a2908e,66,215.46039684861898,493.51876903125
826,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xcb88cd311dc9d46b62b3ce8c9f3f6920fb5f6479f413a078275c5a0eb53e5ed0,74,205.50920959678479,492.71825196875005
827,c-atts,"C–ATTS, Composite Attestations",22,GG-22 - 608,0x1aeef6017a648aa54fa27a65664ecb26c34e113c813b05e8d3f16b84cc45c323,57,48.135674296994694,491.184739375
828,walletx-inc,WalletX-Inc,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xb4f2bb5884b9c5866dc1b6cf028a487b1af91c151ddb911afcfcc9fb08b5acdf,259,302.6243573790416,490.917088578125
829,mxweb3,mxweb3,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x33bb1d1d9602c2f6804077ec9e894a90aef779c95afa37d9c7eef4c7a0e62016,80,157.27077938057482,490.31670078125
830,metagov,The Metagovernance Project,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x6aeb3ddab061203d32594b03901bf458679a66fbeab99f0cff3c1ae46b1269da,178,284.69999401737005,487.715020328125
831,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xbd58608868056c3dd0709ccdf64ebe7b1e42ec0589612e26a37fa748e9a4c1c6,88,271.8607983039692,486.714374
832,journodao,JournoDAO,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xc05edb8647212bbdbb2db8c6ebe528d30d58dfc9dd20087cb466cd89b522cb74,67,100.72645660210401,486.714374
833,,,20,GG-20 - 26,0x48ead81d9ca5222303da69769e16491cfbc2d829003e28e3e0d1ddda938c83a9,130,260.95586564487166,486.34360937499997
834,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xb94a2f8128f5e15609f6eedb34c97639f61b087e972890b2d68e9731798eca4f,71,327.78337591327727,486.31411546874995
835,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xd76e165ff0618d54e45545a942a764f0ec4214968eafbac4fa0d2b1ade0f50a5,70,123.94754096772522,484.91321060937497
836,regen-atlas,The Ecofrontiers Regen Atlas 🌱,20,GG-20 - 25,0x58de0ed6c39ca280ee33afd3437cc762091d3355f4ebec6401518f157135e56b,102,214.7829890699877,484.152893
837,privatefolio,Privatefolio,20,GG-20 - 25,0xc60c26e2662309a7141662f2109f47f4e0fd1823610be25880f6f2d0c37c3d4b,49,97.13282259693369,483.553693875
838,thesellouts,Sellout,22,GG-22 - 608,0x5b1501d1b409f3da231b42cee691e439f75a35ed528272cace0f308a5bf20d4e,52,56.13014293980086,481.594799375
839,rndao,RnDAO,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x4feb5b109d14761aad56f4c438160d6186faaa42375ea86bf46d363c7dcfb484,66,149.4967950556893,478.709203375
840,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xdd5c4c7003d128b687fcd00b3050669114f37fa563e7feb7245e0afff46d0de5,75,122.13177598812399,477.786219421875
841,solve3-org,Solve3,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x5e31416410f61cb1eabfc7e4f74d41355d21fcc0d7d51f82375a83452f04d530,171,591.113777023973,477.10816924999995
842,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x5544ddb80a46457c50579cb797b205a726d6f487c2ae35bbcf6ad726107027d1,83,213.40321990847588,475.507135125
843,dfarchon,DFArchon,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x41963755a6073b9828e00e9c0b715d5763d1a1447505aa3ed7964d88269f6c24,236,293.6412694888277,473.906101
844,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xd289e43c2df613b8737069de5e4e84ad10b4858e5286126775a0c7fc2298cae3,72,162.3440305478871,470.70403275
845,show-karma,Karma,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x7f6a2b1741d17c2dd830b15608a6619fcab3a044b7da74e465ec000310e5b3db,330,371.0315188241657,469.50325715625
846,nacion-bankless,Nación Bankless,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x3448c0ccdb4e24c23df5985c4c8ab8d1026c9439a5892d3785f10b4a34c44c16,67,245.1226257674607,468.03548025
847,ftw-dao,ftw-dao,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x2cc07080b20e6b058ecb4acb9010cea612a256466941b984f63479a9e0afe036,59,379.9116138342979,467.785461296875
848,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xe4bf1dc53bc1822535f53dba1611489cd12e9b9faef4055d33f3aca0fdaf9bbd,76,162.70520060136914,465.90093037500003
849,404-dao,404 DAO,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xc431422ba96e83ffa8c1ff6fd97780fe9a057207c9fbfaaac0a5f4d319768200,43,872.5483868899755,464.035177
850,plume-sig,PLUME: Pseudonymously Linked Unique Message Entities,18,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,0x9cf538295b69125db2e7036df4bee5d9f40ce2966577064a1af58f60985d98a4,910,844.9326547044329,463.7274683125
851,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x7869df8d56a24fe7e51b81c3c1e2ad2315683d5ccf23d4d25f59a9553c455db8,53,146.8409666634143,463.285120140625
852,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x3e7aa592cdf6d8ccaa88176246ee6502799fe85db2ae81a1e6929c33b55ca345,66,113.42408861333752,456.53460840624996
853,ethereumcolombia,ethereumcolombia,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xfd0cf02e2c2b30ff1f1c0dec4cf916bbe39b81202dde29e5891a038db56ef64b,69,115.78125119954348,456.494854890625
854,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xe7f2bc07e11d8538515ac5d910592d372404af699b2a31a6bce87a3f9ff44626,57,212.43136034812778,454.493562234375
855,wighawag,Jolly Roger and Hardhat-deploy,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xaa6178ee8d2db46e7b08cebd1c38c7ad4167a8d08e3c66ec23d6e063c74bd056,265,351.2171941830311,451.49162325000003
856,metricsdao,MetricsDAO,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xdd4197864ab59f2b755b2ead91e7236cff8a3c1c6227d28b65877c22196010fb,117,242.7409556750208,447.68916720312495
857,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x3b893fd279e14f22a419588e2c0d4bf9a8971208485043cbab383334a6dcb69b,47,1259.5766095835716,447.288908671875
858,bonding-curves,Bonding Curves Research Group,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x118a917101c9e0fbb0bf0f3701e00138995d3250e7f47712abb8efbf0ba3a33b,76,115.07303229835816,444.28696968750006
859,likecoin,LikeCoin,22,GG-22 - 608,0x0b65fc24c0ebe9508268f2858d50ec4600e6496af44b458deb7c8142db75d26f,131,248.59831026627216,444.13409625
860,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xfec453c855eb5d3852468f3fb3531849af79ae67015bb1f1473e8f22bd246f5b,84,81.97094283625484,442.28567703125003
861,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x7cb70b6c45a99944312456679698d8062141bc8e35348450e34c7b9dbee9bcfe,82,162.3780570444651,437.48257465625
862,smartinvoicexyz,Smart Invoice,22,GG-22 - 608,0x647a75de9a532daf375d077c23269226cf964f8747ebb80c97a1929e772f54f0,47,29.764549408573657,436.94164125000003
863,,,22,GG-22 - 608,0xff0d19a8d41e62428e35da3007ed6659a53edb0fbdaebda99ab1543bc048a7f8,69,47.54577008198248,436.641955625
864,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x44e17a5350a326b97a80fbabfd74b306428337ada1e5896a4f3411f974a50829,67,143.8037630360086,434.03290262499996
865,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xf6463692487df8fd8c206a98bf334d77f17e688839718d6238ad192d1719c71a,54,266.520961740287,433.07973081250003
866,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xea0516d1910dca01b5642692b8fd37acec07a496d516007f4ebf8947f754c116,81,201.65405040420592,432.879601546875
867,givestation,GiveStation,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x5f5e95d028e0f159967a1a899e319bc464a4d8c723b863468c77dab102f36057,213,301.6768559301272,432.07908448437496
868,revolte-pgrandne,Revolte,20,GG-20 - 25,0x02e1736cd3cfc94576a78154eb799a53e962ed41d8de6194dc6de45d611dfed1,70,184.08379203779623,429.92537218750005
869,ringsnetwork,RingsNetwork,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x73a673466680ececc960a98b71708b52dd0ae74d9bcfab95404011ce19a89eeb,199,259.4262694187637,429.8776625625
870,ipni,InterPlanetary Network Indexer (IPNI),22,GG-22 - 610,0x43c0373d0603dfa5d2582f74c7da653cc4a21ec0259fae079b56f668fbbf338c,51,103.37325528007932,428.6690890625
871,cadcad-org,cadCAD: Computer Aided Design for Complex Systems,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xe774b4f543259518e0595eae2ed5969cd7e2898c129ddfc8518e00439dfe7f20,85,109.3740483764559,428.47675770312503
872,wise-crowds-liberating-structures,Wise Crowds Liberating Structures,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x3c5c9671f58c587bbf62ef516d40ceaa27a53e02152dbeb4b7e7b08a46e1111b,58,113.69714313931763,427.87636990625003
873,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x6d037d8126f735b525b23581987f1f47c44997e7b3ddc5d6a6d2f307f273cfb9,50,116.01781101804227,427.27598210937504
874,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xa8e2967ab7831ef09b5be65e037386eac95b424c820b57f71c7c27de46a705e0,81,144.08650587080047,427.07585284375
875,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x2b6168e96f201e2fa28c49377fec060608b24440d61f4060dd23a5661f409410,60,117.79678295049598,426.28231507812495
876,nft-pricefloor,NFT-PriceFloor,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x646d41be0fbbe228c01a54aecfde54250c0ae01d3de2221ce80971e8ff542a50,85,305.6264833305031,424.874430921875
877,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x7145dbd032390b7aaa8e2c0e1491d2f434bb3c9af6b718d78448ba1271f2a5c9,54,91.9744267007336,424.07391385937495
878,datalatte-ai,datalatte,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xa6181fa59e469dca7da45dab35280ba27acdb1a7933a60f743de3e0a8e421008,145,266.737985951826,422.472879734375
879,,,20,GG-20 - 23,0xc490fadc446f7dd96ecebccf74c177ad927b26e435f7127fbc9f9a331b31769b,25,44.417755000293255,421.93606152343744
880,pact-social,pact-social,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xe962405183f44c3c3ae0d5fa40b838b743227b43c73f9770b7a9fb874370d642,77,246.78922805935144,420.871845609375
881,zenguardxyz,zenguardxyz,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x9bafca993ab589fd3bee973179cb19b3cb7a58dfe3e4e468c33ac7e7d9ede143,224,293.1953365348745,420.67171634375
882,brewitmoney,Brewit,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x9bafca993ab589fd3bee973179cb19b3cb7a58dfe3e4e468c33ac7e7d9ede143,224,293.1953365348745,420.67171634375
883,l2planet,L2 Planet,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xadbe153724eec36bc07d2979e7cd3c3927b13d6a6706dd1f54fdd8ea894b5874,127,236.2061904954644,420.53187915625
884,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xa5ab7dc13609ac94fe00a21b0e134a01243dc9667ed79be5c676d3f5ae69bee1,71,128.46625625248998,420.471587078125
885,ethereum-mexico,Ethereum-Mexico,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xc271e6417d9bb7848d38c1f911d6a00ca8d1f4a821ea9b88bddaadd68c3ddd6a,63,103.0285230551126,419.53180334375
886,cosmosforhumanity,Cosmos for Humanity | C4H,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x5744a405a0e3fd6f9d3f7d1e08d641b2e0c59327d8f93bfd935dff3a7a0fd40b,102,112.29107442498207,419.27081148437503
887,defi-africa-network,DeFi Africa,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x92461a5a32037be57ade9025e36b2c81e21eb02c3ebc8627380073498fd61bf4,81,189.3534373466391,418.67042368750003
888,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x512d9de50e17d1707eb2c571cea3b9332c67ec3acead6c348d34758773e4ff39,80,99.68699407507665,417.269518828125
889,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x5cc8298756c533ac6f67a7a5ccba6446106bc5bb9e0070ef8c886560ca8538b2,105,132.22640796774067,415.06809690625
890,changeth,Changeth,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x3fb838596d462373fffad335babf91d4c16cda0fc9a7ed77bdcd3fcad48d4980,156,237.6610128104221,415.06809690625
891,theforus,The Forus,22,GG-22 - 610,0xfa4d3e88b6a3ac110f8a9bc79a0ac63d7cb2fb41884f4f65bb5261892a070953,52,41.02780310367234,414.87973375
892,asilodigital,Asilo Digital,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x4169866e1c2d5118bb6ba15116723a4de4ff71e5929680ebc96ae9f3e15471cb,62,101.26549802438603,412.281253703125
893,growthepie,growthepie,22,GG-22 - 609,0xc0c4f5b4bbfc395170964d8f7731b3b964427a782206599be8aa2b7abbd00cb3,87,130.5904080188193,412.18181640625
894,thunder-chat-app,Thunder Chat,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xcf747084e6a05cb06436509140edc149136cdeaefb628112f3c31ab070661a61,192,326.75083343079314,410.06486526562503
895,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xb2db60cd646c646266c29f360eed419bf9b06504e07d36e350aeaf511cd88758,60,100.88176368320637,409.53104521874997
896,glo-foundation,Glo Dollar,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xe9c5752589145e44d2f241c3e812524c76a50dfaf62d661ee4fceceb260d7693,588,1045.086584715084,409.231031
897,militereum,Militereum,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xfba42284a052144107a8740e36f0a82fb78179f4b2a5f95bc8807ad202f85421,191,236.99694670804092,405.662021421875
898,,,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x229b89fb4145f9c9168bbe27ffe11bffce2c2e2f2cc89255a3386f8c63201bfc,186,325.42513389652595,403.4605995
899,trailofbits,Trail of Bits Security Reviews,22,GG-22 - 609,0xa456c285c11b9965360010a8aeaead3e2bec49e3bade1b0f8b7cec09c245d4c4,41,47.65569649884128,402.58922140625
900,giftedbrainlab,GiftedBrainLab,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xcefce998b4003cbba7d4efd2c5485af8e39ff0fdc71a947209a6af9d2935f8f4,100,125.51561193843372,400.858919046875
901,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x531da532bca73c27f95a4351b78153ff05421ca85c69d4edaba53d142c9dbd80,111,144.3843705430627,400.65878978125
902,evm-diff,EVM Diff,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x1dec1779158a1797692b9fe78bf66ed64e271ca769176dc8dcf424658bab40e2,1336,1226.9917282479496,399.33028025
903,lexdao,LexDAO,20,GG-20 - 25,0x2ea16424cdc344f49ce6db60509f34b0dc76d9e9c192010bef089ce3f99fa430,30,66.2971281982027,398.467418125
904,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x5fddc9c9b2a324f5a608b8eaede1b22927122a2121d38a0d73694082bf3aff59,42,782.2733437460593,397.28011651562497
905,ethereumphone,EthereumPhone,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xc3855183a2f04f3445ec1327744058d72db0fc96dd3f48225ece9da1f2ee823a,177,297.6764058806002,397.25659226562493
906,ethdominicana,Ethereum Dominicana,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x417f984ee25f3c0cecf2ea30ba7e8a97c8e83fd29293847a6f3078e5aac96480,71,105.82356339506805,393.85439475000004
907,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x1276b36dc17d2c7395b8b1a78612a132840131efedb454a0838e889a83050b21,60,253.95922616587268,392.779775359375
908,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xb0e1185791e949aa3a25cc6206a65e9043355b8042e0ccdc347f55029fedc316,58,121.61815311317332,389.85180943750004
909,proxifydao,ProXify DAO,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x93a490042c66ad84117a3b0d586e6e873646479902b8b4681fe7c068a6a9dbc4,81,526.7445590132847,386.449611921875
910,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x418b3b7e2b161d7f902560959611684a8bb316cf2b7aafbea6cf6534efb73ece,70,98.03962939442135,385.24883632812504
911,,,20,GG-20 - 25,0xab8666bec586ee1bdbde69eebccb62c23931ef70a016dfce2fed1860ca157817,58,87.11605999991298,384.68583825
912,function03-labs,function03-labs,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x842d6c8642c096c7e08548cf789f1ada6788c7a9a470bff0e20475d627ea53c8,166,227.34923508018255,383.84793146875
913,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x4f564b17d99abb615da3a34d2c4b700677324624e5559bf6a7a39c3cfdcd4cd0,57,95.24391274780282,380.77886560937503
914,open-cann,OpenCann,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x3f23fc2f474083753d82d029cad01391102331064e653b4d7c6298166330348c,182,234.3802575732734,380.2456046875
915,serenita-org,serenita-org,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xa2f642e4a86c02d09d28f6e8cf57b269fdfa2e01c4581a737b6110c82bd271f5,513,752.0466806372192,379.228756
916,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x91ad604137e206fbdd50b8e81bc4c20d2e7a5f25b54bf71b4f49d51b0ce9d20c,59,85.49894069321454,377.0435364375
917,eppie-io,Eppie,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x019b27463efbc577e6ff185aa3a525e60b0d713aa6aea2449a226ad6d769f5be,138,255.43735313531943,375.44250231250004
918,dragverse,Dragverse,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x7dcf39235b9e7c720a1b21cb365ef91e6ea48277f5f8d0c051e8a0c546eb8652,54,92.13658217177726,375.04224378125
919,curiosi3org,curiosi3org,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x867662707b85868c594ecad790ae38aa894a5f23fd504329223cd395b82ca15f,65,80.88042248226702,374.84211451562504
920,examp-llc,Examp-LLC,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xd8e0de535ba58db6a7226c577a7f8f51afaa8461a026bfe7ab9ba3a32e83e344,194,257.15634241187945,374.24172671875
921,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xecfc10dad8ffdca65291437887437b308684f0633aef7aa9b3a888c19934eb51,58,75.87814296898432,374.041597453125
922,chatafisha,Chatafisha,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xa42e657cc21b0784270b109f7c5a10e8342681ed7b19fc2477f0fde6b9bda25c,76,89.38159058243036,372.840821859375
923,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xa944162381e700ba23772fff94c9778fbef896309a8945c47303f0d5166c87ae,47,114.38602475668085,372.77825910937497
924,descier,deScier,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xf9db231d41bc3b713eb16c3c2104baa1bfeceba5aca71bd4aa3565151e6f3add,71,88.85264772200026,372.64069259375
925,notichain,NotiChain,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xc84e699e38b1ae006b550e9f78f3d0d7935098ed44f13c85298754d1c82b336b,191,271.06218999950215,371.84017553125
926,beepo-app,Beepo,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x9063b25b2e76226ba0a6aba079e7814e6178c8c753b4a821b011b40a6e022ce9,702,826.9454333721951,369.62802800000003
927,wtfacademy,WTF Academy,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x0da3353f922620b4fa3a7b0e7e4e81d93217c60919a93f48dd430d94cfd02a05,484,2498.1598270035174,367.8278915
928,scopelift,ScopeLift,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x7c7c08934025c6d843f5cd742712dd55c2b44c03864cb49c3cd56b0e6409bfa1,134,1632.0703172958456,367.03707315624996
