project_id,project,txns,fees,num_stars,num_forks,first_commit,sum_commits,sum_prs_merged,sum_downloads,project_link,oso_link
0x663699125622325c65b1c0dd1722e08979ea0707b0735ab5a8de88093f684685,defientco,0.0,0.0,0.0,0.0,2022-06-23 23:37:17+00:00,3552.0,315.0,0.0,https://vote.optimism.io/retropgf/3/application/0x663699125622325c65b1c0dd1722e08979ea0707b0735ab5a8de88093f684685,https://opensource.observer/project/defientco
0x6520b1492d761fd7f08b4e7a2094d9c6bc0832f93a10bafd918c21996c4305b2,defieye,0.0,0.0,45.0,19.0,2022-02-02 15:13:13+00:00,57.0,9.0,0.0,https://vote.optimism.io/retropgf/3/application/0x6520b1492d761fd7f08b4e7a2094d9c6bc0832f93a10bafd918c21996c4305b2,https://opensource.observer/project/defieye
0x36e009bec6acb4c7adbe206a5cf88f8678ddf794f2f5e868e0118fcbd543055f,defilab-xyz,0.0,0.0,84.0,42.0,2021-07-05 08:45:52+00:00,125.0,2.0,0.0,https://vote.optimism.io/retropgf/3/application/0x36e009bec6acb4c7adbe206a5cf88f8678ddf794f2f5e868e0118fcbd543055f,https://opensource.observer/project/defilab-xyz
0xf06599d874b0ba5b14c384a6aec73ec01f731899db046f0cbbfcb529b8265dc7,definomics-labs,0.0,0.0,0.0,0.0,2022-11-30 23:30:23+00:00,27.0,0.0,0.0,https://vote.optimism.io/retropgf/3/application/0xf06599d874b0ba5b14c384a6aec73ec01f731899db046f0cbbfcb529b8265dc7,https://opensource.observer/project/definomics-labs
0xd0f85e82439cc4c58186702cec1e6ef21d07a3540799a5938dc54551bf7ce18b,delegatexyz,3.0,5944379310025.0,156.0,44.0,2022-08-06 17:31:08+00:00,211.0,69.0,0.0,https://vote.optimism.io/retropgf/3/application/0xd0f85e82439cc4c58186702cec1e6ef21d07a3540799a5938dc54551bf7ce18b,https://opensource.observer/project/delegatexyz
0x93802f900f4a02570de2bedf8f16fce49715eda5dde0a2ae9199c93218313cb5,deltaport-io,0.0,0.0,0.0,0.0,2022-03-16 06:32:37+00:00,96.0,0.0,0.0,https://vote.optimism.io/retropgf/3/application/0x93802f900f4a02570de2bedf8f16fce49715eda5dde0a2ae9199c93218313cb5,https://opensource.observer/project/deltaport-io
0xf66f24a1481b4245017738ab5b95581a4622f7606c054eb45ea0a4a971050873,dexkit,0.0,0.0,87.0,144.0,2020-10-29 06:02:26+00:00,644.0,10.0,0.0,https://vote.optimism.io/retropgf/3/application/0xf66f24a1481b4245017738ab5b95581a4622f7606c054eb45ea0a4a971050873,https://opensource.observer/project/dexkit
0x76a3260167144f6bd35d5cb0996e48edf645100aa3b4abcd6302a454d34bcee0,dforce-network,37559.0,1.634365625042288e+17,96.0,68.0,2019-05-21 14:34:58+00:00,1479.0,32.0,0.0,https://vote.optimism.io/retropgf/3/application/0x76a3260167144f6bd35d5cb0996e48edf645100aa3b4abcd6302a454d34bcee0,https://opensource.observer/project/dforce-network
0x38de0038ed83f94aeb539f03721a54dadd7caed4496a284f413e20eda27b8716,dm3-protocol,5.0,407035000000.0,54.0,16.0,2021-12-14 11:39:35+00:00,817.0,348.0,0.0,https://vote.optimism.io/retropgf/3/application/0x38de0038ed83f94aeb539f03721a54dadd7caed4496a284f413e20eda27b8716,https://opensource.observer/project/dm3-protocol
0x3684d4fa6e768718b1465d0dad20509ee9f97899337aee25da262e8215f30648,dorisprotocol,0.0,0.0,0.0,0.0,2023-10-12 07:28:20+00:00,5.0,0.0,0.0,https://vote.optimism.io/retropgf/3/application/0x3684d4fa6e768718b1465d0dad20509ee9f97899337aee25da262e8215f30648,https://opensource.observer/project/dorisprotocol
0x336e461d9f5ba45ab76f6decf4acbf6cb88c4572a51f34b49df5729292bcf283,eco-association,2.0,1582422477126.0,0.0,0.0,2022-06-13 14:55:31+00:00,704.0,40.0,0.0,https://vote.optimism.io/retropgf/3/application/0x336e461d9f5ba45ab76f6decf4acbf6cb88c4572a51f34b49df5729292bcf283,https://opensource.observer/project/eco-association
0x490ad76a69ed6e4999c570bf5b7eb2336ff8e31906a3df6bf88b9144558acccf,edgeandnode,0.0,0.0,116.0,0.0,2023-01-05 13:58:53+00:00,53.0,306.0,0.0,https://vote.optimism.io/retropgf/3/application/0x490ad76a69ed6e4999c570bf5b7eb2336ff8e31906a3df6bf88b9144558acccf,https://opensource.observer/project/edgeandnode
0xd92105b6de933f4998cb17e4bca92e11103a24251a7769c9788da572dfc26f6a,emttr-aspiringsecurity,0.0,0.0,2.0,0.0,2022-11-11 19:46:59+00:00,235.0,0.0,0.0,https://vote.optimism.io/retropgf/3/application/0xd92105b6de933f4998cb17e4bca92e11103a24251a7769c9788da572dfc26f6a,https://opensource.observer/project/emttr-aspiringsecurity
0xf0e9da0f8ecaa1caaf7fbcfbb2c51dbdfcfc9be1becc3fc5d584b56779ba6b5e,endaoment,0.0,0.0,0.0,0.0,2020-02-17 01:31:23+00:00,473.0,82.0,0.0,https://vote.optimism.io/retropgf/3/application/0xf0e9da0f8ecaa1caaf7fbcfbb2c51dbdfcfc9be1becc3fc5d584b56779ba6b5e,https://opensource.observer/project/endaoment
0x5e1a1935ed36efc2ec04539193d0dd68a4807f782a0cde2dd555e0933a344d0f,erigon-ledgerwatch,0.0,0.0,2907.0,1041.0,2013-03-26 13:27:07+00:00,10187.0,7237.0,0.0,https://vote.optimism.io/retropgf/3/application/0x5e1a1935ed36efc2ec04539193d0dd68a4807f782a0cde2dd555e0933a344d0f,https://opensource.observer/project/erigon-ledgerwatch
0x7f119f8a9ac1b020748dcff53e48cffe1f851f709959e5ffc825a35d36f4063a,eth-infinitism-account-abstraction,9012.0,4.760021134540074e+17,1151.0,476.0,2021-07-25 15:15:50+00:00,281.0,177.0,0.0,https://vote.optimism.io/retropgf/3/application/0x7f119f8a9ac1b020748dcff53e48cffe1f851f709959e5ffc825a35d36f4063a,https://opensource.observer/project/eth-infinitism-account-abstraction
0x0c50a589d092ac078d4fecce888b1ec40a22cacd7d5d32b59ea277147113f173,eth-limo,0.0,0.0,49.0,7.0,2022-08-25 02:10:14+00:00,50.0,6.0,0.0,https://vote.optimism.io/retropgf/3/application/0x0c50a589d092ac078d4fecce888b1ec40a22cacd7d5d32b59ea277147113f173,https://opensource.observer/project/eth-limo
0xfdb5d70b4aea2de7ccb8b892d57916cab4dbfa2457531636d12b16bca68b3d35,ether-actor-iainnash,0.0,0.0,0.0,0.0,2021-10-12 07:19:00+00:00,63.0,21.0,0.0,https://vote.optimism.io/retropgf/3/application/0xfdb5d70b4aea2de7ccb8b892d57916cab4dbfa2457531636d12b16bca68b3d35,https://opensource.observer/project/ether-actor-iainnash
0xf09ece1ed5aae7b6bce0ec7a84e36117b2ef91cc27b4d7b5734bdde5d3c5b170,ethereansos,0.0,0.0,121.0,86.0,2019-04-19 10:01:21+00:00,21700.0,32.0,0.0,https://vote.optimism.io/retropgf/3/application/0xf09ece1ed5aae7b6bce0ec7a84e36117b2ef91cc27b4d7b5734bdde5d3c5b170,https://opensource.observer/project/ethereansos
0x3d8e96e9e4f6087719baab2c7e24f5aeafaf9c2fbf8dc7069310136d1600c214,ethereum-attestation-service,11721.0,4.086715010592723e+17,200.0,64.0,2020-10-03 15:35:17+00:00,1218.0,134.0,0.0,https://vote.optimism.io/retropgf/3/application/0x3d8e96e9e4f6087719baab2c7e24f5aeafaf9c2fbf8dc7069310136d1600c214,https://opensource.observer/project/ethereum-attestation-service
0xe7f1ebfe8e8c9980ba192a76b77e18f747e82d642f985681748615457c0e8b7c,ethereum-cat-herders,0.0,0.0,12360.0,5343.0,2017-01-25 17:29:44+00:00,6438.0,4601.0,0.0,https://vote.optimism.io/retropgf/3/application/0xe7f1ebfe8e8c9980ba192a76b77e18f747e82d642f985681748615457c0e8b7c,https://opensource.observer/project/ethereum-cat-herders
0xe74ccd71062e114e4bbdbc6364d516b65b9003bdb3611de1bf8f774ae63b46f9,ethereum-etl-blockchain-etl,0.0,0.0,2702.0,771.0,2018-05-02 08:55:39+00:00,969.0,165.0,0.0,https://vote.optimism.io/retropgf/3/application/0xe74ccd71062e114e4bbdbc6364d516b65b9003bdb3611de1bf8f774ae63b46f9,https://opensource.observer/project/ethereum-etl-blockchain-etl
0x4f7632e3e0f326540df67ffc795342a3485a3fbe0d82566bb9738867cd0c7736,ethereum-on-arm,0.0,0.0,125.0,29.0,2020-12-15 16:00:47+00:00,518.0,16.0,0.0,https://vote.optimism.io/retropgf/3/application/0x4f7632e3e0f326540df67ffc795342a3485a3fbe0d82566bb9738867cd0c7736,https://opensource.observer/project/ethereum-on-arm
0x8f6fc027d996489f020e2b5591374f2c97833fe20cab3124e1c7377f5b7e583f,ethereumbarcelona,0.0,0.0,0.0,0.0,2023-04-02 18:11:28+00:00,102.0,0.0,0.0,https://vote.optimism.io/retropgf/3/application/0x8f6fc027d996489f020e2b5591374f2c97833fe20cab3124e1c7377f5b7e583f,https://opensource.observer/project/ethereumbarcelona
0xfdb49a44b3f75ed85a6f61f4c5a36a358ef8712b9b151050aedf65d4c2abae91,ethereumphone,0.0,0.0,0.0,0.0,2021-02-02 02:53:52+00:00,810.0,18.0,0.0,https://vote.optimism.io/retropgf/3/application/0xfdb49a44b3f75ed85a6f61f4c5a36a358ef8712b9b151050aedf65d4c2abae91,https://opensource.observer/project/ethereumphone
0x1dfca7cffa9babbcc0b9646e2e620da444285f4dc7d6e7f3692446ffe4d6b66b,ethernaut-openzeppelin,0.0,0.0,1740.0,658.0,2017-11-16 17:37:43+00:00,1070.0,262.0,0.0,https://vote.optimism.io/retropgf/3/application/0x1dfca7cffa9babbcc0b9646e2e620da444285f4dc7d6e7f3692446ffe4d6b66b,https://opensource.observer/project/ethernaut-openzeppelin
0x39b4a7a07052cd200b017579a2717911881ffd3ed4bd94c085ba08435373c855,ethernautdao,0.0,0.0,287.0,60.0,2021-07-15 21:01:38+00:00,662.0,120.0,0.0,https://vote.optimism.io/retropgf/3/application/0x39b4a7a07052cd200b017579a2717911881ffd3ed4bd94c085ba08435373c855,https://opensource.observer/project/ethernautdao
0xf3e6f4737869efd0967440e4f97ea91b3ce3611c801675319874ea02f4d7a668,ethers-io,0.0,0.0,7810.0,2043.0,2016-05-03 06:14:57+00:00,1164.0,27.0,3283006.0,https://vote.optimism.io/retropgf/3/application/0xf3e6f4737869efd0967440e4f97ea91b3ce3611c801675319874ea02f4d7a668,https://opensource.observer/project/ethers-io
0xa9f6de6ad7b1cb903f0063e588f0f729f13ddd76d77495e25a3860c27a721773,ethglobal,0.0,0.0,25.0,15.0,2018-09-18 20:40:38+00:00,34.0,1.0,0.0,https://vote.optimism.io/retropgf/3/application/0xa9f6de6ad7b1cb903f0063e588f0f729f13ddd76d77495e25a3860c27a721773,https://opensource.observer/project/ethglobal
0x067ba045a09b99b82c177c161b7f30317515bf9bd61146e39b9675df99d95da7,ethhub-io,0.0,0.0,867.0,0.0,2020-05-29 17:08:08+00:00,73.0,395.0,0.0,https://vote.optimism.io/retropgf/3/application/0x067ba045a09b99b82c177c161b7f30317515bf9bd61146e39b9675df99d95da7,https://opensource.observer/project/ethhub-io
0xe5861924185920f4708f6369234a899b5c18963fe46ecc06948f378fa6b8bd0c,ethstaker,0.0,0.0,686.0,307.0,2020-09-15 15:17:43+00:00,3388.0,1814.0,0.0,https://vote.optimism.io/retropgf/3/application/0xe5861924185920f4708f6369234a899b5c18963fe46ecc06948f378fa6b8bd0c,https://opensource.observer/project/ethstaker
0xd5102da53903c150aeeb5d43a20c3c191fcfe2d43bf1b5eb6939d073ee4e1fa5,ezkl-zkonduit,0.0,0.0,659.0,87.0,2022-07-05 20:24:47+00:00,1059.0,523.0,0.0,https://vote.optimism.io/retropgf/3/application/0xd5102da53903c150aeeb5d43a20c3c191fcfe2d43bf1b5eb6939d073ee4e1fa5,https://opensource.observer/project/ezkl-zkonduit
0xa35bcbf65e6ec5f55de08a91b09ebbf11d59fa13c28e8232c1f2d3cf1cdfbcc3,f-o-a-m,0.0,0.0,130.0,16.0,2017-01-03 06:40:36+00:00,2835.0,466.0,0.0,https://vote.optimism.io/retropgf/3/application/0xa35bcbf65e6ec5f55de08a91b09ebbf11d59fa13c28e8232c1f2d3cf1cdfbcc3,https://opensource.observer/project/f-o-a-m
0x79619331d5996c793ac13edcd77c369de5e72344add6ebedac5977c0552067a0,farcaster-indexer-gskril,0.0,0.0,94.0,0.0,2022-06-12 05:27:32+00:00,50.0,14.0,0.0,https://vote.optimism.io/retropgf/3/application/0x79619331d5996c793ac13edcd77c369de5e72344add6ebedac5977c0552067a0,https://opensource.observer/project/farcaster-indexer-gskril
0xe5bbc9d1ad7f67a66262067fbb7651335c9df66bce10147c6631ebc6a4140324,farcaster-py-vrypan,0.0,0.0,14.0,0.0,2023-10-19 18:54:42+00:00,71.0,0.0,0.0,https://vote.optimism.io/retropgf/3/application/0xe5bbc9d1ad7f67a66262067fbb7651335c9df66bce10147c6631ebc6a4140324,https://opensource.observer/project/farcaster-py-vrypan
0x5407e7425c015d4852eb1393c7863d0c1e8b6c325c50f2a01c1baa6584daba8d,fe-ethereum,0.0,0.0,1509.0,146.0,2020-10-14 22:18:38+00:00,1041.0,459.0,0.0,https://vote.optimism.io/retropgf/3/application/0x5407e7425c015d4852eb1393c7863d0c1e8b6c325c50f2a01c1baa6584daba8d,https://opensource.observer/project/fe-ethereum
0x74c9135b2ca59c277d93942e535f02777d2779f1fee5b88c9ff76ff20cdcd8b8,filosofiacodigo,0.0,0.0,51.0,46.0,2021-05-02 22:30:00+00:00,301.0,4.0,0.0,https://vote.optimism.io/retropgf/3/application/0x74c9135b2ca59c277d93942e535f02777d2779f1fee5b88c9ff76ff20cdcd8b8,https://opensource.observer/project/filosofiacodigo
0x165a6c018e2ee9d78c4a79c669ba30a762a2fafc772c34f760573595ea28a02a,findcaster-limone-eth,0.0,0.0,0.0,3.0,2023-08-09 07:58:58+00:00,97.0,5.0,0.0,https://vote.optimism.io/retropgf/3/application/0x165a6c018e2ee9d78c4a79c669ba30a762a2fafc772c34f760573595ea28a02a,https://opensource.observer/project/findcaster-limone-eth
0x5c7db781f9c4ea6eadf270bb2e1e64cc888b4c57d7df92649bf039d5f6910d0a,flipside-crypto,51791.0,5324542746124461.0,180.0,93.0,2018-11-30 21:53:43+00:00,9867.0,3978.0,0.0,https://vote.optimism.io/retropgf/3/application/0x5c7db781f9c4ea6eadf270bb2e1e64cc888b4c57d7df92649bf039d5f6910d0a,https://opensource.observer/project/flipside-crypto
0x564162823418a919885acb3cff4ea7857147144353c792923d4e7eb27e110d8c,forumdaos,0.0,0.0,24.0,2.0,2022-11-03 15:05:56+00:00,393.0,13.0,0.0,https://vote.optimism.io/retropgf/3/application/0x564162823418a919885acb3cff4ea7857147144353c792923d4e7eb27e110d8c,https://opensource.observer/project/forumdaos
0x7500c59003e12f46731f0e3bf33ef270085e700ce1d0ec0ae2ae42b4ea655ebe,foundry,0.0,0.0,9361.0,2027.0,2021-09-05 01:19:20+00:00,4581.0,4100.0,0.0,https://vote.optimism.io/retropgf/3/application/0x7500c59003e12f46731f0e3bf33ef270085e700ce1d0ec0ae2ae42b4ea655ebe,https://opensource.observer/project/foundry
0xd1e86a9b127451b05ffe296b0c0dca96d1067402c84b8a075c00cc32bd26da5f,foundry-full-course-f23-cyfrin,0.0,0.0,1574.0,354.0,2023-04-28 14:23:34+00:00,117.0,36.0,0.0,https://vote.optimism.io/retropgf/3/application/0xd1e86a9b127451b05ffe296b0c0dca96d1067402c84b8a075c00cc32bd26da5f,https://opensource.observer/project/foundry-full-course-f23-cyfrin
0x8569aa042caeb7c6548772467ec0f9572ebd3334865e07ab792de765c17534b2,frame-floating,0.0,0.0,961.0,138.0,2018-03-09 21:07:06+00:00,1536.0,1146.0,0.0,https://vote.optimism.io/retropgf/3/application/0x8569aa042caeb7c6548772467ec0f9572ebd3334865e07ab792de765c17534b2,https://opensource.observer/project/frame-floating
0xf883f84568edc0c46fbba2dd74af1a4ac13665a39938a03dfe6f33e45778db67,g7dao,0.0,0.0,58.0,15.0,2022-03-26 19:43:51+00:00,300.0,37.0,0.0,https://vote.optimism.io/retropgf/3/application/0xf883f84568edc0c46fbba2dd74af1a4ac13665a39938a03dfe6f33e45778db67,https://opensource.observer/project/g7dao
0x166b7be374825b11dc2af89b61ef1d66b5b45487b97ea3dd569e62f2f7b7b41e,galxe,12596.0,1.4081338752829778e+17,147.0,185.0,2021-09-14 10:02:44+00:00,536.0,133.0,0.0,https://vote.optimism.io/retropgf/3/application/0x166b7be374825b11dc2af89b61ef1d66b5b45487b97ea3dd569e62f2f7b7b41e,https://opensource.observer/project/galxe
0xe1a29c6b0fb801ec1a0339fbfaa421fd55be8f3f2557997a892273ae9c240eed,gashawk-corpus-io,0.0,0.0,5.0,2.0,2022-08-11 21:45:14+00:00,68.0,4.0,0.0,https://vote.optimism.io/retropgf/3/application/0xe1a29c6b0fb801ec1a0339fbfaa421fd55be8f3f2557997a892273ae9c240eed,https://opensource.observer/project/gashawk-corpus-io
0x23d244250689374c9958245fd7a1ecf1a2238f69a995de706befe1286f49b57e,gaslitedrop-poppunkllc,0.0,0.0,29.0,6.0,2023-09-13 18:20:39+00:00,24.0,7.0,0.0,https://vote.optimism.io/retropgf/3/application/0x23d244250689374c9958245fd7a1ecf1a2238f69a995de706befe1286f49b57e,https://opensource.observer/project/gaslitedrop-poppunkllc
0xe2e2f6f6ca6631af544462d867d1fd09f56182c4963ffd6be35dc3651df5ce86,gelato,263259.0,1.9416769442418924e+18,951.0,291.0,2019-06-17 11:20:32+00:00,4273.0,896.0,0.0,https://vote.optimism.io/retropgf/3/application/0xe2e2f6f6ca6631af544462d867d1fd09f56182c4963ffd6be35dc3651df5ce86,https://opensource.observer/project/gelato
0x753761b9a99b1133f7dbdbf333c8bc24ab9ca96e3a4e208b01184694e003b9d0,geo-web,5.0,651342362568.0,69.0,46.0,2020-07-10 09:49:04+00:00,2798.0,753.0,0.0,https://vote.optimism.io/retropgf/3/application/0x753761b9a99b1133f7dbdbf333c8bc24ab9ca96e3a4e208b01184694e003b9d0,https://opensource.observer/project/geo-web
0x9c44ab1650391a658a0e1febe3bfd3f64b0e12e2bf407b1eeda6b45117519858,gitcoin,78323.0,1.1052518693773888e+18,5919.0,2886.0,2015-10-16 23:56:39+00:00,30689.0,7929.0,0.0,https://vote.optimism.io/retropgf/3/application/0x9c44ab1650391a658a0e1febe3bfd3f64b0e12e2bf407b1eeda6b45117519858,https://opensource.observer/project/gitcoin
0xbc37a256ffd7cde5e9e5651155d79ca64d718d3f84f4a36b74aa7eae08a2f788,givepraise,0.0,0.0,32.0,22.0,2021-09-27 11:44:33+00:00,5014.0,590.0,0.0,https://vote.optimism.io/retropgf/3/application/0xbc37a256ffd7cde5e9e5651155d79ca64d718d3f84f4a36b74aa7eae08a2f788,https://opensource.observer/project/givepraise
0x6b85d1e6159c2dd0613159b2e4708ae23f8e3a1554a5557590534e63aa282eb8,givestation,0.0,0.0,3.0,4.0,2022-01-10 13:16:49+00:00,188.0,1.0,0.0,https://vote.optimism.io/retropgf/3/application/0x6b85d1e6159c2dd0613159b2e4708ae23f8e3a1554a5557590534e63aa282eb8,https://opensource.observer/project/givestation
0x5cd4c904d48c57e03e02cbedbdd9a95dce26b1382780c7f8cacb96d32c9ed5d0,giveth,0.0,0.0,1616.0,1047.0,2014-08-07 17:27:43+00:00,32403.0,5014.0,0.0,https://vote.optimism.io/retropgf/3/application/0x5cd4c904d48c57e03e02cbedbdd9a95dce26b1382780c7f8cacb96d32c9ed5d0,https://opensource.observer/project/giveth
0x853effbc5590961f4157c181e7f2e1c090d8434fd993b0fee10d58916c34e80a,go-ethereum,0.0,0.0,43942.0,18757.0,2023-05-25 10:02:11+00:00,411.0,6664.0,0.0,https://vote.optimism.io/retropgf/3/application/0x853effbc5590961f4157c181e7f2e1c090d8434fd993b0fee10d58916c34e80a,https://opensource.observer/project/go-ethereum
0xd9583aeb5f21cb6b172d4638a0465452572567143ab30c49dadb5e6ac5bf91d5,go-ethereum-hdwallet-miguelmota,0.0,0.0,438.0,225.0,2023-07-03 07:39:20+00:00,1.0,7.0,0.0,https://vote.optimism.io/retropgf/3/application/0xd9583aeb5f21cb6b172d4638a0465452572567143ab30c49dadb5e6ac5bf91d5,https://opensource.observer/project/go-ethereum-hdwallet-miguelmota
0xe5bdbe7427fa9a86f70ede69c07f4a14ad6d2af60658b84ac2134b77c6f53845,goerli-eth-clients,0.0,0.0,607.0,69.0,2018-09-07 21:56:01+00:00,311.0,86.0,0.0,https://vote.optimism.io/retropgf/3/application/0xe5bdbe7427fa9a86f70ede69c07f4a14ad6d2af60658b84ac2134b77c6f53845,https://opensource.observer/project/goerli-eth-clients
0xd34b4f953913284fa62737fcec2439fd6b192149023f6dbd6f3a91f5b716d295,goplussecurity,0.0,0.0,18.0,7.0,2023-01-03 10:28:40+00:00,218.0,129.0,0.0,https://vote.optimism.io/retropgf/3/application/0xd34b4f953913284fa62737fcec2439fd6b192149023f6dbd6f3a91f5b716d295,https://opensource.observer/project/goplussecurity
0xe512145819e4a511f7fd8f0f6cd67d8c9b90a8dda31598371b56bf754e6cc725,gov-w3hc,0.0,0.0,5.0,2.0,2022-10-11 08:08:47+00:00,273.0,73.0,0.0,https://vote.optimism.io/retropgf/3/application/0xe512145819e4a511f7fd8f0f6cd67d8c9b90a8dda31598371b56bf754e6cc725,https://opensource.observer/project/gov-w3hc
0x0fd67ac5b7610143e5de49212073798303be0009c69266484a75f96eb39fd0bb,grappafinance,0.0,0.0,0.0,0.0,2022-05-21 20:28:27+00:00,414.0,189.0,0.0,https://vote.optimism.io/retropgf/3/application/0x0fd67ac5b7610143e5de49212073798303be0009c69266484a75f96eb39fd0bb,https://opensource.observer/project/grappafinance
0x380869d62245a876e782065034acdfbd8233dee1363117ded1a9ef3347b1bca9,grateful-protocol,7.0,28523697889156.0,0.0,0.0,2022-06-21 14:03:45+00:00,238.0,16.0,0.0,https://vote.optimism.io/retropgf/3/application/0x380869d62245a876e782065034acdfbd8233dee1363117ded1a9ef3347b1bca9,https://opensource.observer/project/grateful-protocol
0x013c4c5aa12146fb2c42a6864e3cc9afb7212a62145487b514bceab1f588ae79,growthepie,0.0,0.0,5.0,2.0,2023-02-01 19:53:08+00:00,887.0,47.0,0.0,https://vote.optimism.io/retropgf/3/application/0x013c4c5aa12146fb2c42a6864e3cc9afb7212a62145487b514bceab1f588ae79,https://opensource.observer/project/growthepie
0xe0031e9ff51d941d62bcb1545812bdd132151a24d8767f4cc0d552b82c8567ac,hardhat-nomicfoundation,0.0,0.0,6273.0,1286.0,2021-03-06 00:28:29+00:00,5992.0,2051.0,0.0,https://vote.optimism.io/retropgf/3/application/0xe0031e9ff51d941d62bcb1545812bdd132151a24d8767f4cc0d552b82c8567ac,https://opensource.observer/project/hardhat-nomicfoundation
0x1c03fba4505bdb618483c9c2a197e09753e8bdbc03f784d312039dd623ec8046,hardhat-tracer-zemse,0.0,0.0,293.0,0.0,2022-07-19 11:04:23+00:00,171.0,13.0,0.0,https://vote.optimism.io/retropgf/3/application/0x1c03fba4505bdb618483c9c2a197e09753e8bdbc03f784d312039dd623ec8046,https://opensource.observer/project/hardhat-tracer-zemse
0x3b9f8c24da4058057f2f4d10a8ee7f3f6625529a38ffc4cd2ba1f1a8772bbb88,hats-protocol,17.0,75246926497078.0,79.0,28.0,2022-04-27 20:52:56+00:00,1290.0,152.0,0.0,https://vote.optimism.io/retropgf/3/application/0x3b9f8c24da4058057f2f4d10a8ee7f3f6625529a38ffc4cd2ba1f1a8772bbb88,https://opensource.observer/project/hats-protocol
0x243299d981be04f31e310b35c53b842cb2d875a1eccc273d9f752fab0bb0dfcb,hausdao,1.0,925240000000.0,0.0,11.0,2018-11-19 15:33:31+00:00,5452.0,3681.0,0.0,https://vote.optimism.io/retropgf/3/application/0x243299d981be04f31e310b35c53b842cb2d875a1eccc273d9f752fab0bb0dfcb,https://opensource.observer/project/hausdao
0x2fcf74bc4287ad3e63476246b2999ad0070cfcca8804fa66c7efd227070de33f,hedgey-finance,0.0,0.0,0.0,0.0,2023-01-02 20:11:22+00:00,18.0,16.0,0.0,https://vote.optimism.io/retropgf/3/application/0x2fcf74bc4287ad3e63476246b2999ad0070cfcca8804fa66c7efd227070de33f,https://opensource.observer/project/hedgey-finance
0x90c131d3501c95f7f1c9335c9de8ef41b5188659fec28ab1c587e708adb04216,heno-relief-game-sweetmantech,0.0,0.0,0.0,0.0,2023-07-25 23:19:47+00:00,86.0,12.0,0.0,https://vote.optimism.io/retropgf/3/application/0x90c131d3501c95f7f1c9335c9de8ef41b5188659fec28ab1c587e708adb04216,https://opensource.observer/project/heno-relief-game-sweetmantech
0xf46f276a1645c0b23162b3fc89965a022cb4dc20900c0f6bbeb3710ea4ddd7e8,hildobby,0.0,0.0,975.0,913.0,2014-09-19 21:16:30+00:00,6744.0,3504.0,0.0,https://vote.optimism.io/retropgf/3/application/0xf46f276a1645c0b23162b3fc89965a022cb4dc20900c0f6bbeb3710ea4ddd7e8,https://opensource.observer/project/hildobby
0x4d6a8934a57ef082939fbf87ce03b8c57abaf7cb436eaa819fb9b5f9736ecd79,hildr-optimism-java,0.0,0.0,21.0,3.0,2023-04-25 06:12:47+00:00,168.0,31.0,0.0,https://vote.optimism.io/retropgf/3/application/0x4d6a8934a57ef082939fbf87ce03b8c57abaf7cb436eaa819fb9b5f9736ecd79,https://opensource.observer/project/hildr-optimism-java
0xeec5041f2bae8c48877836c3e932a2df54a1369c3f297f8474935c0a2bad18f0,holograph,0.0,0.0,105.0,46.0,2022-03-16 16:09:56+00:00,2027.0,673.0,0.0,https://vote.optimism.io/retropgf/3/application/0xeec5041f2bae8c48877836c3e932a2df54a1369c3f297f8474935c0a2bad18f0,https://opensource.observer/project/holograph
0x6edbaf833fdee6fb7ae4411e30ac9da8ee22af2c2aea303adbeaf5de80937d6f,holonym-foundation,18711.0,2.0579606956903053e+18,9.0,4.0,2022-02-19 05:32:28+00:00,3349.0,8.0,0.0,https://vote.optimism.io/retropgf/3/application/0x6edbaf833fdee6fb7ae4411e30ac9da8ee22af2c2aea303adbeaf5de80937d6f,https://opensource.observer/project/holonym-foundation
0xed052bcc8a5141a3baf9e42f7c441d94221ff4c16adf45aae190a53143b61c1d,hop-protocol,302238.0,2.6058485826216662e+17,3320.0,601.0,2020-10-19 01:40:18+00:00,11018.0,558.0,0.0,https://vote.optimism.io/retropgf/3/application/0xed052bcc8a5141a3baf9e42f7c441d94221ff4c16adf45aae190a53143b61c1d,https://opensource.observer/project/hop-protocol
0x99d9058b2dc841fb614fa9351f3a93df1718e5f38b14e396ba764d53450924ab,humpysgold,0.0,0.0,0.0,0.0,2023-08-18 13:30:34+00:00,112.0,5.0,0.0,https://vote.optimism.io/retropgf/3/application/0x99d9058b2dc841fb614fa9351f3a93df1718e5f38b14e396ba764d53450924ab,https://opensource.observer/project/humpysgold
0xf7339a30ff66a5f84e57dbc7674d6623d121915876a5da931701ed677aba4d48,hypercerts,69288.0,4.385578831508569e+17,65.0,22.0,2022-12-02 21:36:05+00:00,541.0,418.0,0.0,https://vote.optimism.io/retropgf/3/application/0xf7339a30ff66a5f84e57dbc7674d6623d121915876a5da931701ed677aba4d48,https://opensource.observer/project/hypercerts
0xcd42fdb0c7f2477de91dc19535ab2c7068027a1fb97ab88a5c09c0db35d4e06f,hyperoracle,0.0,0.0,53.0,6.0,2022-09-18 02:08:35+00:00,902.0,103.0,0.0,https://vote.optimism.io/retropgf/3/application/0xcd42fdb0c7f2477de91dc19535ab2c7068027a1fb97ab88a5c09c0db35d4e06f,https://opensource.observer/project/hyperoracle
