transaction_date,address,cnt,total_transferred,total_transferred_in_tokens,net_transferred,net_transferred_in_tokens
2025-01-08,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,170,0.0,0.0,0.0,0.0
2025-01-09,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,143,0.0,0.0,0.0,0.0
2025-01-10,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,178,0.0,0.0,0.0,0.0
2025-01-11,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,146,0.0,0.0,0.0,0.0
2025-01-12,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,127,0.0,0.0,0.0,0.0
2025-01-13,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,197,0.0,0.0,0.0,0.0
2025-01-14,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,194,0.0,0.0,0.0,0.0
2025-01-15,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,170,0.0,0.0,0.0,0.0
2025-01-16,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,197,0.0,0.0,0.0,0.0
2025-01-17,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,230,0.0,0.0,0.0,0.0
