date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-contango_v1_protocol,forecasted_TVL_opchain-contango_v1_protocol
2024-12-29 00:00:00,0.12275878336230084,0.08254612505425729,0.020240981981706586,8.737121994617275e-10,0.0,0.0,236733.0829582648,
2024-12-30 00:00:00,0.10784705652376,0.10207121866204055,0.015211359169820953,1.0436784526163423e-09,0.0,0.0,248761.94651331508,
2024-12-31 00:00:00,0.13153084209808372,0.07638779906046965,0.031484339780992646,1.5120393218586103e-09,0.0,0.0,276620.11292350927,
2025-01-01 00:00:00,0.056934034574832613,0.06193678668634959,0.0371501314046324,0.0,0.0,0.0,218979.7987711052,
2025-01-02 00:00:00,0.059548477703420644,0.06198049812556777,0.018710691368137047,0.0,0.0,0.0,283238.7984734435,
2025-01-03 00:00:00,0.09630914145773815,0.0842422188870886,0.015129728668560908,0.0,0.0,0.0,214870.9552306133,
2025-01-04 00:00:00,0.06622729673401624,0.1156029170083889,0.022801767884856557,9.143308376729458e-10,0.0,0.0,320028.30919431796,
2025-01-05 00:00:00,0.06590324995410433,0.09798184264678805,0.02439676609413115,5.348838906957301e-10,0.0,0.0,196521.20987890166,
2025-01-06 00:00:00,0.07172297669303394,0.1287422289682419,0.02585514175237147,8.411231881492414e-10,0.0,0.0,309572.1710416398,
2025-01-07 00:00:00,0.11881448717780771,0.08127872047319566,0.028852759621227592,0.0,0.0,0.0,208562.95380380523,
2025-01-08 00:00:00,0.09152465774676773,0.05657604955852337,0.01516175941367305,0.0,0.0,0.0,315709.9313244252,
2025-01-09 00:00:00,0.10714056004227192,0.1250306832233329,0.03138291912334146,0.0,0.0,0.0,242345.4261750013,
2025-01-10 00:00:00,0.13380963739336307,0.12987879249494316,0.03044946499779,1.0306238175014875e-09,0.0,0.0,331551.65851558256,
2025-01-11 00:00:00,0.09508249456831204,0.5478272798035155,0.02850354422405703,8.072834396890424e-10,0.0,0.0,270361.6300786362,
2025-01-12 00:00:00,0.08715890834483063,0.2193743712797515,0.03277692838338329,1.0840911870898428e-09,0.0,0.0,330808.04846385395,
2025-01-13 00:00:00,0.06213784365076021,0.06578404602690074,0.014886845335212033,-2.583726560701919e-25,0.0,0.0,283025.47580915265,
2025-01-14 00:00:00,0.11173218532538604,0.06713898264630996,0.024127968613625657,-1.9092003519907045e-25,0.0,0.0,290504.9306548282,
2025-01-15 00:00:00,0.09340324459625442,0.09066823960070074,0.02095932020216279,-1.7529387152692834e-25,0.0,0.0,313644.8448550785,
2025-01-16 00:00:00,0.08938658279122294,0.11070275824690994,0.04200743969480556,9.681212031310163e-10,0.0,0.0,279882.40012928075,
2025-01-17 00:00:00,0.04716793513064812,0.10475147239308293,0.025170668140484485,1.0013040260755183e-09,0.0,0.0,329513.24377381447,
2025-01-18 00:00:00,0.10308591742626103,0.09970305887352919,0.024310647784462645,8.046328615655943e-10,0.0,0.0,255196.68015269202,
2025-01-19 00:00:00,0.07441275801210323,0.10651249819513042,0.020701600018004904,0.0,0.0,0.0,367032.8475411567,
2025-01-20 00:00:00,0.09087903199918823,0.10239912961488962,0.027202141495221085,0.0,0.0,0.0,247913.19375012498,
2025-01-21 00:00:00,0.08544125509500518,0.10491398118336627,0.00935757589684151,0.0,0.0,0.0,387189.27683942043,
2025-01-22 00:00:00,0.08272365232586337,0.03747944533856454,0.018820126318409486,-4.5946947016554175e-06,0.0,0.0,254632.78079786265,
2025-01-23 00:00:00,0.11713743519081857,0.08680317088749054,0.018449725867905303,-4.940566054742203e-06,0.0,0.0,351557.88474712224,
2025-01-24 00:00:00,0.1134842133480827,0.1711131016579743,0.025285902755872638,-5.200680904318779e-06,0.0,0.0,242866.82831033005,
2025-01-25 00:00:00,0.08798232314335398,0.07924570143418655,0.021118620837461233,0.0,0.0,0.0,375832.31260153925,
2025-01-26 00:00:00,0.07058381132051855,0.10271620680010173,0.028406154455852286,0.0,0.0,0.0,278173.1881730704,
2025-01-26 03:18:23,0.06890717330522331,0.10951085788439656,0.029606173784659816,0.0,0.0,0.0,369269.010477191,
2025-01-27 00:00:00,0.09441588821303548,0.1130443359812572,0.023674290413726585,1.0405863517295123e-09,0.0,0.0,,
2025-01-28 00:00:00,0.09515490885085133,0.08842495840375898,0.03394240196739242,9.206827496769971e-10,0.0,0.0,,
2025-01-29 00:00:00,0.12359471019603957,0.04867648903735623,0.02658349494774296,1.0618156667191015e-09,0.0,0.0,,
2025-01-30 00:00:00,0.088592380041809,0.08049619433589035,0.026166380299031986,0.0,0.0,0.0,,
2025-01-31 00:00:00,0.1397443744397784,0.08143912320039849,0.01717973434018549,0.0,0.0,0.0,,
2025-02-01 00:00:00,0.10847631514625058,0.07437798605680164,0.02541008745003389,0.0,0.0,0.0,,
2025-02-02 00:00:00,0.11263418624078825,0.06426066951034534,0.007935429159956105,8.772416288127034e-10,0.0,0.0,,
2025-02-03 00:00:00,0.06197771863365875,0.10739774515851691,0.024865247402950555,9.81232449867032e-10,0.0,0.0,,
2025-02-04 00:00:00,0.18388484970717292,0.07898410680994113,0.020282513053064534,8.603289926538249e-10,0.0,0.0,,
2025-02-05 00:00:00,0.06456435560969899,0.11925287529563157,0.02745986655499205,0.0,0.0,0.0,,
2025-02-06 00:00:00,0.11487615230503413,0.12249137163102986,0.016964697104927214,0.0,0.0,0.0,,
2025-02-07 00:00:00,0.04009507800778867,0.0707234031736285,0.010048328253406694,0.0,0.0,0.0,,
2025-02-08 00:00:00,0.0760309955962434,0.12755936704890028,0.00888210905111054,8.477567460046652e-10,0.0,0.0,,
2025-02-09 00:00:00,0.061798090146112365,0.06661464629485478,0.020793550681114496,1.2221357889962078e-09,0.0,0.0,,
2025-02-10 00:00:00,0.09828720430282283,0.12146114422782942,0.03364214852300472,5.427659897332114e-10,0.0,0.0,,
