transaction_date,address,transaction_cnt,active_users,total_transferred,gas_fee,unique_users,cum_transferred
2024-06-19,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,13.0,13.0,1515001570412913.0,0.0002001705004566,12.0,7.41611821903928e+16
2024-06-20,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,58.0,47.0,0.0,0.0004060265519901,46.0,7.41611821903928e+16
2024-06-21,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,31.0,22.0,6728828138159704.0,0.000230828876889,21.0,8.089001032855251e+16
2024-06-22,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,20.0,14.0,3806757821648561.0,0.0001472536813651,11.0,8.469676815020107e+16
2024-06-23,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,24.0,22.0,2950781159599497.0,0.0002760820441394,17.0,8.764754930980058e+16
2024-06-24,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,31.0,25.0,795026674412362.0,0.0002558353050325,21.0,8.844257598421294e+16
2024-06-25,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,42.0,38.0,2.880373878607607e+16,0.0004361566710681,34.0,1.1724631477028902e+17
2024-06-26,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,45.0,40.0,9466483835796696.0,0.0004703240817297,35.0,1.2671279860608573e+17
2024-06-27,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,149.0,134.0,2.437156936157448e+16,8.925212296397703e-05,123.0,1.5108436796766022e+17
2024-06-28,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,147.0,113.0,6700902566593466.0,6.264951765404199e-05,104.0,1.577852705342537e+17
2024-06-29,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,703.0,682.0,1.2745005216347788e+16,4.243354548792701e-05,678.0,1.7053027575060147e+17
2024-06-30,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,106.0,76.0,3920966139536929.0,1.6864182148351005e-05,74.0,1.744512418901384e+17
2024-07-01,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,65.0,59.0,1.0721897838598224e+16,0.0002191542479872,54.0,1.8517313972873664e+17
2024-07-02,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,46.0,40.0,1.1878923931920784e+16,0.0002200765316358,36.0,1.970520636606574e+17
2024-07-03,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,61.0,51.0,4616415806494822.0,0.0007170742789757,42.0,2.0166847946715226e+17
2024-07-04,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,35.0,31.0,3512786611966805.0,0.0004321717944186,24.0,2.0518126607911904e+17
2024-07-05,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,39.0,33.0,2.4474181038036864e+16,0.0006370117885294,30.0,2.296554471171559e+17
2024-07-06,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,26.0,21.0,6923458126560791.0,0.0003229497640441,16.0,2.365789052437167e+17
2024-07-07,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,34.0,28.0,6315958840773996.0,0.0003842104083566,24.0,2.428948640844907e+17
2024-07-08,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,29.0,24.0,6006512351610212.0,0.0003855199602479,20.0,2.489013764361009e+17
2024-07-09,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,38.0,33.0,6620492047330335.0,0.0004492109431339,23.0,2.5552186848343123e+17
2024-07-10,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,21.0,20.0,5310546740947056.0,0.0001668675895663,17.0,2.608324152243783e+17
2024-07-11,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,98.0,85.0,1693074163048538.0,7.994186842556902e-05,81.0,2.6252548938742685e+17
2024-07-12,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,40.0,37.0,6981367228004863.0,5.895857802071999e-06,30.0,2.695068566154317e+17
2024-07-13,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,29.0,26.0,945865269016208.0,1.1016258324998e-05,23.0,2.7045272188444794e+17
2024-07-14,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,41.0,36.0,1014829312093577.0,7.119646596298e-06,32.0,2.714675511965415e+17
2024-07-15,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,30.0,25.0,1649422160753777.0,5.491317325272899e-05,18.0,2.731169733572953e+17
2024-07-16,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,21.0,19.0,813732726672221.0,8.429321815670101e-05,14.0,2.7393070608396752e+17
2024-07-17,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,10.0,9.0,490826451009467.0,8.199659574243798e-05,6.0,2.74421532534977e+17
2024-07-18,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,26.0,20.0,1155832474924633.0,0.0002780623768697,12.0,2.7557736500990163e+17
2024-07-19,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,29.0,27.0,387983042058469.0,0.0001950929682289,24.0,2.759653480519601e+17
2024-07-20,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,21.0,20.0,8118218088458243.0,0.0001689373825359,18.0,2.840835661404183e+17
2024-07-21,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,26.0,24.0,982613423348926.0,0.0019708744849833,18.0,2.850661795637673e+17
2024-07-22,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,26.0,25.0,1.1324713460262188e+16,0.0002854685935122,21.0,2.9639089302402944e+17
2024-07-23,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,20.0,17.0,940167862126350.0,0.0002354270055135,14.0,2.973310608861558e+17
2024-07-24,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,27.0,24.0,469850033339469.0,0.0001632470468532,22.0,2.9780091091949523e+17
2024-07-25,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,41.0,31.0,9537284130828816.0,0.0001614816305224,24.0,3.0733819505032403e+17
2024-07-26,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,25.0,23.0,1754328658685048.0,2.1599042181330004e-05,18.0,3.090925237090091e+17
2024-07-27,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,13.0,9.0,715854558393339.0,2.828044509184e-06,6.0,3.0980837826740243e+17
2024-07-28,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18.0,15.0,273927671668703.0,9.464665436715e-06,14.0,3.100823059390711e+17
2024-07-29,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,49.0,42.0,821482828141524.0,2.1808331045507e-05,39.0,3.109037887672126e+17
2024-07-30,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,21.0,21.0,209893049297077.0,6.430148423742e-06,20.0,3.111136818165097e+17
2024-07-31,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,21.0,21.0,187628345306886.0,4.056048200678999e-06,20.0,3.113013101618166e+17
2024-08-01,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,25.0,25.0,6030693687089461.0,5.80683016946e-06,20.0,3.1733200384890605e+17
2024-08-02,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,27.0,27.0,410801741852123.0,5.960646650971001e-06,24.0,3.1774280559075814e+17
2024-08-03,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,12.0,11.0,3904556115957160.0,2.861794456854e-06,8.0,3.216473617067153e+17
2024-08-04,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,14.0,13.0,254005204007056.0,3.5683817439880004e-06,10.0,3.2190136691072237e+17
2024-08-05,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,46.0,23.0,1.7429296704776755e+17,0.002943159079446,17.0,4.961943339584899e+17
2024-08-06,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,31.0,21.0,2.8499977189505708e+16,1.0631919023965002e-05,15.0,5.2469431114799565e+17
2024-08-07,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,30.0,28.0,2.1442991208916852e+16,7.4370829852438e-05,24.0,5.461373023569125e+17
2024-08-08,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,14.0,14.0,883721289379843.0,2.7515493194460007e-06,9.0,5.4702102364629235e+17
2024-08-09,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,15.0,15.0,0.0,1.15335123127e-06,12.0,5.4702102364629235e+17
2024-08-10,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,22.0,19.0,844519075664083.0,3.529175811604e-06,14.0,5.478655427219564e+17
2024-08-11,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,14.0,11.0,1088234992460827.0,1.98983163942e-06,7.0,5.489537777144172e+17
2024-08-12,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,19.0,17.0,195035454091944.0,5.133279992146e-06,16.0,5.491488131685092e+17
2024-08-13,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,18.0,15.0,198444007779454.0,3.007664057061e-06,11.0,5.4934725717628864e+17
2024-08-14,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,19.0,17.0,1.0215011047539752e+16,3.3773417590509997e-06,14.0,5.595622682238284e+17
2024-08-15,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,10.0,10.0,1.538401702793477e+16,7.321147982051e-06,10.0,5.749462852517632e+17
2024-08-16,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,14.0,14.0,2616732693734794.0,1.2599809771829997e-06,11.0,5.77563017945498e+17
2024-08-17,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,14.0,14.0,238469555666452.0,2.693617503469e-06,14.0,5.778014875011644e+17
2024-08-18,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,12.0,11.0,1336552522322047.0,1.638459581002e-06,8.0,5.791380400234865e+17
2024-08-19,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,11.0,9.0,117182204115279.0,4.240614750173999e-06,9.0,5.792552222276018e+17
2024-08-20,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,7.0,6.0,3858163621790841.0,1.1292728672062e-05,5.0,5.831133858493926e+17
2024-08-21,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,8.0,8.0,580315888818745.0,2.572824473323e-06,6.0,5.836937017382113e+17
2024-08-22,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,7.0,7.0,324262258574865.0,4.749146154835e-06,4.0,5.840179639967862e+17
2024-08-23,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,7.0,7.0,2102216854620938.0,1.2819064732219998e-05,4.0,5.861201808514071e+17
2024-08-24,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,14.0,12.0,58684618839431.0,2.797691314782e-06,11.0,5.861788654702465e+17
2024-08-25,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,12.0,10.0,12468822559679.0,0.0001099079082643,7.0,5.861913342928061e+17
2024-08-26,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,15.0,13.0,698922471424199.0,2.5023598505533004e-05,8.0,5.868902567642304e+17
2024-08-27,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,2.0,2.0,211297384208211.0,4.838083630481e-06,1.0,5.871015541484387e+17
2024-08-28,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,9.0,5.0,349109109670090.0,8.0650026306344e-05,3.0,5.874506632581088e+17
2024-08-29,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,10.0,7.0,85468788659128.0,6.2168220211397e-05,1.0,5.875361320467679e+17
2024-08-30,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,9.0,7.0,666554044705184.0,1.428193594088e-06,2.0,5.88202686091473e+17
2024-08-31,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,7.0,5.0,129370816761867.0,4.89509995047e-07,5.0,5.883320569082349e+17
2024-09-01,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,6.0,6.0,0.0,4.45666195932e-07,3.0,5.883320569082349e+17
2024-09-02,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,10.0,10.0,1133448406663631.0,2.074005214325e-06,5.0,5.894655053148986e+17
2024-09-03,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,33.0,17.0,1088494405695725.0,2.793610069812e-06,15.0,5.905539997205943e+17
2024-09-04,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,13.0,7.0,1362407221635313.0,3.54437792002e-07,2.0,5.919164069422296e+17
2024-09-05,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,8.0,7.0,1.472464278581123e+16,1.858637971264e-06,2.0,6.066410497280408e+17
2024-09-06,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,10.0,9.0,155590216936476.0,2.5832199494074e-05,5.0,6.067966399449773e+17
2024-09-07,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,6.0,4.0,0.0,8.55850634372e-07,3.0,6.067966399449773e+17
2024-09-08,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,2.0,2.0,1096593501748071.0,5.12181267236e-07,0.0,6.078932334467254e+17
2024-09-09,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,5.0,5.0,0.0,1.0943903222184e-05,4.0,6.078932334467254e+17
2024-09-10,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,11.0,10.0,7182878627413726.0,1.8354527191833e-05,5.0,6.150761120741391e+17
2024-09-11,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,10.0,6.0,217181834800211.0,7.5441400410005e-05,3.0,6.152932939089394e+17
2024-09-12,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,3.0,3.0,36755005008401.0,1.206957138848e-06,2.0,6.153300489139478e+17
2024-09-13,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,10.0,8.0,303034780717932.0,4.367798529991001e-06,4.0,6.156330836946657e+17
2024-09-14,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,6.0,5.0,1569299650177567.0,9.23490804349e-07,3.0,6.172023833448433e+17
2024-09-15,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,9.0,9.0,1289322381121879.0,1.0017662256282e-05,4.0,6.184917057259652e+17
2024-09-16,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,6.0,6.0,266627169304772.0,3.2255637037520003e-06,4.0,6.1875833289527e+17
2024-09-17,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,7.0,7.0,704034552971395.0,4.68604756278e-06,5.0,6.194623674482414e+17
2024-09-18,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,4.0,4.0,127782045681734.0,3.89987461715e-06,2.0,6.195901494939232e+17
2024-09-19,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,10.0,8.0,782035656949307.0,5.40505335114e-06,5.0,6.203721851508724e+17
2024-09-20,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,11.0,10.0,1.3472816801580078e+16,8.829161357783601e-05,5.0,6.338450019524525e+17
2024-09-21,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,16.0,12.0,3.043855831478584e+16,6.524157607320502e-05,9.0,6.642835602672383e+17
2024-09-22,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,12.0,12.0,33565734231297.0,1.1309528680456e-05,9.0,6.643171260014696e+17
2024-09-23,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,14.0,8.0,326741396387318.0,2.4656703141562003e-05,5.0,6.646438673978569e+17
2024-09-24,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,17.0,17.0,923407920025665.0,1.0992557810511e-05,11.0,6.655672753178826e+17
2024-09-25,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,11.0,11.0,1.6605238652678926e+16,3.9099552998469995e-06,9.0,6.821725139705615e+17
2024-09-26,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,21.0,19.0,2671541584486697.0,9.096363260612e-06,14.0,6.848440555550482e+17
2024-09-27,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,42.0,29.0,1.5423863439492084e+16,2.6845740433803e-05,16.0,7.002679189945403e+17
2024-09-28,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,19.0,17.0,2.418537016753905e+16,4.1061044887967e-05,9.0,7.244532891620794e+17
2024-09-29,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,22.0,17.0,6861649593864717.0,4.176741907585001e-06,13.0,7.313149387559441e+17
2024-09-30,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,29.0,21.0,6.197016436840683e+16,3.528333435941e-06,13.0,7.932851031243508e+17
2024-10-01,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,7.0,6.0,48508345485312.0,2.9378206086108e-05,6.0,7.933336114698362e+17
2024-10-02,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,17.0,17.0,8001381404252778.0,2.8892093369909e-05,13.0,8.01334992874089e+17
2024-10-03,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,22.0,19.0,7721857743541794.0,2.8155634091508e-05,15.0,8.090568506176307e+17
2024-10-04,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,17.0,15.0,912947089148477.0,9.754537862189e-06,6.0,8.099697977067791e+17
2024-10-05,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,9.0,9.0,5.36625949466369e+16,4.852453754446001e-06,7.0,8.636323926534161e+17
2024-10-06,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,8.0,7.0,3441022046745900.0,6.387801902239999e-07,4.0,8.670734147001619e+17
2024-10-07,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,9.0,7.0,60053655436491.0,7.309061570204001e-06,4.0,8.671334683555985e+17
2024-10-08,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,8.0,7.0,7.453221727011373e+16,8.016419768373001e-06,3.0,9.41665685625712e+17
2024-10-09,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,34.0,23.0,1.459785656356802e+16,8.534262395536101e-05,16.0,9.5626354218928e+17
2024-10-10,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,33.0,24.0,3.227005815319847e+16,3.3905337662627996e-05,12.0,9.885336003424786e+17
2024-10-11,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,8.0,8.0,1740518087980044.0,1.1511237821879e-05,3.0,9.902741184304586e+17
2024-10-12,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,13.0,12.0,0.0,3.770815841678e-06,8.0,9.902741184304586e+17
2024-10-13,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,11.0,10.0,818110034525978.0,2.074175239719001e-06,9.0,9.910922284649846e+17
2024-10-14,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,7.0,7.0,814939932240074.0,2.1271205216191e-05,5.0,9.919071683972248e+17
2024-10-15,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,31.0,23.0,1908205474552954.0,0.0001504169163626,11.0,9.938153738717775e+17
2024-10-16,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,21.0,19.0,258154512719500.0,2.1153620214900995e-05,11.0,9.940735283844972e+17
2024-10-17,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,16.0,15.0,420261296144733.0,1.8322472080078003e-05,8.0,9.94493789680642e+17
2024-10-18,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,20.0,17.0,1.964220151884066e+16,3.0680094243591004e-05,8.0,1.0141359911994826e+18
2024-10-19,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,26.0,22.0,3297638198082270.0,2.8297052113680004e-06,14.0,1.0174336293975648e+18
2024-10-20,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,24.0,19.0,1139369979799693.0,1.5439318047020005e-06,15.0,1.0185729993773646e+18
2024-10-21,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,20.0,18.0,2145789637009160.0,4.843451332093e-06,9.0,1.0207187890143738e+18
2024-10-22,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,49.0,39.0,6305302663085457.0,6.864816903143001e-06,25.0,1.0270240916774592e+18
2024-10-23,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,29.0,21.0,7765383941640667.0,4.986809954546e-06,12.0,1.0347894756191e+18
2024-10-24,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,22.0,19.0,2743964280508158.0,2.5965855484719997e-06,10.0,1.037533439899608e+18
2024-10-25,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,14.0,12.0,1621048796921241.0,2.222195363576e-06,8.0,1.0391544886965292e+18
2024-10-26,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,34.0,26.0,9504017480466376.0,2.1208005536268e-05,12.0,1.0486585061769956e+18
2024-10-27,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,27.0,23.0,1056338980594382.0,2.804436806645e-06,13.0,1.04971484515759e+18
2024-10-28,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,25.0,18.0,1.0621341474306964e+16,2.002982446605e-06,5.0,1.0603361866318972e+18
2024-10-29,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,14.0,10.0,8053707136591341.0,8.530086018159999e-07,5.0,1.0683898937684884e+18
2024-10-30,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,17.0,16.0,1075552438061585.0,3.986546165884e-06,9.0,1.06946544620655e+18
2024-10-31,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,51.0,43.0,8725208979061837.0,3.4547754660509995e-06,36.0,1.078190655185612e+18
2024-11-01,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,25.0,20.0,687368883527016.0,2.883845332499e-06,13.0,1.078878024069139e+18
2024-11-02,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,24.0,22.0,1.335885333713658e+16,9.344549075543e-06,10.0,1.0922368774062756e+18
2024-11-03,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,22.0,20.0,3200197577009230.0,1.850337082253e-06,11.0,1.0954370749832847e+18
2024-11-04,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,23.0,15.0,61798759762645.0,1.7406564874269996e-06,5.0,1.0954988737430476e+18
2024-11-05,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,28.0,24.0,1.606241537561341e+16,2.6812189171379996e-06,13.0,1.111561289118661e+18
2024-11-06,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,21.0,13.0,2852078673438711.0,3.5563747816375994e-05,5.0,1.1144133677920996e+18
2024-11-07,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,22.0,16.0,117265470488805.0,2.744898319781e-06,6.0,1.1145306332625884e+18
2024-11-08,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,11.0,8.0,662151299723221.0,9.597355971770002e-07,5.0,1.1151927845623118e+18
2024-11-09,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,10.0,9.0,908191382303725.0,1.142713875648e-06,6.0,1.1161009759446156e+18
2024-11-10,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,27.0,23.0,1281644052663722.0,2.9762814362039996e-06,15.0,1.1173826199972792e+18
2024-11-11,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,22.0,19.0,1730514420602702.0,3.781891857898999e-06,13.0,1.119113134417882e+18
2024-11-12,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,12.0,11.0,1102620716748208.0,1.051534171431e-06,5.0,1.12021575513463e+18
2024-11-13,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,14.0,14.0,2.852346132887284e+16,8.734392940375e-06,13.0,1.148739216463503e+18
2024-11-14,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,10.0,8.0,37414239652360.0,1.1532389683260005e-06,6.0,1.1487766307031552e+18
2024-11-15,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,15.0,11.0,796876911924319.0,2.3088001204420003e-06,6.0,1.1495735076150796e+18
2024-11-16,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,21.0,16.0,4.110978357160179e+16,0.0018148594870832,6.0,1.190683291186681e+18
2024-11-17,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,31.0,24.0,1123218181885501.0,4.145408128811e-06,13.0,1.1918065093685668e+18
2024-11-18,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,24.0,24.0,377252955806323.0,2.0627170716440004e-06,10.0,1.192183762324373e+18
2024-11-19,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,17.0,12.0,819698184700400.0,2.131075638857e-06,6.0,1.1930034605090734e+18
2024-11-20,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,31.0,27.0,2.470919377831521e+16,3.354874139367e-06,19.0,1.2177126542873887e+18
