project_id,project_source,project_namespace,project_name,collection_id,collection_source,collection_namespace,collection_name,project_id_1,project_source_1,project_namespace_1,project_name_1,display_name,event_source,repository_count,first_commit_date,last_commit_date,star_count,fork_count,developer_count,contributor_count,contributor_count_6_months,new_contributor_count_6_months,fulltime_developer_average_6_months,active_developer_count_6_months,commit_count_6_months,opened_pull_request_count_6_months,merged_pull_request_count_6_months,opened_issue_count_6_months,closed_issue_count_6_months
n0A7inenYfCzchsyAiXUhnBT4fayjIlylg7hRM6vtIA=,OSS_DIRECTORY,oso,dexkit,O6JkRqXJvAMwoKcmxQFTmDJshg53g6L_Cy-tu-Gh_Pk=,OSS_DIRECTORY,oso,op-rpgf2,n0A7inenYfCzchsyAiXUhnBT4fayjIlylg7hRM6vtIA=,OSS_DIRECTORY,oso,dexkit,DexKit,GITHUB,46,2020-10-29 06:14:09.000000 UTC,2024-10-25 01:07:58.000000 UTC,120,159,3.0,12.0,3.0,0.0,1.0054644808743169,3.0,189.0,1.0,0.0,0.0,0.0
3RQrMPfRk62ucRI6oiY97KBWlTvVBzcCtxuF0LZL0yI=,OSS_DIRECTORY,oso,goerli,O6JkRqXJvAMwoKcmxQFTmDJshg53g6L_Cy-tu-Gh_Pk=,OSS_DIRECTORY,oso,op-rpgf2,3RQrMPfRk62ucRI6oiY97KBWlTvVBzcCtxuF0LZL0yI=,OSS_DIRECTORY,oso,goerli,Goerli Testnet,GITHUB,31,2018-09-08 03:04:52.000000 UTC,2024-06-23 17:36:06.000000 UTC,543,322,16.0,94.0,3.0,1.0,0.0,1.0,4.0,10.0,4.0,0.0,0.0
kgAxB8vfbLyYCFalXqpQuA2FtCvkWjTJzKelYBC5R10=,OSS_DIRECTORY,oso,turbo-eth,O6JkRqXJvAMwoKcmxQFTmDJshg53g6L_Cy-tu-Gh_Pk=,OSS_DIRECTORY,oso,op-rpgf2,kgAxB8vfbLyYCFalXqpQuA2FtCvkWjTJzKelYBC5R10=,OSS_DIRECTORY,oso,turbo-eth,TurboETH,GITHUB,18,2022-06-19 01:32:04.000000 UTC,2024-05-03 14:06:26.000000 UTC,505,130,3.0,37.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0
a13b7K1ot-Tif9VlhyzAhqU2DAkX_h5fJ2LQJVPKJEY=,OSS_DIRECTORY,oso,eth-limo,O6JkRqXJvAMwoKcmxQFTmDJshg53g6L_Cy-tu-Gh_Pk=,OSS_DIRECTORY,oso,op-rpgf2,a13b7K1ot-Tif9VlhyzAhqU2DAkX_h5fJ2LQJVPKJEY=,OSS_DIRECTORY,oso,eth-limo,eth.limo,GITHUB,7,2022-09-20 23:57:41.000000 UTC,2024-07-08 17:23:58.000000 UTC,76,12,2.0,5.0,3.0,0.0,0.0,1.0,9.0,15.0,3.0,0.0,1.0
Egkcqh42qycHAk2r0-Nc9nfznUpb1sfZ2l5XzQtwDJc=,OSS_DIRECTORY,oso,xkcp,O6JkRqXJvAMwoKcmxQFTmDJshg53g6L_Cy-tu-Gh_Pk=,OSS_DIRECTORY,oso,op-rpgf2,Egkcqh42qycHAk2r0-Nc9nfznUpb1sfZ2l5XzQtwDJc=,OSS_DIRECTORY,oso,xkcp,Keccak hashing,GITHUB,1,2015-01-28 15:54:35.000000 UTC,2024-05-02 15:08:49.000000 UTC,585,197,2.0,78.0,3.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0
dZrL6LCQxbD9Q0AYBBkiXoXCCkUwP-HFpk8kzNf4HMY=,OSS_DIRECTORY,oso,infinitywallet,O6JkRqXJvAMwoKcmxQFTmDJshg53g6L_Cy-tu-Gh_Pk=,OSS_DIRECTORY,oso,op-rpgf2,dZrL6LCQxbD9Q0AYBBkiXoXCCkUwP-HFpk8kzNf4HMY=,OSS_DIRECTORY,oso,infinitywallet,Infinity Wallet,GITHUB,70,2020-09-23 16:32:39.000000 UTC,2024-08-16 08:33:03.000000 UTC,150,136,9.0,20.0,3.0,0.0,0.20218579234972678,2.0,182.0,9.0,10.0,0.0,0.0
6V2NVx02hvQx5ZhjxqiT5NDP091iTaXk8scVlX9Z6v4=,OSS_DIRECTORY,oso,wakeuplabs,O6JkRqXJvAMwoKcmxQFTmDJshg53g6L_Cy-tu-Gh_Pk=,OSS_DIRECTORY,oso,op-rpgf2,6V2NVx02hvQx5ZhjxqiT5NDP091iTaXk8scVlX9Z6v4=,OSS_DIRECTORY,oso,wakeuplabs,WakeUp Labs,GITHUB,11,2022-01-16 04:18:48.000000 UTC,2024-09-04 19:12:36.000000 UTC,4,2,8.0,10.0,3.0,1.0,0.0,2.0,5.0,2.0,2.0,0.0,0.0
7jtNPDJryFBRAaZUNkAAcft9GXmm6VUhJ_2-jsV4kws=,OSS_DIRECTORY,oso,rigo-block,O6JkRqXJvAMwoKcmxQFTmDJshg53g6L_Cy-tu-Gh_Pk=,OSS_DIRECTORY,oso,op-rpgf2,7jtNPDJryFBRAaZUNkAAcft9GXmm6VUhJ_2-jsV4kws=,OSS_DIRECTORY,oso,rigo-block,RigoBlock,GITHUB,56,2017-03-31 15:39:47.000000 UTC,2024-10-23 07:42:02.000000 UTC,33,25,6.0,12.0,3.0,0.0,0.81420765027322406,2.0,341.0,123.0,111.0,2.0,0.0
JTZuP9Whvro-2Ym1UOlOSVaK_g0iBR4g9p_oln_Bue4=,OSS_DIRECTORY,oso,pulsardefi,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,JTZuP9Whvro-2Ym1UOlOSVaK_g0iBR4g9p_oln_Bue4=,OSS_DIRECTORY,oso,pulsardefi,Pulsar Finance,GITHUB,10,2022-02-14 11:44:11.000000 UTC,2024-10-23 12:14:29.000000 UTC,30,13,5.0,8.0,3.0,1.0,0.0,3.0,53.0,160.0,5.0,0.0,0.0
2QSDZiSZWpoqBjQ7WoyZWqfW-gHFaDItn6pUyoAtL6Y=,OSS_DIRECTORY,oso,yieldprotocol,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,2QSDZiSZWpoqBjQ7WoyZWqfW-gHFaDItn6pUyoAtL6Y=,OSS_DIRECTORY,oso,yieldprotocol,Yield Protocol,GITHUB,85,2020-10-22 04:34:14.000000 UTC,2024-10-07 13:58:03.000000 UTC,936,248,22.0,55.0,3.0,1.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0
E1PzVHP67Lc9xGOr34iBCtqvhoqvclQ1_hYYCKrGeEM=,OSS_DIRECTORY,oso,timeswap-labs,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,E1PzVHP67Lc9xGOr34iBCtqvhoqvclQ1_hYYCKrGeEM=,OSS_DIRECTORY,oso,timeswap-labs,Timeswap,GITHUB,7,2022-04-01 04:17:47.000000 UTC,2024-08-30 11:43:03.000000 UTC,21,20,9.0,14.0,3.0,1.0,0.0,3.0,12.0,6.0,6.0,0.0,0.0
Q5MZjIw_AEhBaYNV_JIpi-HxFqJEVAFuzCQ9BHXxjkQ=,OSS_DIRECTORY,oso,cryptexfinance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,Q5MZjIw_AEhBaYNV_JIpi-HxFqJEVAFuzCQ9BHXxjkQ=,OSS_DIRECTORY,oso,cryptexfinance,Cryptex,GITHUB,24,2020-12-29 03:13:10.000000 UTC,2024-10-21 13:53:17.000000 UTC,62,31,4.0,12.0,3.0,0.0,0.0,2.0,141.0,48.0,47.0,0.0,0.0
rTisp-3pOsqLftLiDyzk9nk1YqVfp7vjtXV-_EuEyaI=,OSS_DIRECTORY,oso,range-protocol,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,rTisp-3pOsqLftLiDyzk9nk1YqVfp7vjtXV-_EuEyaI=,OSS_DIRECTORY,oso,range-protocol,Range Protocol,GITHUB,22,2023-03-16 03:37:05.000000 UTC,2024-08-06 05:55:43.000000 UTC,22,10,3.0,4.0,3.0,2.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0
Tuy71mqe0_UUjNJV34aQvwW1u_M_DeNCZ-WqBfWBT_Q=,OSS_DIRECTORY,oso,gammaswap,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,Tuy71mqe0_UUjNJV34aQvwW1u_M_DeNCZ-WqBfWBT_Q=,OSS_DIRECTORY,oso,gammaswap,Gamma Swap Labs,GITHUB,28,2022-05-21 01:20:16.000000 UTC,2024-10-24 19:57:33.000000 UTC,35,11,8.0,13.0,3.0,1.0,0.42076502732240439,1.0,247.0,72.0,64.0,6.0,4.0
_A7CRJ7ui8HoqLDzVEfg3XpHPR41irH60NcTKRXDJ04=,OSS_DIRECTORY,oso,backstop-protocol,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,_A7CRJ7ui8HoqLDzVEfg3XpHPR41irH60NcTKRXDJ04=,OSS_DIRECTORY,oso,backstop-protocol,B.Protocol,GITHUB,48,2020-06-21 11:14:08.000000 UTC,2024-10-07 08:44:07.000000 UTC,61,37,4.0,13.0,3.0,1.0,0.0,2.0,34.0,2.0,1.0,0.0,0.0
XSuqwZnmEL-nrKULSPaByBfTnt8w2wL5L7e7sQcx8BU=,OSS_DIRECTORY,oso,gravita-protocol,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,XSuqwZnmEL-nrKULSPaByBfTnt8w2wL5L7e7sQcx8BU=,OSS_DIRECTORY,oso,gravita-protocol,Gravita Protocol,GITHUB,8,2023-04-05 20:29:59.000000 UTC,2024-10-16 01:38:50.000000 UTC,56,37,4.0,29.0,3.0,1.0,0.0,2.0,14.0,3.0,2.0,0.0,0.0
NRAXWjGnnfg36EXQ1_OlJxUaT2kD_szHtWMEX23IsmA=,OSS_DIRECTORY,oso,dolomite-exchange,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,NRAXWjGnnfg36EXQ1_OlJxUaT2kD_szHtWMEX23IsmA=,OSS_DIRECTORY,oso,dolomite-exchange,Dolomite Exchange,GITHUB,29,2018-08-10 09:33:33.000000 UTC,2024-10-25 01:45:31.000000 UTC,46,30,5.0,10.0,3.0,0.0,1.0054644808743169,2.0,49239.0,31.0,26.0,0.0,0.0
oU3gL_l9kM9dSmdxwBXf7S3uIadidxMDJn58f1_etMo=,OSS_DIRECTORY,oso,xy-finance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,oU3gL_l9kM9dSmdxwBXf7S3uIadidxMDJn58f1_etMo=,OSS_DIRECTORY,oso,xy-finance,XY Finance,GITHUB,13,2022-07-07 06:52:55.000000 UTC,2024-10-14 08:35:00.000000 UTC,14,5,7.0,8.0,3.0,2.0,0.0,3.0,44.0,0.0,0.0,0.0,0.0
sVI2d4H0PLcAcrJp-liz9YVbLO_Iy75knJd7hbiVPyM=,OSS_DIRECTORY,oso,kassandrafinance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,sVI2d4H0PLcAcrJp-liz9YVbLO_Iy75knJd7hbiVPyM=,OSS_DIRECTORY,oso,kassandrafinance,Kassandra Finance,GITHUB,7,2022-02-25 12:42:07.000000 UTC,2024-09-13 18:05:24.000000 UTC,19,5,7.0,13.0,3.0,0.0,0.0,2.0,69.0,31.0,34.0,0.0,0.0
y-KrX1cOncbQrtPRB8ZuMeaGDaDj1nXyomZKRHgDMZU=,OSS_DIRECTORY,oso,risedle,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,y-KrX1cOncbQrtPRB8ZuMeaGDaDj1nXyomZKRHgDMZU=,OSS_DIRECTORY,oso,risedle,Risedle,GITHUB,27,2021-09-23 18:05:26.000000 UTC,2024-05-24 06:44:12.000000 UTC,164,38,6.0,9.0,3.0,1.0,0.0,2.0,5.0,2.0,2.0,1.0,0.0
2c6WSYbsLym9oB6K5NeOZqFDU446l_vBTbc6PrRPK5U=,OSS_DIRECTORY,oso,mufex-exchange,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,2c6WSYbsLym9oB6K5NeOZqFDU446l_vBTbc6PrRPK5U=,OSS_DIRECTORY,oso,mufex-exchange,MUFEX,GITHUB,4,2023-05-04 04:57:38.000000 UTC,2024-09-12 04:57:07.000000 UTC,0,0,6.0,6.0,3.0,2.0,0.0,3.0,19.0,6.0,6.0,0.0,0.0
ivpgC5yom94eofeYj4k22SwDAVPdLP2Wt19FDINLPLo=,OSS_DIRECTORY,oso,extra-finance,QFE2-lYBd4oK4nS5ionq-xMbCbnmA1si--tsIn1vG50=,OSS_DIRECTORY,oso,velodrome-users,ivpgC5yom94eofeYj4k22SwDAVPdLP2Wt19FDINLPLo=,OSS_DIRECTORY,oso,extra-finance,Extra Finance,GITHUB,5,2023-05-14 09:24:02.000000 UTC,2024-10-23 10:12:53.000000 UTC,6,1,3.0,4.0,3.0,0.0,0.0,3.0,102.0,0.0,0.0,0.0,0.0
WPjCCIDK0pJh-tTktKDnWPNNhP8yjWYUxixrmtComxE=,OSS_DIRECTORY,oso,seamless-protocol,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,WPjCCIDK0pJh-tTktKDnWPNNhP8yjWYUxixrmtComxE=,OSS_DIRECTORY,oso,seamless-protocol,Seamless Protocol,GITHUB,22,2023-08-24 02:41:49.000000 UTC,2024-10-21 19:36:40.000000 UTC,29,26,8.0,14.0,3.0,2.0,0.0,1.0,1.0,3.0,1.0,24.0,3.0
dZrL6LCQxbD9Q0AYBBkiXoXCCkUwP-HFpk8kzNf4HMY=,OSS_DIRECTORY,oso,infinitywallet,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,dZrL6LCQxbD9Q0AYBBkiXoXCCkUwP-HFpk8kzNf4HMY=,OSS_DIRECTORY,oso,infinitywallet,Infinity Wallet,GITHUB,70,2020-09-23 16:32:39.000000 UTC,2024-08-16 08:33:03.000000 UTC,150,136,9.0,20.0,3.0,0.0,0.20218579234972678,2.0,182.0,9.0,10.0,0.0,0.0
1CA0kthDz-yRQJJCwCFJ84KN7Ns04hG9C7fZCkErrpY=,OSS_DIRECTORY,oso,jefetoken,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,1CA0kthDz-yRQJJCwCFJ84KN7Ns04hG9C7fZCkErrpY=,OSS_DIRECTORY,oso,jefetoken,JEFE TOKEN,GITHUB,14,2021-12-07 06:44:26.000000 UTC,2024-09-08 23:03:30.000000 UTC,15,2,3.0,4.0,3.0,2.0,0.0,2.0,66.0,0.0,0.0,1.0,0.0
6V2NVx02hvQx5ZhjxqiT5NDP091iTaXk8scVlX9Z6v4=,OSS_DIRECTORY,oso,wakeuplabs,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,6V2NVx02hvQx5ZhjxqiT5NDP091iTaXk8scVlX9Z6v4=,OSS_DIRECTORY,oso,wakeuplabs,WakeUp Labs,GITHUB,11,2022-01-16 04:18:48.000000 UTC,2024-09-04 19:12:36.000000 UTC,4,2,8.0,10.0,3.0,1.0,0.0,2.0,5.0,2.0,2.0,0.0,0.0
5nRjhnyEjk92Z1ivUyChtNlDbKLw84Cn_US4Xyb58ZE=,OSS_DIRECTORY,oso,f-o-a-m,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,5nRjhnyEjk92Z1ivUyChtNlDbKLw84Cn_US4Xyb58ZE=,OSS_DIRECTORY,oso,f-o-a-m,FOAM,GITHUB,91,2017-10-10 20:55:07.000000 UTC,2024-06-05 13:34:05.000000 UTC,620,177,13.0,55.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0
a13b7K1ot-Tif9VlhyzAhqU2DAkX_h5fJ2LQJVPKJEY=,OSS_DIRECTORY,oso,eth-limo,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,a13b7K1ot-Tif9VlhyzAhqU2DAkX_h5fJ2LQJVPKJEY=,OSS_DIRECTORY,oso,eth-limo,eth.limo,GITHUB,7,2022-09-20 23:57:41.000000 UTC,2024-07-08 17:23:58.000000 UTC,76,12,2.0,5.0,3.0,0.0,0.0,1.0,9.0,15.0,3.0,0.0,1.0
ogtJVk4_lhRpWcDp5u8D5F3s9eHDbzUrixVY_G7XZJM=,OSS_DIRECTORY,oso,delegatexyz,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,ogtJVk4_lhRpWcDp5u8D5F3s9eHDbzUrixVY_G7XZJM=,OSS_DIRECTORY,oso,delegatexyz,Delegate,GITHUB,4,2022-08-06 17:32:16.000000 UTC,2024-08-25 00:58:52.000000 UTC,223,68,2.0,32.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
Bo9fOnhx_jCLJNx3ajx31RKqtNysKSCsWB19u88lKxI=,OSS_DIRECTORY,oso,ponder-surveys,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,Bo9fOnhx_jCLJNx3ajx31RKqtNysKSCsWB19u88lKxI=,OSS_DIRECTORY,oso,ponder-surveys,Ponder,GITHUB,4,2023-03-29 03:48:50.000000 UTC,2024-10-23 16:52:44.000000 UTC,15,2,2.0,3.0,3.0,2.0,0.0,2.0,88.0,9.0,10.0,0.0,0.0
UlGC3DmBYncL0mol-swnPNMUlFhBItNJW9qZchOEVEA=,OSS_DIRECTORY,oso,fractal-visions,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,UlGC3DmBYncL0mol-swnPNMUlFhBItNJW9qZchOEVEA=,OSS_DIRECTORY,oso,fractal-visions,Fractal Visions,GITHUB,11,2024-03-13 02:53:27.000000 UTC,2024-09-09 00:15:46.000000 UTC,2,2,3.0,3.0,3.0,1.0,0.0,3.0,40.0,0.0,0.0,0.0,0.0
kgAxB8vfbLyYCFalXqpQuA2FtCvkWjTJzKelYBC5R10=,OSS_DIRECTORY,oso,turbo-eth,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,kgAxB8vfbLyYCFalXqpQuA2FtCvkWjTJzKelYBC5R10=,OSS_DIRECTORY,oso,turbo-eth,TurboETH,GITHUB,18,2022-06-19 01:32:04.000000 UTC,2024-05-03 14:06:26.000000 UTC,505,130,3.0,37.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0
N8U_dh5tcF8FRPC6yiozgCYXHNPbqpIzTDrexjRlPQI=,OSS_DIRECTORY,oso,mesoreefdao,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,N8U_dh5tcF8FRPC6yiozgCYXHNPbqpIzTDrexjRlPQI=,OSS_DIRECTORY,oso,mesoreefdao,https://MesoReefDAO,GITHUB,2,2023-12-05 08:33:54.000000 UTC,2024-10-17 05:56:37.000000 UTC,0,1,2.0,3.0,3.0,2.0,0.0,2.0,13.0,1.0,1.0,0.0,0.0
AI9TEdrWFLBDxpD7_2EF7_h5c0nNuzfbi6KAsRZ2y8I=,OSS_DIRECTORY,oso,farcaster-indexer-gskril,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,AI9TEdrWFLBDxpD7_2EF7_h5c0nNuzfbi6KAsRZ2y8I=,OSS_DIRECTORY,oso,farcaster-indexer-gskril,Farcaster Indexer,GITHUB,1,2023-03-11 08:56:58.000000 UTC,2024-05-14 20:04:48.000000 UTC,149,59,2.0,16.0,3.0,2.0,0.10928961748633879,2.0,42.0,4.0,3.0,4.0,3.0
n0A7inenYfCzchsyAiXUhnBT4fayjIlylg7hRM6vtIA=,OSS_DIRECTORY,oso,dexkit,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,n0A7inenYfCzchsyAiXUhnBT4fayjIlylg7hRM6vtIA=,OSS_DIRECTORY,oso,dexkit,DexKit,GITHUB,46,2020-10-29 06:14:09.000000 UTC,2024-10-25 01:07:58.000000 UTC,120,159,3.0,12.0,3.0,0.0,1.0054644808743169,3.0,189.0,1.0,0.0,0.0,0.0
DxOikxGxcsRgk1ky2gICskCiLz6do9DfUfsr9FTNpI0=,OSS_DIRECTORY,oso,yokifinance,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,DxOikxGxcsRgk1ky2gICskCiLz6do9DfUfsr9FTNpI0=,OSS_DIRECTORY,oso,yokifinance,Yoki Finance,GITHUB,4,2023-07-15 16:51:34.000000 UTC,2024-08-29 20:09:48.000000 UTC,0,3,2.0,5.0,3.0,2.0,0.065573770491803282,1.0,97.0,12.0,10.0,0.0,0.0
fuSE0dqAq5LOxitK-7C8rKJ4_nmZMcx2JFiVs_X4pKM=,OSS_DIRECTORY,oso,geo-web,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,fuSE0dqAq5LOxitK-7C8rKJ4_nmZMcx2JFiVs_X4pKM=,OSS_DIRECTORY,oso,geo-web,Geo Web,GITHUB,41,2020-07-10 10:25:46.000000 UTC,2024-10-14 16:08:08.000000 UTC,101,49,10.0,28.0,3.0,0.0,0.0,2.0,21.0,8.0,9.0,2.0,0.0
PzH26DTruU2-ckDWg4H-OCNsvl8lA1bO87rGU15W_Zw=,OSS_DIRECTORY,oso,blockhead-darryl-yeo,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,PzH26DTruU2-ckDWg4H-OCNsvl8lA1bO87rGU15W_Zw=,OSS_DIRECTORY,oso,blockhead-darryl-yeo,Blockhead,GITHUB,1,2020-10-22 06:04:58.000000 UTC,2024-10-17 12:49:49.000000 UTC,123,46,1.0,23.0,3.0,2.0,0.37704918032786883,1.0,902.0,0.0,0.0,2.0,0.0
iD7Z5m4ryt-yubGzZdix3OgSfu8WZlrP-zzYp3_bcBM=,OSS_DIRECTORY,oso,kromatika-finance,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,iD7Z5m4ryt-yubGzZdix3OgSfu8WZlrP-zzYp3_bcBM=,OSS_DIRECTORY,oso,kromatika-finance,Kromatika,GITHUB,12,2021-11-01 16:49:51.000000 UTC,2024-09-06 15:15:58.000000 UTC,18,15,7.0,16.0,3.0,0.0,0.0,2.0,24.0,13.0,9.0,0.0,0.0
N9ZJMr7cubfbHQkJNvmu09gV8IqsWdjgecVckxE0oQg=,OSS_DIRECTORY,oso,shipyard-software,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,N9ZJMr7cubfbHQkJNvmu09gV8IqsWdjgecVckxE0oQg=,OSS_DIRECTORY,oso,shipyard-software,Clipper (Shipyard Software & Admiral DAO),GITHUB,15,2021-06-22 03:40:59.000000 UTC,2024-10-15 16:36:54.000000 UTC,55,20,5.0,9.0,3.0,1.0,0.0,2.0,118.0,4.0,3.0,0.0,0.0
Egkcqh42qycHAk2r0-Nc9nfznUpb1sfZ2l5XzQtwDJc=,OSS_DIRECTORY,oso,xkcp,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,Egkcqh42qycHAk2r0-Nc9nfznUpb1sfZ2l5XzQtwDJc=,OSS_DIRECTORY,oso,xkcp,Keccak hashing,GITHUB,1,2015-01-28 15:54:35.000000 UTC,2024-05-02 15:08:49.000000 UTC,585,197,2.0,78.0,3.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0
5pM0X8szGnOmIXBlsv7cOJtaXxHGIiUNrrNnKbmrBIc=,OSS_DIRECTORY,oso,poppunk-llc,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,5pM0X8szGnOmIXBlsv7cOJtaXxHGIiUNrrNnKbmrBIc=,OSS_DIRECTORY,oso,poppunk-llc,Gaslite by PopPunk LLC,GITHUB,5,2023-09-13 13:58:57.000000 UTC,2024-10-19 16:24:27.000000 UTC,242,49,2.0,18.0,3.0,2.0,0.0,1.0,12.0,5.0,6.0,0.0,0.0
WT7Lsfb_KeEt4RyjfhfXuxFrMEhc2OJW7-LcS3gLdME=,OSS_DIRECTORY,oso,ecosynthesisx,UuHEZcX5JovJCYL1VmJ4jcAPI09FIWykH_qEyKwwkUg=,OSS_DIRECTORY,oso,octant-04,WT7Lsfb_KeEt4RyjfhfXuxFrMEhc2OJW7-LcS3gLdME=,OSS_DIRECTORY,oso,ecosynthesisx,EcoSynthesisX,GITHUB,19,2023-10-04 07:19:43.000000 UTC,2024-10-09 12:17:52.000000 UTC,13,4,5.0,6.0,3.0,2.0,0.0,2.0,60.0,1.0,1.0,0.0,0.0
JtV4HW9C6jK66iQ7dhGM0GT7r49YrAFWZFvvLVFSnvQ=,OSS_DIRECTORY,oso,desci-latam,UuHEZcX5JovJCYL1VmJ4jcAPI09FIWykH_qEyKwwkUg=,OSS_DIRECTORY,oso,octant-04,JtV4HW9C6jK66iQ7dhGM0GT7r49YrAFWZFvvLVFSnvQ=,OSS_DIRECTORY,oso,desci-latam,DeSci LATAM,GITHUB,8,2024-03-29 11:19:45.000000 UTC,2024-10-19 01:56:06.000000 UTC,0,1,2.0,3.0,3.0,2.0,0.043715846994535519,2.0,71.0,11.0,0.0,2.0,0.0
a13b7K1ot-Tif9VlhyzAhqU2DAkX_h5fJ2LQJVPKJEY=,OSS_DIRECTORY,oso,eth-limo,VPDy9kqRtyRJ-02c2it-L5AIvou9hMT3O5vbbg0X6t0=,OSS_DIRECTORY,oso,dao-drops,a13b7K1ot-Tif9VlhyzAhqU2DAkX_h5fJ2LQJVPKJEY=,OSS_DIRECTORY,oso,eth-limo,eth.limo,GITHUB,7,2022-09-20 23:57:41.000000 UTC,2024-07-08 17:23:58.000000 UTC,76,12,2.0,5.0,3.0,0.0,0.0,1.0,9.0,15.0,3.0,0.0,1.0
