project_id,project_source,project_namespace,project_name,collection_id,collection_source,collection_namespace,collection_name,project_id_1,project_source_1,project_namespace_1,project_name_1,display_name,event_source,days_since_first_transaction,active_contract_count_90_days,transaction_count,transaction_count_6_months,gas_fees_sum,gas_fees_sum_6_months,address_count,address_count_90_days,new_address_count_90_days,returning_address_count_90_days,high_activity_address_count_90_days,medium_activity_address_count_90_days,low_activity_address_count_90_days,multi_project_address_count_90_days
Cd-fLhQHJkN77saD4dNMkmKANXe2kuDZQSLU0RZg6EY=,OSS_DIRECTORY,oso,smoldapp,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,Cd-fLhQHJkN77saD4dNMkmKANXe2kuDZQSLU0RZg6EY=,OSS_DIRECTORY,oso,smoldapp,Smol Dapp,OPTIMISM,1032.0,1.0,62685.0,14420.0,0.51937203803253473,0.21246427909698337,14127.0,224.0,189.0,35.0,2.0,19.0,203.0,79.0
ZiU2PNaoASC2Ux6NrkzkEK0njouICcXWo10KhBw4tr8=,OSS_DIRECTORY,oso,nnsprotocol,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,ZiU2PNaoASC2Ux6NrkzkEK0njouICcXWo10KhBw4tr8=,OSS_DIRECTORY,oso,nnsprotocol,NOGS,BASE,363.0,4.0,17193.0,7814.0,0.1139085765908105,0.032710882998685291,5804.0,820.0,480.0,340.0,0.0,32.0,788.0,616.0
1mBkagpZ6JI5aGrhKsfnb7_M1rtz8N6nraFghzTJs-w=,OSS_DIRECTORY,oso,ethereum-attestation-service,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,1mBkagpZ6JI5aGrhKsfnb7_M1rtz8N6nraFghzTJs-w=,OSS_DIRECTORY,oso,ethereum-attestation-service,Ethereum Attestation Service,OPTIMISM,455.0,2.0,121873.0,32270.0,5.502528577811387,0.57864392599180647,22893.0,5720.0,5538.0,182.0,7.0,61.0,5652.0,338.0
iCKGtNOhEODQBvv6hcfWklD3P_3tOipTR10x1Yx-qkg=,OSS_DIRECTORY,oso,pool-together,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,iCKGtNOhEODQBvv6hcfWklD3P_3tOipTR10x1Yx-qkg=,OSS_DIRECTORY,oso,pool-together,PoolTogether,BASE,377.0,6.0,2135.0,2047.0,0.0026497261426757213,0.0023798778069944347,868.0,687.0,638.0,49.0,0.0,24.0,663.0,618.0
iCKGtNOhEODQBvv6hcfWklD3P_3tOipTR10x1Yx-qkg=,OSS_DIRECTORY,oso,pool-together,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,iCKGtNOhEODQBvv6hcfWklD3P_3tOipTR10x1Yx-qkg=,OSS_DIRECTORY,oso,pool-together,PoolTogether,OPTIMISM,862.0,69.0,933949.0,35123.0,1.7633124023638593,0.4526018551324108,337871.0,2266.0,435.0,1831.0,10.0,169.0,2082.0,1365.0
Pfx6e162v0aGiLBRdhFqt3AZ9OeML8ZD5ra3-EBbFcY=,OSS_DIRECTORY,oso,nfts2me,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,Pfx6e162v0aGiLBRdhFqt3AZ9OeML8ZD5ra3-EBbFcY=,OSS_DIRECTORY,oso,nfts2me,NFTs2Me,BASE,462.0,2379.0,1809639.0,410801.0,22.167889610124046,1.9145934753668579,290169.0,39783.0,22716.0,17067.0,59.0,4031.0,32364.0,22200.0
Pfx6e162v0aGiLBRdhFqt3AZ9OeML8ZD5ra3-EBbFcY=,OSS_DIRECTORY,oso,nfts2me,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,Pfx6e162v0aGiLBRdhFqt3AZ9OeML8ZD5ra3-EBbFcY=,OSS_DIRECTORY,oso,nfts2me,NFTs2Me,OPTIMISM,663.0,88.0,83528.0,2005.0,0.62951162174475428,0.0090605637934380711,35439.0,295.0,203.0,92.0,0.0,3.0,282.0,172.0
Pfx6e162v0aGiLBRdhFqt3AZ9OeML8ZD5ra3-EBbFcY=,OSS_DIRECTORY,oso,nfts2me,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,Pfx6e162v0aGiLBRdhFqt3AZ9OeML8ZD5ra3-EBbFcY=,OSS_DIRECTORY,oso,nfts2me,NFTs2Me,ZORA,440.0,977.0,902723.0,259964.0,15.904833712161812,0.17817240803908727,148772.0,12981.0,4486.0,8495.0,1.0,326.0,12649.0,5815.0
Pfx6e162v0aGiLBRdhFqt3AZ9OeML8ZD5ra3-EBbFcY=,OSS_DIRECTORY,oso,nfts2me,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,Pfx6e162v0aGiLBRdhFqt3AZ9OeML8ZD5ra3-EBbFcY=,OSS_DIRECTORY,oso,nfts2me,NFTs2Me,MODE,213.0,0.0,8.0,0.0,1.4354532971602e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pfx6e162v0aGiLBRdhFqt3AZ9OeML8ZD5ra3-EBbFcY=,OSS_DIRECTORY,oso,nfts2me,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,Pfx6e162v0aGiLBRdhFqt3AZ9OeML8ZD5ra3-EBbFcY=,OSS_DIRECTORY,oso,nfts2me,NFTs2Me,FRAX,193.0,0.0,1.0,0.0,1.406787487182e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_lhyk8tpX_S07cydIwQTeSQAolLe8wodV4ZDWhegrc=,OSS_DIRECTORY,oso,doginme,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,C_lhyk8tpX_S07cydIwQTeSQAolLe8wodV4ZDWhegrc=,OSS_DIRECTORY,oso,doginme,doginme memecoin,BASE,264.0,1.0,68436.0,30328.0,0.81459221585110408,0.11925083194802674,27658.0,4852.0,3658.0,1194.0,7.0,82.0,4763.0,3367.0
SV5kdZqv7HuVnB0A9hgFHPi3lubBZ0Tiu0zZS-XMZ-A=,OSS_DIRECTORY,oso,paraswap,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,SV5kdZqv7HuVnB0A9hgFHPi3lubBZ0Tiu0zZS-XMZ-A=,OSS_DIRECTORY,oso,paraswap,Paraswap,ARBITRUM_ONE,841.0,3.0,1615714.0,282050.0,518.420677293525,16.794811841973509,340235.0,18510.0,8777.0,9733.0,62.0,852.0,17373.0,12576.0
SV5kdZqv7HuVnB0A9hgFHPi3lubBZ0Tiu0zZS-XMZ-A=,OSS_DIRECTORY,oso,paraswap,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,SV5kdZqv7HuVnB0A9hgFHPi3lubBZ0Tiu0zZS-XMZ-A=,OSS_DIRECTORY,oso,paraswap,Paraswap,OPTIMISM,936.0,1.0,382909.0,52435.0,5.149130894023159,1.5005564148147124,132452.0,4055.0,2340.0,1715.0,13.0,189.0,3758.0,3105.0
SV5kdZqv7HuVnB0A9hgFHPi3lubBZ0Tiu0zZS-XMZ-A=,OSS_DIRECTORY,oso,paraswap,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,SV5kdZqv7HuVnB0A9hgFHPi3lubBZ0Tiu0zZS-XMZ-A=,OSS_DIRECTORY,oso,paraswap,Paraswap,BASE,413.0,2.0,310961.0,220227.0,8.5010412508064466,3.9733003329878103,99749.0,27169.0,17143.0,10026.0,59.0,1020.0,25124.0,22726.0
MupGn8l5DR7_-HgO4_1-glpimxQ2yuPCOQZQDq1OTRI=,OSS_DIRECTORY,oso,astariaxyz,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,MupGn8l5DR7_-HgO4_1-glpimxQ2yuPCOQZQDq1OTRI=,OSS_DIRECTORY,oso,astariaxyz,Astaria,BASE,245.0,3.0,7155.0,5416.0,0.092473129771508678,0.028343969197818415,2983.0,2300.0,2214.0,86.0,1.0,10.0,2266.0,253.0
MupGn8l5DR7_-HgO4_1-glpimxQ2yuPCOQZQDq1OTRI=,OSS_DIRECTORY,oso,astariaxyz,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,MupGn8l5DR7_-HgO4_1-glpimxQ2yuPCOQZQDq1OTRI=,OSS_DIRECTORY,oso,astariaxyz,Astaria,MODE,185.0,1.0,419.0,411.0,0.00044905421540337011,0.0004488784314889741,87.0,10.0,10.0,0.0,0.0,0.0,10.0,2.0
m3u9RgYlYchemnTKZDZSZV9xLGReVz_KGG5sV0tIrUE=,OSS_DIRECTORY,oso,lido,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,m3u9RgYlYchemnTKZDZSZV9xLGReVz_KGG5sV0tIrUE=,OSS_DIRECTORY,oso,lido,Lido,ARBITRUM_ONE,813.0,2.0,339880.0,121354.0,14.386975882354658,0.34368928462192055,136860.0,34736.0,22917.0,11819.0,8.0,255.0,34472.0,19110.0
m3u9RgYlYchemnTKZDZSZV9xLGReVz_KGG5sV0tIrUE=,OSS_DIRECTORY,oso,lido,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,m3u9RgYlYchemnTKZDZSZV9xLGReVz_KGG5sV0tIrUE=,OSS_DIRECTORY,oso,lido,Lido,OPTIMISM,812.0,2.0,110145.0,51862.0,0.17739919140687238,0.062897522211163015,36157.0,16179.0,12185.0,3994.0,6.0,158.0,16013.0,15532.0
zhYP3nU5TMvbDh8eOJq4N08JmbW3w5FJ5s6s3DDj_Uo=,OSS_DIRECTORY,oso,portals-fi,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,zhYP3nU5TMvbDh8eOJq4N08JmbW3w5FJ5s6s3DDj_Uo=,OSS_DIRECTORY,oso,portals-fi,Portals,BASE,438.0,2.0,111568.0,109668.0,0.5609068711789762,0.30946712456381864,43492.0,1787.0,745.0,1042.0,0.0,54.0,1731.0,1228.0
zhYP3nU5TMvbDh8eOJq4N08JmbW3w5FJ5s6s3DDj_Uo=,OSS_DIRECTORY,oso,portals-fi,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,zhYP3nU5TMvbDh8eOJq4N08JmbW3w5FJ5s6s3DDj_Uo=,OSS_DIRECTORY,oso,portals-fi,Portals,OPTIMISM,724.0,2.0,1637.0,711.0,0.033970992881261146,0.02102823174162852,791.0,33.0,14.0,19.0,0.0,0.0,33.0,28.0
zhYP3nU5TMvbDh8eOJq4N08JmbW3w5FJ5s6s3DDj_Uo=,OSS_DIRECTORY,oso,portals-fi,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,zhYP3nU5TMvbDh8eOJq4N08JmbW3w5FJ5s6s3DDj_Uo=,OSS_DIRECTORY,oso,portals-fi,Portals,FRAX,10.0,2.0,3.0,3.0,1.23252333394e-07,1.23252333394e-07,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,OSS_DIRECTORY,oso,perpetual-protocol,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,tCWfRynYpmr1pMuaVTk9I2Uhz1RXZg05buXdRVDhTgw=,OSS_DIRECTORY,oso,perpetual-protocol,Perpetual Protocol,OPTIMISM,1066.0,22.0,11954709.0,154490.0,320.42732460378005,15.908571306849206,350947.0,500.0,46.0,454.0,27.0,41.0,432.0,283.0
taGpr-Np1yokRVG0l6sX6bOhKaoVOy3wc3NsznIhmMo=,OSS_DIRECTORY,oso,tokepad-smolstudios,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,taGpr-Np1yokRVG0l6sX6bOhKaoVOy3wc3NsznIhmMo=,OSS_DIRECTORY,oso,tokepad-smolstudios,Tokepad,BASE,187.0,469.0,23437.0,22867.0,0.359140791065638,0.31657468832080615,6313.0,1021.0,684.0,337.0,4.0,41.0,976.0,431.0
Kvg47n0wIOtWM8OvhIjwRX79QZ5abRvI17B_V5-acXQ=,OSS_DIRECTORY,oso,guacbase-dailofrog,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,Kvg47n0wIOtWM8OvhIjwRX79QZ5abRvI17B_V5-acXQ=,OSS_DIRECTORY,oso,guacbase-dailofrog,Guac (Farcaster),BASE,263.0,1.0,28126.0,549.0,0.044170474461066908,0.00153345937329585,14670.0,131.0,38.0,93.0,0.0,0.0,131.0,99.0
dTOJVgcd44Xv1mkV949Tyyyx_WO6HOsCNSFEP-MP3HU=,OSS_DIRECTORY,oso,defieye,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,dTOJVgcd44Xv1mkV949Tyyyx_WO6HOsCNSFEP-MP3HU=,OSS_DIRECTORY,oso,defieye,DeFiEye,OPTIMISM,403.0,1.0,56303.0,31078.0,0.035539276774291667,0.018098870793805587,40938.0,16791.0,16160.0,631.0,1.0,121.0,16669.0,6312.0
dTOJVgcd44Xv1mkV949Tyyyx_WO6HOsCNSFEP-MP3HU=,OSS_DIRECTORY,oso,defieye,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,dTOJVgcd44Xv1mkV949Tyyyx_WO6HOsCNSFEP-MP3HU=,OSS_DIRECTORY,oso,defieye,DeFiEye,ZORA,201.0,1.0,7832.0,7531.0,0.0011159000680629754,0.0010448593011429743,5758.0,4566.0,4478.0,88.0,0.0,39.0,4527.0,2395.0
dTOJVgcd44Xv1mkV949Tyyyx_WO6HOsCNSFEP-MP3HU=,OSS_DIRECTORY,oso,defieye,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,dTOJVgcd44Xv1mkV949Tyyyx_WO6HOsCNSFEP-MP3HU=,OSS_DIRECTORY,oso,defieye,DeFiEye,FRAX,150.0,1.0,444.0,444.0,0.00051684863300699988,0.00051684863300699988,307.0,224.0,220.0,4.0,0.0,1.0,223.0,96.0
dTOJVgcd44Xv1mkV949Tyyyx_WO6HOsCNSFEP-MP3HU=,OSS_DIRECTORY,oso,defieye,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,dTOJVgcd44Xv1mkV949Tyyyx_WO6HOsCNSFEP-MP3HU=,OSS_DIRECTORY,oso,defieye,DeFiEye,BASE,401.0,1.0,80510.0,68770.0,0.041042603651346432,0.021627360059558592,51982.0,38340.0,34352.0,3988.0,0.0,597.0,37743.0,25036.0
dTOJVgcd44Xv1mkV949Tyyyx_WO6HOsCNSFEP-MP3HU=,OSS_DIRECTORY,oso,defieye,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,dTOJVgcd44Xv1mkV949Tyyyx_WO6HOsCNSFEP-MP3HU=,OSS_DIRECTORY,oso,defieye,DeFiEye,ARBITRUM_ONE,401.0,1.0,98012.0,68179.0,1.2582624711685444,0.07252827592051031,63822.0,35117.0,33053.0,2064.0,0.0,741.0,34376.0,11407.0
dTOJVgcd44Xv1mkV949Tyyyx_WO6HOsCNSFEP-MP3HU=,OSS_DIRECTORY,oso,defieye,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,dTOJVgcd44Xv1mkV949Tyyyx_WO6HOsCNSFEP-MP3HU=,OSS_DIRECTORY,oso,defieye,DeFiEye,MODE,238.0,1.0,12762.0,7411.0,0.0010413965730692687,0.00061802617648722049,4482.0,1125.0,1011.0,114.0,0.0,4.0,1121.0,426.0
RFUZ_nyPZO3nsGVC4dXHbaKiP3nq9OPMZRcDuXI6m9s=,OSS_DIRECTORY,oso,ashwwwin-liquidify,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,RFUZ_nyPZO3nsGVC4dXHbaKiP3nq9OPMZRcDuXI6m9s=,OSS_DIRECTORY,oso,ashwwwin-liquidify,Liquidify,BASE,219.0,7.0,7922.0,2535.0,0.16794295165667586,0.045081944346775836,2290.0,48.0,16.0,32.0,0.0,2.0,46.0,38.0
AtZvZVLwxvDE04pWvy7KhpmAL_I7L8SOAzVJ3G0XvNU=,OSS_DIRECTORY,oso,unioncredit,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,AtZvZVLwxvDE04pWvy7KhpmAL_I7L8SOAzVJ3G0XvNU=,OSS_DIRECTORY,oso,unioncredit,Union,OPTIMISM,549.0,12.0,22940.0,1650.0,0.44753595493843107,0.03399044129947227,5282.0,113.0,12.0,101.0,0.0,8.0,105.0,85.0
Ql6AoYw7YWJhQ8XQElgT5ZvTPsH20mwcVIoUrZwn890=,OSS_DIRECTORY,oso,paragraph-xyz,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,Ql6AoYw7YWJhQ8XQElgT5ZvTPsH20mwcVIoUrZwn890=,OSS_DIRECTORY,oso,paragraph-xyz,Paragraph,ZORA,372.0,19.0,1330.0,417.0,0.18815811248278433,0.000255465922181058,972.0,68.0,60.0,8.0,0.0,1.0,67.0,55.0
Ql6AoYw7YWJhQ8XQElgT5ZvTPsH20mwcVIoUrZwn890=,OSS_DIRECTORY,oso,paragraph-xyz,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,Ql6AoYw7YWJhQ8XQElgT5ZvTPsH20mwcVIoUrZwn890=,OSS_DIRECTORY,oso,paragraph-xyz,Paragraph,BASE,414.0,478.0,413402.0,81589.0,3.1375896759862361,0.71022307245948346,167824.0,17442.0,12205.0,5237.0,10.0,241.0,16039.0,14999.0
Ql6AoYw7YWJhQ8XQElgT5ZvTPsH20mwcVIoUrZwn890=,OSS_DIRECTORY,oso,paragraph-xyz,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,Ql6AoYw7YWJhQ8XQElgT5ZvTPsH20mwcVIoUrZwn890=,OSS_DIRECTORY,oso,paragraph-xyz,Paragraph,OPTIMISM,861.0,35.0,50938.0,1742.0,0.46989635263655682,0.011790886276624229,24283.0,746.0,626.0,120.0,0.0,0.0,743.0,563.0
LAKr9Dit7lQ3OJmmFku8nr_vTPteWAwuOs9ZKesAat8=,OSS_DIRECTORY,oso,velocimeter,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,LAKr9Dit7lQ3OJmmFku8nr_vTPteWAwuOs9ZKesAat8=,OSS_DIRECTORY,oso,velocimeter,Velocimeter/Graphene,BASE,453.0,69.0,101015.0,23845.0,6.1490553436453617,0.33880090057657808,3808.0,494.0,203.0,291.0,5.0,73.0,411.0,425.0
y3Ubcxl0zK203QZ1TMR3aNOG0yWEuIEqofU3x96DSPc=,OSS_DIRECTORY,oso,passportxyz,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,y3Ubcxl0zK203QZ1TMR3aNOG0yWEuIEqofU3x96DSPc=,OSS_DIRECTORY,oso,passportxyz,Passport XYZ,OPTIMISM,438.0,2.0,68859.0,19722.0,3.5046625562749636,1.1651445714234736,51548.0,3817.0,2480.0,1337.0,0.0,0.0,3815.0,2378.0
_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,OSS_DIRECTORY,oso,giveth,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,OSS_DIRECTORY,oso,giveth,Giveth,OPTIMISM,523.0,5.0,8982.0,5454.0,0.087464259074157488,0.0698381130602396,849.0,520.0,314.0,206.0,0.0,64.0,456.0,384.0
A4cirfdvQq9-Q2s-_cU-P_PzNlksM4hweVzzlh1b42Q=,OSS_DIRECTORY,oso,arcadia-finance,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,A4cirfdvQq9-Q2s-_cU-P_PzNlksM4hweVzzlh1b42Q=,OSS_DIRECTORY,oso,arcadia-finance,Arcadia Finance,BASE,220.0,702.0,27618.0,25652.0,0.92875686377716749,0.52696111369263354,5656.0,4433.0,4029.0,404.0,17.0,233.0,4180.0,4075.0
A4cirfdvQq9-Q2s-_cU-P_PzNlksM4hweVzzlh1b42Q=,OSS_DIRECTORY,oso,arcadia-finance,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,A4cirfdvQq9-Q2s-_cU-P_PzNlksM4hweVzzlh1b42Q=,OSS_DIRECTORY,oso,arcadia-finance,Arcadia Finance,OPTIMISM,598.0,0.0,2164.0,4.0,0.052641768411092776,2.559695182136e-06,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6Zcpq92o-JOeTHsuaanfXqOkVNJwC2OREgecMdCvSQI=,OSS_DIRECTORY,oso,mochimons-mochimonsdev,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,6Zcpq92o-JOeTHsuaanfXqOkVNJwC2OREgecMdCvSQI=,OSS_DIRECTORY,oso,mochimons-mochimonsdev,Mochimons,BASE,276.0,1.0,3909.0,415.0,0.15398356613497236,0.001062776904921703,1776.0,130.0,89.0,41.0,0.0,0.0,130.0,100.0
B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,OSS_DIRECTORY,oso,rmrk-team,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,OSS_DIRECTORY,oso,rmrk-team,RMRK,BASE,438.0,44.0,26273.0,19884.0,0.43182842799539,0.24971824257284095,1702.0,533.0,287.0,246.0,28.0,107.0,398.0,188.0
NXrQCspmyubeAyhKPHl5gz8K7zkYOq7G3cSCPP5e31s=,OSS_DIRECTORY,oso,layer3xyz,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,NXrQCspmyubeAyhKPHl5gz8K7zkYOq7G3cSCPP5e31s=,OSS_DIRECTORY,oso,layer3xyz,Layer3,MODE,266.0,1.0,1010939.0,658410.0,0.74040346805896562,0.41489985051325856,89353.0,16675.0,2164.0,14511.0,0.0,99.0,16576.0,7119.0
NXrQCspmyubeAyhKPHl5gz8K7zkYOq7G3cSCPP5e31s=,OSS_DIRECTORY,oso,layer3xyz,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,NXrQCspmyubeAyhKPHl5gz8K7zkYOq7G3cSCPP5e31s=,OSS_DIRECTORY,oso,layer3xyz,Layer3,ZORA,255.0,1.0,324284.0,257631.0,0.21728347928377412,0.14885242175895008,132088.0,33499.0,8652.0,24847.0,0.0,0.0,33495.0,22842.0
NXrQCspmyubeAyhKPHl5gz8K7zkYOq7G3cSCPP5e31s=,OSS_DIRECTORY,oso,layer3xyz,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,NXrQCspmyubeAyhKPHl5gz8K7zkYOq7G3cSCPP5e31s=,OSS_DIRECTORY,oso,layer3xyz,Layer3,FRAX,72.0,1.0,46226.0,46226.0,0.41972708101602496,0.41972708101602496,8765.0,8765.0,8765.0,0.0,0.0,376.0,8389.0,3407.0
NXrQCspmyubeAyhKPHl5gz8K7zkYOq7G3cSCPP5e31s=,OSS_DIRECTORY,oso,layer3xyz,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,NXrQCspmyubeAyhKPHl5gz8K7zkYOq7G3cSCPP5e31s=,OSS_DIRECTORY,oso,layer3xyz,Layer3,BASE,290.0,1.0,6959620.0,4543340.0,105.48008013663676,47.824740694586943,396016.0,175601.0,86979.0,88622.0,1345.0,21928.0,152248.0,98212.0
NXrQCspmyubeAyhKPHl5gz8K7zkYOq7G3cSCPP5e31s=,OSS_DIRECTORY,oso,layer3xyz,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,NXrQCspmyubeAyhKPHl5gz8K7zkYOq7G3cSCPP5e31s=,OSS_DIRECTORY,oso,layer3xyz,Layer3,OPTIMISM,267.0,2.0,3139698.0,2886893.0,20.585678327961322,18.215705777620279,257909.0,133585.0,84507.0,49078.0,3363.0,18954.0,111240.0,53907.0
NXrQCspmyubeAyhKPHl5gz8K7zkYOq7G3cSCPP5e31s=,OSS_DIRECTORY,oso,layer3xyz,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,NXrQCspmyubeAyhKPHl5gz8K7zkYOq7G3cSCPP5e31s=,OSS_DIRECTORY,oso,layer3xyz,Layer3,ARBITRUM_ONE,271.0,2.0,6238808.0,5604599.0,54.917110481178753,35.720770475027706,589732.0,234569.0,131938.0,102631.0,5146.0,115971.0,113391.0,71636.0
