,bucket_week,network,is_incentivized,count_transactions
198,2024-01-21 00:00:00+00:00,MODE,False,303956
199,2024-01-21 00:00:00+00:00,ZORA,False,552363
200,2024-01-21 00:00:00+00:00,ZORA,True,4631
201,2024-01-21 00:00:00+00:00,OPTIMISM,False,1400179
202,2024-01-28 00:00:00+00:00,FRAX,False,98298
203,2024-01-28 00:00:00+00:00,BASE,False,1508874
204,2024-01-28 00:00:00+00:00,ZORA,False,586535
205,2024-01-28 00:00:00+00:00,ARBITRUM_ONE,True,5345
206,2024-01-28 00:00:00+00:00,ZORA,True,4515
207,2024-01-28 00:00:00+00:00,ARBITRUM_ONE,False,6382061
208,2024-01-28 00:00:00+00:00,OPTIMISM,False,1330666
209,2024-01-28 00:00:00+00:00,OPTIMISM,True,3084
210,2024-01-28 00:00:00+00:00,MODE,False,505403
211,2024-01-28 00:00:00+00:00,MODE,True,1224
212,2024-01-28 00:00:00+00:00,BASE,True,6714
213,2024-02-04 00:00:00+00:00,OPTIMISM,True,2801
214,2024-02-04 00:00:00+00:00,ZORA,False,552261
215,2024-02-04 00:00:00+00:00,ARBITRUM_ONE,True,5121
216,2024-02-04 00:00:00+00:00,MODE,False,857854
217,2024-02-04 00:00:00+00:00,FRAX,False,302554
218,2024-02-04 00:00:00+00:00,ZORA,True,4743
219,2024-02-04 00:00:00+00:00,ARBITRUM_ONE,False,5850313
220,2024-02-04 00:00:00+00:00,BASE,False,1892050
221,2024-02-04 00:00:00+00:00,FRAX,True,1
222,2024-02-04 00:00:00+00:00,OPTIMISM,False,1147730
223,2024-02-04 00:00:00+00:00,MODE,True,2639
224,2024-02-04 00:00:00+00:00,BASE,True,10007
225,2024-02-11 00:00:00+00:00,ARBITRUM_ONE,False,6291425
226,2024-02-11 00:00:00+00:00,OPTIMISM,True,2650
227,2024-02-11 00:00:00+00:00,FRAX,False,303510
228,2024-02-11 00:00:00+00:00,ZORA,False,676039
229,2024-02-11 00:00:00+00:00,BASE,False,2014254
230,2024-02-11 00:00:00+00:00,OPTIMISM,False,1243340
231,2024-02-11 00:00:00+00:00,BASE,True,9959
232,2024-02-11 00:00:00+00:00,MODE,False,750205
233,2024-02-11 00:00:00+00:00,ARBITRUM_ONE,True,5509
234,2024-02-11 00:00:00+00:00,MODE,True,2097
235,2024-02-11 00:00:00+00:00,ZORA,True,4621
236,2024-02-18 00:00:00+00:00,FRAX,True,19
237,2024-02-18 00:00:00+00:00,MODE,False,572333
238,2024-02-18 00:00:00+00:00,MODE,True,1047
239,2024-02-18 00:00:00+00:00,FRAX,False,302002
240,2024-02-18 00:00:00+00:00,BASE,False,1906704
241,2024-02-18 00:00:00+00:00,OPTIMISM,False,1360643
242,2024-02-18 00:00:00+00:00,ZORA,True,4616
243,2024-02-18 00:00:00+00:00,ARBITRUM_ONE,True,5200
244,2024-02-18 00:00:00+00:00,ARBITRUM_ONE,False,6378210
