onchain_builder_repo,dependency_name
https://github.com/cryptorubic/multi-proxy-rubic,@nomicfoundation/edr-linux-x64-musl
https://github.com/hai-on-op/sdk,@ethersproject/abi
https://github.com/sake-finance/sake-core,@ethersproject/bignumber
https://github.com/thirdweb-dev/js,@ethersproject/sha2
https://github.com/gammaswap/v1-deltaswap,@ethersproject/address
https://github.com/coop-records/sonata,@ethersproject/solidity
https://github.com/across-protocol/relayer,@ethersproject/random
https://github.com/omnihub-xyz/blockchain,@nomicfoundation/hardhat-ethers
https://github.com/slice-so/subgraph,@ethersproject/signing-key
https://github.com/alma-labs/unimon-contracts,@nomicfoundation/hardhat-toolbox
https://github.com/decentxyz/decent-contracts-v3,@ethersproject/wordlists
https://github.com/pixotchi/pixotchi-contracts-misc_1_public,@ethersproject/wallet
https://github.com/oasisdex/defi-position-manager-smartcontracts,@ethersproject/address
https://github.com/flayerlabs/flaunchgg-contracts,@noble/curves
https://github.com/holographxyz/holograph-protocol,hardhat-gas-reporter
https://github.com/themetacat/popcraft,@ethersproject/bytes
https://github.com/sushiswap/v3-periphery,@ethersproject/json-wallets
https://github.com/reserve-protocol/protocol,@nomicfoundation/hardhat-network-helpers
https://github.com/pcaversaccio/create2deployer,@ethersproject/keccak256
https://github.com/pcaversaccio/create2deployer,solidity-coverage
https://github.com/symbiosis-finance/core-contracts,@ethersproject/abstract-provider
https://github.com/across-protocol/sdk,@ethersproject/units
https://github.com/pixotchi/pixotchi-contract_passport_public,@ethersproject/transactions
https://github.com/pixotchi/pixotchi-contract_passport_public,@nomicfoundation/hardhat-chai-matchers
https://github.com/openocean-finance/openoceanexchangev2,ethereum-bloom-filters
https://github.com/virtual-protocol/protocol-contracts,@nomicfoundation/edr-linux-arm64-musl
https://github.com/wasd3rplay/synstation-staking-contract,@nomicfoundation/edr-win32-x64-msvc
https://github.com/thirdweb-dev/contracts,@ethersproject/units
https://github.com/sake-finance/sake-core,@nomicfoundation/edr
https://github.com/ethereum-attestation-service/eas-sdk,@ethersproject/wallet
https://github.com/socketdottech/socket-dl,@ethersproject/hdnode
https://github.com/uncx-network/token-vesting-contracts,@noble/curves
https://github.com/velodrome-finance/slipstream,@ethersproject/bytes
https://github.com/morpho-org/morpho-blue,@ethersproject/bytes
https://github.com/0xsequence/contracts-library,@ethersproject/rlp
https://github.com/beefyfinance/beefy-contracts,@openzeppelin/contracts-upgradeable
https://github.com/pixotchi/pixotchi-contract_passport_public,@nomicfoundation/hardhat-verify
https://github.com/rmrk-team/rmrk-examples,wagmi
https://github.com/ovnstable/ovnstable-core,@openzeppelin/contracts-upgradeable
https://github.com/gammaswap/v1-core,@ethersproject/abi
https://github.com/hyperlane-xyz/hyperlane-monorepo,@ethersproject/wallet
https://github.com/synthetixio/synthetix-v3,@ethersproject/contracts
https://github.com/phi-labs-inc/phi-box-contract,@openzeppelin/contracts
https://github.com/morpho-org/morpho-blue,solidity-coverage
https://github.com/sushiswap/v3-periphery,@ethersproject/rlp
https://github.com/galxe/galxe-contracts,@nomicfoundation/edr-win32-arm64-msvc
https://github.com/socketdottech/socket-dl,@ethersproject/abstract-signer
https://github.com/reservoirprotocol/relay-kit,@noble/ciphers
https://github.com/decentxyz/launch-nfts,@ethersproject/sha2
https://github.com/compound-finance/comet,@nomicfoundation/edr-linux-x64-musl
https://github.com/coop-records/frames,wagmi
https://github.com/omnihub-xyz/blockchain,solc
https://github.com/cryptorubic/multi-proxy-rubic,ethereum-bloom-filters
https://github.com/pyth-network/pyth-crosschain,@ethersproject/contracts
https://github.com/galxe/galxe-contracts,@ethersproject/abstract-signer
https://github.com/velodrome-finance/universal-router,@ethersproject/json-wallets
https://github.com/gammaswap/v1-periphery,@ethersproject/logger
https://github.com/sizecredit/size-solidity,@ethersproject/bignumber
https://github.com/hai-on-op/sdk,@ethersproject/json-wallets
https://github.com/infusion-finance/infusion-v1,solhint
https://github.com/alma-labs/unimon-contracts,@nomicfoundation/edr-darwin-arm64
https://github.com/rmrk-team/evm,@ethersproject/sha2
https://github.com/ovnstable/ovnstable-core,@ethersproject/abi
https://github.com/sturdyfi/v2-aggregator,@ethersproject/abi
https://github.com/across-protocol/sdk,@nomicfoundation/hardhat-verify
https://github.com/zeriontech/defi-sdk,@ethersproject/units
https://github.com/symbiosis-finance/core-contracts,@ethersproject/constants
https://github.com/pinto-org/protocol,@ethersproject/random
https://github.com/untitled-bank/untitled-bank-contracts,@ethersproject/constants
https://github.com/revert-finance/compoundor,hardhat-gas-reporter
https://github.com/ovnstable/ovnstable-core,@nomicfoundation/edr-win32-x64-msvc
https://github.com/gammaswap/v1-liquidator,@ethersproject/networks
https://github.com/hyperlane-xyz/hyperlane-monorepo,@ethersproject/random
https://github.com/reservoirprotocol/relay-kit,@ethersproject/signing-key
https://github.com/rubyscoreio/main_contracts,@noble/hashes
https://github.com/morpho-org/morpho-blue,@ethersproject/transactions
https://github.com/coop-records/sonata,@noble/hashes
https://github.com/rmrk-team/rmrk-composable-nft-creator,viem
https://github.com/balancer/balancer-sdk,@ethersproject/sha2
https://github.com/lifinance/contracts,@ethersproject/contracts
https://github.com/rubyscoreio/main_contracts,hardhat-deploy
https://github.com/gammaswap/v1-implementations,@nomicfoundation/hardhat-chai-matchers
https://github.com/krystaldefi/krystal-core,@ethersproject/wallet
https://github.com/dackieswap/dackieswap-contracts-v3,@ethersproject/providers
https://github.com/baseswapfi/v3-periphery,@ethersproject/abi
https://github.com/highlightxyz/hl-evm-contracts,merkletreejs
https://github.com/aerodrome-finance/contracts,@ethersproject/json-wallets
https://github.com/stvol-official/stvol-contract,@ethersproject/units
https://github.com/fractal-visions/marketplace-v3-op,hardhat-gas-reporter
https://github.com/ethereum-attestation-service/eas-contracts,ethereum-bloom-filters
https://github.com/wagmi1337/onchain-monorepo,@nomicfoundation/ignition-ui
https://github.com/velodrome-finance/contracts,@ethersproject/bignumber
https://github.com/pixotchi/pixotchi-contracts-misc_1_public,@ethersproject/bignumber
https://github.com/mintswapfinance/mintswap-nft-marketplace,hardhat
https://github.com/synthetixio/synthetix-v3,@ethersproject/base64
https://github.com/debridge-finance/hardhat-debridge,ethereum-bloom-filters
https://github.com/reservoirprotocol/relay-kit,@ethersproject/logger
https://github.com/compound-finance/comet,@ethersproject/hash
https://github.com/lifinance/widget,@ethersproject/providers
https://github.com/dhedge/v2-public,@ethersproject/contracts
https://github.com/hai-on-op/app,@ethersproject/wordlists
https://github.com/maverickprotocol/router-v1,@openzeppelin/contracts
https://github.com/balancer/backend,@ethersproject/abi
https://github.com/morpho-org/morpho-blue,@ethersproject/random
https://github.com/stvol-official/stvol-contract,@nomicfoundation/ignition-ui
https://github.com/backseats/chonks,@ethersproject/contracts
https://github.com/balancer/balancer-sdk,@ethersproject/pbkdf2
https://github.com/synthetixio/synthetix-v3,@usecannon/cli
https://github.com/maverickprotocol/maverick-v1-interfaces,@ethersproject/rlp
https://github.com/across-protocol/relayer,@ethersproject/strings
https://github.com/sushiswap/v3-core,@ethersproject/abstract-signer
https://github.com/ourzora/zora-protocol,@ethersproject/constants
https://github.com/bebop-dex/bebop-jam-contracts,@ethersproject/abi
https://github.com/thirdweb-dev/js,@ethersproject/hdnode
https://github.com/velodrome-finance/slipstream,@ethersproject/logger
https://github.com/hai-on-op/sdk,hardhat
https://github.com/gammaswap/v1-periphery,@ethersproject/base64
https://github.com/hai-on-op/sdk,@ethersproject/units
https://github.com/beefyfinance/beefy-contracts,@ethersproject/json-wallets
https://github.com/across-protocol/sdk,@noble/hashes
https://github.com/passportxyz/passport,@ethersproject/bytes
https://github.com/pyth-network/pyth-crosschain,@ethersproject/web
https://github.com/0xsequence/wallet-contracts,solhint
https://github.com/0xsequence/wallet-contracts,ethereum-bloom-filters
https://github.com/tokensoft/tokensoft_token,@ethersproject/strings
https://github.com/synfutures/oyster-sdk,@ethersproject/rlp
https://github.com/fractal-visions/marketplace-v3-op,@nomicfoundation/hardhat-ignition
https://github.com/hedgey-finance/locked_vestingtokenplans,@ethersproject/constants
https://github.com/gammaswap/v1-liquidator,@ethersproject/transactions
https://github.com/maverickprotocol/router-v1,@ethersproject/address
https://github.com/layerswap/layerswapapp,@ethersproject/hash
https://github.com/ionicprotocol/monorepo,@ethersproject/basex
https://github.com/mintswapfinance/mintswap-nft-marketplace,@ethersproject/base64
https://github.com/pixotchi/pixotchi-contracts-misc_2_public,@nomicfoundation/edr-linux-arm64-musl
https://github.com/themetacat/popcraft,@ethersproject/strings
https://github.com/gammaswap/v1-core,@ethersproject/abstract-provider
https://github.com/sake-finance/sake-core,@ethersproject/hardware-wallets
https://github.com/dfarchon/darkforest-mud,@ethersproject/providers
https://github.com/guildxyz/guild.xyz,@ethersproject/rlp
https://github.com/manifoldxyz/creator-core-extensions-solidity,@ethersproject/abstract-provider
https://github.com/ovnstable/ovnstable-core,@ethersproject/providers
https://github.com/sushiswap/v3-core,@ethersproject/web
https://github.com/flayerlabs/flaunchgg-contracts,@ethersproject/wordlists
https://github.com/gammaswap/v1-periphery,hardhat-deploy
https://github.com/0xsequence/wallet-contracts,@ethersproject/properties
https://github.com/cryptorubic/multi-proxy-rubic,@ethersproject/sha2
https://github.com/soundxyz/sound-protocol,@ethersproject/pbkdf2
https://github.com/holonym-foundation/holonym-relayer,@ethersproject/signing-key
https://github.com/stvol-official/stvol-contract,@nomicfoundation/hardhat-ignition
https://github.com/pixotchi/pixotchi-contracts-misc_1_public,@nomicfoundation/edr-linux-arm64-gnu
https://github.com/coop-records/sonata,@ethersproject/pbkdf2
https://github.com/balancer/backend,@ethersproject/units
https://github.com/baseswapfi/v3-periphery,@ethersproject/address
https://github.com/openocean-finance/openoceanexchangev2,@ethersproject/solidity
https://github.com/gammaswap/v1-implementations,@openzeppelin/contracts
https://github.com/revert-finance/compoundor,@ethersproject/hash
https://github.com/perpetual-protocol/perp-curie-contract,@ethersproject/hash
https://github.com/oasisdex/defi-position-manager-smartcontracts,@nomicfoundation/hardhat-chai-matchers
https://github.com/rmrk-team/rmrk-examples,solc
https://github.com/holonym-foundation/holonym-relayer,@ethersproject/rlp
https://github.com/paraswap/paraswap-dex-lib,@openzeppelin/contracts-upgradeable
https://github.com/socketdottech/bungee-contracts-public,@ethersproject/solidity
https://github.com/maverickprotocol/maverick-v1-interfaces,@ethersproject/logger
https://github.com/ionicprotocol/monorepo,@ethersproject/constants
https://github.com/rmrk-team/rmrk-examples,@nomicfoundation/hardhat-chai-matchers
https://github.com/rmrk-team/rmrk-composable-nft-creator,@wagmi/core
https://github.com/manifoldxyz/creator-core-extensions-solidity,@ethersproject/solidity
https://github.com/untitled-bank/untitled-bank-contracts,@ethersproject/pbkdf2
https://github.com/hop-protocol/hop,@ethersproject/rlp
https://github.com/cryptorubic/rubic-app,@ethersproject/logger
https://github.com/symm-io/protocol-core,@nomicfoundation/hardhat-chai-matchers
https://github.com/hyperlane-xyz/hyperlane-monorepo,@ethersproject/address
https://github.com/flayerlabs/flaunchgg-contracts,@nomicfoundation/edr-linux-x64-musl
https://github.com/eth-infinitism/account-abstraction,@ethersproject/solidity
https://github.com/pcaversaccio/create2deployer,@ethersproject/rlp
https://github.com/api3dao/airnode,@ethersproject/abstract-provider
https://github.com/gammaswap/v1-periphery,@ethersproject/bytes
https://github.com/baseswapfi/v3-core,@ethersproject/logger
https://github.com/gammaswap/v1-implementations,@ethersproject/abstract-signer
https://github.com/fractalvisionsnft/fractalvisionsv2,@ethersproject/abstract-provider
https://github.com/themetacat/popcraft,solhint
https://github.com/pcaversaccio/create2deployer,@ethersproject/bytes
https://github.com/oasisdex/defi-position-manager-smartcontracts,solidity-coverage
https://github.com/balancer/frontend-v2,@ethersproject/base64
https://github.com/pyth-network/pyth-crosschain,@ethersproject/constants
https://github.com/lifinance/sdk,@ethersproject/units
https://github.com/velodrome-finance/relay,@ethersproject/solidity
https://github.com/pixotchi/pixotchi-contract_passport_public,@nomicfoundation/edr-linux-arm64-gnu
https://github.com/dackieswap/dackieswap-contracts-v3,@ethersproject/bignumber
https://github.com/api3dao/contracts,@ethersproject/providers
https://github.com/mesonfi/meson-contracts-solidity,hardhat
https://github.com/gammaswap/v1-deltaswap,@ethersproject/logger
https://github.com/moonwell-fi/moonwell-contracts-v2,@ethersproject/pbkdf2
https://github.com/hedgey-finance/locked_vestingtokenplans,@ethersproject/web
https://github.com/jojoexchange/smart-contract-evm,@noble/curves
https://github.com/beefyfinance/beefy-contracts,@ethersproject/hdnode
https://github.com/rmrk-team/evm,@ethersproject/wallet
https://github.com/moonwell-fi/moonwell-contracts-v2,@ethersproject/solidity
https://github.com/pixotchi/pixotchi-contracts-misc_2_public,@ethersproject/properties
https://github.com/rmrk-team/rmrk-examples,@ethersproject/hash
https://github.com/gammaswap/v1-deltaswap,@ethersproject/bignumber
https://github.com/eth-infinitism/account-abstraction,@noble/hashes
https://github.com/flayerlabs/flaunchgg-contracts,@ethersproject/address
https://github.com/sizecredit/size-solidity,ethers
https://github.com/3dns-xyz/contracts,@ethersproject/keccak256
https://github.com/sonex-dex/sonex-deploy-v3,@ethersproject/signing-key
https://github.com/oasisdex/defi-position-manager-smartcontracts,@ethersproject/hash
https://github.com/ovnstable/ovnstable-dex-pools,@ethersproject/solidity
https://github.com/oasisdex/defi-position-manager-smartcontracts,@ethersproject/bignumber
https://github.com/pcaversaccio/createx,solhint
https://github.com/untitled-bank/untitled-bank-contracts,ethers
https://github.com/across-protocol/sdk,@ethersproject/hdnode
https://github.com/dackieswap/dackieswap-contracts,hardhat-gas-reporter
https://github.com/ourzora/zora-protocol,wagmi
https://github.com/steemhunt/mint.club-v2-sdk,@noble/curves
https://github.com/api3dao/contracts,@ethersproject/sha2
https://github.com/holographxyz/holograph-protocol,@ethersproject/wallet
https://github.com/aerodrome-finance/contracts,hardhat
https://github.com/sushiswap/v3-periphery,solhint
https://github.com/hyperlane-xyz/hyperlane-monorepo,@ethersproject/rlp
https://github.com/pinto-org/protocol,@ethersproject/constants
https://github.com/balancer/balancer-v2-monorepo,@ethersproject/logger
https://github.com/maverickprotocol/router-v1,@ethersproject/solidity
https://github.com/aragon/osx,@ethersproject/basex
https://github.com/mesonfi/meson-contracts-solidity,@ethersproject/hdnode
https://github.com/backseats/chonks,@noble/hashes
https://github.com/krystaldefi/krystal-core,@ethersproject/base64
https://github.com/fractal-visions/marketplace-v3-op,@nomicfoundation/hardhat-ignition-ethers
https://github.com/passportxyz/passport,@nomicfoundation/edr-linux-arm64-musl
https://github.com/xswaplink/xswaprouter,@ethersproject/hash
https://github.com/reserve-protocol/protocol,hardhat
https://github.com/layerswap/layerswapapp,@ethersproject/contracts
https://github.com/hedgey-finance/locked_vestingtokenplans,prettier-plugin-solidity
https://github.com/cryptorubic/rubic-sdk,@ethersproject/bignumber
https://github.com/pcaversaccio/createx,@ethersproject/abi
https://github.com/gammaswap/v1-deltaswap,@ethersproject/sha2
https://github.com/poopzter/hardhat,@nomicfoundation/edr-darwin-x64
https://github.com/rubyscoreio/main_contracts,@ethersproject/bytes
https://github.com/hop-protocol/hop,@openzeppelin/contracts-upgradeable
https://github.com/decentxyz/decent-contracts-v3,ethereum-bloom-filters
https://github.com/flayerlabs/flaunchgg-contracts,@nomicfoundation/edr-linux-x64-gnu
https://github.com/dfarchon/darkforest-mud,ethers
https://github.com/sake-finance/sake-core,@noble/curves
https://github.com/gammaswap/v1-periphery,@ethersproject/contracts
https://github.com/across-protocol/relayer,ethers
https://github.com/balancer/backend,@ethersproject/solidity
https://github.com/izumifinance/iziswap-sdk,@noble/curves
https://github.com/socketdottech/bungee-contracts-public,hardhat
https://github.com/backseats/chonks,@ethersproject/providers
https://github.com/rubyscoreio/main_contracts,solhint
https://github.com/poopzter/hardhat,@ethersproject/logger
https://github.com/velodrome-finance/relay,@ethersproject/abstract-signer
https://github.com/layerswap/layerswapapp,viem
https://github.com/ionicprotocol/monorepo,@openzeppelin/contracts
https://github.com/tlx-protocol/protocol,prettier-plugin-solidity
https://github.com/galxe/galxe-contracts,solhint
https://github.com/uncx-network/liquidity-locker-univ2-contracts,@ethersproject/constants
https://github.com/pixotchi/pixotchi-contracts-misc_1_public,@ethersproject/hdnode
https://github.com/decentxyz/decent-contracts-v3,@openzeppelin/hardhat-upgrades
https://github.com/backseats/chonks,@ethersproject/base64
https://github.com/dackieswap/dackieswap-contracts-v3,@openzeppelin/hardhat-upgrades
https://github.com/lifinance/widget,@ethersproject/base64
https://github.com/poppunkllc/gaslitedrop,@ethersproject/basex
https://github.com/pixotchi/pixotchi-contracts_v1_public,@ethersproject/sha2
https://github.com/sushiswap/v3-periphery,@ethersproject/constants
https://github.com/aragon/app,@ethersproject/rlp
https://github.com/decentxyz/decent-contracts-v3,@ethersproject/bytes
https://github.com/hop-protocol/hop,@nomicfoundation/edr-linux-x64-gnu
https://github.com/woonetwork/woopoolv2,prettier-plugin-solidity
https://github.com/beefyfinance/beefy-contracts,@ethersproject/random
https://github.com/oasisdex/defi-position-manager-smartcontracts,@nomicfoundation/hardhat-toolbox
https://github.com/wagmi1337/onchain-monorepo,@nomicfoundation/edr
https://github.com/sake-finance/sake-core,@nomicfoundation/hardhat-network-helpers
https://github.com/gammaswap/v1-implementations,prettier-plugin-solidity
https://github.com/uncx-network/liquidity-locker-univ2-contracts,@noble/hashes
https://github.com/fractalvisionsnft/fractalvisionsv2,@nomicfoundation/hardhat-chai-matchers
https://github.com/holonym-foundation/holonym-relayer,@ethersproject/keccak256
https://github.com/debridge-finance/hardhat-debridge,@ethersproject/strings
https://github.com/hop-protocol/hop,@ethersproject/random
https://github.com/bebop-dex/bebop-jam-contracts,@ethersproject/transactions
https://github.com/hyperlane-xyz/hyperlane-monorepo,@openzeppelin/contracts-upgradeable
https://github.com/backseats/chonks,@ethersproject/abstract-provider
https://github.com/lifinance/widget,@ethersproject/constants
https://github.com/coop-records/sonata,@ethersproject/random
https://github.com/stvol-official/stvol-contract,@ethersproject/signing-key
https://github.com/pixotchi/pixotchi-contracts_v1_public,@ethersproject/keccak256
https://github.com/socketdottech/bungee-contracts-public,@ethersproject/bignumber
https://github.com/sushiswap/v3-core,@ethersproject/pbkdf2
https://github.com/gammaswap/v1-implementations,@ethersproject/logger
https://github.com/api3dao/contracts,@ethersproject/keccak256
https://github.com/talentprotocol/contracts,solhint
https://github.com/pixotchi/pixotchi-contracts_v1_public,solidity-coverage
https://github.com/guildxyz/guild.xyz,@ethersproject/base64
https://github.com/slice-so/subgraph,@noble/hashes
https://github.com/cryptorubic/multi-proxy-rubic,@ethersproject/contracts
https://github.com/sturdyfi/v2-aggregator,@ethersproject/basex
https://github.com/rarible/sdk,@ethersproject/hdnode
https://github.com/balancer/backend,@ethersproject/wordlists
https://github.com/jojoexchange/smart-contract-evm,@noble/hashes
https://github.com/gammaswap/v1-periphery,@ethersproject/strings
https://github.com/rmrk-team/evm,@ethersproject/transactions
https://github.com/socketdottech/socket-dl,@openzeppelin/upgrades-core
https://github.com/velodrome-finance/contracts,hardhat-gas-reporter
https://github.com/perpetual-protocol/perp-curie-contract,@ethersproject/web
https://github.com/socketdottech/socket-dl,@ethersproject/constants
https://github.com/sake-finance/sake-core,@ethersproject/units
https://github.com/steemhunt/mint.club-v2-sdk,hardhat
https://github.com/wagmi1337/onchain-monorepo,@ethersproject/wallet
https://github.com/ethereum-attestation-service/eas-sdk,@ethersproject/address
https://github.com/untitled-bank/untitled-bank-contracts,@nomicfoundation/edr
https://github.com/cryptorubic/multi-proxy-rubic,prettier-plugin-solidity
https://github.com/generationsoftware/pt-v5-twab-controller,prettier-plugin-solidity
https://github.com/mintswapfinance/mintswap-nft-marketplace,@ethersproject/json-wallets
https://github.com/hai-on-op/app,@ethersproject/bytes
https://github.com/reserve-protocol/reserve-index-dtf,@ethersproject/constants
https://github.com/decentxyz/launch-nfts,@ethersproject/pbkdf2
https://github.com/wagmi1337/onchain-monorepo,@nomicfoundation/edr-win32-x64-msvc
https://github.com/harvestfi/harvest-strategy-base,@openzeppelin/contracts-upgradeable
https://github.com/rmrk-team/rmrk-examples,prettier-plugin-solidity
https://github.com/wagmi1337/onchain-monorepo,@ethersproject/json-wallets
https://github.com/thirdweb-dev/contracts,@ethersproject/transactions
https://github.com/pixotchi/pixotchi-contracts-misc_2_public,@openzeppelin/upgrades-core
https://github.com/eth-infinitism/account-abstraction,@nomicfoundation/edr-darwin-x64
https://github.com/gammaswap/v1-periphery,ethereum-bloom-filters
https://github.com/fractal-visions/marketplace-v3-op,ethereum-bloom-filters
https://github.com/sushiswap/v3-core,@ethersproject/basex
https://github.com/cryptorubic/rubic-sdk,@ethersproject/contracts
https://github.com/highlightxyz/hl-evm-contracts,@ethersproject/abstract-signer
https://github.com/fractalvisionsnft/fractalvisionsv2,@ethersproject/contracts
https://github.com/baseswapfi/contracts,@ethersproject/bignumber
https://github.com/krystaldefi/krystal-core,@ethersproject/json-wallets
https://github.com/aragon/osx,@noble/curves
https://github.com/mesonfi/meson-contracts-solidity,@ethersproject/units
https://github.com/perpetual-protocol/perp-curie-contract,@ethersproject/random
https://github.com/sushiswap/v2-core,@ethersproject/solidity
https://github.com/krystaldefi/krystal-core,@ethersproject/hash
https://github.com/hai-on-op/sdk,@ethersproject/transactions
https://github.com/compound-finance/comet,@nomicfoundation/edr-linux-arm64-musl
https://github.com/fractal-visions/marketplace-v3-op,@ethersproject/random
https://github.com/openocean-finance/openoceanexchangev2,@ethersproject/hash
https://github.com/krystaldefi/krystal-core,@openzeppelin/contracts-upgradeable
https://github.com/oasisdex/oasis-earn-sc,@ethersproject/address
https://github.com/passportxyz/passport,@libp2p/logger
https://github.com/aurafinance/aura-contracts,hardhat-gas-reporter
https://github.com/gammaswap/v1-periphery,@ethersproject/address
https://github.com/morpho-org/morpho-blue,@ethersproject/keccak256
https://github.com/fractalvisionsnft/fractalvisionsv2,solidity-coverage
https://github.com/flayerlabs/flaunchgg-contracts,@ethersproject/providers
https://github.com/bsx-exchange/contracts-core,@openzeppelin/contracts-upgradeable
https://github.com/highlightxyz/hl-evm-contracts,@ethersproject/address
https://github.com/krystaldefi/krystal-core,@ethersproject/hdnode
https://github.com/pixotchi/pixotchi-contract_passport_public,@noble/hashes
https://github.com/maverickprotocol/maverick-v1-interfaces,@ethersproject/strings
https://github.com/pyth-network/pyth-crosschain,@noble/hashes
https://github.com/alma-labs/unimon-contracts,@ethersproject/bytes
https://github.com/coop-records/staking-contracts,@ethersproject/bytes
https://github.com/hop-protocol/hop,@nomicfoundation/edr
https://github.com/aerodrome-finance/contracts,@ethersproject/abstract-signer
https://github.com/hop-protocol/hop,@ethersproject/hash
https://github.com/api3dao/signed-api,@ethersproject/abi
https://github.com/untitled-bank/untitled-bank-contracts,@ethersproject/base64
https://github.com/decentxyz/decent-contracts-v3,@ethersproject/json-wallets
https://github.com/passportxyz/passport,@ethersproject/networks
https://github.com/morpho-org/morpho-blue,@ethersproject/hash
https://github.com/aragon/app,@ethersproject/signing-key
https://github.com/gammaswap/v1-liquidator,@ethersproject/hash
https://github.com/morpho-org/morpho-blue,@ethersproject/pbkdf2
https://github.com/krystaldefi/krystal-core,@ethersproject/abstract-signer
https://github.com/coop-records/staking-contracts,@ethersproject/strings
https://github.com/gammaswap/v1-deltaswap,@ethersproject/hdnode
https://github.com/andreitr/basedbits.fun,@noble/hashes
https://github.com/hai-on-op/scripts,@ethersproject/hash
https://github.com/dackieswap/dackieswap-contracts-v3,solc
https://github.com/gammaswap/v1-core,@noble/hashes
https://github.com/morpho-org/morpho-blue,@ethersproject/rlp
https://github.com/highlightxyz/hl-evm-contracts,@openzeppelin/contracts-upgradeable
https://github.com/passportxyz/passport,interface-store
https://github.com/generationsoftware/pt-v5-cgda-liquidator,solhint
https://github.com/symm-io/protocol-core,@nomicfoundation/hardhat-network-helpers
https://github.com/sushiswap/v3-periphery,@ethersproject/random
https://github.com/gelatodigital/automate-sdk,ethers
https://github.com/holographxyz/holograph-protocol,@ethersproject/wordlists
https://github.com/hop-protocol/hop,@nomicfoundation/edr-linux-arm64-gnu
https://github.com/hai-on-op/app,@ethersproject/signing-key
https://github.com/rarible/sdk,@ethersproject/transactions
https://github.com/debridge-finance/debridge-node,@ethersproject/sha2
https://github.com/manifoldxyz/creator-core-extensions-solidity,@ethersproject/abi
https://github.com/debridge-finance/hardhat-debridge,hardhat
https://github.com/ethereum-attestation-service/eas-contracts,@ethersproject/keccak256
https://github.com/guildxyz/guild.xyz,@ethersproject/sha2
https://github.com/sushiswap/v2-core,@ethersproject/abi
https://github.com/manifoldxyz/creator-core-extensions-solidity,@ethersproject/abstract-signer
https://github.com/virtual-protocol/protocol-contracts,@ethersproject/wordlists
https://github.com/lifinance/sdk,@lifi/sdk
https://github.com/symm-io/protocol-core,@nomicfoundation/hardhat-ethers
https://github.com/paraswap/paraswap-sdk,@ethersproject/bytes
https://github.com/holographxyz/holograph-protocol,@ethersproject/keccak256
https://github.com/pixotchi/pixotchi_indexer_v2_public,@noble/hashes
https://github.com/holonym-foundation/holonym-relayer,@ethersproject/properties
https://github.com/paraswap/paraswap-dex-lib,@ethersproject/contracts
https://github.com/lifinance/sdk,@noble/hashes
https://github.com/across-protocol/sdk,@ethersproject/json-wallets
https://github.com/baseswapfi/contracts,@ethersproject/transactions
https://github.com/manifoldxyz/creator-core-extensions-solidity,ethers
https://github.com/pyth-network/pyth-crosschain,prettier-plugin-solidity
https://github.com/sablier-labs/flow,solady
https://github.com/galxe/galxe-contracts,@ethersproject/pbkdf2
https://github.com/3dns-xyz/contracts,@ethersproject/basex
https://github.com/galxe/galxe-contracts,@nomicfoundation/edr-linux-arm64-gnu
https://github.com/pixotchi/pixotchi-contracts-misc_1_public,@nomicfoundation/ignition-ui
https://github.com/poppunkllc/gaslitedrop,@ethersproject/logger
https://github.com/cryptorubic/multi-proxy-rubic,@ethersproject/rlp
https://github.com/sushiswap/v3-core,@ethersproject/logger
https://github.com/extrafi/extra-contracts,hardhat
https://github.com/bebop-dex/bebop-jam-contracts,@ethersproject/properties
https://github.com/velodrome-finance/relay,@ethersproject/hdnode
https://github.com/rmrk-team/rmrk-js,viem
https://github.com/gammaswap/v1-core,@ethersproject/bignumber
https://github.com/0xsequence/wallet-contracts,@ethersproject/strings
https://github.com/dhedge/v2-public,@ethersproject/properties
https://github.com/xswaplink/xswaprouter,@ethersproject/constants
https://github.com/wasd3rplay/synstation-staking-contract,@nomicfoundation/hardhat-toolbox
https://github.com/maverickprotocol/maverick-v1-interfaces,@ethersproject/networks
https://github.com/reserve-protocol/protocol,solhint
https://github.com/lifinance/contracts,@ethersproject/hash
https://github.com/mintswapfinance/mintswap-nft-marketplace,@ethersproject/wallet
https://github.com/flayerlabs/flaunchgg-contracts,@ethersproject/basex
https://github.com/themetacat/popcraft,@nomicfoundation/edr-linux-arm64-gnu
https://github.com/debridge-finance/debridge-node,@ethersproject/json-wallets
https://github.com/cryptorubic/rubic-sdk,@ethersproject/address
https://github.com/ovnstable/ovnstable-core,@ethersproject/pbkdf2
https://github.com/socketdottech/bungee-contracts-public,@ethersproject/wallet
https://github.com/maverickprotocol/router-v1,@ethersproject/constants
https://github.com/hop-protocol/hop,merkletreejs
https://github.com/poopzter/hardhat,@ethersproject/base64
https://github.com/velodrome-finance/universal-router,@ethersproject/providers
https://github.com/passportxyz/passport,@ethersproject/logger
https://github.com/gainsnetwork-org/trading-sdk,@ethersproject/bytes
https://github.com/rmrk-team/evm,@ethersproject/abstract-signer
https://github.com/socketdottech/socket-plugs,@nomicfoundation/hardhat-foundry
https://github.com/hop-protocol/hop,ethers
https://github.com/eth-infinitism/account-abstraction,@ethersproject/contracts
https://github.com/hai-on-op/scripts,@ethersproject/networks
https://github.com/gainsnetwork-org/trading-sdk,@ethersproject/logger
