artifact_name,project_name,metric_name,sample_date,amount
pyth-observer,pyth-network,GITHUB_active_developers_monthly,2025-01-01,1
insights,opensource-observer,GITHUB_active_developers_monthly,2025-01-01,3
internship-tp4-cross,rather_labs,GITHUB_active_developers_monthly,2025-01-01,2
noir-libs-client,walnuthq,GITHUB_active_developers_monthly,2025-01-01,2
madara-docs,walnuthq,GITHUB_active_developers_monthly,2025-01-01,1
sylow,sylow-warlock-labs,GITHUB_active_developers_monthly,2025-01-01,1
documentation,pyth-network,GITHUB_active_developers_monthly,2025-01-01,9
walnut-landingpage,walnuthq,GITHUB_active_developers_monthly,2025-01-01,3
publications,trailofbits,GITHUB_active_developers_monthly,2025-01-01,5
gelato-relayer-mocked-manifest,redstone-finance,GITHUB_active_developers_monthly,2025-01-01,2
challenge-tasks,trailofbits,GITHUB_active_developers_monthly,2025-01-01,2
gelato-relayer-mocked-manifest,redstone-finance,GITHUB_active_developers_monthly,2025-02-01,2
empirehacking.nyc,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
9lives.so,9lives-fluidity-money,GITHUB_active_developers_monthly,2025-02-01,3
komet-demo,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
pip-plugin-pep740,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
starknet-foundry,walnuthq,GITHUB_active_developers_monthly,2025-04-01,1
eco-poc,syndicateprotocol,GITHUB_active_developers_monthly,2025-04-01,1
necessist,trailofbits,GITHUB_active_developers_monthly,2025-04-01,5
redstone-showroom,redstone-finance,GITHUB_active_developers_monthly,2025-03-01,1
sqlmesh,opensource-observer,GITHUB_active_developers_monthly,2025-03-01,1
fairates,fairblock,GITHUB_active_developers_monthly,2025-04-01,1
pyth-agent,pyth-network,GITHUB_active_developers_monthly,2025-01-01,1
optimism-ci,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,1
insight-blueprint-starter,third-web,GITHUB_active_developers_monthly,2025-02-01,2
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2025-02-01,5
mir-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,3
cookiecutter-python,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
k,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,1
miden-playground,walnuthq,GITHUB_active_developers_monthly,2025-02-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
beacon,pyth-network,GITHUB_active_developers_monthly,2025-03-01,1
testing-handbook,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
verify-rust-std,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
k,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2025-04-01,12
gmx-contracts,redstone-finance,GITHUB_active_developers_monthly,2023-04-01,1
circomspect,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
support-discord-bot,third-web,GITHUB_active_developers_monthly,2023-04-01,1
js,third-web,GITHUB_active_developers_monthly,2023-04-01,8
example-publisher,pyth-network,GITHUB_active_developers_monthly,2023-04-01,1
pyth-client,pyth-network,GITHUB_active_developers_monthly,2023-04-01,3
pyth-agent,pyth-network,GITHUB_active_developers_monthly,2023-04-01,2
mir-semantics,runtimeverification,GITHUB_active_developers_monthly,2023-04-01,2
mishegos,trailofbits,GITHUB_active_developers_monthly,2023-04-01,2
widgets,third-web,GITHUB_active_developers_monthly,2023-04-01,1
pasta,trailofbits,GITHUB_active_developers_monthly,2023-04-01,1
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2023-04-01,1
algo,trailofbits,GITHUB_active_developers_monthly,2022-04-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2022-04-01,2
pyth-client-rs,pyth-network,GITHUB_active_developers_monthly,2022-03-01,1
publications,runtimeverification,GITHUB_active_developers_monthly,2022-10-01,2
polytracker,trailofbits,GITHUB_active_developers_monthly,2022-04-01,3
chain-icons,third-web,GITHUB_active_developers_monthly,2022-04-01,1
dylint,trailofbits,GITHUB_active_developers_monthly,2022-04-01,2
redstone-reports,redstone-finance,GITHUB_active_developers_monthly,2022-03-01,1
dylint,trailofbits,GITHUB_active_developers_monthly,2022-03-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2022-12-01,1
k-web-theme,runtimeverification,GITHUB_active_developers_monthly,2022-12-01,1
graphtage,trailofbits,GITHUB_active_developers_monthly,2022-02-01,1
create-thirdweb-app,third-web,GITHUB_active_developers_monthly,2022-02-01,2
pack-protocol-subgraph,third-web,GITHUB_active_developers_monthly,2022-02-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2022-11-01,1
k,runtimeverification,GITHUB_active_developers_monthly,2022-11-01,2
circomspect,trailofbits,GITHUB_active_developers_monthly,2022-11-01,1
semgrep-rules,trailofbits,GITHUB_active_developers_monthly,2022-11-01,1
pyth-sdk-solidity,pyth-network,GITHUB_active_developers_monthly,2022-11-01,1
blockchain-k-plugin,runtimeverification,GITHUB_active_developers_monthly,2022-11-01,2
vlsm,runtimeverification,GITHUB_active_developers_monthly,2022-11-01,3
ui,third-web,GITHUB_active_developers_monthly,2022-03-01,2
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2022-03-01,3
pyth-client-py,pyth-network,GITHUB_active_developers_monthly,2022-03-01,1
siderophile,trailofbits,GITHUB_active_developers_monthly,2022-03-01,2
celo-progressive-dapp-starter,redstone-finance,GITHUB_active_developers_monthly,2022-03-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2022-04-01,1
maat,trailofbits,GITHUB_active_developers_monthly,2022-04-01,1
docs,third-web,GITHUB_active_developers_monthly,2022-04-01,3
redstone-api,redstone-finance,GITHUB_active_developers_monthly,2022-03-01,1
redstone-tls-prover,redstone-finance,GITHUB_active_developers_monthly,2022-03-01,1
celo-stable-price-marketplace,redstone-finance,GITHUB_active_developers_monthly,2022-04-01,1
siderophile,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2022-10-01,2
dylint-template,trailofbits,GITHUB_active_developers_monthly,2022-04-01,1
redstone-node,redstone-finance,GITHUB_active_developers_monthly,2022-04-01,2
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2022-04-01,3
pyth-sdk-rs,pyth-network,GITHUB_active_developers_monthly,2022-04-01,2
typescript-sdk,third-web,GITHUB_active_developers_monthly,2022-04-01,4
zkdocs,trailofbits,GITHUB_active_developers_monthly,2022-03-01,1
polyfile,trailofbits,GITHUB_active_developers_monthly,2022-04-01,1
redstone-api-extended-examples,redstone-finance,GITHUB_active_developers_monthly,2022-03-01,1
pyth-neon,pyth-network,GITHUB_active_developers_monthly,2022-04-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2022-03-01,2
react,third-web,GITHUB_active_developers_monthly,2022-03-01,2
install-kontrol,runtimeverification,GITHUB_active_developers_monthly,2024-03-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2024-03-01,1
governance-ui,pyth-network,GITHUB_active_developers_monthly,2024-03-01,2
starknet-foundry,walnuthq,GITHUB_active_developers_monthly,2024-09-01,1
dylint,trailofbits,GITHUB_active_developers_monthly,2024-09-01,2
passport-docs,passportxyz,GITHUB_active_developers_monthly,2024-09-01,1
docs-v2,third-web,GITHUB_active_developers_monthly,2024-07-01,11
thirdweb-cli,third-web,GITHUB_active_developers_monthly,2022-04-01,5
pyth-client-js,pyth-network,GITHUB_active_developers_monthly,2022-04-01,1
winchecksec,trailofbits,GITHUB_active_developers_monthly,2022-04-01,1
portal,third-web,GITHUB_active_developers_monthly,2022-04-01,6
deepstate,trailofbits,GITHUB_active_developers_monthly,2022-04-01,1
pyth-observer,pyth-network,GITHUB_active_developers_monthly,2022-04-01,1
pyth-sdk-solidity,pyth-network,GITHUB_active_developers_monthly,2022-04-01,1
redstone-smartweave-contracts,redstone-finance,GITHUB_active_developers_monthly,2022-03-01,1
mishegos,trailofbits,GITHUB_active_developers_monthly,2022-03-01,1
pyth-client-py,pyth-network,GITHUB_active_developers_monthly,2024-02-01,2
js,third-web,GITHUB_active_developers_monthly,2024-02-01,12
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2024-02-01,1
python-sdk,third-web,GITHUB_active_developers_monthly,2022-10-01,1
algo,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
pyth-sdk-js,pyth-network,GITHUB_active_developers_monthly,2022-10-01,1
blog,third-web,GITHUB_active_developers_monthly,2022-04-01,1
publications,runtimeverification,GITHUB_active_developers_monthly,2022-03-01,1
widgets,third-web,GITHUB_active_developers_monthly,2022-03-01,3
avm-semantics,runtimeverification,GITHUB_active_developers_monthly,2022-10-01,3
manticore,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
python-project-template,runtimeverification,GITHUB_active_developers_monthly,2022-11-01,2
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2022-10-01,2
audit-reports,pyth-network,GITHUB_active_developers_monthly,2022-10-01,1
ebpfpub,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
vlsm,runtimeverification,GITHUB_active_developers_monthly,2022-04-01,2
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2022-04-01,2
uthenticode,trailofbits,GITHUB_active_developers_monthly,2022-03-01,1
governance-ui,pyth-network,GITHUB_active_developers_monthly,2022-04-01,2
pyth-client,pyth-network,GITHUB_active_developers_monthly,2022-04-01,3
awesome-arweave,redstone-finance,GITHUB_active_developers_monthly,2022-04-01,1
osquery,trailofbits,GITHUB_active_developers_monthly,2022-07-01,1
mttn,trailofbits,GITHUB_active_developers_monthly,2022-07-01,1
pyth-sdk-solidity,pyth-network,GITHUB_active_developers_monthly,2022-07-01,1
pyk,runtimeverification,GITHUB_active_developers_monthly,2022-12-01,2
pyth-client,pyth-network,GITHUB_active_developers_monthly,2022-12-01,2
docs,third-web,GITHUB_active_developers_monthly,2022-12-01,3
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2022-05-01,1
graphtage,trailofbits,GITHUB_active_developers_monthly,2022-05-01,1
contracts,third-web,GITHUB_active_developers_monthly,2022-05-01,3
mttn,trailofbits,GITHUB_active_developers_monthly,2022-06-01,1
plutus-core-semantics,runtimeverification,GITHUB_active_developers_monthly,2022-06-01,1
redstone-evm-connector,redstone-finance,GITHUB_active_developers_monthly,2022-06-01,1
redstone-contracts-wasm,redstone-finance,GITHUB_active_developers_monthly,2022-02-01,1
manticoreui-ghidra,trailofbits,GITHUB_active_developers_monthly,2022-06-01,1
publications,trailofbits,GITHUB_active_developers_monthly,2022-06-01,1
typescript-sdk,third-web,GITHUB_active_developers_monthly,2022-02-01,2
react,third-web,GITHUB_active_developers_monthly,2022-06-01,5
privacyraven,trailofbits,GITHUB_active_developers_monthly,2022-06-01,1
vlsm,runtimeverification,GITHUB_active_developers_monthly,2022-02-01,4
chain-icons,third-web,GITHUB_active_developers_monthly,2022-06-01,1
pyth-client-py,pyth-network,GITHUB_active_developers_monthly,2022-02-01,2
blight,trailofbits,GITHUB_active_developers_monthly,2022-02-01,1
reverie,trailofbits,GITHUB_active_developers_monthly,2022-02-01,1
polyfile,trailofbits,GITHUB_active_developers_monthly,2022-02-01,1
krf,trailofbits,GITHUB_active_developers_monthly,2022-02-01,1
js-client,redstone-finance,GITHUB_active_developers_monthly,2022-02-01,1
redstone-cache-service-lightsail,redstone-finance,GITHUB_active_developers_monthly,2022-11-01,1
python-sdk,third-web,GITHUB_active_developers_monthly,2022-11-01,1
go-sdk,third-web,GITHUB_active_developers_monthly,2022-10-01,2
reverie,trailofbits,GITHUB_active_developers_monthly,2022-11-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2022-10-01,4
manticore,trailofbits,GITHUB_active_developers_monthly,2022-03-01,1
react,third-web,GITHUB_active_developers_monthly,2022-04-01,3
widgets,third-web,GITHUB_active_developers_monthly,2022-04-01,2
manticoreui,trailofbits,GITHUB_active_developers_monthly,2022-03-01,2
publications,trailofbits,GITHUB_active_developers_monthly,2022-03-01,1
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2022-03-01,1
redstone-near-dapp-example-rust,redstone-finance,GITHUB_active_developers_monthly,2022-11-01,1
docs,third-web,GITHUB_active_developers_monthly,2022-10-01,5
vast,trailofbits,GITHUB_active_developers_monthly,2022-10-01,2
weggli-native,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2022-10-01,2
pyth-sdk-solidity,pyth-network,GITHUB_active_developers_monthly,2022-10-01,2
.github,third-web,GITHUB_active_developers_monthly,2022-10-01,1
dashboard,third-web,GITHUB_active_developers_monthly,2022-04-01,4
manticoreui-ghidra,trailofbits,GITHUB_active_developers_monthly,2022-04-01,1
redstone-lido-showroom,redstone-finance,GITHUB_active_developers_monthly,2022-10-01,1
polytracker,trailofbits,GITHUB_active_developers_monthly,2022-10-01,2
pyth-sdk-rs,pyth-network,GITHUB_active_developers_monthly,2022-10-01,1
pyth-client-js,pyth-network,GITHUB_active_developers_monthly,2022-03-01,2
examples,third-web,GITHUB_active_developers_monthly,2022-03-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,4
wordchain-v2,syndicateprotocol,GITHUB_active_developers_monthly,2024-02-01,1
publications,trailofbits,GITHUB_active_developers_monthly,2024-02-01,2
defillama-server,redstone-finance,GITHUB_active_developers_monthly,2024-02-01,1
rfg1-optimism,wakeuplabs,GITHUB_active_developers_monthly,2024-02-01,2
hs-backend-booster,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,3
rfg1-optimism,wakeuplabs,GITHUB_active_developers_monthly,2024-04-01,1
js,third-web,GITHUB_active_developers_monthly,2024-04-01,11
thirdweb-engine-farcaster-frame,third-web,GITHUB_active_developers_monthly,2024-04-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2022-11-01,1
redstone-rust-sdk,redstone-finance,GITHUB_active_developers_monthly,2022-11-01,1
pyth-agent,pyth-network,GITHUB_active_developers_monthly,2024-04-01,3
secureum-kontrol,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,2
_audits_ethereum-optimism_pausability,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,2
are-we-pep740-yet,trailofbits,GITHUB_active_developers_monthly,2024-12-01,1
zkdocs,trailofbits,GITHUB_active_developers_monthly,2024-06-01,1
k,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2024-06-01,3
js,third-web,GITHUB_active_developers_monthly,2024-12-01,5
algo,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
pyth-observer,pyth-network,GITHUB_active_developers_monthly,2024-02-01,1
mx-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,2
binary_type_inference,trailofbits,GITHUB_active_developers_monthly,2024-02-01,1
pyth-client-js,pyth-network,GITHUB_active_developers_monthly,2024-02-01,2
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-02-01,1
blight,trailofbits,GITHUB_active_developers_monthly,2024-02-01,2
governance,pyth-network,GITHUB_active_developers_monthly,2024-02-01,3
oss-directory,opensource-observer,GITHUB_active_developers_monthly,2024-07-01,6
redstone-fuel-sdk,redstone-finance,GITHUB_active_developers_monthly,2024-07-01,1
chains,syndicateprotocol,GITHUB_active_developers_monthly,2024-02-01,1
passport-scroll-badge-service,passportxyz,GITHUB_active_developers_monthly,2024-07-01,1
python-project-template,runtimeverification,GITHUB_active_developers_monthly,2022-10-01,2
polyfile,trailofbits,GITHUB_active_developers_monthly,2022-11-01,1
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
kup,runtimeverification,GITHUB_active_developers_monthly,2022-10-01,3
manticoreui,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
pyth-gitbook,pyth-network,GITHUB_active_developers_monthly,2022-10-01,5
k,runtimeverification,GITHUB_active_developers_monthly,2022-10-01,1
zkdocs,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2022-04-01,2
blight,trailofbits,GITHUB_active_developers_monthly,2022-04-01,1
pasta,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2022-04-01,1
contracts,third-web,GITHUB_active_developers_monthly,2022-04-01,4
python-sdk,third-web,GITHUB_active_developers_monthly,2022-04-01,3
maat,trailofbits,GITHUB_active_developers_monthly,2022-03-01,1
unity-sdk-bridge,third-web,GITHUB_active_developers_monthly,2022-03-01,1
k,runtimeverification,GITHUB_active_developers_monthly,2022-04-01,3
michelson-semantics,runtimeverification,GITHUB_active_developers_monthly,2022-04-01,1
redstone-evm-examples,redstone-finance,GITHUB_active_developers_monthly,2022-11-01,1
contracts,third-web,GITHUB_active_developers_monthly,2022-10-01,2
btfparse,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
ebpf-common,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
redstone-showroom,redstone-finance,GITHUB_active_developers_monthly,2022-10-01,1
pyth-js,pyth-network,GITHUB_active_developers_monthly,2022-10-01,4
ebpfault,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2022-04-01,1
examples,third-web,GITHUB_active_developers_monthly,2022-04-01,4
eth-stable-price-marketplace,redstone-finance,GITHUB_active_developers_monthly,2022-04-01,1
publications,trailofbits,GITHUB_active_developers_monthly,2022-04-01,2
publications,runtimeverification,GITHUB_active_developers_monthly,2022-04-01,2
manticoreui,trailofbits,GITHUB_active_developers_monthly,2022-04-01,2
mishegos,trailofbits,GITHUB_active_developers_monthly,2022-04-01,1
elrond-multisig,runtimeverification,GITHUB_active_developers_monthly,2022-03-01,1
pyth-client,pyth-network,GITHUB_active_developers_monthly,2022-03-01,2
redstone-evm-connector,redstone-finance,GITHUB_active_developers_monthly,2022-03-01,1
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2022-10-01,2
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2022-10-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2022-10-01,1
mishegos,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
js,third-web,GITHUB_active_developers_monthly,2022-10-01,6
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2022-10-01,1
pyk,runtimeverification,GITHUB_active_developers_monthly,2022-10-01,5
k-web-theme,runtimeverification,GITHUB_active_developers_monthly,2022-10-01,1
necessist,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
siderophile,trailofbits,GITHUB_active_developers_monthly,2022-04-01,2
redstone-api-extended-examples,redstone-finance,GITHUB_active_developers_monthly,2022-04-01,1
oracle-sandbox,pyth-network,GITHUB_active_developers_monthly,2022-03-01,1
stable-price-marketplace,redstone-finance,GITHUB_active_developers_monthly,2022-04-01,1
mcircuit,trailofbits,GITHUB_active_developers_monthly,2022-03-01,1
weggli-native,trailofbits,GITHUB_active_developers_monthly,2022-03-01,1
contracts,third-web,GITHUB_active_developers_monthly,2022-03-01,4
syndicate-node,syndicateprotocol,GITHUB_active_developers_monthly,2024-05-01,2
pyk,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,4
vscode-sarif-explorer,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2024-02-01,2
ercx-vscode,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,1
immer,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,1
oso,opensource-observer,GITHUB_active_developers_monthly,2024-02-01,4
dylint,trailofbits,GITHUB_active_developers_monthly,2024-07-01,2
homebrew-brew-verify,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2024-02-01,1
oso,opensource-observer,GITHUB_active_developers_monthly,2024-11-01,4
engine,third-web,GITHUB_active_developers_monthly,2024-11-01,2
governance,pyth-network,GITHUB_active_developers_monthly,2024-11-01,1
yearn-v3-term-vault,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,1
passport-scorer,passportxyz,GITHUB_active_developers_monthly,2024-11-01,4
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2024-08-01,1
insights,opensource-observer,GITHUB_active_developers_monthly,2024-08-01,1
cosmos-sdk,fairblock,GITHUB_active_developers_monthly,2024-05-01,1
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2024-05-01,1
pasta,trailofbits,GITHUB_active_developers_monthly,2024-05-01,2
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2024-05-01,2
ask-astro,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
pyth-observer,pyth-network,GITHUB_active_developers_monthly,2024-05-01,2
wasmd,fairblock,GITHUB_active_developers_monthly,2024-05-01,1
oss-directory,opensource-observer,GITHUB_active_developers_monthly,2024-02-01,2
install-kaas,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,1
superchain-accounts--wakeup-labs,wakeuplabs,GITHUB_active_developers_monthly,2024-05-01,1
rv-nix-tools,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2024-05-01,4
k-pldi-tutorial,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,1
uthenticode,trailofbits,GITHUB_active_developers_monthly,2024-02-01,1
automerge,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,1
osquery,trailofbits,GITHUB_active_developers_monthly,2024-02-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,2
vast,trailofbits,GITHUB_active_developers_monthly,2024-02-01,3
fairyringclient,fairblock,GITHUB_active_developers_monthly,2024-02-01,1
support-discord-bot,third-web,GITHUB_active_developers_monthly,2024-07-01,1
cairo,walnuthq,GITHUB_active_developers_monthly,2024-02-01,1
hotpotatoserver,third-web,GITHUB_active_developers_monthly,2022-03-01,2
stable-price-marketplace,redstone-finance,GITHUB_active_developers_monthly,2022-03-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2022-03-01,2
publications,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,2
governance,pyth-network,GITHUB_active_developers_monthly,2024-01-01,3
pyth-client,pyth-network,GITHUB_active_developers_monthly,2024-01-01,1
reproducible-sgx,trailofbits,GITHUB_active_developers_monthly,2024-01-01,1
_audits_ethereum-optimism_pausability,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,2
erc7412,redstone-finance,GITHUB_active_developers_monthly,2024-01-01,1
web3warriors,third-web,GITHUB_active_developers_monthly,2024-08-01,1
tap-airbyte-wrapper,opensource-observer,GITHUB_active_developers_monthly,2024-04-01,1
vscode-sarif-explorer,trailofbits,GITHUB_active_developers_monthly,2024-08-01,1
oso,opensource-observer,GITHUB_active_developers_monthly,2024-08-01,5
signatures,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
lms-go,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2024-04-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,2
pasta,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
cairovm.codes,walnuthq,GITHUB_active_developers_monthly,2024-04-01,2
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2024-05-01,10
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,3
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2024-10-01,7
_kaas_lidofinance_dual-governance,runtimeverification,GITHUB_active_developers_monthly,2024-10-01,1
celo-progressive-dapp-starter,redstone-finance,GITHUB_active_developers_monthly,2024-10-01,1
nitro-eigenda-precompile,fairblock,GITHUB_active_developers_monthly,2024-10-01,1
passport-docs,passportxyz,GITHUB_active_developers_monthly,2024-10-01,2
vlsm,runtimeverification,GITHUB_active_developers_monthly,2022-10-01,3
blight,trailofbits,GITHUB_active_developers_monthly,2022-10-01,1
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2022-10-01,2
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2022-10-01,1
plutus-core-semantics,runtimeverification,GITHUB_active_developers_monthly,2022-10-01,1
governance-ui,pyth-network,GITHUB_active_developers_monthly,2022-10-01,1
dylint,trailofbits,GITHUB_active_developers_monthly,2022-10-01,2
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2022-10-01,5
publications,trailofbits,GITHUB_active_developers_monthly,2022-10-01,2
plutus-core-semantics,runtimeverification,GITHUB_active_developers_monthly,2022-04-01,3
hs-backend-booster,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,2
erc7412-example,redstone-finance,GITHUB_active_developers_monthly,2024-04-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-04-01,4
mirror,syndicateprotocol,GITHUB_active_developers_monthly,2024-04-01,1
kontrol,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,5
homebrew-brew-verify,trailofbits,GITHUB_active_developers_monthly,2024-04-01,2
macroni,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
kems,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
build-wrap,trailofbits,GITHUB_active_developers_monthly,2024-04-01,2
cairo-vm,walnuthq,GITHUB_active_developers_monthly,2024-04-01,1
algo,trailofbits,GITHUB_active_developers_monthly,2024-04-01,1
_audits_ethereum-optimism_pausability,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,1
kontrol-solady,runtimeverification,GITHUB_active_developers_monthly,2024-05-01,1
js,third-web,GITHUB_active_developers_monthly,2024-05-01,9
pyth-client,pyth-network,GITHUB_active_developers_monthly,2024-05-01,1
starkflare-indexer,walnuthq,GITHUB_active_developers_monthly,2024-05-01,1
rv-nix-tools,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,1
build-wrap,trailofbits,GITHUB_active_developers_monthly,2024-07-01,2
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2024-07-01,1
id-staking-v2-app,passportxyz,GITHUB_active_developers_monthly,2024-07-01,1
_audits_ethereum-optimism_pausability,runtimeverification,GITHUB_active_developers_monthly,2024-07-01,1
testing-handbook,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
kontrol,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,5
mx-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,2
per,pyth-network,GITHUB_active_developers_monthly,2024-07-01,1
forma-geth,fairblock,GITHUB_active_developers_monthly,2024-07-01,1
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,1
docs-v2,third-web,GITHUB_active_developers_monthly,2024-01-01,10
thirdweb-engine-farcaster-frame,third-web,GITHUB_active_developers_monthly,2024-01-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2024-01-01,3
lms-go,trailofbits,GITHUB_active_developers_monthly,2024-01-01,2
pypi-attestations,trailofbits,GITHUB_active_developers_monthly,2024-11-01,1
build-wrap,trailofbits,GITHUB_active_developers_monthly,2024-06-01,2
docs-v2,third-web,GITHUB_active_developers_monthly,2024-06-01,17
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,2
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2024-06-01,1
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2024-06-01,1
