,uuid,category,chain,address,metric_name,metric_value
346,d43a073e-a744-43a7-804c-3e1c402c2c9a,Identity,BASE,0xcb1e86b32cf0b7f5949e829716408f6d6ab373fe,daily_active_addresses_90D,2
347,d43a073e-a744-43a7-804c-3e1c402c2c9a,Identity,BASE,0xcb1e86b32cf0b7f5949e829716408f6d6ab373fe,farcaster_users_90D,4
348,d43a073e-a744-43a7-804c-3e1c402c2c9a,Identity,BASE,0xcb1e86b32cf0b7f5949e829716408f6d6ab373fe,transactions_180D,11
349,d43a073e-a744-43a7-804c-3e1c402c2c9a,Identity,BASE,0xcb1e86b32cf0b7f5949e829716408f6d6ab373fe,active_addresses_180D,10
350,d43a073e-a744-43a7-804c-3e1c402c2c9a,Identity,BASE,0xcb1e86b32cf0b7f5949e829716408f6d6ab373fe,daily_active_addresses_180D,2
351,d43a073e-a744-43a7-804c-3e1c402c2c9a,Identity,BASE,0xcb1e86b32cf0b7f5949e829716408f6d6ab373fe,farcaster_users_180D,4
352,ddbf8816-6804-4541-8e2a-1b99cd1a4d5a,Gaming,BASE,0x2be665ab9b4507278b0965332a4d0907f7cffdc2,transactions_90D,62
353,ddbf8816-6804-4541-8e2a-1b99cd1a4d5a,Gaming,BASE,0x2be665ab9b4507278b0965332a4d0907f7cffdc2,active_addresses_90D,21
354,ddbf8816-6804-4541-8e2a-1b99cd1a4d5a,Gaming,BASE,0x2be665ab9b4507278b0965332a4d0907f7cffdc2,daily_active_addresses_90D,2
355,ddbf8816-6804-4541-8e2a-1b99cd1a4d5a,Gaming,BASE,0x2be665ab9b4507278b0965332a4d0907f7cffdc2,farcaster_users_90D,4
356,ddbf8816-6804-4541-8e2a-1b99cd1a4d5a,Gaming,BASE,0x2be665ab9b4507278b0965332a4d0907f7cffdc2,transactions_180D,94
357,ddbf8816-6804-4541-8e2a-1b99cd1a4d5a,Gaming,BASE,0x2be665ab9b4507278b0965332a4d0907f7cffdc2,active_addresses_180D,28
358,ddbf8816-6804-4541-8e2a-1b99cd1a4d5a,Gaming,BASE,0x2be665ab9b4507278b0965332a4d0907f7cffdc2,daily_active_addresses_180D,1
359,ddbf8816-6804-4541-8e2a-1b99cd1a4d5a,Gaming,BASE,0x2be665ab9b4507278b0965332a4d0907f7cffdc2,farcaster_users_180D,9
360,e76e956b-4d97-4568-ab35-3f2753f37969,Community & Curation,OP MAINNET,0x4200000000000000000000000000000000000021,transactions_90D,12886
361,e76e956b-4d97-4568-ab35-3f2753f37969,Community & Curation,OP MAINNET,0x4200000000000000000000000000000000000021,active_addresses_90D,834
362,e76e956b-4d97-4568-ab35-3f2753f37969,Community & Curation,OP MAINNET,0x4200000000000000000000000000000000000021,daily_active_addresses_90D,18
363,e76e956b-4d97-4568-ab35-3f2753f37969,Community & Curation,OP MAINNET,0x4200000000000000000000000000000000000021,farcaster_users_90D,346
364,e76e956b-4d97-4568-ab35-3f2753f37969,Community & Curation,OP MAINNET,0x4200000000000000000000000000000000000021,transactions_180D,30430
365,e76e956b-4d97-4568-ab35-3f2753f37969,Community & Curation,OP MAINNET,0x4200000000000000000000000000000000000021,active_addresses_180D,1233
366,e76e956b-4d97-4568-ab35-3f2753f37969,Community & Curation,OP MAINNET,0x4200000000000000000000000000000000000021,daily_active_addresses_180D,18
367,e76e956b-4d97-4568-ab35-3f2753f37969,Community & Curation,OP MAINNET,0x4200000000000000000000000000000000000021,farcaster_users_180D,489
368,278bd0d9-4887-44bb-bbdd-37f88a5f0e6b,DEX,OP MAINNET,0x948c634086661bda90cd15246ea4fe98b03530a2,transactions_90D,46207
369,278bd0d9-4887-44bb-bbdd-37f88a5f0e6b,DEX,OP MAINNET,0x948c634086661bda90cd15246ea4fe98b03530a2,active_addresses_90D,45660
370,278bd0d9-4887-44bb-bbdd-37f88a5f0e6b,DEX,OP MAINNET,0x948c634086661bda90cd15246ea4fe98b03530a2,daily_active_addresses_90D,499
371,278bd0d9-4887-44bb-bbdd-37f88a5f0e6b,DEX,OP MAINNET,0x948c634086661bda90cd15246ea4fe98b03530a2,farcaster_users_90D,5226
372,278bd0d9-4887-44bb-bbdd-37f88a5f0e6b,DEX,OP MAINNET,0x948c634086661bda90cd15246ea4fe98b03530a2,transactions_180D,46224
373,278bd0d9-4887-44bb-bbdd-37f88a5f0e6b,DEX,OP MAINNET,0x948c634086661bda90cd15246ea4fe98b03530a2,active_addresses_180D,45677
374,278bd0d9-4887-44bb-bbdd-37f88a5f0e6b,DEX,OP MAINNET,0x948c634086661bda90cd15246ea4fe98b03530a2,daily_active_addresses_180D,488
375,278bd0d9-4887-44bb-bbdd-37f88a5f0e6b,DEX,OP MAINNET,0x948c634086661bda90cd15246ea4fe98b03530a2,farcaster_users_180D,5229
376,2963e6a6-0d53-47b8-b239-f40182f7746c,Community & Curation,OP MAINNET,0x8db531fe6bea7b474c7735879e9a1000e819bd1d,transactions_90D,24321
377,2963e6a6-0d53-47b8-b239-f40182f7746c,Community & Curation,OP MAINNET,0x8db531fe6bea7b474c7735879e9a1000e819bd1d,active_addresses_90D,16445
378,2963e6a6-0d53-47b8-b239-f40182f7746c,Community & Curation,OP MAINNET,0x8db531fe6bea7b474c7735879e9a1000e819bd1d,daily_active_addresses_90D,200
379,2963e6a6-0d53-47b8-b239-f40182f7746c,Community & Curation,OP MAINNET,0x8db531fe6bea7b474c7735879e9a1000e819bd1d,farcaster_users_90D,7985
380,2963e6a6-0d53-47b8-b239-f40182f7746c,Community & Curation,OP MAINNET,0x8db531fe6bea7b474c7735879e9a1000e819bd1d,transactions_180D,46298
381,2963e6a6-0d53-47b8-b239-f40182f7746c,Community & Curation,OP MAINNET,0x8db531fe6bea7b474c7735879e9a1000e819bd1d,active_addresses_180D,32499
382,2963e6a6-0d53-47b8-b239-f40182f7746c,Community & Curation,OP MAINNET,0x8db531fe6bea7b474c7735879e9a1000e819bd1d,daily_active_addresses_180D,201
383,2963e6a6-0d53-47b8-b239-f40182f7746c,Community & Curation,OP MAINNET,0x8db531fe6bea7b474c7735879e9a1000e819bd1d,farcaster_users_180D,18483
384,7456feaf-aa9b-432c-9918-822225685171,Community & Curation,BASE,0xd905fe646a553a1f81df0fc12fc9d988e3afeaa8,transactions_90D,2
385,7456feaf-aa9b-432c-9918-822225685171,Community & Curation,BASE,0xd905fe646a553a1f81df0fc12fc9d988e3afeaa8,active_addresses_90D,1
386,7456feaf-aa9b-432c-9918-822225685171,Community & Curation,BASE,0xd905fe646a553a1f81df0fc12fc9d988e3afeaa8,daily_active_addresses_90D,1
387,7456feaf-aa9b-432c-9918-822225685171,Community & Curation,BASE,0xd905fe646a553a1f81df0fc12fc9d988e3afeaa8,farcaster_users_90D,1
388,7456feaf-aa9b-432c-9918-822225685171,Community & Curation,BASE,0xd905fe646a553a1f81df0fc12fc9d988e3afeaa8,transactions_180D,2
389,7456feaf-aa9b-432c-9918-822225685171,Community & Curation,BASE,0xd905fe646a553a1f81df0fc12fc9d988e3afeaa8,active_addresses_180D,1
390,7456feaf-aa9b-432c-9918-822225685171,Community & Curation,BASE,0xd905fe646a553a1f81df0fc12fc9d988e3afeaa8,daily_active_addresses_180D,1
391,7456feaf-aa9b-432c-9918-822225685171,Community & Curation,BASE,0xd905fe646a553a1f81df0fc12fc9d988e3afeaa8,farcaster_users_180D,1
392,8b32b54d-42e7-4b11-8e97-d2c95a160164,Community & Curation,BASE,0xdd528829749d6a4656d84cddbdc65e7dc5b350a7,transactions_90D,91
393,8b32b54d-42e7-4b11-8e97-d2c95a160164,Community & Curation,BASE,0xdd528829749d6a4656d84cddbdc65e7dc5b350a7,active_addresses_90D,8
394,8b32b54d-42e7-4b11-8e97-d2c95a160164,Community & Curation,BASE,0xdd528829749d6a4656d84cddbdc65e7dc5b350a7,daily_active_addresses_90D,2
395,8b32b54d-42e7-4b11-8e97-d2c95a160164,Community & Curation,BASE,0xdd528829749d6a4656d84cddbdc65e7dc5b350a7,farcaster_users_90D,1
396,8b32b54d-42e7-4b11-8e97-d2c95a160164,Community & Curation,BASE,0xdd528829749d6a4656d84cddbdc65e7dc5b350a7,transactions_180D,91
397,8b32b54d-42e7-4b11-8e97-d2c95a160164,Community & Curation,BASE,0xdd528829749d6a4656d84cddbdc65e7dc5b350a7,active_addresses_180D,8
398,8b32b54d-42e7-4b11-8e97-d2c95a160164,Community & Curation,BASE,0xdd528829749d6a4656d84cddbdc65e7dc5b350a7,daily_active_addresses_180D,2
399,8b32b54d-42e7-4b11-8e97-d2c95a160164,Community & Curation,BASE,0xdd528829749d6a4656d84cddbdc65e7dc5b350a7,farcaster_users_180D,1
400,b85791b4-89d0-4eb5-89a6-a3e5f2e5e30c,DEX,BASE,0x95fa1ddc9a78273f795e67abe8f1cd2cd39831ff,transactions_90D,1
401,b85791b4-89d0-4eb5-89a6-a3e5f2e5e30c,DEX,BASE,0x95fa1ddc9a78273f795e67abe8f1cd2cd39831ff,active_addresses_90D,1
402,b85791b4-89d0-4eb5-89a6-a3e5f2e5e30c,DEX,BASE,0x95fa1ddc9a78273f795e67abe8f1cd2cd39831ff,daily_active_addresses_90D,1
403,b85791b4-89d0-4eb5-89a6-a3e5f2e5e30c,DEX,BASE,0x95fa1ddc9a78273f795e67abe8f1cd2cd39831ff,daily_active_addresses_90D,1
404,b85791b4-89d0-4eb5-89a6-a3e5f2e5e30c,DEX,BASE,0x95fa1ddc9a78273f795e67abe8f1cd2cd39831ff,transactions_180D,3
405,b85791b4-89d0-4eb5-89a6-a3e5f2e5e30c,DEX,BASE,0x95fa1ddc9a78273f795e67abe8f1cd2cd39831ff,active_addresses_180D,2
406,b85791b4-89d0-4eb5-89a6-a3e5f2e5e30c,DEX,BASE,0x95fa1ddc9a78273f795e67abe8f1cd2cd39831ff,daily_active_addresses_180D,1
407,b85791b4-89d0-4eb5-89a6-a3e5f2e5e30c,DEX,BASE,0x95fa1ddc9a78273f795e67abe8f1cd2cd39831ff,daily_active_addresses_180D,1
408,0c01f116-4cbb-4123-90a7-b8067be7907a,Art Marketplace,OP MAINNET,0xb50875d250fca66775f7b6c2cc4e79cd8cbbba34,transactions_90D,519
409,0c01f116-4cbb-4123-90a7-b8067be7907a,Art Marketplace,OP MAINNET,0xb50875d250fca66775f7b6c2cc4e79cd8cbbba34,active_addresses_90D,17
410,0c01f116-4cbb-4123-90a7-b8067be7907a,Art Marketplace,OP MAINNET,0xb50875d250fca66775f7b6c2cc4e79cd8cbbba34,daily_active_addresses_90D,1
411,0c01f116-4cbb-4123-90a7-b8067be7907a,Art Marketplace,OP MAINNET,0xb50875d250fca66775f7b6c2cc4e79cd8cbbba34,farcaster_users_90D,7
412,0c01f116-4cbb-4123-90a7-b8067be7907a,Art Marketplace,OP MAINNET,0xb50875d250fca66775f7b6c2cc4e79cd8cbbba34,transactions_180D,1083
413,0c01f116-4cbb-4123-90a7-b8067be7907a,Art Marketplace,OP MAINNET,0xb50875d250fca66775f7b6c2cc4e79cd8cbbba34,active_addresses_180D,251
414,0c01f116-4cbb-4123-90a7-b8067be7907a,Art Marketplace,OP MAINNET,0xb50875d250fca66775f7b6c2cc4e79cd8cbbba34,daily_active_addresses_180D,4
415,0c01f116-4cbb-4123-90a7-b8067be7907a,Art Marketplace,OP MAINNET,0xb50875d250fca66775f7b6c2cc4e79cd8cbbba34,farcaster_users_180D,37
416,74f31cd5-dcd5-4ae5-a481-a2b70b2d5200,Art Marketplace,BASE,0x6e625892c739bfd960671db5544e260757480725,transactions_90D,8095
417,74f31cd5-dcd5-4ae5-a481-a2b70b2d5200,Art Marketplace,BASE,0x6e625892c739bfd960671db5544e260757480725,active_addresses_90D,3959
418,74f31cd5-dcd5-4ae5-a481-a2b70b2d5200,Art Marketplace,BASE,0x6e625892c739bfd960671db5544e260757480725,daily_active_addresses_90D,121
419,74f31cd5-dcd5-4ae5-a481-a2b70b2d5200,Art Marketplace,BASE,0x6e625892c739bfd960671db5544e260757480725,farcaster_users_90D,1614
420,74f31cd5-dcd5-4ae5-a481-a2b70b2d5200,Art Marketplace,BASE,0x6e625892c739bfd960671db5544e260757480725,transactions_180D,136948
421,74f31cd5-dcd5-4ae5-a481-a2b70b2d5200,Art Marketplace,BASE,0x6e625892c739bfd960671db5544e260757480725,active_addresses_180D,49057
422,74f31cd5-dcd5-4ae5-a481-a2b70b2d5200,Art Marketplace,BASE,0x6e625892c739bfd960671db5544e260757480725,daily_active_addresses_180D,745
423,74f31cd5-dcd5-4ae5-a481-a2b70b2d5200,Art Marketplace,BASE,0x6e625892c739bfd960671db5544e260757480725,farcaster_users_180D,18719
424,1c8d19aa-789f-4a52-a624-ee7bda2c885a,Betting & Prediction Markets,BASE,0x6b4819f78d886ef37d4f9972fd55b0302c947277,transactions_90D,73842
425,1c8d19aa-789f-4a52-a624-ee7bda2c885a,Betting & Prediction Markets,BASE,0x6b4819f78d886ef37d4f9972fd55b0302c947277,active_addresses_90D,384
426,1c8d19aa-789f-4a52-a624-ee7bda2c885a,Betting & Prediction Markets,BASE,0x6b4819f78d886ef37d4f9972fd55b0302c947277,daily_active_addresses_90D,57
427,1c8d19aa-789f-4a52-a624-ee7bda2c885a,Betting & Prediction Markets,BASE,0x6b4819f78d886ef37d4f9972fd55b0302c947277,farcaster_users_90D,59
428,1c8d19aa-789f-4a52-a624-ee7bda2c885a,Betting & Prediction Markets,BASE,0x6b4819f78d886ef37d4f9972fd55b0302c947277,transactions_180D,73842
429,1c8d19aa-789f-4a52-a624-ee7bda2c885a,Betting & Prediction Markets,BASE,0x6b4819f78d886ef37d4f9972fd55b0302c947277,active_addresses_180D,384
430,1c8d19aa-789f-4a52-a624-ee7bda2c885a,Betting & Prediction Markets,BASE,0x6b4819f78d886ef37d4f9972fd55b0302c947277,daily_active_addresses_180D,57
431,1c8d19aa-789f-4a52-a624-ee7bda2c885a,Betting & Prediction Markets,BASE,0x6b4819f78d886ef37d4f9972fd55b0302c947277,farcaster_users_180D,59
432,98dc9e5e-44d2-4c74-85fc-ea192fc2a251,Airdrop,BASE,0x09350f89e2d7b6e96ba730783c2d76137b045fef,transactions_90D,45937
433,98dc9e5e-44d2-4c74-85fc-ea192fc2a251,Airdrop,BASE,0x09350f89e2d7b6e96ba730783c2d76137b045fef,active_addresses_90D,239
434,98dc9e5e-44d2-4c74-85fc-ea192fc2a251,Airdrop,BASE,0x09350f89e2d7b6e96ba730783c2d76137b045fef,daily_active_addresses_90D,9
435,98dc9e5e-44d2-4c74-85fc-ea192fc2a251,Airdrop,BASE,0x09350f89e2d7b6e96ba730783c2d76137b045fef,farcaster_users_90D,12
436,98dc9e5e-44d2-4c74-85fc-ea192fc2a251,Airdrop,BASE,0x09350f89e2d7b6e96ba730783c2d76137b045fef,transactions_180D,80074
437,98dc9e5e-44d2-4c74-85fc-ea192fc2a251,Airdrop,BASE,0x09350f89e2d7b6e96ba730783c2d76137b045fef,active_addresses_180D,493
438,98dc9e5e-44d2-4c74-85fc-ea192fc2a251,Airdrop,BASE,0x09350f89e2d7b6e96ba730783c2d76137b045fef,daily_active_addresses_180D,8
439,98dc9e5e-44d2-4c74-85fc-ea192fc2a251,Airdrop,BASE,0x09350f89e2d7b6e96ba730783c2d76137b045fef,farcaster_users_180D,42
440,b81130c1-7f80-46f2-a26e-dfa4fcc1ce7d,Frames,BASE,0x704cf202792341d79a9fd6dd97046aa7ef3f4319,transactions_90D,50
441,b81130c1-7f80-46f2-a26e-dfa4fcc1ce7d,Frames,BASE,0x704cf202792341d79a9fd6dd97046aa7ef3f4319,active_addresses_90D,32
442,b81130c1-7f80-46f2-a26e-dfa4fcc1ce7d,Frames,BASE,0x704cf202792341d79a9fd6dd97046aa7ef3f4319,daily_active_addresses_90D,1
443,b81130c1-7f80-46f2-a26e-dfa4fcc1ce7d,Frames,BASE,0x704cf202792341d79a9fd6dd97046aa7ef3f4319,farcaster_users_90D,3
444,b81130c1-7f80-46f2-a26e-dfa4fcc1ce7d,Frames,BASE,0x704cf202792341d79a9fd6dd97046aa7ef3f4319,transactions_180D,270
445,b81130c1-7f80-46f2-a26e-dfa4fcc1ce7d,Frames,BASE,0x704cf202792341d79a9fd6dd97046aa7ef3f4319,active_addresses_180D,104
446,b81130c1-7f80-46f2-a26e-dfa4fcc1ce7d,Frames,BASE,0x704cf202792341d79a9fd6dd97046aa7ef3f4319,daily_active_addresses_180D,2
447,b81130c1-7f80-46f2-a26e-dfa4fcc1ce7d,Frames,BASE,0x704cf202792341d79a9fd6dd97046aa7ef3f4319,farcaster_users_180D,6
448,ecf60edd-bb88-415f-97b2-7c612897ebe0,Donations,OP MAINNET,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,transactions_90D,591
449,ecf60edd-bb88-415f-97b2-7c612897ebe0,Donations,OP MAINNET,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,active_addresses_90D,182
450,ecf60edd-bb88-415f-97b2-7c612897ebe0,Donations,OP MAINNET,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,daily_active_addresses_90D,3
451,ecf60edd-bb88-415f-97b2-7c612897ebe0,Donations,OP MAINNET,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,farcaster_users_90D,88
452,ecf60edd-bb88-415f-97b2-7c612897ebe0,Donations,OP MAINNET,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,transactions_180D,2158
453,ecf60edd-bb88-415f-97b2-7c612897ebe0,Donations,OP MAINNET,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,active_addresses_180D,1028
454,ecf60edd-bb88-415f-97b2-7c612897ebe0,Donations,OP MAINNET,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,daily_active_addresses_180D,8
455,ecf60edd-bb88-415f-97b2-7c612897ebe0,Donations,OP MAINNET,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,farcaster_users_180D,151
456,12bacdd4-2eb0-485f-8c25-9380622e3234,Community & Curation,BASE,0x326f14942f8899406e3224bd63e9f250d275a52e,transactions_90D,5559
457,12bacdd4-2eb0-485f-8c25-9380622e3234,Community & Curation,BASE,0x326f14942f8899406e3224bd63e9f250d275a52e,active_addresses_90D,5327
458,12bacdd4-2eb0-485f-8c25-9380622e3234,Community & Curation,BASE,0x326f14942f8899406e3224bd63e9f250d275a52e,daily_active_addresses_90D,58
459,12bacdd4-2eb0-485f-8c25-9380622e3234,Community & Curation,BASE,0x326f14942f8899406e3224bd63e9f250d275a52e,farcaster_users_90D,2343
460,12bacdd4-2eb0-485f-8c25-9380622e3234,Community & Curation,BASE,0x326f14942f8899406e3224bd63e9f250d275a52e,transactions_180D,12149
461,12bacdd4-2eb0-485f-8c25-9380622e3234,Community & Curation,BASE,0x326f14942f8899406e3224bd63e9f250d275a52e,active_addresses_180D,11029
462,12bacdd4-2eb0-485f-8c25-9380622e3234,Community & Curation,BASE,0x326f14942f8899406e3224bd63e9f250d275a52e,daily_active_addresses_180D,63
463,12bacdd4-2eb0-485f-8c25-9380622e3234,Community & Curation,BASE,0x326f14942f8899406e3224bd63e9f250d275a52e,farcaster_users_180D,5328
464,56c0530e-aa91-46ae-9cae-66d17ebb639b,Gaming,BASE,0xc81c65fcd3727fd56d410756f298d587ae226b82,transactions_90D,8
465,56c0530e-aa91-46ae-9cae-66d17ebb639b,Gaming,BASE,0xc81c65fcd3727fd56d410756f298d587ae226b82,active_addresses_90D,5
466,56c0530e-aa91-46ae-9cae-66d17ebb639b,Gaming,BASE,0xc81c65fcd3727fd56d410756f298d587ae226b82,daily_active_addresses_90D,1
467,56c0530e-aa91-46ae-9cae-66d17ebb639b,Gaming,BASE,0xc81c65fcd3727fd56d410756f298d587ae226b82,farcaster_users_90D,3
468,56c0530e-aa91-46ae-9cae-66d17ebb639b,Gaming,BASE,0xc81c65fcd3727fd56d410756f298d587ae226b82,transactions_180D,8
469,56c0530e-aa91-46ae-9cae-66d17ebb639b,Gaming,BASE,0xc81c65fcd3727fd56d410756f298d587ae226b82,active_addresses_180D,5
470,56c0530e-aa91-46ae-9cae-66d17ebb639b,Gaming,BASE,0xc81c65fcd3727fd56d410756f298d587ae226b82,daily_active_addresses_180D,1
471,56c0530e-aa91-46ae-9cae-66d17ebb639b,Gaming,BASE,0xc81c65fcd3727fd56d410756f298d587ae226b82,farcaster_users_180D,3
472,1e96baa9-afe3-429c-a3e0-ce88fe2a3d1c,Community & Curation,OP MAINNET,0x00000000fc6c5f01fc30151999387bb99a9f489b,transactions_90D,34026
473,1e96baa9-afe3-429c-a3e0-ce88fe2a3d1c,Community & Curation,OP MAINNET,0x00000000fc6c5f01fc30151999387bb99a9f489b,active_addresses_90D,316
474,1e96baa9-afe3-429c-a3e0-ce88fe2a3d1c,Community & Curation,OP MAINNET,0x00000000fc6c5f01fc30151999387bb99a9f489b,daily_active_addresses_90D,11
475,1e96baa9-afe3-429c-a3e0-ce88fe2a3d1c,Community & Curation,OP MAINNET,0x00000000fc6c5f01fc30151999387bb99a9f489b,farcaster_users_90D,80
476,1e96baa9-afe3-429c-a3e0-ce88fe2a3d1c,Community & Curation,OP MAINNET,0x00000000fc6c5f01fc30151999387bb99a9f489b,transactions_180D,38016
477,1e96baa9-afe3-429c-a3e0-ce88fe2a3d1c,Community & Curation,OP MAINNET,0x00000000fc6c5f01fc30151999387bb99a9f489b,active_addresses_180D,452
478,1e96baa9-afe3-429c-a3e0-ce88fe2a3d1c,Community & Curation,OP MAINNET,0x00000000fc6c5f01fc30151999387bb99a9f489b,daily_active_addresses_180D,10
479,1e96baa9-afe3-429c-a3e0-ce88fe2a3d1c,Community & Curation,OP MAINNET,0x00000000fc6c5f01fc30151999387bb99a9f489b,farcaster_users_180D,123
480,f9538d16-5991-4972-b240-9a341c26bb87,Art NFTs,BASE,0x89b76460172f88a851fb17617f9dc3448646931a,transactions_90D,52
481,f9538d16-5991-4972-b240-9a341c26bb87,Art NFTs,BASE,0x89b76460172f88a851fb17617f9dc3448646931a,active_addresses_90D,44
482,f9538d16-5991-4972-b240-9a341c26bb87,Art NFTs,BASE,0x89b76460172f88a851fb17617f9dc3448646931a,daily_active_addresses_90D,1
483,f9538d16-5991-4972-b240-9a341c26bb87,Art NFTs,BASE,0x89b76460172f88a851fb17617f9dc3448646931a,farcaster_users_90D,16
484,f9538d16-5991-4972-b240-9a341c26bb87,Art NFTs,BASE,0x89b76460172f88a851fb17617f9dc3448646931a,transactions_180D,8254
485,f9538d16-5991-4972-b240-9a341c26bb87,Art NFTs,BASE,0x89b76460172f88a851fb17617f9dc3448646931a,active_addresses_180D,1385
486,f9538d16-5991-4972-b240-9a341c26bb87,Art NFTs,BASE,0x89b76460172f88a851fb17617f9dc3448646931a,daily_active_addresses_180D,26
487,f9538d16-5991-4972-b240-9a341c26bb87,Art NFTs,BASE,0x89b76460172f88a851fb17617f9dc3448646931a,farcaster_users_180D,371
488,320999ba-11c1-420f-bdfa-d86f53e2e0a9,Lending,OP MAINNET,0x9ebcb025949ffb5a77ff6ccc142e0de649801697,transactions_90D,101
489,320999ba-11c1-420f-bdfa-d86f53e2e0a9,Lending,OP MAINNET,0x9ebcb025949ffb5a77ff6ccc142e0de649801697,active_addresses_90D,37
490,320999ba-11c1-420f-bdfa-d86f53e2e0a9,Lending,OP MAINNET,0x9ebcb025949ffb5a77ff6ccc142e0de649801697,daily_active_addresses_90D,1
491,320999ba-11c1-420f-bdfa-d86f53e2e0a9,Lending,OP MAINNET,0x9ebcb025949ffb5a77ff6ccc142e0de649801697,farcaster_users_90D,4
492,320999ba-11c1-420f-bdfa-d86f53e2e0a9,Lending,OP MAINNET,0x9ebcb025949ffb5a77ff6ccc142e0de649801697,transactions_180D,249
493,320999ba-11c1-420f-bdfa-d86f53e2e0a9,Lending,OP MAINNET,0x9ebcb025949ffb5a77ff6ccc142e0de649801697,active_addresses_180D,52
494,320999ba-11c1-420f-bdfa-d86f53e2e0a9,Lending,OP MAINNET,0x9ebcb025949ffb5a77ff6ccc142e0de649801697,daily_active_addresses_180D,2
495,320999ba-11c1-420f-bdfa-d86f53e2e0a9,Lending,OP MAINNET,0x9ebcb025949ffb5a77ff6ccc142e0de649801697,farcaster_users_180D,6
496,d415ba93-8f6e-409a-bd9b-d310c6112dc8,Art NFTs,BASE,0x4b130ef4051a35883e3b399b67d13b9bd4224798,transactions_90D,59
497,d415ba93-8f6e-409a-bd9b-d310c6112dc8,Art NFTs,BASE,0x4b130ef4051a35883e3b399b67d13b9bd4224798,active_addresses_90D,49
498,d415ba93-8f6e-409a-bd9b-d310c6112dc8,Art NFTs,BASE,0x4b130ef4051a35883e3b399b67d13b9bd4224798,daily_active_addresses_90D,1
499,d415ba93-8f6e-409a-bd9b-d310c6112dc8,Art NFTs,BASE,0x4b130ef4051a35883e3b399b67d13b9bd4224798,farcaster_users_90D,29
500,d415ba93-8f6e-409a-bd9b-d310c6112dc8,Art NFTs,BASE,0x4b130ef4051a35883e3b399b67d13b9bd4224798,transactions_180D,1869
501,d415ba93-8f6e-409a-bd9b-d310c6112dc8,Art NFTs,BASE,0x4b130ef4051a35883e3b399b67d13b9bd4224798,active_addresses_180D,1611
502,d415ba93-8f6e-409a-bd9b-d310c6112dc8,Art NFTs,BASE,0x4b130ef4051a35883e3b399b67d13b9bd4224798,daily_active_addresses_180D,14
503,d415ba93-8f6e-409a-bd9b-d310c6112dc8,Art NFTs,BASE,0x4b130ef4051a35883e3b399b67d13b9bd4224798,farcaster_users_180D,777
504,62fc6280-e66f-4e03-a93f-c04f2b11f383,Lending,MODE,0xfb3323e24743caf4add0fdccfb268565c0685556,transactions_90D,857
505,62fc6280-e66f-4e03-a93f-c04f2b11f383,Lending,MODE,0xfb3323e24743caf4add0fdccfb268565c0685556,active_addresses_90D,626
506,62fc6280-e66f-4e03-a93f-c04f2b11f383,Lending,MODE,0xfb3323e24743caf4add0fdccfb268565c0685556,daily_active_addresses_90D,27
507,62fc6280-e66f-4e03-a93f-c04f2b11f383,Lending,MODE,0xfb3323e24743caf4add0fdccfb268565c0685556,farcaster_users_90D,247
508,62fc6280-e66f-4e03-a93f-c04f2b11f383,Lending,MODE,0xfb3323e24743caf4add0fdccfb268565c0685556,transactions_180D,78233
509,62fc6280-e66f-4e03-a93f-c04f2b11f383,Lending,MODE,0xfb3323e24743caf4add0fdccfb268565c0685556,active_addresses_180D,25386
510,62fc6280-e66f-4e03-a93f-c04f2b11f383,Lending,MODE,0xfb3323e24743caf4add0fdccfb268565c0685556,daily_active_addresses_180D,396
511,62fc6280-e66f-4e03-a93f-c04f2b11f383,Lending,MODE,0xfb3323e24743caf4add0fdccfb268565c0685556,farcaster_users_180D,6469
512,0faedca5-9e1f-48c5-817e-c21defb36379,Lending,MODE,0xb702ce183b4e1faa574834715e5d4a6378d0eed3,transactions_90D,10930
513,0faedca5-9e1f-48c5-817e-c21defb36379,Lending,MODE,0xb702ce183b4e1faa574834715e5d4a6378d0eed3,active_addresses_90D,3127
514,0faedca5-9e1f-48c5-817e-c21defb36379,Lending,MODE,0xb702ce183b4e1faa574834715e5d4a6378d0eed3,daily_active_addresses_90D,169
515,0faedca5-9e1f-48c5-817e-c21defb36379,Lending,MODE,0xb702ce183b4e1faa574834715e5d4a6378d0eed3,farcaster_users_90D,1252
516,0faedca5-9e1f-48c5-817e-c21defb36379,Lending,MODE,0xb702ce183b4e1faa574834715e5d4a6378d0eed3,transactions_180D,134610
517,0faedca5-9e1f-48c5-817e-c21defb36379,Lending,MODE,0xb702ce183b4e1faa574834715e5d4a6378d0eed3,active_addresses_180D,29130
518,0faedca5-9e1f-48c5-817e-c21defb36379,Lending,MODE,0xb702ce183b4e1faa574834715e5d4a6378d0eed3,daily_active_addresses_180D,501
519,0faedca5-9e1f-48c5-817e-c21defb36379,Lending,MODE,0xb702ce183b4e1faa574834715e5d4a6378d0eed3,farcaster_users_180D,10237
