chain_id,round_id,round_name,project_name,project_github,payout_address,status,total_donations_count,total_amount_donated_in_usd,unique_donors_count
42161,29,Climate Round,ReFi Lagos (#projectOlókun),,0xe0150c1c32a0b4f137b32a79376053da3f96ff70,APPROVED,63,105.54056,59
42161,29,Climate Round,Kokonut Network; Perpetual Value Ecosystem,,0x0ea26051F7657d59418da186137141CeA90D0652,APPROVED,150,789.1953,140
42161,29,Climate Round,RWA x Public Goods | BASIN,basin-global,0xEAF9830bB7a38A3CEbcaCa3Ff9F626C424F3fB55,APPROVED,79,420.6001,75
42161,29,Climate Round,Sustainable Heating with Compute Power,,0xc3afeB93ae73f160347BCaE82097c1f8f3daC75c,APPROVED,8,18.01999,8
42161,29,Climate Round,Aluxes 🌴,,0x40636c38F9114B89A89F06c7377aA26C79800577,APPROVED,71,127.22896,60
42161,29,Climate Round,"PROJECT FOR ECO – RESTORATION AND WOMEN EMPOWERMENT  THROUGH SUSTAINABLE AGRICULTURAL DEVELOPMENT   (A project for Climate Solution, Sustainable environmental protection  and Women empowerment through Self-Help groups )",,0xB57b4F94E48981D22034f52Ee074E97d263ABBA3,APPROVED,24,171.97575,24
42161,29,Climate Round,Oxygenchain,,0x99241E58B4c5835Fcd5963549A7a6D6852A57b5E,APPROVED,164,2205.341,156
42161,29,Climate Round,Comrades to Youths Africa: E-shule Project,,0xd50B50ABA70dDFfC9361ef1313c4323Fc3A43229,APPROVED,39,228.46736,35
42161,29,Climate Round,Ethereum Bolivia's Climate Impact Initiative: Driving Sustainable Change,,0x96e4608Fb36D7Fd17b64D69cCBdD44Abd61eE232,APPROVED,53,91.88828,48
42161,29,Climate Round,Sunrise Stake,sunrise-stake,0xa36B9BF19a2e809c8C02E982844E9cf77279Cda5,APPROVED,34,175.61186,30
42161,29,Climate Round,Ogallala Life,,0x8dE13373365160680c706ba0da5Cd9Cac229c307,APPROVED,76,591.24286,62
42161,29,Climate Round,Landia,,0x0e763409f3A84d32588b90115af703aC6e640f7c,APPROVED,37,96.159836,34
42161,29,Climate Round,$REGEN Tokenomics DAO,,0x96EDE46D5302E53DE4BA9bD2dea1BA4546410eF7,APPROVED,150,402.3253,138
42161,29,Climate Round,ECOTA Web3 Carbon Dashboard,PositiveBlockchain,0xac60E4721d2fa8088a72B56a649f924d2d3fEeeA,APPROVED,31,308.9263,28
42161,29,Climate Round,Universal One International Academy x GreenPill Mexico: Restoring The Yucatec Mayan Jungle,,0xE92aBA109Bd23f1F0342A671Ae1fEcC654D53308,APPROVED,20,25.610973,19
42161,29,Climate Round,Grassroots Economics,grassrootseconomics,0xba0FEE8490118FC4f46Bd0974D7BF93d0e2f1064,APPROVED,70,650.04596,67
42161,29,Climate Round,Solarpunk Nomads: new vehicles and first land based project in Italy,,0x474716e617FEa8898D4fa9D891AA67B5BEDd6C4b,APPROVED,198,550.6029,186
42161,29,Climate Round,Blockchain CO2e Emissions Calculator,Menthol Protocol,0x61BcB366ce09760669D091D38827879055f1B362,APPROVED,111,1006.7414,105
42161,29,Climate Round,EcoVision - Honduras ,,0xE6EFCEE5eF2Ac5BF99693a587770Cc1238c36a08,APPROVED,23,78.3451,22
42161,29,Climate Round,WEB3BEACH - BRINGING ENVIRONMENTAL IMPACT ONCHAIN,,0xEFEdaf9c07E6eB56BB8F82f30018e4461B1c5F4c,APPROVED,444,2124.5881,394
42161,29,Climate Round,Green Planet Conservation Initiative,,0x8efE51753dEfd7A1A82458731fbc05Fa04Cb2d1e,APPROVED,34,105.97139,32
42161,29,Climate Round,ReFiTanzania,,0xB2b8C08a9AEB0E22242e6fC9cD78FC2402cBC503,APPROVED,51,80.781746,44
42161,29,Climate Round,The Carbon Games: CurbCO2,,0x2B9411d697cf235886f5801ceEB72ac7bbA93B50,APPROVED,20,25.512398,20
42161,29,Climate Round,GreenChain,,0xBB82B040D51DAdFAD63DB35B702490da5EDD5FA6,APPROVED,77,112.33292,75
42161,29,Climate Round,Vivero: Nurturing Land Stewardship Projects through Community Directed Giving,,0x61d9744f1bA7d11503410d4f351ef4eC6cADea24,APPROVED,25,151.95619,24
42161,29,Climate Round,Ecothailand Foundation.,,0x35D46A6781D6e71b187786fAAA98ADcb331D4581,APPROVED,37,66.11261,33
42161,29,Climate Round,ReFi Phangan,ReFi-Phangan,0x05f1377c3cf18fe7972ce177b9aa2d2f8026f494,APPROVED,120,1024.7067,112
42161,29,Climate Round,The Clean Wave,,0x2c0d9D0C822C14505034fDB9eFF0790E050b68BC,APPROVED,52,509.21918,46
42161,29,Climate Round,Climate Emergency Centers,,0x6bE87D97a2D046d6f7135B7f09c31e84764BD7e1,APPROVED,16,30.967838,15
42161,29,Climate Round,DeCO2Risk,,0x9597af8b6f6366a45f53310b81a9f0dF0f44b2F4,APPROVED,10,47.33299,9
42161,29,Climate Round,ReCommon,,0xd704C5F9826191F3Bd06caE867d0f20CAfA8AeBA,APPROVED,37,133.15352,36
42161,29,Climate Round,Save the Last Savanna Elephants of DRC: A Collaring Mission,,0x4CFA8B3A327104FB5A38529f89eC6D00DaC369B8,APPROVED,36,76.374504,34
42161,29,Climate Round,S33D,s33d,0x8761F03b88D856EcE27ad2DF4857199210d0F0A5,APPROVED,11,10.750603,10
42161,29,Climate Round,WeRa Global,,0xe306Ea083dc9D4BB237355D6B492336032af19bE,APPROVED,7,7.3361316,7
42161,29,Climate Round,Sintrop - Decentralized Nature Regeneration System,Sintrop,0xF579A3ba6b650449C30682aA5bc1A5E800840A6E,APPROVED,12,29.68701,12
42161,29,Climate Round,Barichara Regeneration Fund – Prototyping a Bioregional Regenerative Economy,,0xFd9F8A0f4bdEaC72F08AF1c708023cC31dD2E3BE,APPROVED,73,510.4818,66
42161,29,Climate Round,Rifai Sicilia,,0x228C7E64F107d4c468E0f744FDd73DEc2bf6DF51,APPROVED,51,148.00725,49
42161,29,Climate Round,AgroforestDAO april 2024,,0x9Cc3eF719D354592f63A838a8A121C55012762b7,APPROVED,97,166.76947,89
42161,29,Climate Round,NGO Cosmos for Humanity | C4H,CosmosForHumanity,0x65ad2BF7E09af2597C140dF6386a3003d0F5f8Ee,APPROVED,39,158.7433,35
42161,29,Climate Round,Ekonavi,Ekonavi,0x934cA93d9380f7d72b84304b1b00ac192488590d,APPROVED,65,214.39047,61
42161,29,Climate Round,"Ayowecca Uganda: Training rural farmers & indigenous communities on regenerative agriculture, providing women & girls with new skills for economic empowerment, and planting fruit trees in schools, health centers & churches.",AYOWECCA UGANDA,0x0d0c0941e2578da2b9E2Ad03619615f7EeBc48f7,APPROVED,93,240.97743,83
42161,29,Climate Round,DeFood: Decentralized Food Security Network (DFSN),,0x4Be737B450754BC75f1ef0271D3C5dA525173F6b,APPROVED,39,117.304985,30
42161,29,Climate Round,Solarpunkverse,,0x6cED8114ab9099677887a794b8418eCBd1eb94EA,APPROVED,119,568.7254,108
42161,29,Climate Round,"GreenPill Ottawa x RootedLABs : Climate, Agriculture, Open Source Tooling",rootedlabs,0x02541CFE8Dd4Afe35c5A9B20396E5C23e72EA987,APPROVED,55,321.6799,52
42161,29,Climate Round,The Ecofrontiers Regen Atlas 🌱,Regen-Atlas,0x56769249e1461434836646417138F0AC7bBc2DD6,APPROVED,44,316.79544,39
42161,29,Climate Round,Traditional Dream Factory - the first web3 powered regenerative village - is investing in biochar-producing infrastructure,,0xf905c05a274b4775432b43D1b651e26039ec6354,APPROVED,85,335.9689,76
42161,29,Climate Round,Geltonas.tech || Automated eco-label powered by satellite data,,0x466D8Aee8e31f9dd6D308b3F6f694Be055B620Ab,APPROVED,102,169.84834,89
42161,29,Climate Round,ReFi Mexico - Climate Action Marketplace🌱,ReFiMexico,0x59b5672281547AD4005dF3d0716a24638bd5a351,APPROVED,55,229.43402,51
42161,29,Climate Round,Monthly Earth Day by Crypto Whales/Highly Artistic,,0x6aD87d0b36d3449d7c844051d92115f087867D85,APPROVED,39,66.092804,38
42161,29,Climate Round,Krishi Unnati,,0xcc71E110D0044E0A0a2661C759a8a8f592734F55,APPROVED,26,60.078613,26
42161,29,Climate Round,regrò,,0x1bb962A02401b4a9f3d6d54B0EA1394E1FA59025,APPROVED,33,60.85817,30
42161,29,Climate Round,🌻 Sunflower EcoTech 🌻,Eco-Labs,0x59490C362C54C1b60158F19CE499C82aa3669820,APPROVED,69,308.27518,65
42161,29,Climate Round,MesoReefDAO - Regenerating Reef Conservation with DeSci Web3 tools,MesoReefDAO,0x526647287A54A9E83998ED748115Dc6bCBBadBf3,APPROVED,63,114.869026,57
42161,29,Climate Round,Education and climate change initiative,Helpers Social Development Foundation,0x8270a0FEBBA70899419E76A98bF2B5DC15Fe2Ff4,APPROVED,80,195.19312,76
42161,29,Climate Round,Senda Verde Animal Refuge:  On a Mission to Rewild or Perish,,0x48E206Fd64DDbb9714Be058Ca6Ea6f1479515624,APPROVED,39,170.23407,35
42161,29,Climate Round,Silvi,,0xa7CA400d49BBa87EB606ee05af93689BD21FaB99,APPROVED,148,769.1111,140
42161,29,Climate Round,Elephant in the Room Strategic Climate Solutions ,,0x0ff1bAA6c90480d8627B922A1E81393EB9C7eA08,APPROVED,54,171.95578,46
42161,29,Climate Round,FORK FOREST,elfork_eth,0xB3C58fFa0BBC48138776fD9cc174e89f51397e65,APPROVED,85,121.3039,82
42161,29,Climate Round,Beyond Fossil Fuels - Supporting Indigenous legal efforts to STOP fossil fuel infrastructure,,0xcbF3c13e05Aa9C18Ab8ecbb3302EDad21C23c688,APPROVED,30,65.41648,26
42161,29,Climate Round,Adopt a Tree,,0x8be1CF753Db9A714063bc774fA39e5E2BC9B247D,APPROVED,47,592.6549,39
42161,29,Climate Round,VinQ: Decentralized co-creation community for regenerative viticulture,,0x834f240B6dEdc7a0Cf6ae908115B5f0054fC81a4,APPROVED,22,38.0761,20
42161,29,Climate Round,GreenPill Brasil,,0x28163a8B79eA1E046E5a7c0A95516A13Dc457CB4,APPROVED,55,359.71365,53
42161,29,Climate Round,Mycelia : Indigenous & Web3,mycelia-uni,0xE5cEe03405929A5340f26A4AC6ce2a526065FA66,APPROVED,112,392.05075,108
42161,29,Climate Round,Switch Electric,WhyNotSwitch,0x82Fcf75bF44120E40eBb71eDaC96f1bc7F601e6e,APPROVED,39,125.89621,37
42161,29,Climate Round,Kolektivo Network,,0x03dBDD3F452Fa96e310D6c05CD523F4cCA6b7E5a,APPROVED,70,238.33531,68
42161,29,Climate Round,R3WILD,,0x61F67995bd9E1ce55bb93E462d9EC26d2412BEf6,APPROVED,42,81.443405,40
42161,29,Climate Round,That Weird Plant Guy,,0x45A2707cB04d64C84afE481034D76c56351Afa2F,APPROVED,35,251.38588,31
42161,29,Climate Round,Drivyx ESG,,0x7037ee1766A94931392EC378Cd0b15abBA721651,APPROVED,60,83.63838,47
42161,29,Climate Round,One Sky Collective,OneSkyCollective,0xD755E3cb285e2Ed1999076fe4450aC9DF25BB91f,APPROVED,211,4232.8604,201
42161,29,Climate Round,"Ocean Sole Beach Clean Ups, Turtle Protection, Tree Planting & Youth Education",,0x6643E1BE8e4Eb01CDb4b3C63FdE4B1020804CE1D,APPROVED,37,263.60638,33
42161,29,Climate Round,Fundación Salva Terra,Salva-Terra-Foundation,0x175EE991A52Ce577bAC0d39B94221a6c835974c3,APPROVED,45,524.23517,42
42161,29,Climate Round,♻️ Litter Token ($LTK) - We pay people to pick up litter 🚮,,0x4AFC0c9a5C4060DF2345C5b8C73e8eDBA2DE8E47,APPROVED,126,300.7323,120
42161,29,Climate Round,Trusted Seed: A value-driven community advancing Regen Economies,,0xb604cda24cca1838428Be7D40Fcd830451C23a0E,APPROVED,72,238.76158,70
42161,29,Climate Round,Helios - High Impact Solar in Emerging Markets,,0xDC2a4bF46Ef158f86274C02Bd7f027f31Da9EbC1,APPROVED,93,371.19812,87
42161,29,Climate Round,KOKO DAO saving forests in Colombia,,0x7f722b8b013Ac7Bd654B3B102Acc7573A32DB9bc,APPROVED,115,1131.4406,105
42161,29,Climate Round,GoodDollar,GoodDollar,0x15512f77bFe1d6aC44Bee26135978c8D27Ba521b,APPROVED,138,735.4402,130
42161,29,Climate Round,Bangalore Microgreens,,0xc97EcC5038E83F053Ab92D3093a0AABff85FC8A3,APPROVED,35,204.40875,34
42161,29,Climate Round,Kawagumba Village Community Farming project ,,0x4AFC3a3dbD47BF02e9D6eD0c85FB60d85a7d2335,APPROVED,63,735.8583,56
42161,29,Climate Round,RegenBuild 🏡,regenbuild,0xaFEd18c1aFD1fBaD36dBcEf8B3f0488CFbB57FB9,APPROVED,71,427.16443,65
42161,29,Climate Round,RefiBogota,,0x7f1FBD21dd9D64D0D34fA65dc8C0211CdD4aAa09,APPROVED,60,184.98082,58
42161,29,Climate Round,Digital Green Bonds with Aetlas Protocol,,0x00bFdB6Dd18B84Bf279c16E327C9Ee9cdAC21e64,APPROVED,9,22.563774,9
42161,29,Climate Round,Tokyo River Friends,,0x0a723E490f9Fb8937F628bf5d6101b420FF8372b,APPROVED,42,280.95926,36
42161,29,Climate Round,Earth Commons,,0x0dE65210d4D8B5fDe907861530e681cc11edDeE8,APPROVED,132,567.389,123
42161,29,Climate Round,El chico de las plantas,,0x406c59a797bCc41827AebDFb954Ec66328ABecd0,APPROVED,58,367.22208,51
42161,29,Climate Round,The Aquapurge Project,,0xbeF17A39cd780Fe90415b3B4c8a371ABEE143024,APPROVED,104,267.8543,99
42161,29,Climate Round,ReFi Atlántico 🌊 | Incubation 🌱🌴,,0x79647956e0558f8c65844B714d10Db7b730Cb0eD,APPROVED,40,66.29289,35
42161,29,Climate Round,dMeter,dmeter4dmrv,0xdAbfe7fcfC45549eb5CA56a1686F18c11520eE34,APPROVED,44,215.84856,42
42161,29,Climate Round,Coral Connect🪸,,0xFad96031f28BCcE112Fbf71f207a9302d64D937E,APPROVED,62,255.57591,51
42161,29,Climate Round,The LEAF Charity,,0x8f7f67D6b44D521D80F132de08d09833Fc3F12C6,APPROVED,39,832.4948,35
42161,29,Climate Round,"Mi Costa De Oro, Autonomous and Regenerative Community Rooted in Action (Venezuela)",,0x7CA809C9f505FB3F5A42383c4B07fFC27B8A19C8,APPROVED,45,267.8264,41
42161,29,Climate Round,ReFi DAO - A Network Society to Regenerate Earth. ✨ 🌱,,0x7340F1a1e4e38F43d2FCC85cdb2b764de36B40c0,APPROVED,106,404.77344,103
42161,29,Climate Round,Bigfoot Beach Clean Ups and Turtle Nest Care ,,0x66ef348cf302E8F892c2B3b4c749b800e801f7Ec,APPROVED,28,253.81216,25
42161,29,Climate Round,Bionomix,,0xd5357ceb1144c372ab377301e715bb6a73006303,APPROVED,20,29.253428,20
42161,29,Climate Round,Wasset,DFMlab,0xfEEb6D07edF3017b9fb6A3743e3a6B7fe818EC34,APPROVED,96,585.26447,91
42161,29,Climate Round,Astral,AstralProtocol,0x75B4D9DAB72045B953e9aE8dD648996f77802847,APPROVED,256,7226.0757,250
42161,29,Climate Round,Endangered Tokens: NRWA Tokenization - Invest in nature's scarcest resources,EndangeredTokens,0xCe849efC35A0a0a046E67c76B477c5432E4BA58b,APPROVED,90,2065.3633,79
42161,29,Climate Round,LexDAO,lexDAO,0x966a4b9d5D2E01799170a0865C2D1cBBc1904163,APPROVED,42,190.987,41
42161,29,Climate Round,Atlantis,,0xfbCA78474A09E2BF3543f4Fc1037152ea2c6C32d,APPROVED,204,1775.363,195
42161,29,Climate Round,$EARTH ,,0xd6b97e042d03EdBDc100Eb55fbE43Eb75f2e3036,APPROVED,174,1671.7294,156
42161,29,Climate Round,RegenerateDRC: Revitalizing the Congo Basin and Empowering Communities for Environmental Restoration,,0x2c2F97F9f8cBB96A17e82A72CE58E6312A00a2E0,APPROVED,21,40.97237,20
42161,29,Climate Round,Public Optimism,,0xDB87FA75652342aaC07414d249d723C1B93f7670,APPROVED,86,146.19852,84
42161,29,Climate Round,The Solar Foundation ☀️ Decentralized solar energy for underserved communities ☀️,,0xB936d993379e5f52b6b8fdcDFA380508F037A420,APPROVED,129,640.8753,119
42161,29,Climate Round,Regens Unite - Bridging Climate Solutions with Events & Media,,0xc9526E6381A0a33161C654C4e187AdE8E15F44cE,APPROVED,118,553.3688,113
42161,29,Climate Round,River Cleanup,,0x0668436E9DF80FC46dA9916aA7d636eB9AD1Ea49,APPROVED,76,314.3912,69
42161,29,Climate Round,DCarbon,DCarbon-Renaissance-Hackathon,0x5B6B3d8Bd644E7DB7a3C355334A58Cc5d72fe6d9,APPROVED,28,57.278965,26
42161,29,Climate Round,Indigenous Bio-cultural Ecocredit Development,,0xd68e5b216FC2AF2854152EAC501F9E00807d8C1d,APPROVED,52,610.4586,50
42161,29,Climate Round,SeaBrick by Kelp Island,,0xdD68f046Bc59Fa9BED992F1348267DDCf3af1e40,APPROVED,34,106.010506,28
42161,29,Climate Round,Earthist Seeds for Regeneration,,0x42181165DC604eC239F7EA8091Dd9c5763d8A842,APPROVED,86,825.80927,80
42161,29,Climate Round,Bloom Network,BloomNetwork,0x5219ffb88175588510e9752A1ecaA3cd217ca783,APPROVED,88,473.66058,83
42161,29,Climate Round,"Tulum’s Tomorrow, Accelerating the Regenaissance with ReFi Tulum",ReFi Tulum,0xA147Aad523C7dAe953bf24306757Df91d7a0854C,APPROVED,87,669.223,77
42161,29,Climate Round,Raitha Mithra,,0xe385e1C4799f4cc5812AF4686b5147fd2CA341d6,APPROVED,19,51.377415,19
42161,29,Climate Round,Ama Earth Group — 🪶 Indigenous Climate Action Company + 💻 Climate Tech Platform to fight Climate Change,,0x4AFC0c9a5C4060DF2345C5b8C73e8eDBA2DE8E47,APPROVED,29,196.29831,24
42161,29,Climate Round,Regenerative Living Immersion Camp for Youth at Tryon Life Community Farm in Portland,,0xcb5D1Fe6FDe280193A05034b7Ae36022C0c8EDF6,APPROVED,18,64.78522,15
42161,31,OpenCivics Consortium Round 02,AgroforestDAO april 2024,,0x9Cc3eF719D354592f63A838a8A121C55012762b7,APPROVED,62,142.27492,60
42161,31,OpenCivics Consortium Round 02,Crossroads,,0x161d926469e99cdf72d60829754e48aab29257a3,APPROVED,36,58.288013,33
42161,31,OpenCivics Consortium Round 02,VoiceDeck: A Marketplace for Journalism Impact Certificates,VoiceDeck,0xd1825Dd9a5e49791FB7961AC3c4170DeeD5710b4,APPROVED,67,1022.4341,65
42161,31,OpenCivics Consortium Round 02,Common Agency,,0xFa6a4b001229D684c6cdCd31A213cD0c9Aa18EA3,APPROVED,41,108.78956,38
42161,31,OpenCivics Consortium Round 02,Ethereal Forest,,0xE0fBc583bbc90fD3529833817A03604e136C010C,APPROVED,165,3681.316,163
42161,31,OpenCivics Consortium Round 02,Urbánika's bus: Circular Economy + Urban Governance,Urbanika,0x0442A9aBbc93058a873c371F21CC366338254A88,APPROVED,119,2004.552,113
42161,31,OpenCivics Consortium Round 02,Bloom Network,BloomNetwork,0x5219ffb88175588510e9752A1ecaA3cd217ca783,APPROVED,82,370.2784,82
42161,31,OpenCivics Consortium Round 02,Exploring Post-Capitalist Crypto Pathways,,0x9c66B74744A886779FE4436831e2aB47c0b73f5f,APPROVED,49,416.98074,49
42161,31,OpenCivics Consortium Round 02,CitizenLab,citizenlab-tech,0x135232a8a430C022A83f032DfDeB535711E60795,APPROVED,81,239.6923,81
42161,31,OpenCivics Consortium Round 02,The River Dôn Project,,0x4AFCFA229160ADFdDfF23e1aB34fDF2B7BB06BED,APPROVED,45,108.768196,45
42161,31,OpenCivics Consortium Round 02,Metagov,metagov,0xc38B9fBB57b0c33f85Cb0A03669a9D6127538369,APPROVED,90,358.9168,87
42161,31,OpenCivics Consortium Round 02,Moos: A Berlin hub for reimagining our cities,moos-garden,0xf8a4AbA83028F25D93888AC4c20ed6bbfc034fF9,APPROVED,58,1256.1426,56
42161,31,OpenCivics Consortium Round 02,Collaborative Evolutionary Protocol for the Design Science Studio,,0xb1e110783a01d650110565b28dddbf19063a0003,APPROVED,27,77.04418,26
42161,31,OpenCivics Consortium Round 02,Self-Governance Commons,,0x5E80E8E79F7c06b1d40a47588fea3eA81BC8a22b,APPROVED,50,75.399536,50
42161,31,OpenCivics Consortium Round 02,Protopian Civic Futures - Tales from regen·era,,0x910AB9DF8FBF03F47c47564309729571F9F7C780,APPROVED,34,48.161346,32
42161,31,OpenCivics Consortium Round 02,Mycelial Civic Knowledge Networks,Myseelia,0x16d46098e455A04Cf7F3e43c3b2706614fDbEC85,APPROVED,84,340.32635,82
42161,24,ENS Identity,ENS Road Around Brazil – by blockful,blockful-io,0x000ee9A6Bcec9AadCc883bD52B2c9A75FB098991,APPROVED,43,384.71698,41
42161,24,ENS Identity,Eppie: Web3 native email,Eppie-io,0x26938B1A8f0B70e78a9FE03810eddeb03E4D1fE3,APPROVED,44,205.38351,43
42161,24,ENS Identity,Fluidkey,fluidkey,0xB9800F0c6f6DaEA52f8eFe215134f066FD2e3598,APPROVED,236,969.2891,234
42161,24,ENS Identity,ETH Daily,ethdailyhub,0x6Cc567128e8Cae88dBE162E712cD0985D78b0F33,APPROVED,85,251.87425,79
42161,24,ENS Identity,Byte Onchain (by B<>rder/ess),CryptoSmartNow,0x9DCbA70B2dfe5807e2A847E065EBb666791F8b8A,APPROVED,39,141.12912,38
42161,24,ENS Identity,dm3 protocol - we make web3 messaging a public good. ,dm3-org/,0x11Ee133A1408FE2d7c62296D7eB33F234b774503,APPROVED,68,302.0938,67
42161,24,ENS Identity,rotki,rotki,0x9531C059098e3d194fF87FebB587aB07B30B1306,APPROVED,77,391.94543,76
42161,24,ENS Identity,Loop <3 ENS,,0x16be8cFbeD38582AAD0EAa6e8f2adB199152fB6A,APPROVED,29,50.199635,28
42161,24,ENS Identity,Web3Domains.com,,0x459EFD5F53b4Bb04b278925754Fd427783831bc5,APPROVED,55,101.552086,54
42161,24,ENS Identity,Heavens Tools,HeavensToolsLLC,0xa74fc66E75f883Ee8e60E287335436ca8E6a303C,APPROVED,44,462.6387,43
42161,24,ENS Identity,Brianknowsai, BrianAI,0x129B480AD625bcD1A5c3A1C10d708114726Fa467,APPROVED,209,1912.5411,204
42161,24,ENS Identity,Huddle01,Huddle01,0x905040585A59C5B0E83Be2b247fC15a81FF4E533,APPROVED,113,726.4844,110
42161,24,ENS Identity,Nextme,0xNextLabs,0xE0964682F12385abCC8AFD2C8eA90e50eA9594F6,APPROVED,51,841.0211,48
42161,24,ENS Identity,Si Her ENS,,0x50Db4A9fDC9fAb79Df51Fa7AEcDB68acDb219A29,APPROVED,24,47.828335,22
42161,24,ENS Identity,ENS Data,,0xE4B23bd52CcB8596E7354f4aE79647095140502b,APPROVED,59,253.33281,58
42161,24,ENS Identity,Opti.Domains | Scale ENS to OP,Opti-domains,0x8b6c27ec466923fad66Ada94c78AA320eA876969,APPROVED,38,113.21496,37
42161,24,ENS Identity,GeoCities,,0x7083A674A75ffB449a02d48713C4b636ec0579FD,APPROVED,33,64.59225,32
42161,24,ENS Identity,MetaMail,MetaMail,0xA9b9168d8eaBFF9B02F0EA396Dd34A14E2Dc1Da7,APPROVED,112,345.04007,111
42161,24,ENS Identity,Persona,persona-art,0xEe810863D3652A41fba42F76C49013af651b3139,APPROVED,161,365.4312,157
42161,24,ENS Identity,Operator,,0x6494973f4B27744b060E864396d320532912ec8F,APPROVED,35,103.39348,34
42161,24,ENS Identity,Pin Save EVM,PinSaveDAO,0x48294a067D1bC5a58BCbAB4b3bE329d078D9E1Af,APPROVED,35,76.73357,31
42161,24,ENS Identity,Faster API for resolving ENS names and avatars for web3 projects,,0xC9C022FCFebE730710aE93CA9247c5Ec9d9236d0,APPROVED,35,63.931484,33
42161,24,ENS Identity,ENS Wayback Machine,BlossomLabs,0x6ea869B6870dd98552B0C7e47dA90702a436358b,APPROVED,91,243.38107,89
42161,24,ENS Identity,Renew ENS farcaster frame,,0x8d25687829D6b85d9e0020B8c89e3Ca24dE20a89,APPROVED,105,358.09244,99
42161,24,ENS Identity,Bankless Academy,bankless-academy,0xe1887fF140BfA9D3b45D0B2077b7471124acD242,APPROVED,87,222.7783,84
42161,24,ENS Identity,WebHash,1w3io,0x898b2500C4Fed262D7cc564dD892A34B33DA0a41,APPROVED,53,579.9444,50
42161,24,ENS Identity,Blocktrend（區塊勢）,Blocktrendtw,0x36F322fC85B24aB13263CFE9217B28f8E2b38381,APPROVED,91,540.5504,87
42161,24,ENS Identity,Ethereum Tag Service X ENS,ethereum-tag-service,0x8eD2BD43b9769eBc22873474ED347D2799d241F0,APPROVED,120,809.19836,118
42161,24,ENS Identity,blocksmith.js,,0x51050ec063d393217B436747617aD1C2285Aeeee,APPROVED,29,88.70277,27
42161,24,ENS Identity,Lemonade- SSI,lemonadesocial,0x365659242D26c4BE14378056f2D55EbC0F7C90ee,APPROVED,38,98.54901,37
42161,24,ENS Identity,Formo,,0x9CC3cB28cd94eB4423B15cdA73346e204f59a407,APPROVED,15,18.274303,14
42161,24,ENS Identity,NameHash Labs,namehash,0x1a199654959140E5c1A2F4135fAA7Ba2748939C5,APPROVED,50,156.26392,49
42161,24,ENS Identity,eth.limo,ethlimo,0xB352bB4E2A4f27683435f153A259f1B207218b1b,APPROVED,258,992.5148,255
42161,24,ENS Identity,beaconcha.in,gobitfly,0x9d4E94dB689Bc471E45b0a18B7BdA36FcCeC9c3b,APPROVED,83,247.58835,80
42161,24,ENS Identity,Unruggable,unruggable-labs,0x54FC3A658970d750B082392F2b135282644BBA7b,APPROVED,44,157.0537,42
42161,24,ENS Identity,EAS Attestation Explorer,ethereum-attestation-service,0xAff73b6283537E3a15e7420EA91A1F714E8d8638,APPROVED,80,331.2648,78
42161,24,ENS Identity,Onthis,onthisxyz,0x090295882A6C69a79D9B293124fDd7dC9e181013,APPROVED,241,2623.4805,238
42161,24,ENS Identity,Prutopia,,0xaa7B0ccb69E2Be14a2b19c3D265E5Cc2F18b1200,APPROVED,17,37.681484,16
42161,25,dApps & Apps ,Carmine Finance,CarmineOptions,0xa4ad2Ee4f67C3C83a0081060b6AeA2c88dFc36f3,APPROVED,1070,2259.3872,1054
42161,25,dApps & Apps ,Tape (formerly Lenstube),tapexyz,0x01d79BcEaEaaDfb8fD2F2f53005289CFcF483464,APPROVED,2016,4018.966,1975
42161,25,dApps & Apps ,Hey.xyz (formerly Lenster),heyxyz,0x03Ba34f6Ea1496fa316873CF8350A3f7eaD317EF,APPROVED,12480,42647.844,11915
42161,25,dApps & Apps ,Toaster Finance,toaster-finance,0x30CAEb399186E087668e85F4424ea39Baf4981aD,APPROVED,291,413.01852,284
42161,25,dApps & Apps ,ENS Wayback Machine,BlossomLabs,0x6ea869B6870dd98552B0C7e47dA90702a436358b,APPROVED,181,653.2485,174
42161,25,dApps & Apps ,Bloom Network,BloomNetwork,0x5219ffb88175588510e9752A1ecaA3cd217ca783,APPROVED,123,302.37073,116
42161,25,dApps & Apps ,Event Horizon,HVAX,0xE67192302E444a8D28F60F6737a8bc7c672b8aC6,APPROVED,3056,28073.326,2994
42161,25,dApps & Apps ,Rankify,rankify-it,0x8F29e5660d967c9e7308BE3697b9C7D5Ebd853aE,APPROVED,599,1448.5204,590
42161,25,dApps & Apps ,Bankless Academy,bankless-academy,0xe1887fF140BfA9D3b45D0B2077b7471124acD242,APPROVED,478,1209.704,470
42161,25,dApps & Apps ,LexDAO,lexDAO,0x966a4b9d5D2E01799170a0865C2D1cBBc1904163,APPROVED,154,1025.1843,149
42161,25,dApps & Apps ,Tonspay,Tonspay,0x6B9939E7E970a4158Aa0a11e9B243B4A6b1106f2,APPROVED,863,1445.5493,843
42161,25,dApps & Apps ,Tokenguard - dApp Conversion Analytics,tokenguardio,0x4CB4593567075889cba9f71B23AD6c3D54698117,APPROVED,44,129.92557,41
