project_id,project_name,project_github,oso_github_slug,grant_address,oso_address_slug,round_id,round_name,chain_id,program_address,round_date,amount_usd,match_usd
0xe6cc082b2e29a67aa2ed54ba7a685e3c6a0d97046162015d3ed96f8ac3e7d729,Marionella,,,0xfadbea83dc55afda54b5af6ae39f16c30ddc785e,,0x35c9d05558da3a3f3cddbf34a8e364e59b857004,Metacamp Onda 2023 FINAL,10,0xeb830883cf7bdb40f11e306437dba4fa6e402331,2023-05-11 09:00:00,103.51543862,86.31383650210316
0xed09b668609b58ff1c8445d49162a53092cb86d57e3739f36e3d747cc47d9fdf,Babysitters,,,0x2df308a60d0bb3d6f3fb6a4b8268f2bcb99b9299,,0x35c9d05558da3a3f3cddbf34a8e364e59b857004,Metacamp Onda 2023 FINAL,10,0xeb830883cf7bdb40f11e306437dba4fa6e402331,2023-05-11 09:00:00,316.97426211000004,450.546792978487
0xb791b122a2f23d10f7d0bed80a44bc502abd5bffab3dfc8e462df2b8a555dad8,How to Zuzalu: Open Source Playbook for building a pop-up community,zuzaluops,,0x510e221c48ee37dafc0d3802b43679cf5d78561f,,0x5b95acf46c73fd116f0fedadcbedf453530e35d0,Zuzalu Continuous Innovation,10,0xc2bc1908e530d7ecad29a2f3f7b9a48a750d33b2,2023-08-29 19:59:00,151.80321914,766.146269352986
0x78a1d0a5fb266320730b3e28cddbf37b094487a969596379c47bd12c790b0b64,GreenPill Los Angeles,,,0x9e762724987477feccec104d361511539a2ced57,,0x4195cd3cd76cc13faeb94fdad66911b4e0996f38,Greenpill Q2 2023,10,0x0365712d69c2dfdd1a9fdf25972a3a1dc4fb5b1b,2023-05-23 20:00:00,100.61116864,166.5209256920201
0xde0a83fcd7c60e13be831a8f35cebaca359b8ac83b333398ad25fbaeef398235,Green Pill Boston,,,0xef63b3dd4b1becdf5b593fbe281e1c8c01dc6833,,0x2871742b184633f8dc8546c6301cbc209945033e,Web3 Community and Education ,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,67.21895079000001,206.4144852755518
0xde0a83fcd7c60e13be831a8f35cebaca359b8ac83b333398ad25fbaeef398235,Green Pill Boston,,,0xef63b3dd4b1becdf5b593fbe281e1c8c01dc6833,,0x4195cd3cd76cc13faeb94fdad66911b4e0996f38,Greenpill Q2 2023,10,0x0365712d69c2dfdd1a9fdf25972a3a1dc4fb5b1b,2023-05-23 20:00:00,57.60203565,192.3194009502625
0x21d38235f2f0a3ff72689cf46def66c68ecfae91407bd7a5b07ae8badf056370,EcoSynthesisX ,ecosynthesisx,ecosynthesisx,0xa8258ed271bb9be9d7e16c5818e45ef6f2577d92,,0x10be322de44389ded49c0b2b73d8c3a1e3b6d871,ReFi DAO Local Node ,10,0xab2659feafaeaa0c27e50c9b1b2c76e9e3309e16,2023-08-29 19:59:00,417.04331899,
0x21d38235f2f0a3ff72689cf46def66c68ecfae91407bd7a5b07ae8badf056370,EcoSynthesisX ,ecosynthesisx,ecosynthesisx,0xa8258ed271bb9be9d7e16c5818e45ef6f2577d92,,0x2871742b184633f8dc8546c6301cbc209945033e,Web3 Community and Education ,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,76.58837544,85.97106357395911
0x21d38235f2f0a3ff72689cf46def66c68ecfae91407bd7a5b07ae8badf056370,EcoSynthesisX ,ecosynthesisx,ecosynthesisx,0xa8258ed271bb9be9d7e16c5818e45ef6f2577d92,,0x4195cd3cd76cc13faeb94fdad66911b4e0996f38,Greenpill Q2 2023,10,0x0365712d69c2dfdd1a9fdf25972a3a1dc4fb5b1b,2023-05-23 20:00:00,112.08697903,226.7309217106955
0x21d38235f2f0a3ff72689cf46def66c68ecfae91407bd7a5b07ae8badf056370,EcoSynthesisX ,ecosynthesisx,ecosynthesisx,0x7380a42137d16a0e7684578d8b3d32e1fbd021b5,,0x5eb890e41c8d2cff75ea942085e406bb90016561,Climate Solutions Round,10,0xc5aa86ead2e3be66e5534cc14031ddf8c63c7ecd,2023-11-17 07:00:00,848.2097477,1735.817056036687
0x7504217cb61d4b90163e8fb0f9801f597b6972a43ad771d8c42a7b3f13291a5d,Zuzalu Gitcoin Hype Squad,,,0x850a146d7478daaa98fc26fd85e6a24e50846a9d,viaprize,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,981.37783132,140.6952973295298
0x10a8c1bd3f1281be978298db2f27a2ea661ac797c89fd5aa4a56f068cf72655c,GreenPill Denver - Nurturing Symbiotic Communities ,,,0xaedcf01475b0f88cd382be91167a866f34f4dd50,,0x4195cd3cd76cc13faeb94fdad66911b4e0996f38,Greenpill Q2 2023,10,0x0365712d69c2dfdd1a9fdf25972a3a1dc4fb5b1b,2023-05-23 20:00:00,129.00335403,442.4299845202763
0xe9c5752589145e44d2f241c3e812524c76a50dfaf62d661ee4fceceb260d7693,Glo Dollar,glo-foundation,glo-foundation,0x85bdcb8c603fde2a36624a59225d05aee456f958,glo-foundation,0x8de918f0163b2021839a8d84954dd7e8e151326d,Web3 Open Source Software,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,1040.66026699,408.9520792602277
0x31f8f7a022b2254ef8b125c80b4d161ca364378734f42dc9cf78c6e8dff50eff,GreenPill Global,,,0x62101902aa08d00b1d3d2e66cd77e2a4f4d18c51,,0x4195cd3cd76cc13faeb94fdad66911b4e0996f38,Greenpill Q2 2023,10,0x0365712d69c2dfdd1a9fdf25972a3a1dc4fb5b1b,2023-05-23 20:00:00,129.95973876,856.921144938503
0xdd4197864ab59f2b755b2ead91e7236cff8a3c1c6227d28b65877c22196010fb,MetricsDAO,metricsdao,metricsdao,0x083cfa1424b9fbfd70507047445b545719e22e70,metricsdao,0x2871742b184633f8dc8546c6301cbc209945033e,Web3 Community and Education ,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,559.13271367,1434.989344968685
0xdd4197864ab59f2b755b2ead91e7236cff8a3c1c6227d28b65877c22196010fb,MetricsDAO,metricsdao,metricsdao,0x35a9660c173d08e4cf4ce2f5a82456d10ecd7334,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,242.54765528000001,447.4733426776996
0xd2977d29b08ab9307ca31009d582348f5ce213f6c53a00c1abb82bc46c131d38,Green Pill Nigeria,,,0x9a9975230e90199de73a13bcfb431ee015f5c99e,,0x4195cd3cd76cc13faeb94fdad66911b4e0996f38,Greenpill Q2 2023,10,0x0365712d69c2dfdd1a9fdf25972a3a1dc4fb5b1b,2023-05-23 20:00:00,133.13334549,799.6046759027112
0x43394a8253671ab8f71c7ebeb5c495c81c2762f7dcd10794cc3fd0fecae61b49,GreenPill Germany,,,0xfc19c80b98a88d24394ad118a223fb5a5ab75d5c,,0x4195cd3cd76cc13faeb94fdad66911b4e0996f38,Greenpill Q2 2023,10,0x0365712d69c2dfdd1a9fdf25972a3a1dc4fb5b1b,2023-05-23 20:00:00,105.11710283,369.461717683756
0x82c03736f3abd9c21b31598ad17cb028b80876716727a55248b2c4e702f2fb1b,Bankless Academy,banklessdao,banklessdao,0xe1887ff140bfa9d3b45d0b2077b7471124acd242,banklessdao,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,7817.28144208,2000.881806150305
0x0ba24d30bb476404f6982bb4868cb351afb593fda0b490cf6b9393790d8fc38a,Borderless,,,0x9dcba70b2dfe5807e2a847e065ebb666791f8b8a,,0x2871742b184633f8dc8546c6301cbc209945033e,Web3 Community and Education ,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,121.90865511,353.5165305958477
0x0ba24d30bb476404f6982bb4868cb351afb593fda0b490cf6b9393790d8fc38a,Borderless,,,0x9dcba70b2dfe5807e2a847e065ebb666791f8b8a,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,1498.06058559,343.2532239848407
0x7ac59a9fe364f16fc959499353d66a09aa89a3c8cb05ff8190c802ddfff3809a,Carl Cervone - Onchain Impact Evaluatooooor,,,0x5a5d9ab7b1bd978f80909503ebb828879daca9c3,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,1151.73453572,296.7956593243641
0x087157a6b9aa61a8347fa3d9bbe925765a04b052c3816645e1805513f2e9afbe,Jon Ruth - Discord and Telegram Superhero,,,0xdc71a1bdeabd3c347dc21e9354aff91ad375eb97,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,910.87278573,116.3461290806333
0x9bece31b2e75235866a611c12342e4d3a3989f19f9286913664fdca1137cc770,Quadratic Trust - Anne Connelly,,,0xa30ab83e693ad49f3f651085dad11d049c818923,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,1351.47663709,327.0448168587752
0xc685cd32ae23ff7dbd8f6246af3234076f97c0d2bd1af0504f36470c645efc19,Bob Jiang,,,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,gitcoincn,0x7492a8c4ed29b1f1559888bd832fae5d33e10370,Gitcoin Citizens Round #2,424,0x4c9dd03782b5837bfa25da25253e0a839edcd83a,2023-10-24 19:59:00,71.3146012,92.53954495093204
0xc685cd32ae23ff7dbd8f6246af3234076f97c0d2bd1af0504f36470c645efc19,Bob Jiang,,,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,gitcoincn,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,921.99561799,129.9071608655325
0x1ef537a99ddf6b11379768c49717ffe833ce78a1af4784f5ca25e9978a9c2ba1,Biteye,,,0xeb0cf83c80e4b4cd82196dac94e2c579672b6b1c,,0x2871742b184633f8dc8546c6301cbc209945033e,Web3 Community and Education ,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,1587.05544576,2837.75452907893
0x1ef537a99ddf6b11379768c49717ffe833ce78a1af4784f5ca25e9978a9c2ba1,Biteye,,,0xeb0cf83c80e4b4cd82196dac94e2c579672b6b1c,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,8394.7914239,2000.881806150305
0x7d375a7944644cffe00bc6a0f8df9063cf450ab664a5cb0b124b04271ea836c9,Karma,show-karma,show-karma,0xc98786d5a7a03c1e74affcb97ff7ef8a710da09b,show-karma,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,11367.17715433,2000.881806150305
0xf0183cc502b19a91e7c3914afb8f0140d7532b4b493458f7f993ee50d199cef9,Dune Analytics dashboard - Proof Of Stake by Vitalik Buterin - Digital Book,,,0x7904667c340601aab73939372c016dc5102732a2,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,3698.17760831,1809.128941688012
0x730ad1a9e0e20739cf44593d882e036160d3ea505efbc5a2dc004f559bc01138,Keith Comito: Gitcoin Citizen - Building in Public and Bringing Gitcoin to the Masses!,,,0xa51e0a99b53d5b00937a2631d5865468a3543b7d,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,1357.16652003,228.2942630418552
0xad87e5bd9ff90d2b4b2bbbd531a5217254fd6513dcff23d7a2156f6dddb35a57,BanklessDAO's Gitcoin Citizens,,,0x745ce2af76e9a6eba65cc0cacaa9ea109bb7fabd,banklessdao,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,8317.73645271,2000.881806150305
0x62974e6c4e31dfdaf58ccabea96cc589c38152acdb12a0b82bc8ac867798713f,Lefteris Karapetsas,,,0x9531c059098e3d194ff87febb587ab07b30b1306,rotki,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,1366.71698784,220.729054711302
0x6f695afd2be3f0eeec75479e770bf31cfc49a112d2866c2532bcdbcf7b261cec,Gitcoin Onboarding with Regens Unite,,,0x8615b6ed9468cbb58cfdf45c120b87e15add787f,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,2821.9777098,1086.554789921185
0xb30176a2ba020fb4999d93df38366d7e05f0938adeb3cd34c75d5117cca351c6,Eartbased soul,,,0xf55d40d1e5255a639ab36834f93d44ce8125e047,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,1220.29836692,233.3579735833193
0xa3d3795aeb01daaccfb4866f2f669a4bea5ecd39c19f9bd1ce75bb1be58cc234,Kairos Research,kairosresearch,kairosresearch,0x13257e783dc8ded7e227a28edb0428c42d31202e,kairosresearch,0x2871742b184633f8dc8546c6301cbc209945033e,Web3 Community and Education ,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,203.54603728,1806.431501790902
0xa3d3795aeb01daaccfb4866f2f669a4bea5ecd39c19f9bd1ce75bb1be58cc234,Kairos Research,kairosresearch,kairosresearch,0x13257e783dc8ded7e227a28edb0428c42d31202e,kairosresearch,0x8de918f0163b2021839a8d84954dd7e8e151326d,Web3 Open Source Software,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,4.07264055,
0xa3d3795aeb01daaccfb4866f2f669a4bea5ecd39c19f9bd1ce75bb1be58cc234,Kairos Research,kairosresearch,kairosresearch,0x13257e783dc8ded7e227a28edb0428c42d31202e,kairosresearch,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,2343.33692068,774.6425510635165
0xa3d3795aeb01daaccfb4866f2f669a4bea5ecd39c19f9bd1ce75bb1be58cc234,Kairos Research,kairosresearch,kairosresearch,0x6d465d2081b799770d0ce7e755d8db1665903ffb,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,183.67322164,716.719336947769
0x43a09a9e0a2c4c39ca4245a3c11fbd1d7def71275c93591a5e1728b4bf8e724b,ZER8's Gitcoin Citizen Round2 Application,,,0xb62e762af637b49eb4870bce8fe21bfff189e495,open-data-community-web3,0x7492a8c4ed29b1f1559888bd832fae5d33e10370,Gitcoin Citizens Round #2,424,0x4c9dd03782b5837bfa25da25253e0a839edcd83a,2023-10-24 19:59:00,628.28456354,804.1281747527606
0x43a09a9e0a2c4c39ca4245a3c11fbd1d7def71275c93591a5e1728b4bf8e724b,ZER8's Gitcoin Citizen Round2 Application,,,0xb62e762af637b49eb4870bce8fe21bfff189e495,open-data-community-web3,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,1829.61339406,491.6126584652213
0xf12b02b0eeea6f53be460314c24aed1b334cf23693f0404882c4b05c620e52ed,Bankless Hindi,,,0x8cfb71682feb93317d1eb4e0b3ca7fa9044169cf,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,1722.28088592,285.9024822954526
0x69b4eac96bc9601e2d6e0e73a93691a71648f6cdd806d2ce48e19de344f17384,DeSci Round Operators,,,0x88c379caef7965c49b17c2a18c43af36f213fbd5,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,3660.88693792,1444.913076020291
0xcc15ed3163cf68dbcca868f3c636331c44797a8da18bb4ae9bf2816a399dd0c3,greenpill.network,,,0x91fbd3447077bfd97f5af4d2c033ecbc25788f89,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,1268.36591208,306.0019934382224
0x9bc6d951ac597c8938efa6add91295a5ec90bc6c9197e1a2d1aa52414f00cf04,Jimi Cohen - Gitcoin Radio,,,0xfc9265a28f66cf4561d74a4e25d7bbd3f482b8e6,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,841.35357348,120.1412201904286
0x0afb17fa1966da96686fc17158d29b7fca59a3bf0e5c175cad7ea15a7081c784,Owocki/Supermodular.xyz (FBO Gitcoin Matching Pool),,,0x8d36bbb74973dd04e31dcbce5778b16dd310bd9b,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,1220.55567505,293.3234366545765
0xe30120fba15bb05932c69f2518abef5548461ef6d62c89701beea950f4bc1191,Gitcoin Awareness and Female Founder Amplification ,refi tulum,,0x3fb0d1e89693b8709de60d835452a4712d1c9b04,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,1269.21353909,178.9768234640053
0xa5bb0d589fd64a13c90eeaed32955d6f312149df8c603333ffad4573b41a277f,All for Climate DAO: Gitcoin support since GR12,,,0x298f7f66ba43f0efecf4bc324b0016f822c783a4,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,2108.12424669,586.5875561084107
0x99ab8b27933ed2edeab7786a9db350aa608f5507be379720fe7af3d23ced36ee,Indigenous Voices in Gitcoin by Mycelia,,,0x74afec0c8564ddc09e9fac9493c611eeafcca0e7,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,1483.5452578700001,172.9764272488279
0xade9265a4e589601a10de77a85c75876b892a50d866d17db4f6e1d33af933276,Carlos Melgar - Community Supportooooooor,,,0xca72c93172ba6eff168e59e7f17c3c7a8fea9b62,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,609.46520074,94.28514016553258
0xf86d3c00eeb235e59e08ac308355ca451046a5631480e3d011f9f56ff449e833,?? Mars - Gitcoin citizen,planetarycouncil,planetarycouncil,0x85a363699c6864248a6ffca66e4a1a5ccf9f5567,planetarycouncil,0x7492a8c4ed29b1f1559888bd832fae5d33e10370,Gitcoin Citizens Round #2,424,0x4c9dd03782b5837bfa25da25253e0a839edcd83a,2023-10-24 19:59:00,37.586786769999996,100.50805790966
0xf86d3c00eeb235e59e08ac308355ca451046a5631480e3d011f9f56ff449e833,?? Mars - Gitcoin citizen,planetarycouncil,planetarycouncil,0x85a363699c6864248a6ffca66e4a1a5ccf9f5567,planetarycouncil,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,847.89145629,88.50368530671564
0xec20c753fdefa2feaaac52355077e8c66cee1a91be51d59d65597777d4c3d7b2,Beehoon,,,0xb35b8f5c406135b155a5fd60f4018a7438dd4898,,0x7ee32bd8feedd27427af0dfa83be81dbe09f541d,Best Male Actors From 1980s to Present,10,0xe1cf41530eead64915074a84b8339962c2d2243e,2023-06-15 20:00:00,0.009997550000000001,
0x21b2634271383d493f5105e5c76d59c141834349d0a8010b609dbb8ad373ca66,Tony Leunggggg,,,0xb35b8f5c406135b155a5fd60f4018a7438dd4898,,0x7ee32bd8feedd27427af0dfa83be81dbe09f541d,Best Male Actors From 1980s to Present,10,0xe1cf41530eead64915074a84b8339962c2d2243e,2023-06-15 20:00:00,0.020986730000000002,
0x21b2634271383d493f5105e5c76d59c141834349d0a8010b609dbb8ad373ca66,Tony Leunggggg,,,0xb35b8f5c406135b155a5fd60f4018a7438dd4898,,0x8ebef0b79c6030e20bf3b76d4f906f85011655cd,Best Shopping Mall in SG,10,0xe1cf41530eead64915074a84b8339962c2d2243e,2023-06-20 01:05:00,0.01001668,
0xe78112e7a7d732606ffcfa2c9da8ff9987135ed680dfb84bef7393dfc6f04805,Aaron Kwok ,,,0xb35b8f5c406135b155a5fd60f4018a7438dd4898,,0x7ee32bd8feedd27427af0dfa83be81dbe09f541d,Best Male Actors From 1980s to Present,10,0xe1cf41530eead64915074a84b8339962c2d2243e,2023-06-15 20:00:00,0.03999104,
0xe78112e7a7d732606ffcfa2c9da8ff9987135ed680dfb84bef7393dfc6f04805,Aaron Kwok ,,,0xb35b8f5c406135b155a5fd60f4018a7438dd4898,,0x8ebef0b79c6030e20bf3b76d4f906f85011655cd,Best Shopping Mall in SG,10,0xe1cf41530eead64915074a84b8339962c2d2243e,2023-06-20 01:05:00,0.02003337,
0x20f184ffab2890897a0deb9628ad837907e30526df7d1e65ac64a0e41059d157,Leon Lai,,,0xb35b8f5c406135b155a5fd60f4018a7438dd4898,,0x7ee32bd8feedd27427af0dfa83be81dbe09f541d,Best Male Actors From 1980s to Present,10,0xe1cf41530eead64915074a84b8339962c2d2243e,2023-06-15 20:00:00,0.02999328,
0x20f184ffab2890897a0deb9628ad837907e30526df7d1e65ac64a0e41059d157,Leon Lai,,,0xb35b8f5c406135b155a5fd60f4018a7438dd4898,,0x8ebef0b79c6030e20bf3b76d4f906f85011655cd,Best Shopping Mall in SG,10,0xe1cf41530eead64915074a84b8339962c2d2243e,2023-06-20 01:05:00,0.07009271,
0xf17f287c70108614fa9524eda5c0814f7dbfeeb90aac2ea3e5063435d1abdb0b,Faye Wong,,,0xb35b8f5c406135b155a5fd60f4018a7438dd4898,,0x24ffd26b727949e3523a8e62d145057cf13a44d0,Hokkien Mee Improvements,1,0x41474e31a50b3d1551f2815eab5b5ed356cf0c00,2023-06-15 20:00:00,0.99977604,
0xf17f287c70108614fa9524eda5c0814f7dbfeeb90aac2ea3e5063435d1abdb0b,Faye Wong,,,0xb35b8f5c406135b155a5fd60f4018a7438dd4898,,0x7ee32bd8feedd27427af0dfa83be81dbe09f541d,Best Male Actors From 1980s to Present,10,0xe1cf41530eead64915074a84b8339962c2d2243e,2023-06-15 20:00:00,0.05197103,
0x20802334762fa12ab55c47c6eb7d0a56427e2ef6ecf1e794a98e12e2434d08a4,Sammi Cheng,,,0xb35b8f5c406135b155a5fd60f4018a7438dd4898,,0x24ffd26b727949e3523a8e62d145057cf13a44d0,Hokkien Mee Improvements,1,0x41474e31a50b3d1551f2815eab5b5ed356cf0c00,2023-06-15 20:00:00,1.99955208,
0x20802334762fa12ab55c47c6eb7d0a56427e2ef6ecf1e794a98e12e2434d08a4,Sammi Cheng,,,0xb35b8f5c406135b155a5fd60f4018a7438dd4898,,0x7ee32bd8feedd27427af0dfa83be81dbe09f541d,Best Male Actors From 1980s to Present,10,0xe1cf41530eead64915074a84b8339962c2d2243e,2023-06-15 20:00:00,0.01199706,
0x20802334762fa12ab55c47c6eb7d0a56427e2ef6ecf1e794a98e12e2434d08a4,Sammi Cheng,,,0xb35b8f5c406135b155a5fd60f4018a7438dd4898,,0x8ebef0b79c6030e20bf3b76d4f906f85011655cd,Best Shopping Mall in SG,10,0xe1cf41530eead64915074a84b8339962c2d2243e,2023-06-20 01:05:00,0.02002132,
0xb0958ff9efde793459af2f1b81db62013e24f404b0375afaa9a3c9c16942e70e,Sea Turtle,,,0x63b265d170f35d6bb724a6c00b4dcc822ea97867,,0x29e43278861ca84e74aa95acb215a8b447b9b751,Ocean Regen 2,10,0xefccd88b0cf7ffb0ad42b088865a67b088436d5c,2025-12-30 19:00:00,0.14949678,
0x4e4f3ff715ebc4616b0ce8b6181898a3790623a06a5f43d41687e2f3b8b2e4f0,Blue Whale,,,0x63b265d170f35d6bb724a6c00b4dcc822ea97867,,0x29e43278861ca84e74aa95acb215a8b447b9b751,Ocean Regen 2,10,0xefccd88b0cf7ffb0ad42b088865a67b088436d5c,2025-12-30 19:00:00,9.463678739999999,
0xe07d44eea574885b41c2793ba7d7e78717434417803d005e482f8987495c953e,White Shark,,,0x63b265d170f35d6bb724a6c00b4dcc822ea97867,,0x29e43278861ca84e74aa95acb215a8b447b9b751,Ocean Regen 2,10,0xefccd88b0cf7ffb0ad42b088865a67b088436d5c,2025-12-30 19:00:00,0.14949678,
0x45b8e975dc6adc8b67b5a4b066935ed3dea2ee0f2975c674cd385f0c60e88a07,Seahorse,,,0x63b265d170f35d6bb724a6c00b4dcc822ea97867,,0x29e43278861ca84e74aa95acb215a8b447b9b751,Ocean Regen 2,10,0xefccd88b0cf7ffb0ad42b088865a67b088436d5c,2025-12-30 19:00:00,10.283645589999999,
0xe8c15668491885058bf117869f6146be4617b95c812dfa557ba941903458e24f,Clownfish,,,0x63b265d170f35d6bb724a6c00b4dcc822ea97867,,0x29e43278861ca84e74aa95acb215a8b447b9b751,Ocean Regen 2,10,0xefccd88b0cf7ffb0ad42b088865a67b088436d5c,2025-12-30 19:00:00,0.14949678,
0x57c87f169090512a946b68f0f8828d3f148dec87e4938bc7aaa920e307be7c5b,Promotion of Funding of 3.12,threefoldfoundation,threefoldfoundation,0x56af4de0b55acb4e1fec0f37a8b2ef391a5ed9a7,threefoldfoundation,0xb4a2fd4adc086039ecdf51e6b8550ee64d7c0f44,TFGrid 3.12,10,0x9caf4a51862109838164713c9885c6fec59e929d,2023-07-30 20:00:00,118.17853868,
