,project_name,project_github,oso_github_slug,grant_address,oso_address_slug,round_id,round_name,chain_id,program_address,round_date,amount_usd,match_usd,total_usd,oso_slug
15418,The MoonMath Manual to zk-SNARKs,leastauthority,leastauthority,0xa8a4912938549d50ef3e7c698c890e18d73408ee,,14,"['zktech', 'gitcoin-main']",,,2022-06-08T15:00:00Z,3109.14,17129.71,20238.85,leastauthority
15443,The Tor Project,torproject,tor-project,0x532fb5d00f40ced99b16d1e295c77cda2eb1bb4f,,14,['gitcoin-main'],,,2022-06-08T15:00:00Z,238.95,10.3,249.25,tor-project
15495,Treejer: A Climate Action Protocol,treejer,treejer,0x81c776d0d7f7d9d3699851993ecaa88a46187f11,treejer,14,"['gitcoin-main', 'polygon', 'climate']",,,2022-06-08T15:00:00Z,3081.37,8539.94,11621.310000000001,treejer
15505,TrueBlocks - Indexing any EVM-Based Chain,trueblocks,trueblocks,0xf503017d7baf7fbc0fff7492b751025c6a78179b,trueblocks,14,"['ethinfra', 'gitcoin-main', 'polygon']",,,2022-06-08T15:00:00Z,2312.89,4531.8,6844.6900000000005,trueblocks
15520,Umbra:  Privacy Preserving Stealth Payments,scopelift,"umbra, scope-lift",0x57ea12a3a8e441f5fe7b1f3af1121097b7d3b6a8,scope-lift,14,"['gitcoin-main', 'polygon']",,,2022-06-08T15:00:00Z,30083.7,35000.0,65083.7,scope-lift
15550,Urbanika and the SolarPunk Awakening,urbanika,urbanika,0x0442a9abbc93058a873c371f21cc366338254a88,urbanika,14,"['gitcoin-main', 'radicle']",,,2022-06-08T15:00:00Z,3010.62,4442.8,7453.42,urbanika
15576,Via - UX-first one-stop DEX & Bridges aggregator,viaprotocol,via-protocol,0x3ccb0f1f6cc0709f491a2d25b4fbca5fe78870e8,,14,['gitcoin-main'],,,2022-06-08T15:00:00Z,35262.46,25000.0,60262.46,via-protocol
15598,wagmi: React Hooks library for Ethereum,tmm,,0xd2135cfb216b74109775236e36d4b433f1df507b,wagmi-dev,14,"['ethinfra', 'gitcoin-main']",,,2022-06-08T15:00:00Z,16156.91,30162.56,46319.47,wagmi-dev
15599,WalletConnect,walletconnect,walletconnect,0xcbec15583a21c3ddad5fab658be5b4fe85df730b,,14,[],,,2022-06-08T15:00:00Z,1.0,0.0,1.0,walletconnect
15630,"Web3 music ""W3M"" Coalition (music NFT standards/protocol development) | web3coalition.eth [Panvala League]",lexdao,lexdao,0xe83a67025d708c7f8ef9026fc82a71491e24d3f1,,14,['gitcoin-main'],,,2022-06-08T15:00:00Z,1580.03,2.06,1582.09,lexdao
15647,Week in Ethereum News,weekinethnews,weekinethnews,0x13ebd3443fa5575f0eb173e323d8419f7452cfb1,weekinethnews,14,['gitcoin-main'],,,2022-06-08T15:00:00Z,687.49,17.22,704.71,weekinethnews
15714,ZeroAlpha - EFFICIENT ART MARKET,,,0x9fc13b4e1c4206970a1c4520d2f77336cd5d0e0a,minerva-wallet-lab10-coop,14,['gitcoin-main'],,,2022-06-08T15:00:00Z,,0.0,,minerva-wallet-lab10-coop
15717,ZeroPool - Scaling anonymous transactions for blockchains,zeropoolnetwork,zeropoolnetwork,0x947f8a49640b4770a8c7fe3c1e69ffc974295448,zeropoolnetwork,14,"['zktech', 'gitcoin-main']",,,2022-06-08T15:00:00Z,10555.28,29281.77,39837.05,zeropoolnetwork
15722,Zk Block - Boilerplate & Tools to Bootstrap Zk Dapps,heypran,,0xeed99e93e073c092131c245c3fda23781563d67d,zk-block-elefria-labs,14,"['zktech', 'gitcoin-main']",,,2022-06-08T15:00:00Z,22891.73,39500.0,62391.729999999996,zk-block-elefria-labs
15776,4EVERLAND: A Cloud Computing Platform of WEB 3.0,4everland,4everland,0xa0f92821c3ac20fa71a701efc5ca5d3c82e29fee,4everland,15,"['gitcoin-main', 'ens', 'polygon']",,,2022-09-07T15:00:00Z,5927.98,6999.09,12927.07,4everland
15780,7Energy - Energy Communities without Banks,d10r,,0x9fc13b4e1c4206970a1c4520d2f77336cd5d0e0a,minerva-wallet-lab10-coop,15,"['gitcoin-main', 'climate']",,,2022-09-07T15:00:00Z,9.23,2.44,11.67,minerva-wallet-lab10-coop
15906,✨ Astral — Spatial data on the decentralized web,astralprotocol,astralprotocol,0x41dde2dc7f718d5f764fc97e8d122864587642d4,astralprotocol,15,"['gitcoin-main', 'climate']",,,2022-09-07T15:00:00Z,702.18,3151.25,3853.43,astralprotocol
15949,Bankless Academy,banklessdao,banklessdao,0xf80cd14ec747b2adf7b1a9911b38c65a885daeea,,15,[],,,2022-09-07T15:00:00Z,1021.81,0.0,1021.81,banklessdao
15972,beaconcha.in - Open source Eth2 blockchain explorer,gobitfly,"beacon-chain, gobitfly",0x9d4e94db689bc471e45b0a18b7bda36fccec9c3b,beacon-chain,15,"['ethinfra', 'gitcoin-main', 'polygon', 'a16z']",,,2022-09-07T15:00:00Z,2810.61,21477.89,24288.5,beacon-chain
16049,"Blockhead: portfolio tracker, tx visualizer and data explorer for crypto/DeFi/NFTs/web3",darrylyeo,blockhead-darryl-yeo,0x048669c431230a9a8298b7ec045f1e1137827cca,blockhead-darryl-yeo,15,"['ethinfra', 'gitcoin-main', 'ens', 'polygon']",,,2022-09-07T15:00:00Z,49.13,10.13,59.260000000000005,blockhead-darryl-yeo
16053,"Blockscout - Open-source, Multi-chain, Transparent Block Explorer",blockscout,blockscout,0x242ba6d68ffeb4a098b591b32d370f973ff882b7,blockscout,15,"['ethinfra', 'gitcoin-main', 'a16z']",,,2022-09-07T15:00:00Z,2639.16,1317.8,3956.96,blockscout
16064,Bloom Network,bloomnetwork,bloomnetwork,0xf64bbc221f89cc882fba507908bbe4ae3ad2f470,bloomnetwork,15,"['web3social', 'gitcoin-main', 'unlock', 'climate']",,,2022-09-07T15:00:00Z,1354.27,12704.62,14058.890000000001,bloomnetwork
16085,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),brightid,brightid,0x4b8810b079eb22ecf2d1f75e08e0abbd6fd87dbf,brightid,15,"['web3social', 'gitcoin-main']",,,2022-09-07T15:00:00Z,4516.59,12634.78,17151.370000000003,brightid
16144,ChainEye - Free and open source omnichain analytics,defieye,defieye,0xe6d7b9fb31b93e542f57c7b6bfa0a5a48efc9d0f,defieye,15,"['china', 'gitcoin-main', 'aurora', 'polygon']",,,2022-09-07T15:00:00Z,4054.99,40158.12,44213.11,defieye
16148,Chainlist,defillama,"defi-llama, chainlist-defillama",0x08a3c2a819e3de7aca384c798269b3ce1cd0e437,defi-llama,15,"['ethinfra', 'gitcoin-main', 'polygon']",,,2022-09-07T15:00:00Z,956.03,4979.74,5935.7699999999995,defi-llama
16187,clr.fund,clrfund,clrfund,0xfcc41c4614bd464ba28ad96f93aadaa7ba6c8680,clrfund,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,83.33,6.26,89.59,clrfund
16226,Commons Simulator: Level Up,commons-stack,commons-stack,0xa0527ba80d811cd45d452481caf902dfd6f5b8c2,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,6.01,0.01,6.02,commons-stack
16227,Commons Stack,commons-stack,commons-stack,0x8110d1d04ac316fdcace8f24fd60c86b810ab15a,commons-stack,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,1545.82,276.58,1822.3999999999999,commons-stack
16327,CryptoStats/CryptoFees.info,dmihal,crypto-fees-dmihal,0x392acfd0792c32222edf31c20dd0cc51528bb9ea,,15,"['gitcoin-main', 'a16z']",,,2022-09-07T15:00:00Z,5239.68,28301.95,33541.630000000005,crypto-fees-dmihal
16387,DAO Internal Dispute Resolution Open Handbook by LexDAO (Panvala League),lexdao,lexdao,0x24801de57f065d95d741dff0f419dc5004777c87,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,31.3,0.07,31.37,lexdao
16406,DApp Learning developer group,dapp-learning-dao,dapp-learning-dao,0x1f7b953113f4dfcbf56a1688529cc812865840e1,dapp-learning-dao,15,"['china', 'gitcoin-main', 'polygon']",,,2022-09-07T15:00:00Z,10850.7,1123.38,11974.080000000002,dapp-learning-dao
16408,DAppNode  - Panvala League,dappnode,dappnode,0x53390590476dc98860316e4b46bb9842af55efc4,dappnode,15,[],,,2022-09-07T15:00:00Z,3.72,0.0,3.72,dappnode
16418,Dataverse: your ownable personal space,ownership-labs,,0x2d1036d679f3cdca0ea86bb0e29540d52346cbc9,dataverse-os,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,436.42,247.81,684.23,dataverse-os
16486,DefiLlama APIs,defillama,"defi-llama, chainlist-defillama",0xaecaedc21c3ea0d84c596c126e2fd2e51e54d274,chainlist-defillama,15,"['ethinfra', 'gitcoin-main', 'polygon']",,,2022-09-07T15:00:00Z,3615.54,9330.79,12946.330000000002,chainlist-defillama
16571,Digital Gaia: Proof of Impact for ReFi,cnrmck,,0x4bd87f86824a1577e705489780376da5ad309180,gaia-os,15,"['gitcoin-main', 'climate']",,,2022-09-07T15:00:00Z,379.3,816.06,1195.36,gaia-os
16661,Electronic Frontier Foundation,efforg,electronic-frontier-foundation,0x640c28441f9e73537c63576a0d6f44643a577e32,,15,"['advocacy', 'gitcoin-main']",,,2022-09-07T15:00:00Z,4595.33,46146.36,50741.69,electronic-frontier-foundation
16712,Esteroids (Ethereum Asteroids) - a .eth websites search engine,esteroids,esteroids,0x62131a54d46351e5281c7b9acb7ee3e712f41449,,15,"['opengaming', 'gitcoin-main', 'ens']",,,2022-09-07T15:00:00Z,1164.23,4789.45,5953.68,esteroids
16752,Ethereum Staking Guides (Ubuntu),someresat,,0x32b74b90407309f6637245292cd90347de658a37,someresatguides,15,"['ethinfra', 'gitcoin-main']",,,2022-09-07T15:00:00Z,2971.67,10622.36,13594.03,someresatguides
16761,"ethers.js - Complete, Simple and Tiny",ethers-io,ethers-io,0x8ba1f109551bd432803012645ac136ddd64dba72,ethers-io,15,"['opengaming', 'a16z', 'ethinfra', 'gitcoin-main', 'ens']",,,2022-09-07T15:00:00Z,5951.58,81378.95,87330.53,ethers-io
16775,"**ETH infra** Grant for LexDAO, The International Legal Engineers Guild [Panvala League]",lexdao,lexdao,0x226daaebc9d864533f8f86493225f2e3b91565a8,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,4.75,0.0,4.75,lexdao
16778,ETH.LIMO - Your Privacy Focused ENS Gateway,eth-limo,,0xb352bb4e2a4f27683435f153a259f1b207218b1b,eth-limo,15,"['opengaming', 'gitcoin-main', 'ens', 'web3social']",,,2022-09-07T15:00:00Z,7048.96,25971.0,33019.96,eth-limo
16791,ethstaker,superphiz,,0xd165df4296c85e780509fa1eace0150d945d49fd,ethstaker,15,"['ethinfra', 'gitcoin-main', 'a16z']",,,2022-09-07T15:00:00Z,4391.57,66056.61,70448.18,ethstaker
16796,eth-wizard: An Ethereum validator installation wizard,stake-house,"stake-house, eth-wizard-stake-house",0xdbb16c68aa373229db9f37d85087264361691ab9,eth-wizard-stake-house,15,"['gitcoin-main', 'a16z']",,,2022-09-07T15:00:00Z,947.42,2104.79,3052.21,eth-wizard-stake-house
16839,Fileverse.io - File sharing and collaboration between addresses.,fileverse,fileverse,0x4af147188bfe1c02d18d752ed5e473d8394f2300,fileverse,15,"['aurora', 'a16z', 'gitcoin-main', 'ens', 'polygon']",,,2022-09-07T15:00:00Z,6604.33,61617.2,68221.53,fileverse
16885,Frame: Privacy Focused Native Ethereum Wallet,floating,frame-floating,0xb120c885f1527394c78d50e7c7da57defb24f612,,15,[],,,2022-09-07T15:00:00Z,1.1,0.0,1.1,frame-floating
16889,Freedom of the Press Foundation,freedomofpress,freedom-of-the-press-foundation,0x998f25be40241ca5d8f5fcaf3591b5ed06ef3be7,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,97.21,0.27,97.47999999999999,freedom-of-the-press-foundation
16952,Geo Web [Panvala League],geo-web-project,geo-web,0xde798cd9c53f4806b9cc7dd27adf7c641540167c,geo-web,15,"['opengaming', 'gitcoin-main']",,,2022-09-07T15:00:00Z,1111.34,4791.46,5902.8,geo-web
16965,Gitcoin Champions Program,gitcoinco,gitcoin,0xc29fb1d0c0ad2078e909b0bd629b512eb6bcb008,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,,0.0,,gitcoin
16981,Giveth.io - Panvala League,giveth,giveth,0x4d9339dd97db55e3b9bcbe65de39ff9c04d1c2cd,giveth,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,778.2,324.06,1102.26,giveth
16982,GivethTRACE,giveth,giveth,0x97222b6ed77c17cd6cfc288ea363a688f57fb242,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,184.68,4.37,189.05,giveth
17011,"Grant for LexDAO, The International Legal Engineers Guild [Panvala League]",lexdao,lexdao,0x5a741ab878bb65f6ae5506455fb555eaf3094b3f,lexdao,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,2180.57,2660.49,4841.0599999999995,lexdao
17042,Hardhat by Nomic Foundation,nomicfoundation,hardhat-nomicfoundation,0x587fb98e404a18503a24cf19abb1887704beb407,,15,"['opengaming', 'gitcoin-main']",,,2022-09-07T15:00:00Z,1464.0,1900.19,3364.19,hardhat-nomicfoundation
17043,hardhat-deploy and jolly-roger,wighawag,wighawag,0xf0d7a8198d75e10517f035cf11b928e9e2ab20f4,wighawag,15,"['opengaming', 'gitcoin-main']",,,2022-09-07T15:00:00Z,114.07,23.09,137.16,wighawag
17118,Idena: The first Proof-of-Person blockchain,,,0x8917418abe36e6e788068e96ef5a47d7484c06b1,idena-network,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,855.55,56.51,912.06,idena-network
17121,IDriss - A more usable web3 for everyone,idriss-crypto,idriss-crypto,0x531eb60b2dde9a841ba358ee033533aaf90d1fea,idriss-crypto,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,7716.5,12500.0,20216.5,idriss-crypto
17196,"JediSwap: First AMM on StarkNet enabling instantaneous swapping of assets with almost 0 gas fee , 100% driven by community",,,0x18aa467e40e1defb1956708830a343c1d01d3d7c,jedi-swap,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,29227.05,12500.0,41727.05,jedi-swap
17209,Just-DNA-Seq,dna-seq,dna-seq,0xbc7beb2d44eb0cddf6c0f2560a21475c2e2ac19c,dna-seq,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,,0.0,,dna-seq
17253,Krebit - Web3 Verifiable Credentials,krebitdao,krebitdao,0xd6eef6a4ceb9270776d6b388cfaba62f5bc3357f,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,117.14,17.95,135.09,krebitdao
17254,Kredeum : Decentralized NFTs Factory,kredeum,kredeum,0xbc0b437c95c7165f7d1f7c966cb2227da52a27d7,kredeum,15,"['opengaming', 'gitcoin-main']",,,2022-09-07T15:00:00Z,63.0,12.28,75.28,kredeum
17265,L2BEAT,l2beat,l2beat,0x41626ba92c0c2a1ad38fc83920300434082b1870,l2beat,15,"['ethinfra', 'gitcoin-main', 'a16z']",,,2022-09-07T15:00:00Z,4520.75,66370.44,70891.19,l2beat
17294,Lenstube,lenstube-xyz,,0x01d79bceaeaadfb8fd2f2f53005289cfcf483464,lenstube-xyz,15,"['web3social', 'gitcoin-main', 'polygon']",,,2022-09-07T15:00:00Z,14228.9,11000.0,25228.9,lenstube-xyz
17305,Li.Finance - Cross-Chain Bridge Aggregator + Smart Routing,lifinance,lifinance,0x8932eb23bad9bddb5cf81426f78279a53c6c3b71,,15,[],,,2022-09-07T15:00:00Z,1.1,0.0,1.1,lifinance
17306,Lighthouse: Ethereum Consensus Client,sigp,"sigp, lighthouse-sigp",0xc9a872868afa68ba937f65a1c5b4b252dab15d85,lighthouse-sigp,15,"['ethinfra', 'gitcoin-main', 'a16z']",,,2022-09-07T15:00:00Z,3335.47,36667.11,40002.58,lighthouse-sigp
17324,Loanshark,loansharktech,,0x7d658841f8ba93299970f6e765c2ce205f1e70dd,loanshark,15,"['china', 'gitcoin-main', 'aurora', 'polygon']",,,2022-09-07T15:00:00Z,8750.25,47215.5,55965.75,loanshark
17418,MetaMail,metamail,metamail,0x045ff23cf3413f6a355f0acc6ec6cb2721b95d99,,15,[],,,2022-09-07T15:00:00Z,19209.15,0.0,19209.15,metamail
17444,"Minerva Wallet (the mobile Metamask alternative, Panvala League)",lab10-coop,minerva-wallet-lab10-coop,0x9fc13b4e1c4206970a1c4520d2f77336cd5d0e0a,minerva-wallet-lab10-coop,15,"['gitcoin-main', 'polygon']",,,2022-09-07T15:00:00Z,82.89,9.74,92.63,minerva-wallet-lab10-coop
17454,MintBot | Polygon NFT Minter + ENS SubDomains (no gas),stevegachau,optinames-optimismresolver,0x1208a26faa0f4ac65b42098419eb4daa5e580ac6,,15,"['gitcoin-main', 'ens', 'polygon']",,,2022-09-07T15:00:00Z,96.42,79.52,175.94,optinames-optimismresolver
17524,Nethermind,,,0xbc11295936aa79d594139de1b2e12629414f3bdb,nethermindeth,15,"['ethinfra', 'gitcoin-main']",,,2022-09-07T15:00:00Z,2305.32,19147.67,21452.989999999998,nethermindeth
17558,NFT Price Floor - Your User-Friendly Gateway to the NFT Ecosystem,nft-pricefloor,nft-pricefloor,0x31856e11ddaabc67e3b7b5de50dd0efce86e361e,,15,"['gitcoin-main', 'polygon']",,,2022-09-07T15:00:00Z,31.86,1.2,33.06,nft-pricefloor
17573,NiceNode:  Run a node — just press start,jgresham,,0x9cce47e9cf12c6147c9844adbb81fe85880c4df4,nicenode,15,"['ethinfra', 'gitcoin-main']",,,2022-09-07T15:00:00Z,1314.27,7730.34,9044.61,nicenode
17580,🎨 nifty.ink,buidlguidl,buidlguidl,0x4985ad3d7d81c9e9a4cb2cc080f0c6baa55d8f74,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,66.6,2.96,69.55999999999999,buidlguidl
17663,OptiNames | ENS on Optimism,stevegachau,optinames-optimismresolver,0x1208a26faa0f4ac65b42098419eb4daa5e580ac6,,15,"['gitcoin-main', 'ens']",,,2022-09-07T15:00:00Z,332.13,1154.57,1486.6999999999998,optinames-optimismresolver
17724,Pepemon: Degen Battleground,pepem00n,,0xe71fbb197bc8fd11090fa657c100d52dbb407662,pepemon-dao,15,"['opengaming', 'gitcoin-main', 'polygon']",,,2022-09-07T15:00:00Z,666.11,1610.59,2276.7,pepemon-dao
17760,POAPin: Treat your POAPs like treasure,glorylab,"poapin-glory-lab, glorylab",0x5afc7720b161788f9d833555b7ebc3274fd98da1,poapin-glory-lab,15,"['web3social', 'china', 'gitcoin-main']",,,2022-09-07T15:00:00Z,685.55,5748.38,6433.93,poapin-glory-lab
17786,"Praise – Acknowledge community contributions, build a culture of giving and gratitude",commons-stack,commons-stack,0xfa4ee6b523fc1e8b53015d7d81331d568cdb5906,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,166.84,11.33,178.17000000000002,commons-stack
17813,Proof of Humanity,proof-of-humanity,proof-of-humanity,0x99126d641ba3924c8af4dca4e3b2c33a41718913,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,2832.8,7256.55,10089.35,proof-of-humanity
17830,Prysm by Prysmatic Labs,prysmaticlabs,prysmaticlabs,0x9b984d5a03980d8dc0a24506c968465424c81dbe,,15,"['ethinfra', 'gitcoin-main', 'a16z']",,,2022-09-07T15:00:00Z,3203.87,62198.93,65402.8,prysmaticlabs
17836,Punk Domains (Domains for DAOs),punk-domains,punk-domains,0xbcedb3e27f2650f4698e1cc6a02bbd2cef123b4b,,15,"['gitcoin-main', 'polygon']",,,2022-09-07T15:00:00Z,1482.28,2040.04,3522.3199999999997,punk-domains
17866,Rainforest Monitoring Lab by GainForest & LabDAO: Radical transparency for nature-based solutions with DeSci & Web3,gainforest,gainforest,0x64bc15e0a5a12ddbe321eedd832d057775d11f56,,15,"['gitcoin-main', 'desci', 'climate']",,,2022-09-07T15:00:00Z,2114.19,11672.44,13786.630000000001,gainforest
17913,rekt.news - The dark web of DeFi journalism,rekthq,rekthq,0x3c5c2f4bcec51a36494682f91dbc6ca7c63b514c,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,2256.9,499.25,2756.15,rekthq
17936,Revert,mariorz,,0x8cadb20a4811f363dadb863a190708bed26245f8,revert-finance,15,"['gitcoin-main', 'polygon']",,,2022-09-07T15:00:00Z,137.4,11.29,148.69,revert-finance
17937,Revoke.cash - Helping you stay safe in web3,revokecash,"revokecash, revoke-cash",0xe126b3e5d052f1f575828f61feba4f4f2603652a,revoke-cash,15,"['gitcoin-main', 'polygon']",,,2022-09-07T15:00:00Z,8307.9,19910.49,28218.39,revoke-cash
17951,Ronan Sandford (a.k.a. @wighawag) Open Source And Research Grant,wighawag,wighawag,0xf78cd306b23031de9e739a5bcde61764e82ad5ef,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,39.26,0.1,39.36,wighawag
17954,Rotki - The portfolio tracker and accounting tool that protects your privacy,rotki,rotki,0x9531c059098e3d194ff87febb587ab07b30b1306,rotki,15,"['a16z', 'ethinfra', 'gitcoin-main', 'ens', 'polygon']",,,2022-09-07T15:00:00Z,4482.04,59460.52,63942.56,rotki
17988,🏗  Scaffold-ETH,scaffold-eth,buidlguidl,0x97843608a00e2bbc75ab0c1911387e002565dede,buidlguidl,15,"['opengaming', 'ethinfra', 'gitcoin-main', 'a16z']",,,2022-09-07T15:00:00Z,3273.77,16107.53,19381.3,buidlguidl
18034,Shamba Ecological Oracle and DMRV Network,shambadynamic,shambadynamic,0x86579ebce57605929da73d8ce17f40960c3b052a,shambadynamic,15,"['polygon', 'gitcoin-main', 'desci', 'climate']",,,2022-09-07T15:00:00Z,949.75,21307.39,22257.14,shambadynamic
18084,Snapshot,snapshot-labs,snapshot-labs,0x8c28cf33d9fd3d0293f963b1cd27e3ff422b425c,,15,[],,,2022-09-07T15:00:00Z,4.75,0.0,4.75,snapshot-labs
18125,Spect,spect-ai,spect-ai,0x55b23ed53fe13060183b92979c737a8ef9a73b73,,15,"['gitcoin-main', 'polygon']",,,2022-09-07T15:00:00Z,105.35,9.85,115.19999999999999,spect-ai
18271,The Daily Gwei by Anthony Sassano (sassal0x),,,0x648aa14e4424e0825a5ce739c8c68610e143fb79,ethhub-io,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,667.39,245.74,913.13,ethhub-io
18275,The Decarbonization Warp Drive,,,0x58b36156a268ec1e28ac781554c556e5152f7450,edendao,15,"['gitcoin-main', 'climate', 'polygon']",,,2022-09-07T15:00:00Z,15.56,9.84,25.4,edendao
18317,The MoonMath Manual to zk-SNARKs,leastauthority,leastauthority,0xa8a4912938549d50ef3e7c698c890e18d73408ee,,15,"['zktech', 'gitcoin-main']",,,2022-09-07T15:00:00Z,464.38,166.35,630.73,leastauthority
18350,The Tor Project,torproject,tor-project,0x532fb5d00f40ced99b16d1e295c77cda2eb1bb4f,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,179.75,14.78,194.53,tor-project
18404,Treejer: A Climate Action Protocol,treejer,treejer,0x81c776d0d7f7d9d3699851993ecaa88a46187f11,treejer,15,"['gitcoin-main', 'climate', 'polygon']",,,2022-09-07T15:00:00Z,3737.19,9765.03,13502.220000000001,treejer
18416,TrueBlocks - Indexing any EVM-Based Chain,trueblocks,trueblocks,0xf503017d7baf7fbc0fff7492b751025c6a78179b,trueblocks,15,"['a16z', 'ethinfra', 'gitcoin-main', 'ens', 'polygon']",,,2022-09-07T15:00:00Z,4216.8,59743.16,63959.96000000001,trueblocks
18426,Tubby Lending,0xngmi,,0x3754a10c1ca723961068b2653109e6201982dd9c,defi-llama,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,1.0,0.0,1.0,defi-llama
18437,Umbra:  Privacy Preserving Stealth Payments,scopelift,"umbra, scope-lift",0x57ea12a3a8e441f5fe7b1f3af1121097b7d3b6a8,scope-lift,15,"['gitcoin-main', 'polygon']",,,2022-09-07T15:00:00Z,11068.04,22500.0,33568.04,scope-lift
18471,Urbanika and the SolarPunk Awakening,urbanika,urbanika,0x0442a9abbc93058a873c371f21cc366338254a88,urbanika,15,"['gitcoin-main', 'climate']",,,2022-09-07T15:00:00Z,631.81,1195.21,1827.02,urbanika
18501,Via - UX-first one-stop DEX & Bridges aggregator,viaprotocol,via-protocol,0x3ccb0f1f6cc0709f491a2d25b4fbca5fe78870e8,,15,[],,,2022-09-07T15:00:00Z,29275.69,0.0,29275.69,via-protocol
18530,wagmi: React Hooks library for Ethereum,tmm,,0xd2135cfb216b74109775236e36d4b433f1df507b,wagmi-dev,15,"['ethinfra', 'gitcoin-main', 'ens', 'a16z']",,,2022-09-07T15:00:00Z,6152.06,22319.22,28471.280000000002,wagmi-dev
18571,"Web3 music ""W3M"" Coalition (music NFT standards/protocol development) | web3coalition.eth [Panvala League]",lexdao,lexdao,0xe83a67025d708c7f8ef9026fc82a71491e24d3f1,,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,26.2,0.18,26.38,lexdao
18593,Week in Ethereum News,weekinethnews,weekinethnews,0x13ebd3443fa5575f0eb173e323d8419f7452cfb1,weekinethnews,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,349.84,28.9,378.73999999999995,weekinethnews
18670,ZeroAlpha - EFFICIENT ART MARKET,,,0x9fc13b4e1c4206970a1c4520d2f77336cd5d0e0a,minerva-wallet-lab10-coop,15,['gitcoin-main'],,,2022-09-07T15:00:00Z,,0.0,,minerva-wallet-lab10-coop
18674,ZeroPool - Scaling anonymous transactions for blockchains,zeropoolnetwork,zeropoolnetwork,0x947f8a49640b4770a8c7fe3c1e69ffc974295448,zeropoolnetwork,15,"['zktech', 'gitcoin-main']",,,2022-09-07T15:00:00Z,12629.48,17000.0,29629.48,zeropoolnetwork
18679,Zk Block - Boilerplate & Tools to Bootstrap Zk Dapps,heypran,,0xeed99e93e073c092131c245c3fda23781563d67d,zk-block-elefria-labs,15,"['zktech', 'gitcoin-main']",,,2022-09-07T15:00:00Z,1856.42,6671.65,8528.07,zk-block-elefria-labs
