date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-renzo_protocol,forecasted_TVL_opchain-renzo_protocol
2024-12-05 00:00:00,796.5712190263032,700.2962369369908,217.41322446878667,0.0007099158558296353,0.0,0.0,1413494484.207123,2343298293.8337183
2024-12-06 00:00:00,1032.0947123504798,616.1171504811717,324.69031712343275,0.0007222869164320516,0.0,0.0,1320253723.9618146,2156022977.7998047
2024-12-07 00:00:00,740.6885047269177,573.4765178745165,259.8590884284481,0.0006364805500857132,0.0,0.0,1275003552.9604073,2479849516.576957
2024-12-08 00:00:00,598.7700484162253,355.6052174145691,241.8803856907641,0.0004899730510868828,0.0,0.0,1330587807.6072443,2317062401.3503804
2024-12-09 00:00:00,742.905294963841,746.979468923558,375.1891575157734,0.00030181681103737875,0.0,0.0,1291334688.4941058,2537796398.214589
2024-12-10 00:00:00,760.2240654994288,566.8469192409672,254.00531000071976,0.0004621902650464378,0.0,0.0,1299917604.8293922,2049626373.3103194
2024-12-11 00:00:00,760.2843185312104,456.0676533546666,442.431354418032,0.0007588130106917488,0.0,0.0,1191362101.2852743,2005988625.6022859
2024-12-12 00:00:00,968.0031261177547,673.622019137295,222.56190738025106,0.0005412284066313006,0.0,0.0,1360266244.665083,2093186129.4900074
2024-12-13 00:00:00,696.3955461167656,508.9904395230865,190.65358783972093,0.0006369151121100208,0.0,0.0,1345411745.5529683,2308415315.0207415
2024-12-14 00:00:00,1057.1458272551597,332.09936461565997,346.4622902473509,0.0006062180630704702,0.0,0.0,1190722586.634311,2105862876.1891766
2024-12-15 00:00:00,977.8516062889427,425.5477986543239,185.18168227813354,0.0005631977817732805,0.0,0.0,1334469025.4542534,2079663120.9205036
2024-12-16 00:00:00,996.1340104442218,291.40527933308147,165.38238715989274,0.0004532242597016049,0.0,0.0,1347836023.8606193,2242112345.4518948
2024-12-17 00:00:00,938.5134954875507,380.95377260327814,192.8609515581969,0.0006673134346103883,0.0,0.0,1383689680.7015514,2247537747.3801203
2024-12-18 00:00:00,701.1799526153753,606.4589460851724,184.8178713851556,0.0004027219171249153,0.0,0.0,1247518117.0003254,2025433540.9262066
2024-12-19 00:00:00,677.1537506627891,623.1362212916669,213.150755133511,0.0004421663566377745,0.0,0.0,1421450583.607296,1861545099.374989
2024-12-20 00:00:00,793.6569540657023,637.006702684045,194.89634918379858,0.0004493311772715513,0.0,0.0,1305963537.2845306,1648869119.4654891
2024-12-21 00:00:00,617.9886466183136,756.5534332279099,204.11762356202436,0.0006249639635082803,0.0,0.0,,
2024-12-22 00:00:00,633.0263515331268,356.9065230854252,368.9376426090259,0.00036892321823393174,0.0,0.0,1403482108.2328308,1614468191.4833374
2024-12-23 00:00:00,394.5699006702993,605.4274575866674,282.13949547607666,0.00047260279760431097,0.0,0.0,1350792777.029271,1421373440.0503693
2024-12-24 00:00:00,518.3885910335845,431.81546121256133,313.1222886116662,0.0004353404990246287,0.0,0.0,1366246896.5628946,1593009668.3682308
2024-12-25 00:00:00,877.7507296106617,359.6977943773559,311.470753633219,0.0004885786993969234,0.0,0.0,1373602465.9619029,1657155127.5173619
2024-12-26 00:00:00,684.2552639319375,727.1980909149187,346.6155838223595,0.0005793269614776143,0.0,0.0,1360021609.8457818,1654714458.2090058
2024-12-27 00:00:00,1107.618211387858,526.0288304664311,388.31175688091764,0.0005252106149705925,0.0,0.0,1307346730.7163873,1550500133.2737525
2024-12-28 00:00:00,509.17981371325453,513.0813137316833,159.63624941578203,0.00039048073268870643,0.0,0.0,1288050557.0770888,1558563210.4772856
2024-12-29 00:00:00,794.8173720310195,412.52901281481076,232.3129435422433,0.00032579460554561784,0.0,0.0,1225419208.09147,1708361396.5856984
2024-12-30 00:00:00,1019.5506211220714,558.5567802282486,171.18136505337293,0.0005261505421816978,0.0,0.0,1163650807.0443277,1261944045.9957385
2024-12-31 00:00:00,845.7269407491881,664.6727911782096,270.4452640000497,0.00038859519919015383,0.0,0.0,1162847746.3221424,1372516397.0762465
2025-01-01 00:00:00,694.8655176419774,500.328191771785,197.8839390057306,0.0003515780757114522,0.0,0.0,1109813502.6776958,1551969345.9237
2025-01-02 00:00:00,668.724995641163,723.2114675433999,594.9552966343128,0.00024419158477379324,0.0,0.0,1195966958.018023,1460006700.6155407
2025-01-03 00:00:00,627.9979796019016,331.33632029465593,430.0004181090185,0.00064799732176095,0.0,0.0,1145825216.2558863,1559940031.7199054
2025-01-04 00:00:00,881.863053731962,480.51385030300236,331.7956129756715,0.00065700994122277,0.0,0.0,1209794531.4245927,1789662795.3059113
2025-01-05 00:00:00,801.004121814092,592.813697682375,218.21101254861264,0.0008248232551032816,0.0,0.0,1275787887.6790884,1817710918.5398192
2025-01-06 00:00:00,507.0743611309957,589.221137747104,400.5534177114867,0.000562282812667853,0.0,0.0,1210737723.3969448,1728683685.2579174
2025-01-07 00:00:00,1011.0465135959,468.1421955879646,227.6235920905949,0.0007281491507135011,0.0,0.0,1298052175.2744853,1864330511.5186322
2025-01-08 00:00:00,506.3266418557252,560.1697707626836,333.4893689538863,0.0006463765949202455,0.0,0.0,1296674019.7784386,1641737107.9436104
2025-01-09 00:00:00,730.4362726969232,491.29534590625775,318.4030665912545,0.0005794572854834613,0.0,0.0,1325706344.9569316,1535364009.7753365
2025-01-10 00:00:00,937.7511258871979,560.8220484747093,170.50263657429656,0.0006988194497460227,0.0,0.0,1226697403.4619226,1296339843.3729646
2025-01-11 00:00:00,491.41104607391463,683.5138608554613,318.81741073719024,0.0004035298855493221,0.0,0.0,1298721262.9675117,1280121469.3232322
2025-01-12 00:00:00,912.7322174717009,678.1792340903585,333.2939754446001,0.0005559225193517885,0.0,0.0,1304075792.9900377,1498912431.12682
2025-01-13 00:00:00,542.8906923589323,838.3566962763919,338.73335184322593,0.0004982346250090706,0.0,0.0,1272251304.0261893,1405211131.0202408
2025-01-14 00:00:00,690.0120560940138,800.8243346689098,326.2671771130681,0.0003546740119491555,0.0,0.0,1266807856.8158042,1186305316.419117
2025-01-15 00:00:00,956.3599530205781,448.3816532409415,119.94266778481854,0.00027662664279376974,0.0,0.0,1198226655.2006323,1316541485.249653
2025-01-16 00:00:00,739.4152820501915,651.751777924131,265.5966752191732,0.0007464920079008031,0.0,0.0,1238155665.703477,1509475343.8282287
2025-01-17 00:00:00,564.3292962458991,565.7959316264507,276.16934171873595,0.0005276184252323063,0.0,0.0,1075127702.1781216,1393579910.6089208
2025-01-18 00:00:00,994.2915949665235,479.32733440011583,278.85838057300816,0.0008024580056329829,0.0,0.0,1257067466.4893322,1588588162.9049695
2025-01-19 00:00:00,377.05428924528525,637.9279185189034,239.56087957639122,0.000570230365031251,0.0,0.0,1136676713.7919235,1349946972.2987492
2025-01-20 00:00:00,654.0062683935432,591.7170132153589,288.4364609235393,0.0003951107967841927,0.0,0.0,1143172233.2632325,1387428838.3722944
2025-01-21 00:00:00,824.1303415830877,882.3510949974864,314.24722529113393,0.0008534386773437671,0.0,0.0,1186064484.2683465,1387014266.8120515
2025-01-22 00:00:00,554.1023800559834,399.8225554461815,301.20122733833364,0.0007361601515182653,0.0,0.0,1118896009.028843,1518767152.481064
2025-01-23 00:00:00,498.8102155445738,596.7466231673302,203.63301344717968,0.0007844994187785132,0.0,0.0,1173856222.8231483,1645931185.423117
2025-01-24 00:00:00,532.0664578652559,705.1864855193171,392.56423411210477,0.0006558937006512186,0.0,0.0,1093043421.7281375,1554762105.7412896
2025-01-25 00:00:00,690.5342813303644,614.8533057104943,398.11253888325217,0.000475888734221511,0.0,0.0,981871583.9097822,1463125973.5555108
2025-01-26 00:00:00,739.0086272684217,333.70212384129184,367.9635062210042,0.0006146103643276337,0.0,0.0,988958979.6669695,1486231000.051605
2025-01-26 02:50:11,736.2169146970549,523.5734176009856,192.96480152868526,0.0007284307136441803,0.0,0.0,952507783.1519746,
2025-01-27 00:00:00,767.096954895985,738.16677407686,244.45193848084733,0.0004340450956973265,0.0,0.0,,
2025-01-28 00:00:00,654.6467344214303,482.5817857817693,178.74908274554141,0.0003005438509843749,0.0,0.0,,
2025-01-29 00:00:00,798.3024358863339,360.01468202828397,265.8216099466894,0.0006984195194313223,0.0,0.0,,
2025-01-30 00:00:00,648.384278742298,542.3663102364737,420.5835759063302,0.0004582975187753768,0.0,0.0,,
2025-01-31 00:00:00,896.5547630254351,692.3939610491237,252.0520331500758,0.000697199570335802,0.0,0.0,,
2025-02-01 00:00:00,551.8337145045778,672.1593215425186,321.0389279789454,0.0005391538530231572,0.0,0.0,,
2025-02-02 00:00:00,1296.6420609709996,685.1936817217087,296.18525271828224,0.0005535840188986506,0.0,0.0,,
2025-02-03 00:00:00,854.2117584571477,559.2677491592093,197.71819057357303,0.0008096327970554101,0.0,0.0,,
2025-02-04 00:00:00,829.3574459480792,559.4134533334112,216.7425461319066,0.0005691479876264798,0.0,0.0,,
2025-02-05 00:00:00,873.6789731345403,582.2571637322789,340.8167642156211,0.0007588054175545223,0.0,0.0,,
2025-02-06 00:00:00,817.3705905609008,749.6513576641175,327.9070342207533,0.0004647778490291644,0.0,0.0,,
2025-02-07 00:00:00,814.9769501534571,628.0668342482311,267.38607810702,0.0007352310357809587,0.0,0.0,,
2025-02-08 00:00:00,868.0059587217265,745.7589230201024,304.8974539291009,0.00039089944450980396,0.0,0.0,,
2025-02-09 00:00:00,709.8888712384777,678.2651027228086,299.93669749267633,0.0007611885344399868,0.0,0.0,,
2025-02-10 00:00:00,874.5136465389531,473.2604101331202,265.89955434313754,0.00043968797849070125,0.0,0.0,,
2025-02-11 00:00:00,621.8454727534559,754.2380796497099,247.1151813137288,0.0007311461836412788,0.0,0.0,,
