address,op_reward
0xbb23a6655c04c1bdf9a63057844d6e26880749f7,12.825760818
0xc2e2cc87151a56d72ce1d473e7cedc67c5ef9403,12.801250852
0x12e160d9508c7078359c00ed1be16b46a39204dd,12.774381546
0xc4048a511d38d2c6ac1db56917e168bdfdf813f7,12.770464579
0xab7bad0ec0ea708c1f6f84bc3182b87224e0f938,12.756040497
0x76f28d929282fe4e0b783331274a497b5593a165,12.742774876
0xd781c12402242c5ce09b5b866dd481b146757395,12.741352372
0x652ca721150afa85bb417ee9dedd65b1b4829658,12.710846897
0x58ca63706bb438ede8bd6bf4aa7d769566911da0,12.695183495
0x63a7255c515041fd243440e3db0d10f62f9936ae,12.681969361
0x6a9e13ae152edf227b4dec82e220f3fc62e2d659,12.66277722
0x7f029fbfb08111edbb10f8c171a08308eee559ab,12.53982079
0xf12e4cd28926a4a6299c8e31a6c773dcbfb2e523,12.535498402
0x41e6e33ba87bf311e2d9bd504b371268c3f32775,12.520890992
0x2abd8a3a4c6c3a146a61e7e27531939e30010da5,12.516967056
0xc33598ed9e57bf9e2c4ea29cf5fdb714e72e1f5b,12.505797823
0x754bdb78a3c01afc52f96f1982d04bc181ab0c73,12.453858876
0xa555d1ee16780b2d414ed97f4f169c0740099615,12.452703438
0xee02332571272732af725e1bae48328582aaeb3b,12.444229084
0xdc265c5be4dc88a0d254a1ebd48fd593ee3ae1ae,12.435135673
0x76404919d5d21eb48f9017f8159628bece538093,12.413897174
0x459c56b8035ab863afc18377fe56ba954611c106,12.406517397
0x84dbe4ec9a0f6ea4de6ba9b3db863a90e0e2e2f1,12.383102422
0xef1c99986cfe00d869a3a68c422c076f93cdcd24,12.359421192
0xb965d68052b849b29fe25497c51659bf9678bc9b,12.358468889
0xf74caa5e709b9cfe5950cba6926d2a2d77bd0e1c,12.300567831
0x08d3a14b98d1e15b197bb86545d119e1c769df45,12.291603036
0xb280159177321175441cd3e30c5b4a419719209a,12.286532846
0x7458b06fa445862c46ed0a638621b700412a4287,12.262467574
0xbdc6d979100f3f5863b4399ae9569924f92b26ce,12.262299292
0x5713ca91e49c8d123078f9e36e581d32a8ed4016,12.260340648
0x480d5c779c4cc003c6e18793d81ff5414aa4ddf4,12.211218382
0x3e486ec07a997d51c78d74c76d6f4b74ec1c2018,12.158527739
0xf6490029f603eafb36193a955444fa85adb63694,12.142819481
0x19e14d12cba09dc7454ceab8dd71bdad6fa59424,12.128864752
0x29f665ebfffbd9f30c62edede1d567b04657ba1d,12.093761122
0xf335428e477a2fd91f47ff74c3204e2548ca1f23,12.087455493
0xf3e5735f96f7a83f016fbd7dd6ab79064f05f1d1,12.06812983
0x6addaa208ea7c6e413f0c514dc1ba7510390c500,12.059892015
0x0e372edc9b650965d6e7ebbc760929bbc134e1d9,12.057851276
0x4456e48f14dbe14f169f72775542666e0c3c248d,12.051810602
0x43505a1e933ecdaf93b094feeddde2b43ba6eefa,12.02355932
0x22cc041818ecf71a2d60177cd30113b5b5ca7093,11.976207793
0xeb20b344612e8825ca07206f40f2b88e5afd5dd3,11.96937541
0x67812b91786300b8efe10036e3617d177bb5802b,11.919040484
0x921e1e3c21aa937706dc922bab021d913250ad7a,11.893817774
0x0620aa79efdc229ad82973e70e221402468ea921,11.886400704
0xeea7d0ffc09997b8b0cc59c9bbc93cded33c14e4,11.882867101
0xffd3c0fe0fbd5823f8ece8c3675dbeb8fc8d63da,11.878209276
0xaf4a5051e23d87139f75adc810263befac29b735,11.842583582
0xf88a1a348d451f93167af397bd74e71b66ca7271,11.827033736
0xa77b2d68983b55a5cd5ab32c92434600d21aee9a,11.802487317
0xd853af5291cc19a4d5b0108cb464cab741f01d31,11.778421354
0x0ada191ebd33c22dd76e48fc490cf2eafad2a90b,11.771800698
0xaf25b07b1b00b4d3f3f7b70934aff550660e507d,11.700950284
0x778f89f0fb7632875ef1cf31d776bf82e227dd15,11.68915066
0x77a89c467eac8add0208298ce9fcb6de47ad1db7,11.682997379
0x7a9f037607247fdf022b150bf5ab27f56b887ced,11.654387655
0x05944805b5175cc70253ae77dbe63e3702dd82ce,11.631669785
0x69eb62778042433986c17046b5fd6ed3de8fbfb8,11.616942748
0xf88a307076315d60d6a149c1fb5eadebc340a6c6,11.604618363
0xdbab0b75921e3008fd0bb621a8248d969d2d2f0d,11.580110639
0x1cdb0e2a55cf5a3a00ab406a7a57521ca2185923,11.567047003
0x8f713cef2e17e2f6313104bb3e4d14ae60111cb6,11.554182635
0x357bb0346d55ccf01078749d835240ce6afc7d63,11.52316602
0xc4e972f0c0d261521b5865feec922609db4afd0c,11.519470846
0x1aa34a6d7f25aa7608891f7e060c66be6c90d0eb,11.447328121
0xa5bfd95294aee7d66cf7c5981c26c5ae21d217bc,11.36116133
0x10d6d2e343281d388291a3e02f3293aaeda67178,11.338540992
0x3dc5de44bb2d12422e86093ac75ed92c11533797,11.321308885
0xe417f135f5be65c0aa122de36df44fcb9c7f9a1d,11.31222904
0x97ca90ab3a66abda308f0b238f2bb27aab48735f,11.254053738
0x11b4e83bc3e9605f03e2a4c34bd09567be5aebbe,11.202386504
0xcdc21ac88873f5dec862756c515957c9c993cad2,11.071497126
0x2db049e7ba48ff97d0b0d394f6ba373e0e48df50,11.069750728
0x0a251df99a88a20a93876205fb7f5faf2e85a481,11.018194137
0xc5c18dd01de19da90e428ce3951d3d163d60e001,11.000729899
0x68d17b7b18e06fa89e7e24b8aa60171bc3a66316,10.960730449
0x2dd708578d61da3b22caa963b90ef64d760fd7d4,10.923285601
0x3c08324cc35f57362e8f478f57b18cbdee75e460,10.921146092
0x55e5d2bd0f0cd91ae7a2db67c888ed769f04a546,10.840072366
0xc0567a6fe0f3083603d639c8233024e8bd1926d6,10.770808367
0x79a3072706d49b2cd131e6c5ec521889bb371088,10.754484266
0xe1a5f41876e97a057ed1882dd593710622fec6b4,10.717335717
0x18bebd2ccbac74f5d21e874b3a73343d06fa99e3,10.715675146
0xcf67eb3b43167f6baaf6e769d40e088ba36ecc3a,10.715363125
0x0b2f48fa5e95d3c308e0fdcd94015c5b6f1d475d,10.6993281
0x0756c1a69e8930c3b919ac8b869020c7cf38944a,10.665183901
0x8999d8cb1d26c3f7388cb52de9ef4e6b1a10211f,10.66088818
0xdfd14250c93969b8ad1fb9f1be0ad85c1ba89cc6,10.636544537
0xec7d7e25b93faba1f517ce7a9150039f8d7edb9f,10.635350831
0x5be9c9e70d45476183fb3ed1559a4713bd45dd0b,10.633504716
0x4bd051363f2085bedc581d273241576db2319d4a,10.630188065
0x8fc6e825aafc90142b8445145e9abe62cc46cbb3,10.60805565
0xa7aedfeb0774b2f5207f998ce45f825bcd747120,10.550088697
0x3c843bd4a8095a7d15aeda04d81b948ec6ad06c3,10.541488151
0xe21033a9848de3361d1e7558d04b9079a56f0aa7,10.524400976
0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2,10.501137827
0x33cac46e9a86d96ca0a88f076e281682ae714d02,10.471879739
0x333c5dba8179822056f2289bdede1b53a863f577,10.419007394
0x2a24b04a0d4ec2631b43ce66a568307a97a0a158,10.389187704
0x0726ee32652b11c6761cbe26b6a47b7b0e4d1be5,10.382122481
0xf7f1ae6e7634237c02a2d32b7de3f653177578a2,10.379036843
0xe76fbf260946fd45f2778a15d8d1aa51f65ab850,10.345900956
0x281d63876519280313e0d1ec363a2738adab140f,10.279040245
0xcdb8eaf44f1e22707df63bfad380b72aa1274e67,10.260449443
0x5ef59cbf04975c799bc3dd1e75a3de70529c1d9a,10.236864585
0x0a723e490f9fb8937f628bf5d6101b420ff8372b,10.230114474
0x49f63b254ea9043e57678c13e06aef257fab45c1,10.197408767
0x16571a6e792066762a5924f822aadb1fe6802d33,10.157162467
0xea828c59de6ed5f5cffbc9ad368240d79e3d521b,10.155624192
0x4157df2158c7d146e6bc4925b9d26ecc9d9dc4a3,10.154693652
0xcd6b3e111d937e20227d6eb94bc0e098975965f6,10.15349558
0x2f50afcbccbd3a787ab7003fbcc296bb3746a704,10.117275468
0xc01b82f0d68faa1a95a2bc9fb498574cf8a51656,10.108226621
0x912eb1090fd98e506ed4ef0fc90635d6626dc259,10.104481483
0x111706df1155d0ff389bc92280e5ffda8ed83012,10.104121253
0xeb2f997d0f6e47acfbf98729317f6a1dd73f80c0,10.09198228
0x83b45b22d289d46fee89face4e2137d6432a7d97,10.028932567
0xa64d4a71a4ece48d67d42da58acab3accc8e39ac,10.023451029
0x27b60188d8573f9a3c3f4e9cea1e5a4abe6dc9f2,10.003904383
0x3e7505f558dc1fd682aea1d0a4eaf81bec122975,9.96340095
0x529f786b6cc026ce88ee866a0de859283c216e50,9.962030609
0x6b345c411282de2bafc52c28a5b6cc96e144960f,9.925897894
0x5cd09f217e152462fab5259df932fee819501cf5,9.925769062
0xea5f2001a1c7144c628ad5e7c509884c40f4b60f,9.895481093
0xb5625145f8d2270386f3362cb182f59cd5972a55,9.850518991
0xd27dcf320856f0585a839c91eb8138a0165036de,9.840129381
0x532744d3ee047210bde929fac52751739784ab42,9.794179101
0x177a8d834c4372c599336f5d0bec19b1772318a5,9.787249019
0x63ae90d2cc10198e54694914b3aadb6b80416b07,9.775
0x00d5cbf97a6e9786a1a270c4b4404c81d59d643b,9.760625205
0xec712ce410df07c9a5a38954d1a85520410b8b83,9.715927445
0x5a3d751d27f6d75b7bd94fda80b8224e42d9ce58,9.7112959
0xdad6849d44f89e61d6e634166a16178f923586ab,9.695336368
0x4bb12cc382e36b4b6faf7bdca7708969aed258ef,9.687089903
0xa3aeaefb9089aee0caab2ee6f2806f3cc3d988e8,9.670073942
0xd12480aa214d75a74d7e4e0aef1c761a83a4d30d,9.659226464
0xc099c8efe50e73abffded559da59888320b9822b,9.635133261
0x03e2736ae6f4f42a8674129b538edc1488a292bf,9.60864535
0xaced916bcd068f0feddba9c7d4bb2215637979dc,9.543593028
0x84481d3a33f70b1254befc4ff0ef98f8832f9fb1,9.482147941
0x9ced362e878a58f34b57ebfd8df2d04e3b46ef13,9.476805963
0x4f0d41bdcbc009cbca3b79ff697bbdd5e3c7b91c,9.465344871
0x979e562cf3ae36777dfbd380abeaedcdee744c34,9.429428009
0x7f8c1963ac6df962903beffb662a0040605536ac,9.367952385
0x979a3acb617455c9650405b4ce2668d7ed341839,9.365331908
0x5e153890f9c27a84089265e8c90a30e9dbd257f8,9.341165862
0x6febc32b23f5a9f110b2d9e6f4a7d1e6125ee206,9.31024158
0xa3b1ae895b114ee3004c2b9ed54574791b07097a,9.308043823
0x306c14ebdb753313a4f4b5c615896dd2a34c30fb,9.303572576
0xc279c8b5ce0128c99f9fc4671356e70a63ded798,9.266583594
0x4e48d40245eb5777a91da3e7c2df55ff34ab8cda,9.232558226
0xcf76b2392c84b77f7e89da289702fc9aeb959718,9.198065008
0xfd4f24676ed4588928213f37b126b53c07186f45,9.190986376
0xd36298d10b58aa86309258a70fa31c6fe47810e0,9.175949958
0x49d1978dce1a788a0e33ac59c004e5fee4093e95,9.15483604
0xc0925355c7ff78ad02f4e0a781f7bf59397c24a2,9.153247657
0xba3caf9d39d7e43e62230e1be4d0ee76c847a300,9.130941342
0xf79998ad9b7b61294a1726f11f4897cfd9ed20e7,9.103374908
0x3e03f3eeb9ea9a9a5960e362fe87f08eba0ab8d4,9.093449564
0x14976048ce5724faba78aa0515dc6b801de86a18,9.09021046
0xd86f277659cab2085bb6cb751dd655cd7160f6ef,9.063438642
0x3a99b111d028f4fbb7c0a65738b7469c24869cdd,9.059161622
0x237a6e5144c6cc10178999613407d3432fe337f1,9.055924068
0xb1bdd13b89db44f9202e9d9908fe3cdc1b2d685a,9.007923361
0xcbf983e29c7c2b4a425a6e41f8c2b31498bc6568,9.003434411
0x1348e19e677211a2eb0796d50377f03a202caffa,8.994613788
0x0f45e860058f2b2f8c608c1db003348cc2e8cc8e,8.986323956
0x6eaa3db0f47cd3c98f02575b1a1fa26bb4b3d39f,8.983493044
0x291eeb3565d7a075a22ec29acfb0d9bb29ac2ff6,8.972193067
0x66b1b663c1cfa825de8a611374ad13e47e376c66,8.954743461
0x7d1320f094e25e0cdf816773141ef4deb4f228ad,8.941366665
0x1b7a0da1d9c63d9b8209fa5ce98ac0d148960800,8.912743493
0x7e94db03c3fe8b57e2769c1fe3eb58b1ab5da886,8.870767125
0xe6395cb1a4faacf2e0d04a34538011915de4c751,8.870033198
0x555a9d7a5b796bce7d2318dff0e4c5120f5e06ed,8.863862965
0x355784934ef5616e6025c8dbdf84d6943217177f,8.863750917
0xa66b0df6bbe8e51aa1aa791ab58d99295fea1fff,8.852811742
0x01c6183f19b6406aafc6776778121085900ca9e7,8.823876718
0x307b1e9686f4e092c811b7938562950320e5dc65,8.776627401
0xf08c6cbc8bcd68d5a6ec8498f911d45a9c8035f9,8.768771245
0x497afeaa28934011b7372ef35e12856e9555452c,8.767468119
0x064f4dbabc0ce2d65d784040b821af86f408523e,8.726056693
0xb1d7124532380ba1241bf1c13efb27fdfddb1e92,8.715442959
0x7ae1cd518ecf4546fc93796dbb26f0ee0a1b35ba,8.7011108
0xa5b333909db0a02445d24c9e2d6e42c42c78ab43,8.657154869
0x863e39bd74b3ea00e0c8b8e0272aa88a484f11e1,8.644770106
0x1b70850cf42f79fce3de806cac40a8658c24291e,8.64142137
0xfebfa8426e1ccd27b32d53139f508aa752a3f650,8.608100363
0xb5df4f3ae95bef6ec11484f4cd8a6c5f939b2d55,8.604384938
0xac1c4bed1c7c71fd3afde11e2bd4f18d969c843d,8.589169037
0x69e3d38fafa63beb63c3b67f95f2f3672ff5fd26,8.577635032
0x85447407829fa2deb31e10beec8f6f40981d7f44,8.57002802
0x2840de34c0d91fa23fc2d9779560d81ca1e2407b,8.535679475
0x6c53bdf34aa69380e92d3b316959ee336f88e1f8,8.516379929
0x29f417dc58a3a5a02f21d26522be761b512f61df,8.5
0x541ceeded157f6590befa1b6a34ab87beda66aa7,8.49231346
0x0beb00ec4d7bd88d4974a20bbee80d8c86609ec5,8.455225133
0xf3493f6812b1f22b40f8539db2510e13ac251f96,8.45368679
0xd755a8d0c72b379f445ab17fe60af9a76eaad221,8.44976231
0x4a79d75649f98c283b0ff0a72acf64a4f515064f,8.440689147
0xe08b679b6ba53bb8f9c37361d97f3bf748ff4228,8.44013887
0x6c734d14be86e95939f17308ff07540f11dab5df,8.417694697
0x79c3eb1a5cefac951daa0d59508f67c329ab0986,8.395801682
0xb1d67ccacf4416f726615d42f27bcd1cc45e03c1,8.391823865
0xafbfb5cde039668b7569026e89a87c60671bc6ad,8.332541657
0xe2ed918ae9035a81f88e3fa1b8be4b91577e824c,8.302356494
0xd945b93ddeab17473a49bd4347967f9f1a4608d8,8.299342352
0x89fbe203edcc8dc1cca45b672e48f7b8ea04433a,8.283826824
0x0ad1aa090893894b7f3378189e2b401d6338f32e,8.281673196
0xbc7a5a3ddfc709390320c21378b92d8ab2ad9d0f,8.278912997
0x6f57babb4aa4b15e86496f6b46d40e3d6a5e317d,8.26636576
0x47b151d5fd0a023b839d5d65a2f13027b1f15dad,8.256887227
0x34241bb374a570909c145a87ce4d12db4576d90b,8.256421985
0x9becf8c2fd93572b0dc0cbd837a8859f9fe7fe29,8.224496276
0x0c90d90f0d38c21ecb15d5bd32b030977eeb2e31,8.191366118
0x4a5c4811cb889e3069d190128f8c05232735dd14,8.164542342
0x94cdab2108b828141f5bc9ccd635eec490a280ae,8.127653027
0xf39d75f3d04fec658f966b105d5d96b91e426712,8.118478371
0x95862edb6bfab2c7ba18b2c01db6b96f2bc641bc,8.118408736
0xca0e55f8a1c3972fe69fb5d5738eeabef2e8047e,8.073996996
0x8ec7780d0ff27be3623f4237fff98306dcb703d6,8.049366296
0xcaa6965bf6c195041461a57d2a7f52ba85d545e0,8.048854007
0xae441115026f81eea3c8882e909852080b4a2680,8.048249634
0xa34ccbe40f9c9e6783ccbaed4bd4852ad88af9d0,8.031881483
0xc535e19eeed3f4a7f56819e77fb9d31e1a41a0bc,8.027015192
0xf04952ba4da278575c20348e88d88a86360c891a,7.992250626
0xd844de5ab9e90770c677b74e4af2c29a2c6c7e89,7.99
0x6df4c597045649b8407c60e2563778b1d2114e00,7.969756955
0xbdb89518f77f111507e9537edb89b86868c9af89,7.954347624
0xcc12fd99b8bd8fb6b9d19ba77bbb6c4cbb7f9d83,7.918262456
0xbe002ce1a68574ed0680dd6e9378f0b535963a64,7.912056597
0x3e3be013c6d279bb590e297e974c71c537a73f2e,7.902965914
0xcb0872579bd251f009448f1442ddcdc6c998d213,7.892546245
0xc6963e89c59d568f90ae0894547457dd570fc8ca,7.882341972
0x8fcdba8bb58336a3c3e8ae51211926b9bfcc651a,7.872566928
0xb52d4054c165102841761b635b7b106d14951df1,7.830991868
0xdbe3df3c8b66855475a5b719e83f07025a127a56,7.818880869
0x514c8810c36471df25da7516e720caa573317cca,7.817081201
0x03bfee686e90a219704ec9e2a4bf87d355c26727,7.809003659
0x5604aa8c85e44b5afe22c54cb617983093b770cc,7.806143893
0xf9912ff49974976a91d9dbc9211b8de842325124,7.802580196
0xeb03f5356bbf9db94a166137aa06689d8f80628b,7.767521144
0x29052e479de2d34f217095e4492f57483a3cf728,7.755470657
0xc16fc68b6a6cc4ef439a53ce90b9218cc6eadd09,7.749423134
0xd7f76adee1465dc75f771535117da5045602a8db,7.745849408
0x83da67563d87c874dc6df95af5e0822a98414e74,7.74266801
0xba625bb4b560c8ed72a2b085b3fcf7b008cffeb0,7.735086748
0xb3a1581b786d724d34377d2a90c6f239887d1908,7.726966487
0x626fef5358a90d37f31534ce6cd99b428e330bd1,7.713643879
0x2bceace817a5fcb97ebff0872c66c6c7b7a332ba,7.709268314
0xc665de20d05527cde0672fb4095840439ee1a560,7.699107287
0x250a2d84b8ff72b463f7ab6710e522eb7289183a,7.693001015
0x87a38a49d2fc0676749132eac73a6b60863d8f17,7.691510363
0xdc690f84c61f21eb0574ce59d5a13854e46afb21,7.687148719
0x32721708d4c868b9f550aace7c01e726bb9436dc,7.666273699
0x4e5d9bd0e35f35ffa210b11bfb65619962fa08df,7.638667204
0xb09c48582db808c8043d0eb982b9610d79d9c0e1,7.638478883
0x1162c4e0833e16ccd399b1a8756285e31686d127,7.612874447
0x56a2eddabf017f48bf9de1577e1f921d446d9311,7.604875593
0xab0619d952bf9ac0952c70ada9e62a227c698264,7.583361562
0xf447b405fc7b41ddfef3cf66ec790eabd6b26a47,7.563013513
0x710c8c280628deffd396f1235c8235b33607e9af,7.552128705
0x68e22c812c5637e846a2c9c126e94e87989a829e,7.53859458
0xbf1e8692ce2e5542dc3e691eacd943dc21c35575,7.535833184
0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,7.531091794
0xef96945a767187b27823b0b0d0a68b08236bb39d,7.515442093
0x109b9eb26f422ceee2cfce6fe59afbbc95ee7b11,7.501399574
0x6ad046dcfe6cf0db8844b1fbf98fbcebb3809069,7.500987573
0x3a164f2a938f1c2be6d5741882841b13073427dd,7.463718101
0xc1fce0c315407654d6f8205db4c47b113a4bab8e,7.460646871
0xb75f87261a1fac3a86f8a48d55597a622ba3cc48,7.413766633
0xb8d8ccf72ed94c5c49f855f063fdd211fc644625,7.410859167
0x897329f2746fbf11644a870c32309d2d4f8c84c7,7.402411514
0x50cb26a76c60a20e29e560ecd35a2c4cea59fb65,7.39902087
0xe33dfb3c779ca3a9150234eec6ce9c0309349ce4,7.384107017
0x28e006a428cef1864554341777108a097859ea5a,7.366007803
0x8b43c033df88e91518c0eb182788806851cfbeef,7.359016574
0xe91a790292870ef71f70bf8a98a01e11deef3a74,7.341875101
0x93edc38d3b99ccea0e8f5f70995048ccf49eb4b1,7.336900469
0x5f0887fbd0abf599f5bb2d46e3a11f58cb879ee0,7.32972758
0x0745a4be59b3c31693fab43b202eba4bf8c998a3,7.312917696
0x69eeae3a39d5365a93081a3d95ee473ba317ad81,7.300633978
0xc81cb0c1d20953eac33db97bf961d33f988fcfea,7.28603014
0x9ea024bad1677b5984ac970d15e365db2b89a061,7.281872096
0x202c3b701c5a4305052cb391238ef8e91ca729b4,7.273905807
0xda2b136195934f224d7d6d4b2b89b0ebb54bd840,7.243018383
0x10f5cd5559583d3850fa0401552011731ed64bd3,7.211342373
0x82be81938d4f486dfa761acd0eb996316ff60631,7.178957773
0x5ceb007e01e694f904f37396277e18817767010f,7.177725464
0x4eef3ff5daa9b4c0e61c7791335564ea8a7fd415,7.159484744
0x7bdccf8d26a92be12709b10cff038ff0c7d996d3,7.148112386
0x9be95ef84676393588e49ad8b99c9d4cdfdaa631,7.113072657
0xf79a2217fdac44be3356765da4eb9497eff9b5fc,7.108588554
0x4ceff89cb2aedd354908f10d274db04b7e6dca8b,7.07045403
0x513173bd0106e72c883838846bd2a68883f06a57,7.070337329
0x210f1c5b56f128b2cee38992dd5d4b519bb729a6,7.042817985
0x35f97aadaa30b9e267f0704d81c3137cc6d6be26,7.042263505
0x075ebaf083b350e7aa9acc46cec2c851bdaaeb05,6.98155173
0x536a24bdb5902d7332cb44a5ba2e848625235abe,6.978767316
0xf4167c1f574c71494cbadccd0c82783d2ba3c50a,6.975501044
0x3a31d9d9120013a2f1f55ce45068ed9ce4795e9f,6.970465866
0x3f46680099cf623163c96747a8addb85a1da1cd1,6.961911052
0x1aa5cdd9dae22994283069af350f3e981064202b,6.932444107
0xa6533a003398168ad57cfe4a440cbecf420ba680,6.92283335
0x06b5c32d09b595fbfd6c1d85758c57c8ca3b7340,6.917656577
0x8e48eb1e292ac19750d711011226ca9b321c8fba,6.915588928
0xf02a3f9e47feb19de658417a29a3ce29d5137b2c,6.889974378
0xa1f0550f74e6849a4fb8fbedb4200bc11aef31d0,6.885948473
0xa3cb8838d8bb8731e04b8cb09ee8b8fe5295e04d,6.865641296
0xc330c1abd1fa488ffce0ddc6527afc4106f122bf,6.864915317
0xa521573ebf68b46a89e465d0f56e28c0cfd7cc0b,6.844485173
0x26bbec292e5080ecfd36f38ff1619ff35826b113,6.830827192
0x3c82976e756e8280ddb7ab9529e2063ec1bbf90b,6.811902867
0x6c634240c86fbe6f0c65cf40466dd3c078f5f479,6.78184047
0x182217802aa1b3e52428a3be1fa0f145f88330ac,6.770734633
0xc254606029a7488bfa383afda77784b9bd276548,6.765935644
0xd2931ff4b2df4d85ffcc5a84f1bf5a1697494955,6.734371788
0xd3c7ca4ed10c0ea1ee3dbbc37b29d3bb5042b9a6,6.734087622
0x93e459a7fa7886ce52993a48445646a1342f1bf0,6.684464131
0x54c7cdbc4c944bb5dc9b07071c6cc08b8037ceab,6.678387761
0x960a50ed66f3bdcbcc5317675ea1fba34a21c10c,6.667798086
0x0321932138db0620add66d6c89f9af1f22e7141c,6.657307989
0xd131f1bcdd547e067af447dd3c36c99d6be9fdeb,6.635954588
0x02201a19ef84c6eb03c2bb2aabb5703279267492,6.60376085
0xfa1dfcdb693045d15c1018c1fbec0f5d96455218,6.603372578
0x10a0a894780e45fdf04114c5234502716997f1cb,6.603372578
0xdcabda3b0824b201939ce682307532620b10c84b,6.583858065
0x2492b6cb656b3518041fd2d3f4ceb645032c8ff9,6.579754593
0x7b8b365722b8da5a6064ddfd76f959408aff4305,6.578160266
0x9a17130e598f28f3cd93883bc9056258d8875f98,6.576790844
0x8b20dec1142b36b4528d60bace703ec110a938af,6.575034211
0xcb4e2a45bc9615247eb51aec32fdb14b8bda6551,6.55758932
0xe27138514a3b6897513afa5e43d0f8753c0d2c5d,6.537988357
0xb4240c712b07bdf03f7d078631a447e2d66ae3f7,6.51763357
0x10480bee571ef014b3b0a7dafde89feacb265484,6.515189647
0x11d1ef86ac2b087f00e812807ead2711b270bb58,6.510949704
0xd74578bcdf3adadfb3dbeeb84983c2287074474b,6.509587834
0x42364fdc555b2ce496002735afd4215d2ad44f96,6.488812147
0x7780a1e9600c04f406103cf6b4a90fe53fbc207b,6.484923399
0xaae1d38fd89432f1462b753c5752ee1bb66d5659,6.462645109
0x3fe684db2f30eafddded0c60f8381fedbdfecb90,6.45095025
0x7d023c3ae3516bd95569871ae470de609e9c8bde,6.442797713
0xa8987c6d88434dccca284c086d4c2c29646c7605,6.437804397
0x97a8d8d20522d37d12676f3a5c6f210ce53ccd83,6.436189471
0x657cdcd2aff15a4e3cf8cda33b996ea656bbd939,6.41895228
0xc26586327953fdc25703182d0d2d80c16e99c1fc,6.408152329
0x55cfc5e06ef58497d27228f79a39b37207cf6c9c,6.402544181
0x6fad38f359c300767b3ce2add7d624a6ca61f572,6.398243818
0xf1d9f7c89879268b8458e0ec4258d6aa85c59d8b,6.396223789
0x4c14c5f37ea3637b723b71b5f2a51139c2453e68,6.384895292
0x0ccba06c346d8be3245da197daa16099393a4ab5,6.381810883
0x7b52334ffafb6c1cefb627b4505d2bea1461a31a,6.380733748
0x055c398614ce143713e433eefc4ad81ebbb3c9da,6.362217375
0xa5e5fcc8933f08bc6ca1c0a71c84e71beb83a8aa,6.361988084
0x47a2a5a8950dd410410f0af03af0964cae6ffec4,6.32658636
0x484f4a1be52402154beffd3b6709800a3bea3e34,6.321869676
0xf1e9c200439403e1e82c306eca3f85ba1681a39c,6.295935033
0x12a1bd3b84956ec0a2c72648a46c997aab58b41f,6.294407664
0xdcced5665eec9f16dcc61fc94ae39f1bb6ed8f38,6.27508129
0x78169693093206c4a6ce9583ed8c8e6e5b21a0fe,6.263574226
0x9685e3091e53dd2caa155b91e95c86e70c46f3ec,6.258495066
0xc0701665ebe8c8530fb04401abce4b2ef7739473,6.243073515
0xcfddc421f8e4f1fbfb32c58cffd2f0fb9e41e98b,6.237820958
0xd159b134db0bfab64536d860417b329739816fe3,6.224277692
0xae4a49b4d1220dc7364fe93556e682ae6e64945a,6.219372259
0xd47877674331b6963cfc3226cf85d6a13b097229,6.211398702
0xd633ceedd32aaa6ca81453999e59ea42e5e454e0,6.183384544
0xd040f5139a4d72cfb6179e229f1c3f3f2b309eb5,6.181016307
0x975f72f4d9e0f58a97a7b6027c6c55c089c62d2c,6.126111122
0x3cea95a6981f2a8ca7df5a258ed20dc0d910593b,6.119407698
0xe1e8dcb6150e00bbf6fc81dcbb896e1b20249c59,6.100372966
0xb54763e9af524584b008cccd81dec9822ca8b09b,6.099762477
0x4f2085615261cc9afe0e54fe04f7c6fc6c1b8f3a,6.094032024
0xa252bd92293b0eb9beb1c2cf72f794f8a3a54348,6.063754169
0xe21b9c6cd856ed4d4289ce8378dd266f12383805,6.048353552
0xc11a3aec0cc26f0d68aa490a0e04daf3d17495da,6.042379863
0x2d1bdc590cb736097bc5577c8974e28dc48f5ecc,6.040001659
0xcf4ca3cf56923a1d70bb90a6eaec3eefe6e39ecc,6.037944593
0xa188a23d4c59c5a4ddff28c8fd221eef6c3269b6,6.030038079
0xbab26ad7a80db7c14ac884a93d893db9c32daa9a,6.029258074
0x5b8c0fe7b0ec3b382d231c635ddaa022f1ebfe71,6.026343773
0xb29b278c83ae89e35b72bf7a0ef8f36f4362c06c,5.994621556
0x0d24969d26177f813771eca05f819fb3e00210f8,5.985729583
0x1fc0298518ffcddf598dc1e7665f0044cd0bd094,5.970248622
0x98d2ac5e05f0fad626c962f70befff0e5e915feb,5.967575947
0x2ad0df3dbd65171d0f20735e04c2e688c60cb72e,5.965918789
0x815a1af047397d300a433184c1d46cd55eabdd58,5.957341722
0xa7b4eddafe603f3739084b81cf4fb99522f55eed,5.957068356
0xa79b84d16b63303ddcbb0f4fe16aba803a45c6b9,5.954250674
0x00e4a18205c73ad229f33dafcec722d09352b56d,5.939374185
0x8274d100083f704d8ea610bc4a41c085769c3458,5.937733685
0xbd57962b6323795b133aa308ef35187d67d678b5,5.936276331
0x549292388c96595a6388778f16caefc8bd91141c,5.935831631
0x62d5a89fabd1b6eea0c62e3f4118ff62adcdfd23,5.935733205
0x9d81b3e9160b94c56737a128c376286d565cbfd3,5.935243669
